date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,mami,apt,terpenesfire,c2h6sfire,terpenes_monoterpenes,terpenes_total,other_dms,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2020-08-18,3.750000e+01,-1.215000e+02,3.143960e-07,1.146055e-08,1.743871e-08,1.085981e-08,2.524534e-08,5.112654e-06,7.515601e-09,8.998271e-11,4.423241e-10,4.296817e-09,1.739861e-09,1.313508e-10,2.399603e-09,1.625381e-09,6.785175e-10,3.616678e-09,2.539460e-09,2.469141e-09,1.652627e-09,9.045074e-10,1.418229e-09,7.670670e-11,8.232356e-10,3.149849e-10,4.580938e-10,2.914213e-11,1.318911e-10,7.721077e-11,3.701561e-10,9.970347e-11,1.355550e-08,6.789614e-10,6.785175e-10,1.491298e-08,6.859914e-09,8.022208e-10,1.625381e-09,9.287516e-09,1.313508e-10,1.313508e-10,1.418229e-09,3.304110e-09,7.670670e-11,4.799046e-09,6.156138e-09,2.469141e-09,7.605585e-09,1.623086e-08,3.143960e-07,1.085981e-08,2.524534e-08,1.743871e-08,5.112654e-06,9.094818e+02,3.480377e+02,5.614441e+02,7.361938e-11,5.658806e-12,7.361938e-11,7.361938e-11,5.658806e-12,3.480377e+02,5.614441e+02
2020-08-18,3.750000e+01,-1.217000e+02,1.601762e-08,7.270160e-10,8.632594e-10,5.167629e-10,1.948351e-09,1.515435e-07,2.866345e-10,2.667166e-12,4.098836e-11,1.790528e-10,8.701490e-11,1.560226e-11,1.492486e-10,7.187000e-11,4.341640e-11,3.269963e-10,1.486112e-10,1.020687e-10,1.087003e-10,6.117144e-11,8.071717e-11,7.359997e-12,4.293079e-11,1.393088e-11,1.418075e-11,8.048356e-13,1.948502e-11,1.138144e-11,7.751372e-12,4.825730e-12,8.767047e-10,4.344356e-11,4.341640e-11,9.635647e-10,3.089985e-10,2.891646e-11,7.187000e-11,4.097849e-10,1.560226e-11,1.560226e-11,8.071717e-11,2.104200e-10,7.359997e-12,2.984972e-10,4.756076e-10,1.020687e-10,2.893016e-10,8.669780e-10,1.601762e-08,5.167629e-10,1.948351e-09,8.632594e-10,1.515435e-07,1.709018e-07,,,3.379529e-11,1.230713e-11,3.379529e-11,3.379529e-11,1.230713e-11,,
2020-08-18,3.750000e+01,-1.219000e+02,1.344192e-08,5.480019e-10,7.352888e-10,4.492461e-10,1.351118e-09,1.737837e-07,2.813123e-10,3.058593e-12,2.646736e-11,1.673559e-10,7.367845e-11,9.259881e-12,1.136239e-10,6.500803e-11,3.261684e-11,2.127941e-10,1.164993e-10,9.591385e-11,8.056934e-11,4.487955e-11,6.408700e-11,4.697084e-12,3.559588e-11,1.260080e-11,1.580273e-11,9.669820e-13,1.086853e-11,6.348441e-12,1.127132e-11,4.158858e-12,6.550386e-10,3.264715e-11,3.261684e-11,7.203026e-10,2.766302e-10,2.937051e-11,6.500803e-11,3.710088e-10,9.259881e-12,9.259881e-12,6.408700e-11,1.585035e-10,4.697084e-12,2.272876e-10,3.292934e-10,9.591385e-11,2.843709e-10,7.095781e-10,1.344192e-08,4.492461e-10,1.351118e-09,7.352888e-10,1.737837e-07,7.499685e+02,3.999691e+02,3.499994e+02,1.545413e-11,5.164047e-12,1.545413e-11,1.545413e-11,5.164047e-12,3.999691e+02,3.499994e+02
2020-08-18,3.770000e+01,-9.590001e+01,2.817168e-10,1.096004e-11,1.735195e-11,1.038719e-11,2.447677e-11,4.654920e-09,6.842733e-12,8.192659e-14,4.119433e-13,4.048933e-12,1.530413e-12,1.268477e-13,2.249979e-12,1.444623e-12,6.545185e-13,3.286395e-12,2.240370e-12,2.308087e-12,1.638699e-12,9.221826e-13,1.419649e-12,7.396982e-14,7.550641e-13,2.800177e-13,4.170808e-13,2.653304e-14,1.468720e-13,8.578974e-14,3.370162e-13,9.699960e-14,1.301068e-11,6.666776e-13,6.545185e-13,1.433188e-11,6.334409e-12,7.236315e-13,1.444623e-12,8.502664e-12,1.268477e-13,1.268477e-13,1.419649e-12,3.172162e-12,7.396982e-14,4.665780e-12,5.526766e-12,2.308087e-12,6.924659e-12,1.475951e-11,2.817168e-10,1.038719e-11,2.447677e-11,1.735195e-11,4.654920e-09,4.988853e-09,,,8.491278e-14,,8.491278e-14,8.491278e-14,,,
2020-08-18,3.790000e+01,-9.650000e+01,1.287848e-09,4.749351e-11,7.157679e-11,4.414557e-11,1.028024e-10,2.120575e-08,3.117245e-11,3.732211e-13,1.853745e-12,1.754537e-11,7.214803e-12,5.073907e-13,9.749909e-12,6.681382e-12,2.727161e-12,1.478878e-11,1.045506e-11,1.000171e-11,6.827910e-12,3.688730e-12,5.881402e-12,3.143717e-13,3.343855e-12,1.295082e-12,1.900035e-12,1.208728e-13,5.385308e-13,3.145624e-13,1.535296e-12,4.122483e-13,5.617516e-11,2.800638e-12,2.727161e-12,6.170296e-11,2.810403e-11,3.315990e-12,6.681382e-12,3.810140e-11,5.073907e-13,5.073907e-13,5.881402e-12,1.343864e-11,3.143717e-13,1.963441e-11,2.524384e-11,1.000171e-11,3.154567e-11,6.679123e-11,1.287848e-09,4.414557e-11,1.028024e-10,7.157679e-11,2.120575e-08,2.271215e-08,,,3.396511e-13,3.092244e-14,3.396511e-13,3.396511e-13,3.092244e-14,,
2020-08-18,3.790000e+01,-1.197000e+02,1.448830e-09,6.576024e-11,7.808376e-11,4.674237e-11,1.762327e-10,1.344755e-08,2.585032e-11,2.366768e-13,3.707490e-12,1.619573e-11,7.870693e-12,1.395325e-12,1.349987e-11,6.500803e-12,3.927111e-12,2.957756e-11,1.344222e-11,9.232349e-12,9.832191e-12,5.533095e-12,7.301050e-12,6.657284e-13,3.883187e-12,1.260080e-12,1.251242e-12,7.075478e-14,1.762464e-12,1.029477e-12,7.114787e-13,4.364982e-13,7.929992e-11,3.939918e-12,3.927111e-12,8.716695e-11,2.794961e-11,2.582077e-12,6.500803e-12,3.703249e-11,1.395325e-12,1.395325e-12,7.301050e-12,1.903297e-11,6.657284e-13,2.699975e-11,4.301978e-11,9.232349e-12,2.608700e-11,7.833913e-11,1.448830e-09,4.674237e-11,1.762327e-10,7.808376e-11,1.344755e-08,1.200007e+03,9.000073e+02,2.999995e+02,3.056860e-12,1.113208e-12,3.056860e-12,3.056860e-12,1.113208e-12,9.000073e+02,2.999995e+02
2020-08-18,3.790000e+01,-1.217000e+02,1.464928e-08,5.352153e-10,8.133725e-10,5.063757e-10,1.179780e-09,2.384353e-07,3.505000e-10,4.196462e-12,2.059717e-11,2.001972e-10,8.111187e-11,6.152112e-12,1.117490e-10,7.584271e-11,3.163506e-11,1.684278e-10,1.183662e-10,1.151479e-10,7.701883e-11,4.211301e-11,6.611507e-11,3.569044e-12,3.840040e-11,1.470093e-11,2.136381e-11,1.359081e-12,6.168626e-12,3.603169e-12,1.726272e-11,4.655981e-12,6.328313e-10,3.169049e-11,3.163506e-11,6.961569e-10,3.197095e-10,3.742382e-11,7.584271e-11,4.329760e-10,6.152112e-12,6.152112e-12,6.611507e-11,1.538620e-10,3.569044e-12,2.235461e-10,2.867940e-10,1.151479e-10,3.546964e-10,7.566383e-10,1.464928e-08,5.063757e-10,1.179780e-09,8.133725e-10,2.384353e-07,7.250378e+02,5.000382e+02,2.249996e+02,3.396511e-12,2.473795e-13,3.396511e-12,3.396511e-12,2.473795e-13,5.000382e+02,2.249996e+02
2020-08-18,3.810000e+01,-1.139000e+02,5.231884e-10,2.009341e-11,3.036591e-11,1.817759e-11,4.405818e-11,8.792626e-09,1.292516e-11,1.547502e-13,7.209007e-13,7.198103e-12,3.060826e-12,2.536954e-13,4.124962e-12,2.708668e-12,1.199951e-12,6.572791e-12,4.480741e-12,4.359720e-12,2.731164e-12,1.536971e-12,2.433683e-12,1.294472e-13,1.402262e-12,5.250332e-13,7.878194e-13,5.011797e-14,2.447867e-13,1.429829e-13,6.365862e-13,1.697493e-13,2.354547e-11,1.194105e-12,1.199951e-12,2.593953e-11,1.166119e-11,1.362971e-12,2.708668e-12,1.573283e-11,2.536954e-13,2.536954e-13,2.433683e-12,5.661933e-12,1.294472e-13,8.225063e-12,1.105353e-11,4.359720e-12,1.307991e-11,2.849316e-11,5.231884e-10,1.817759e-11,4.405818e-11,3.036591e-11,8.792626e-09,3.749677e+02,2.499679e+02,1.249998e+02,8.491278e-14,,8.491278e-14,8.491278e-14,,2.499679e+02,1.249998e+02
2020-08-18,3.850000e+01,-1.223000e+02,2.154732e-07,7.856522e-09,1.195115e-08,7.443723e-09,1.730018e-08,3.504638e-06,5.151817e-09,6.168162e-11,3.030873e-10,2.944924e-09,1.192629e-09,8.999843e-11,1.644735e-09,1.113985e-09,4.650354e-10,2.477942e-09,1.740394e-09,1.692341e-09,1.132887e-09,6.198604e-10,9.720538e-10,5.257405e-11,5.641408e-10,2.158587e-10,3.140155e-10,1.997643e-11,9.042422e-11,5.290367e-11,2.537358e-10,6.833622e-11,9.292496e-09,4.653999e-10,4.650354e-10,1.022293e-08,4.701693e-09,5.498506e-10,1.113985e-09,6.365529e-09,8.999843e-11,8.999843e-11,9.720538e-10,2.264595e-09,5.257405e-11,3.289223e-09,4.218337e-09,1.692341e-09,5.213499e-09,1.112418e-08,2.154732e-07,7.443723e-09,1.730018e-08,1.195115e-08,3.504638e-06,6.049946e+03,2.449952e+03,3.599994e+03,5.052311e-11,3.834382e-12,5.052311e-11,5.052311e-11,3.834382e-12,2.449952e+03,3.599994e+03
2020-08-18,3.870000e+01,-1.223000e+02,2.426789e-08,8.841099e-10,1.344776e-09,8.374674e-10,1.948351e-09,3.941165e-07,5.793513e-10,6.936451e-12,3.419130e-11,3.315626e-10,1.342391e-10,1.014781e-11,1.852483e-10,1.255016e-10,5.225240e-11,2.785220e-10,1.960324e-10,1.902890e-10,1.272722e-10,6.977848e-11,1.095158e-10,5.917585e-12,6.342539e-11,2.432654e-11,3.531284e-11,2.246464e-12,1.018313e-11,5.948089e-12,2.853404e-11,7.687218e-12,1.045573e-09,5.235248e-11,5.225240e-11,1.150178e-09,5.292271e-10,6.188585e-11,1.255016e-10,7.166145e-10,1.014781e-11,1.014781e-11,1.095158e-10,2.550267e-10,5.917585e-12,3.704601e-10,4.745544e-10,1.902890e-10,5.862878e-10,1.251131e-09,2.426789e-08,8.374674e-10,1.948351e-09,1.344776e-09,3.941165e-07,4.225155e-07,,,5.689157e-12,4.329141e-13,5.689157e-12,5.689157e-12,4.329141e-13,,
2020-08-18,3.870000e+01,-1.231000e+02,1.650056e-09,6.028022e-11,9.109773e-11,5.712956e-11,1.321745e-10,2.689509e-08,3.953579e-11,4.733536e-13,2.368674e-12,2.249407e-11,9.182477e-12,6.976623e-13,1.274988e-11,8.487160e-12,3.599852e-12,1.889677e-11,1.344222e-11,1.307916e-11,8.739725e-12,4.764610e-12,7.503857e-12,4.068340e-13,4.314652e-12,1.645104e-12,2.409800e-12,1.533020e-13,6.854029e-13,4.003521e-13,1.947205e-12,5.213729e-13,7.138862e-11,3.554333e-12,3.599852e-12,7.854280e-11,3.599120e-11,4.208206e-12,8.487160e-12,4.868657e-11,6.976623e-13,6.976623e-13,7.503857e-12,1.751449e-11,4.068340e-13,2.542518e-11,3.233900e-11,1.307916e-11,4.000914e-11,8.542730e-11,1.650056e-09,5.712956e-11,1.321745e-10,9.109773e-11,2.689509e-08,2.750357e+02,2.000358e+02,7.499988e+01,4.245639e-13,3.092244e-14,4.245639e-13,4.245639e-13,3.092244e-14,2.000358e+02,7.499988e+01
2020-08-18,3.890000e+01,-1.115000e+02,7.244148e-10,2.740010e-11,4.121087e-11,2.596798e-11,5.874424e-11,1.189591e-08,1.748698e-11,2.093680e-13,1.029858e-12,1.034727e-11,4.153978e-12,3.171192e-13,5.624948e-12,3.792135e-12,1.636296e-12,8.215988e-12,5.974321e-12,5.898445e-12,3.823630e-12,2.151759e-12,3.244911e-12,1.849246e-13,1.941593e-12,7.350465e-13,1.065873e-12,6.780667e-14,2.937441e-13,1.715795e-13,8.612636e-13,2.303740e-13,3.225359e-11,1.556961e-12,1.636296e-12,3.544684e-11,1.644284e-11,1.868726e-12,3.792135e-12,2.210370e-11,3.171192e-13,3.171192e-13,3.244911e-12,7.776706e-12,1.849246e-13,1.120654e-11,1.419031e-11,5.898445e-12,1.769635e-11,3.778510e-11,7.244148e-10,2.596798e-11,5.874424e-11,4.121087e-11,1.189591e-08,3.833578e+02,2.333580e+02,1.499998e+02,1.698256e-13,,1.698256e-13,1.698256e-13,,2.333580e+02,1.499998e+02
2020-08-18,3.930000e+01,-1.087000e+02,3.054615e-08,1.114271e-09,1.693984e-09,1.055598e-09,2.452572e-09,4.970420e-07,7.306517e-10,8.747939e-12,4.294508e-11,4.174900e-10,1.690013e-10,1.274819e-11,2.332478e-10,1.580056e-10,6.588820e-11,3.516443e-10,2.468141e-10,2.400411e-10,1.605924e-10,8.791474e-11,1.379087e-10,7.452460e-12,8.003680e-11,3.059194e-11,4.453496e-11,2.833140e-12,1.282682e-11,7.492305e-12,3.598584e-11,9.687836e-12,1.317808e-09,6.599281e-11,6.588820e-11,1.449689e-09,6.665281e-10,7.796003e-11,1.580056e-10,9.024937e-10,1.274819e-11,1.274819e-11,1.379087e-10,3.211625e-10,7.452460e-12,4.665238e-10,5.984584e-10,2.400411e-10,7.393997e-10,1.577899e-09,3.054615e-08,1.055598e-09,2.452572e-09,1.693984e-09,4.970420e-07,6.948356e+02,3.373233e+02,3.575122e+02,7.132673e-12,5.566039e-13,7.132673e-12,7.132673e-12,5.566039e-13,3.373233e+02,3.575122e+02
2020-08-18,3.930000e+01,-1.085000e+02,3.533534e-08,1.287805e-09,1.958601e-09,1.220495e-09,2.834410e-09,5.746240e-07,8.446973e-10,1.011338e-11,4.974215e-11,4.827228e-10,1.954556e-10,1.477775e-11,2.696225e-10,1.825642e-10,7.625141e-11,4.066914e-10,2.852738e-10,2.774834e-10,1.857192e-10,1.015938e-10,1.594063e-10,8.617485e-12,9.254929e-11,3.538724e-11,5.148631e-11,3.275357e-12,1.483408e-11,8.664764e-12,4.160278e-11,1.120345e-11,1.523266e-09,7.630507e-11,7.625141e-11,1.675822e-09,7.707277e-10,9.014891e-11,1.825642e-10,1.043441e-09,1.477775e-11,1.477775e-11,1.594063e-10,3.712163e-10,8.617485e-12,5.392400e-10,6.919653e-10,2.774834e-10,8.548107e-10,1.824259e-09,3.533534e-08,1.220495e-09,2.834410e-09,1.958601e-09,5.746240e-07,1.023253e+03,6.288158e+02,3.944367e+02,8.236540e-12,6.184488e-13,8.236540e-12,8.236540e-12,6.184488e-13,6.288158e+02,3.944367e+02
2020-08-18,3.930000e+01,-1.211000e+02,5.231884e-10,2.009341e-11,3.036591e-11,1.817759e-11,4.405818e-11,8.792626e-09,1.292516e-11,1.547502e-13,7.209007e-13,7.198102e-12,2.842195e-12,1.902715e-13,4.124962e-12,2.708668e-12,1.090864e-12,5.751192e-12,4.107346e-12,4.103266e-12,2.731164e-12,1.536971e-12,2.433683e-12,1.294472e-13,1.402262e-12,5.250332e-13,7.878194e-13,5.011797e-14,2.447867e-13,1.429829e-13,6.365862e-13,1.697493e-13,2.354547e-11,1.194105e-12,1.090864e-12,2.583044e-11,1.144256e-11,1.362971e-12,2.708668e-12,1.551420e-11,1.902715e-13,1.902715e-13,2.433683e-12,5.661933e-12,1.294472e-13,8.225063e-12,9.858538e-12,4.103266e-12,1.307991e-11,2.704172e-11,5.231884e-10,1.817759e-11,4.405818e-11,3.036591e-11,8.792626e-09,9.408416e-09,,,8.491278e-14,,8.491278e-14,8.491278e-14,,,
2020-08-18,3.950000e+01,-1.087000e+02,1.138941e-08,4.164815e-10,6.311771e-10,3.947133e-10,9.154311e-10,1.856796e-07,2.729490e-10,3.267961e-12,1.596280e-11,1.556589e-10,6.318419e-11,4.756788e-12,8.699919e-11,5.904896e-11,2.454445e-11,1.306342e-10,9.222858e-11,8.950249e-11,6.008560e-11,3.273748e-11,5.151297e-11,2.792361e-12,2.987896e-11,1.144572e-11,1.663689e-11,1.058374e-12,4.797820e-12,2.802465e-12,1.344320e-11,3.613235e-12,4.925299e-10,2.465672e-11,2.454445e-11,5.417310e-10,2.487221e-10,2.914099e-11,5.904896e-11,3.369121e-10,4.756788e-12,4.756788e-12,5.151297e-11,1.197367e-10,2.792361e-12,1.740420e-10,2.228628e-10,8.950249e-11,2.762169e-10,5.885822e-10,1.138941e-08,3.947133e-10,9.154311e-10,6.311771e-10,1.856796e-07,1.008134e+03,3.944837e+02,6.136499e+02,2.717209e-12,2.164570e-13,2.717209e-12,2.717209e-12,2.164570e-13,3.944837e+02,6.136499e+02
2020-08-18,3.950000e+01,-1.085000e+02,2.161171e-08,7.891229e-10,1.199453e-09,7.478780e-10,1.737850e-09,3.517051e-07,5.170065e-10,6.190009e-12,3.038082e-11,2.955721e-10,1.198095e-10,9.069610e-12,1.649985e-10,1.117777e-10,4.668899e-11,2.489444e-10,1.747489e-10,1.697727e-10,1.136164e-10,6.224732e-11,9.755014e-11,5.270350e-12,5.662981e-11,2.166637e-11,3.151278e-11,2.004719e-12,9.057109e-12,5.318964e-12,2.546345e-11,6.862722e-12,9.331201e-10,4.670224e-11,4.668899e-11,1.026511e-09,4.720114e-10,5.518387e-11,1.117777e-10,6.389729e-10,9.069610e-12,9.069610e-12,9.755014e-11,2.272458e-10,5.270350e-12,3.300663e-10,4.236934e-10,1.697727e-10,5.231965e-10,1.116663e-09,2.161171e-08,7.478780e-10,1.737850e-09,1.199453e-09,3.517051e-07,4.961404e+02,3.001050e+02,1.960355e+02,5.094767e-12,4.019917e-13,5.094767e-12,5.094767e-12,4.019917e-13,3.001050e+02,1.960355e+02
2020-08-18,3.950000e+01,-1.073000e+02,2.213490e-09,8.037362e-11,1.214636e-10,7.660555e-11,1.762327e-10,3.568772e-08,5.246095e-11,6.281039e-13,3.089575e-12,3.014206e-11,1.224330e-11,9.513577e-13,1.687484e-11,1.137641e-11,4.799802e-12,2.546956e-11,1.792297e-11,1.718243e-11,1.147089e-11,6.301581e-12,9.937540e-12,5.362813e-13,5.716914e-12,2.205139e-12,3.197620e-12,2.034200e-13,9.301896e-13,5.433350e-13,2.583791e-12,7.032471e-13,9.493409e-11,4.760563e-12,4.799802e-12,1.044944e-10,4.810227e-11,5.606179e-12,1.137641e-11,6.508485e-11,9.513577e-13,9.513577e-13,9.937540e-12,2.317642e-11,5.362813e-13,3.365025e-11,4.339253e-11,1.718243e-11,5.308906e-11,1.136640e-10,2.213490e-09,7.660555e-11,1.762327e-10,1.214636e-10,3.568772e-08,7.233771e+02,5.208518e+02,2.025252e+02,5.094767e-13,3.092244e-14,5.094767e-13,5.094767e-13,3.092244e-14,5.208518e+02,2.025252e+02
2020-08-18,3.950000e+01,-1.071000e+02,8.894204e-09,3.251479e-10,4.945305e-10,3.077206e-10,7.147216e-10,1.448197e-07,2.128850e-10,2.548827e-12,1.256427e-11,1.214680e-10,4.919184e-11,3.742007e-12,6.787437e-11,4.604736e-11,1.919921e-11,1.026999e-10,7.206525e-11,7.001198e-11,4.670291e-11,2.566741e-11,4.015578e-11,2.163618e-12,2.329912e-11,8.925565e-12,1.297585e-11,8.254724e-13,3.720759e-12,2.173340e-12,1.048495e-11,2.825113e-12,3.844151e-10,1.920416e-11,1.919921e-11,4.228184e-10,1.939590e-10,2.272688e-11,4.604736e-11,2.627332e-10,3.742007e-12,3.742007e-12,4.015578e-11,9.354178e-11,2.163618e-12,1.358612e-10,1.747651e-10,7.001198e-11,2.154338e-10,4.602109e-10,8.894204e-09,3.077206e-10,7.147216e-10,4.945305e-10,1.448197e-07,3.100272e+02,2.077255e+02,1.023016e+02,2.122819e-12,1.546122e-13,2.122819e-12,2.122819e-12,1.546122e-13,2.077255e+02,1.023016e+02
2020-08-18,3.950000e+01,-1.215000e+02,5.996545e-09,2.721743e-10,3.231800e-10,1.934615e-10,7.294076e-10,5.689347e-08,1.072028e-10,1.001325e-12,1.534489e-11,6.703233e-11,3.257593e-11,5.898417e-12,5.587448e-11,2.690610e-11,1.625388e-11,1.224182e-10,5.563587e-11,3.821167e-11,4.069434e-11,2.290087e-11,3.021823e-11,2.755376e-12,1.607208e-11,5.215330e-12,5.329366e-12,3.036559e-13,7.294645e-12,4.260891e-12,2.920807e-12,1.806618e-12,3.282136e-10,1.628296e-11,1.625388e-11,3.607504e-10,1.156803e-10,1.084835e-11,2.690610e-11,1.534348e-10,5.898417e-12,5.898417e-12,3.021823e-11,7.877535e-11,2.755376e-12,1.117490e-10,1.780541e-10,3.821167e-11,1.082041e-10,3.244699e-10,5.996545e-09,1.934615e-10,7.294076e-10,3.231800e-10,5.689347e-08,6.414066e-08,,,1.265200e-11,4.607443e-12,1.265200e-11,1.265200e-11,4.607443e-12,,
2020-08-18,3.950000e+01,-1.223000e+02,6.680713e-09,6.101089e-10,7.157678e-10,1.661951e-10,5.972331e-10,7.240987e-08,2.683872e-10,1.274414e-12,1.194636e-11,9.627462e-11,4.132114e-11,2.904812e-11,4.012463e-11,2.040530e-11,2.934425e-11,1.528174e-10,2.005131e-10,8.180887e-11,8.958218e-11,1.321795e-11,2.210596e-11,4.845023e-12,1.445408e-11,3.605228e-12,1.992720e-12,2.387974e-13,2.300995e-12,4.260891e-12,1.774952e-11,5.068229e-12,7.116374e-10,2.937964e-11,2.934425e-11,7.703613e-10,1.520499e-10,5.836745e-12,2.040530e-11,1.782919e-10,2.904812e-11,2.904812e-11,2.210596e-11,5.334257e-11,4.845023e-12,8.029355e-11,3.533305e-10,8.180887e-11,2.696616e-10,7.048010e-10,6.680713e-09,1.661951e-10,5.972331e-10,7.157678e-10,7.240987e-08,3.863167e+02,2.499679e+02,1.363489e+02,3.396511e-13,9.276730e-14,3.396511e-13,3.396511e-13,9.276730e-14,2.499679e+02,1.363489e+02
2020-08-18,3.970000e+01,-1.073000e+02,9.699109e-09,3.543746e-10,5.379104e-10,3.349870e-10,7.783612e-10,1.577501e-07,2.318926e-10,2.776401e-12,1.369711e-11,1.327150e-10,5.378308e-11,4.059126e-12,7.424931e-11,5.020065e-11,2.094459e-11,1.117374e-10,7.841297e-11,7.616688e-11,5.107277e-11,2.797287e-11,4.380630e-11,2.367034e-12,2.545645e-11,9.730616e-12,1.413441e-11,8.991754e-13,4.063460e-12,2.373516e-12,1.142110e-11,3.079737e-12,4.191445e-10,2.093782e-11,2.094459e-11,4.610269e-10,2.119545e-10,2.476420e-11,5.020065e-11,2.869194e-10,4.059126e-12,4.059126e-12,4.380630e-11,1.022222e-10,2.367034e-12,1.483955e-10,1.901504e-10,7.616688e-11,2.346690e-10,5.009863e-10,9.699109e-09,3.349870e-10,7.783612e-10,5.379104e-10,1.577501e-07,4.244790e+02,3.349651e+02,8.951392e+01,2.292645e-12,1.855346e-13,2.292645e-12,2.292645e-12,1.855346e-13,3.349651e+02,8.951392e+01
2020-08-18,3.970000e+01,-1.071000e+02,8.049053e-09,2.940944e-10,4.468126e-10,2.778575e-10,6.461867e-10,1.308550e-07,1.923568e-10,2.303048e-12,1.132844e-11,1.097711e-10,4.460060e-11,3.361464e-12,6.149942e-11,4.153291e-11,1.734474e-11,9.284067e-11,6.497074e-11,6.308772e-11,4.233304e-11,2.320826e-11,3.630244e-11,1.960200e-12,2.103393e-11,8.050509e-12,1.172461e-11,7.458734e-13,3.378057e-12,1.973164e-12,9.473900e-12,2.546239e-12,3.477559e-10,1.737136e-11,1.734474e-11,3.824720e-10,1.754056e-10,2.052099e-11,4.153291e-11,2.374595e-10,3.361464e-12,3.361464e-12,3.630244e-11,8.470769e-11,1.960200e-12,1.229703e-10,1.578114e-10,6.308772e-11,1.946599e-10,4.155590e-10,8.049053e-09,2.778575e-10,6.461867e-10,4.468126e-10,1.308550e-07,2.232208e+03,1.329300e+03,9.029077e+02,1.868081e-12,1.546122e-13,1.868081e-12,1.868081e-12,1.546122e-13,1.329300e+03,9.029077e+02
2020-08-18,3.970000e+01,-1.203000e+02,1.006132e-09,3.653347e-11,5.639383e-11,3.505678e-11,7.832565e-11,1.603361e-08,2.356941e-11,2.821916e-13,1.441801e-12,1.349644e-11,5.465760e-12,4.439669e-13,7.499929e-12,5.236759e-12,2.181729e-12,1.150238e-11,8.214692e-12,7.950078e-12,5.189212e-12,2.920245e-12,4.461753e-12,2.404019e-13,2.588791e-12,1.015064e-12,1.436612e-12,9.139160e-14,4.406161e-13,2.573692e-13,1.160834e-12,3.152487e-13,4.316448e-11,2.174068e-12,2.181729e-12,4.752028e-11,2.155099e-11,2.543068e-12,5.236759e-12,2.933082e-11,4.439669e-13,4.439669e-13,4.461753e-12,1.042017e-11,2.404019e-13,1.512233e-11,1.971708e-11,7.950078e-12,2.385160e-11,5.151875e-11,1.006132e-09,3.505678e-11,7.832565e-11,5.639383e-11,1.603361e-08,1.720955e-08,,,2.547383e-13,3.092244e-14,2.547383e-13,2.547383e-13,3.092244e-14,,
2020-08-18,3.970000e+01,-1.201000e+02,3.815251e-08,1.391925e-09,2.114769e-09,1.317875e-09,3.059596e-09,6.206560e-07,9.123643e-10,1.092355e-11,5.365561e-11,5.214126e-10,2.109783e-10,1.598281e-11,2.909973e-10,1.971910e-10,8.225117e-11,4.387338e-10,3.076776e-10,2.995384e-10,2.004674e-10,1.097397e-10,1.721831e-10,9.301704e-12,9.977633e-11,3.822242e-11,5.561078e-11,3.537739e-12,1.605801e-11,9.379678e-12,4.493549e-11,1.208857e-11,1.646048e-09,8.246175e-11,8.225117e-11,1.810761e-09,8.321672e-10,9.737093e-11,1.971910e-10,1.126729e-09,1.598281e-11,1.598281e-11,1.721831e-10,4.007370e-10,9.301704e-12,5.822218e-10,7.464113e-10,2.995384e-10,9.232878e-10,1.969238e-09,3.815251e-08,1.317875e-09,3.059596e-09,2.114769e-09,6.206560e-07,3.631463e+03,1.789522e+03,1.841941e+03,8.915842e-12,6.802937e-13,8.915842e-12,8.915842e-12,6.802937e-13,1.789522e+03,1.841941e+03
