date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,terpenesfire,c2h6sfire,terpenes_monoterpenes,terpenes_total,other_dms,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2020-10-07,3.830000e+01,-9.770000e+01,1.863540e-09,6.795143e-11,1.033653e-10,6.437791e-11,1.496483e-10,3.030975e-08,4.455533e-11,5.334516e-13,2.601633e-12,2.547231e-11,1.031441e-11,7.843136e-13,1.422437e-11,9.635470e-12,4.022104e-12,2.125576e-11,1.505485e-11,1.463658e-11,9.799142e-12,5.361795e-12,8.407925e-12,4.629894e-13,4.879870e-12,1.867080e-12,2.715754e-12,1.727656e-13,7.762948e-13,4.534432e-13,2.194426e-12,5.910401e-13,8.035220e-11,4.015204e-12,4.022104e-12,8.838951e-11,4.066659e-11,4.755600e-12,9.635470e-12,5.505766e-11,7.843136e-13,7.843136e-13,8.407925e-12,1.958616e-11,4.629894e-13,2.845708e-11,3.631062e-11,1.463658e-11,4.508878e-11,9.603598e-11,1.863540e-09,6.437791e-11,1.496483e-10,1.033653e-10,3.030975e-08,3.249071e-08,4.251866e-13,2.580649e-14,4.251866e-13,4.251866e-13,2.580649e-14,,,,
2020-10-07,3.910000e+01,-1.215000e+02,1.437588e-09,5.241967e-11,7.973897e-11,4.966296e-11,1.154430e-10,2.338181e-08,3.437126e-11,4.115198e-13,2.063364e-12,1.965007e-11,7.956829e-12,6.209149e-13,1.097308e-11,7.433077e-12,3.102766e-12,1.645608e-11,1.161374e-11,1.129107e-11,7.559338e-12,4.136242e-12,6.486113e-12,3.549585e-13,3.764471e-12,1.440319e-12,2.095010e-12,1.332763e-13,6.128644e-13,3.579815e-13,1.692843e-12,4.559452e-13,6.204237e-11,3.119634e-12,3.102766e-12,6.826478e-11,3.137137e-11,3.668605e-12,7.433077e-12,4.247305e-11,6.209149e-13,6.209149e-13,6.486113e-12,1.510932e-11,3.549585e-13,2.195040e-11,2.806982e-11,1.129107e-11,3.478278e-11,7.414367e-11,1.437588e-09,4.966296e-11,1.154430e-10,7.973897e-11,2.338181e-08,2.506427e-08,3.543221e-13,2.580649e-14,3.543221e-13,3.543221e-13,2.580649e-14,,,,
2020-10-07,3.950000e+01,-1.229000e+02,1.341749e-08,4.892503e-10,7.442305e-10,4.635209e-10,1.077468e-09,2.182302e-07,3.207984e-10,3.840851e-12,1.883941e-11,1.834007e-10,7.426373e-11,5.620914e-12,1.024154e-10,6.937538e-11,2.895915e-11,1.542757e-10,1.083949e-10,1.053834e-10,7.055382e-11,3.860492e-11,6.053705e-11,3.271792e-12,3.513506e-11,1.344298e-11,1.955342e-11,1.243912e-12,5.638352e-12,3.293430e-12,1.579987e-11,4.255489e-12,5.786435e-10,2.898714e-11,2.895915e-11,6.365898e-10,2.927995e-10,3.424032e-11,6.937538e-11,3.964151e-10,5.620914e-12,5.620914e-12,6.053705e-11,1.410203e-10,3.271792e-12,2.048292e-10,2.626707e-10,1.053834e-10,3.246392e-10,6.926932e-10,1.341749e-08,4.635209e-10,1.077468e-09,7.442305e-10,2.182302e-07,6.818562e+02,3.118035e-12,2.322584e-13,3.118035e-12,3.118035e-12,2.322584e-13,5.000324e+02,1.818237e+02,5.000324e+02,1.818237e+02
2020-10-07,3.970000e+01,-1.199000e+02,8.252821e-09,3.009278e-10,4.577608e-10,2.851022e-10,6.627283e-10,1.342289e-07,1.973165e-10,2.362428e-12,1.157278e-11,1.128060e-10,4.567809e-11,3.431372e-12,6.299362e-11,4.267136e-11,1.781217e-11,9.462243e-11,6.667149e-11,6.481914e-11,4.339620e-11,2.374509e-11,3.723509e-11,2.006287e-12,2.161085e-11,8.268500e-12,1.202691e-11,7.651047e-13,3.472898e-12,2.028562e-12,9.718172e-12,2.617463e-12,3.558967e-10,1.783709e-11,1.781217e-11,3.915460e-10,1.800949e-10,2.106051e-11,4.267136e-11,2.438268e-10,3.431372e-12,3.431372e-12,3.723509e-11,8.673871e-11,2.006287e-12,1.259801e-10,1.612939e-10,6.481914e-11,1.996789e-10,4.257920e-10,8.252821e-09,2.851022e-10,6.627283e-10,4.577608e-10,1.342289e-07,1.824964e+03,1.913339e-12,1.548390e-13,1.913339e-12,1.913339e-12,1.548390e-13,1.316615e+03,5.083490e+02,1.316615e+03,5.083490e+02
2020-10-07,3.990000e+01,-1.231000e+02,1.929563e-07,8.105635e-09,1.051373e-08,6.391807e-09,2.045051e-08,2.324325e-06,3.892862e-09,4.090812e-11,4.095330e-10,2.339086e-09,1.055606e-09,1.471895e-10,1.674817e-09,9.156449e-10,4.827674e-10,3.288472e-09,1.702489e-09,1.338201e-09,1.198015e-09,6.680796e-10,9.337600e-10,7.290540e-11,5.126651e-10,1.775327e-10,2.126823e-10,1.279946e-11,1.765049e-10,1.031464e-10,1.440170e-10,5.930666e-11,9.713183e-09,4.829750e-10,4.827674e-10,1.067893e-08,3.907357e-09,4.030145e-10,9.156449e-10,5.226017e-09,1.471895e-10,1.471895e-10,9.337600e-10,2.342897e-09,7.290540e-11,3.349562e-09,4.990961e-09,1.338201e-09,3.933771e-09,1.026293e-08,1.929563e-07,6.391807e-09,2.045051e-08,1.051373e-08,2.324325e-06,2.347460e+03,2.699935e-10,9.339368e-11,2.699935e-10,2.699935e-10,9.339368e-11,8.944514e+02,1.453008e+03,8.944514e+02,1.453008e+03
2020-10-07,4.010000e+01,-1.229000e+02,1.863540e-09,8.348319e-11,1.004120e-10,5.885980e-11,2.266103e-10,1.731986e-08,3.309824e-11,3.048295e-13,4.754709e-12,2.037785e-11,1.001971e-11,1.797385e-12,1.706924e-11,8.258973e-12,4.941442e-12,3.771184e-11,1.677541e-11,1.170926e-11,1.259890e-11,7.046930e-12,9.368829e-12,8.488140e-13,4.879870e-12,1.600355e-12,1.707045e-12,9.378703e-14,2.247169e-12,1.312599e-12,9.404682e-13,5.572664e-13,1.008368e-10,5.057503e-12,4.941442e-12,1.108357e-10,3.527743e-11,3.401187e-12,8.258973e-12,4.693759e-11,1.797385e-12,1.797385e-12,9.368829e-12,2.411617e-11,8.488140e-13,3.433381e-11,5.448725e-11,1.170926e-11,3.340307e-11,9.959958e-11,1.863540e-09,5.885980e-11,2.266103e-10,1.004120e-10,1.731986e-08,5.777172e+02,3.897544e-12,1.419357e-12,3.897544e-12,3.897544e-12,1.419357e-12,2.886469e+02,2.890702e+02,2.886469e+02,2.890702e+02
2020-10-07,4.010000e+01,-1.235000e+02,1.650564e-09,7.571731e-11,8.859886e-11,5.334170e-11,2.009563e-10,1.558787e-08,2.927922e-11,2.743465e-13,4.306151e-12,1.892229e-11,9.135618e-12,1.633987e-12,1.544360e-11,7.433077e-12,4.481773e-12,3.428349e-11,1.548499e-11,1.045470e-11,1.119902e-11,6.434154e-12,8.407925e-12,7.716490e-13,4.461595e-12,1.440319e-12,1.474266e-12,8.391471e-14,2.042881e-12,1.193272e-12,8.150725e-13,5.066058e-13,9.122248e-11,4.557831e-12,4.481773e-12,1.002621e-10,3.251950e-11,2.998500e-12,7.433077e-12,4.295108e-11,1.633987e-12,1.633987e-12,8.407925e-12,2.187775e-11,7.716490e-13,3.105732e-11,4.976848e-11,1.045470e-11,2.955356e-11,8.977674e-11,1.650564e-09,5.334170e-11,2.009563e-10,8.859886e-11,1.558787e-08,1.758262e-08,3.543221e-12,1.290325e-12,3.543221e-12,3.543221e-12,1.290325e-12,,,,
2020-10-07,4.030000e+01,-1.231000e+02,5.835544e-08,2.648164e-09,3.148213e-09,1.883514e-09,7.101882e-09,5.533694e-07,1.043868e-09,9.739302e-12,1.494593e-10,6.520912e-10,3.173891e-10,5.679738e-11,5.441836e-10,2.618095e-10,1.581261e-10,1.191694e-09,5.415445e-10,3.717691e-10,3.961653e-10,2.230507e-10,2.940371e-10,2.682252e-11,1.565741e-10,5.073125e-11,5.175450e-11,2.932079e-12,7.101055e-11,4.147812e-11,2.821405e-11,1.757922e-11,3.193789e-09,1.582819e-10,1.581261e-10,3.510197e-09,1.126054e-09,1.054178e-10,2.618095e-10,1.493282e-09,5.679738e-11,5.679738e-11,2.940371e-10,7.672343e-10,2.682252e-11,1.088094e-09,1.733239e-09,3.717691e-10,1.053607e-09,3.158615e-09,5.835544e-08,1.883514e-09,7.101882e-09,3.148213e-09,5.533694e-07,1.823822e+03,1.231624e-10,4.485168e-11,1.231624e-10,1.231624e-10,4.485168e-11,8.726699e+02,9.511516e+02,8.726699e+02,9.511516e+02
2020-10-07,4.030000e+01,-1.235000e+02,1.199055e-07,5.443880e-09,6.464763e-09,3.868192e-09,1.458430e-08,1.135317e-06,2.145021e-09,1.998157e-11,3.068133e-10,1.340571e-09,6.515758e-10,1.166666e-10,1.117629e-09,5.379345e-10,3.249860e-10,2.447841e-09,1.112769e-09,7.640293e-10,8.138887e-10,4.580505e-10,6.044096e-10,5.509574e-11,3.213743e-10,1.043431e-10,1.062248e-10,6.017178e-12,1.458617e-10,8.519960e-11,5.793284e-11,3.613788e-11,6.564582e-09,3.251320e-10,3.249860e-10,7.214700e-09,2.313521e-09,2.165851e-10,5.379345e-10,3.068041e-09,1.166666e-10,1.166666e-10,6.044096e-10,1.575679e-09,5.509574e-11,2.235184e-09,3.560610e-09,7.640293e-10,2.165002e-09,6.489641e-09,1.199055e-07,3.868192e-09,1.458430e-08,6.464763e-09,1.135317e-06,2.491016e+03,2.529860e-10,9.212917e-11,2.529860e-10,2.529860e-10,9.212917e-11,1.211591e+03,1.279425e+03,1.211591e+03,1.279425e+03
2020-10-07,4.050000e+01,-1.109000e+02,4.791961e-10,1.747322e-11,2.657966e-11,1.655432e-11,3.848100e-11,7.793935e-09,1.145709e-11,1.371733e-13,7.176919e-13,6.550024e-12,2.652276e-12,1.960784e-13,3.657694e-12,2.477692e-12,1.034255e-12,5.485358e-12,3.871248e-12,3.763692e-12,2.519779e-12,1.378747e-12,2.162038e-12,1.234638e-13,1.254824e-12,4.801064e-13,6.983366e-13,4.442543e-14,2.042881e-13,1.193272e-13,5.642809e-13,1.519817e-13,2.071070e-11,1.039878e-12,1.034255e-12,2.278483e-11,1.045712e-11,1.222868e-12,2.477692e-12,1.415768e-11,1.960784e-13,1.960784e-13,2.162038e-12,5.036441e-12,1.234638e-13,7.321943e-12,9.356606e-12,3.763692e-12,1.159426e-11,2.471456e-11,4.791961e-10,1.655432e-11,3.848100e-11,2.657966e-11,7.793935e-09,1.975006e+03,1.417289e-13,,1.417289e-13,1.417289e-13,,1.499992e+03,4.750140e+02,1.499992e+03,4.750140e+02
2020-10-07,4.050000e+01,-1.105000e+02,2.023272e-09,7.377583e-11,1.122252e-10,6.989601e-11,1.624753e-10,3.290773e-08,4.837436e-11,5.791760e-13,2.870767e-12,2.765565e-11,1.119850e-11,8.496731e-13,1.544360e-11,1.046137e-11,4.366855e-12,2.331277e-11,1.634527e-11,1.589114e-11,1.063907e-11,5.821377e-12,9.128604e-12,4.938554e-13,5.298144e-12,2.027116e-12,2.948532e-12,1.875741e-13,8.580101e-13,5.011741e-13,2.382520e-12,6.417007e-13,8.728566e-11,4.383405e-12,4.366855e-12,9.603592e-11,4.415230e-11,5.163222e-12,1.046137e-11,5.977688e-11,8.496731e-13,8.496731e-13,9.128604e-12,2.126497e-11,4.938554e-13,3.088743e-11,3.965804e-11,1.589114e-11,4.895354e-11,1.045027e-10,2.023272e-09,6.989601e-11,1.624753e-10,1.122252e-10,3.290773e-08,3.527562e-08,4.960510e-13,2.580649e-14,4.960510e-13,4.960510e-13,2.580649e-14,,,,
2020-10-07,4.050000e+01,-1.067000e+02,5.697109e-09,2.077372e-10,3.160026e-10,1.968125e-10,4.574963e-10,9.266123e-08,1.362120e-10,1.630838e-12,7.984323e-12,7.787251e-11,3.153262e-11,2.385621e-12,4.348592e-11,2.945701e-11,1.229615e-11,6.582431e-11,4.602484e-11,4.474611e-11,2.995738e-11,1.639177e-11,2.570423e-11,1.388968e-12,1.491846e-11,5.707932e-12,8.302446e-12,5.281690e-13,2.410600e-12,1.408061e-12,6.708673e-12,1.806894e-12,2.456789e-10,1.233423e-11,1.229615e-11,2.703093e-10,1.243236e-10,1.453855e-11,2.945701e-11,1.683191e-10,2.385621e-12,2.385621e-12,2.570423e-11,5.987769e-11,1.388968e-12,8.697088e-11,1.118491e-10,4.474611e-11,1.378429e-10,2.944381e-10,5.697109e-09,1.968125e-10,4.574963e-10,3.160026e-10,9.266123e-08,2.270429e+03,1.346424e-12,1.032260e-13,1.346424e-12,1.346424e-12,1.032260e-13,1.713597e+03,5.568326e+02,1.713597e+03,5.568326e+02
2020-10-07,4.050000e+01,-1.233000e+02,3.567349e-09,1.630834e-10,1.919642e-10,1.158802e-10,4.361180e-10,3.377372e-08,6.365047e-11,5.944175e-13,9.150572e-12,4.002792e-11,1.945002e-11,3.496732e-12,3.332565e-11,1.596735e-11,9.767966e-12,7.336667e-11,3.312067e-11,2.300034e-11,2.435787e-11,1.363428e-11,1.801698e-11,1.651329e-12,9.620314e-12,3.094019e-12,3.181311e-12,1.777017e-13,4.371766e-12,2.553601e-12,1.755541e-12,1.080759e-12,1.965919e-10,9.761666e-12,9.767966e-12,2.161215e-10,6.909825e-11,6.453032e-12,1.596735e-11,9.151864e-11,3.496732e-12,3.496732e-12,1.801698e-11,4.695993e-11,1.651329e-12,6.662824e-11,1.064873e-10,2.300034e-11,6.424489e-11,1.937326e-10,3.567349e-09,1.158802e-10,4.361180e-10,1.919642e-10,3.377372e-08,3.986051e+02,7.582494e-12,2.761294e-12,7.582494e-12,7.582494e-12,2.761294e-12,2.890697e+02,1.095354e+02,2.890697e+02,1.095354e+02
2020-10-07,4.070000e+01,-1.057000e+02,1.863540e-08,8.425978e-10,9.982138e-10,5.996342e-10,2.257552e-09,1.766625e-07,3.309825e-10,3.109261e-12,4.754708e-11,2.081452e-10,1.007865e-10,1.807189e-11,1.731308e-10,8.314033e-11,5.033376e-11,3.791754e-10,1.720555e-10,1.183472e-10,1.262690e-10,7.092889e-11,9.344808e-11,8.534438e-12,4.977467e-11,1.611024e-11,1.644971e-11,9.279979e-13,2.259427e-11,1.319759e-11,8.965797e-12,5.589551e-12,1.016414e-09,5.034720e-11,5.033376e-11,1.117095e-09,3.587063e-10,3.348794e-11,8.314033e-11,4.753346e-10,1.807189e-11,1.807189e-11,9.344808e-11,2.440597e-10,8.534438e-12,3.460423e-10,5.512309e-10,1.183472e-10,3.340917e-10,1.003670e-09,1.863540e-08,5.996342e-10,2.257552e-09,9.982138e-10,1.766625e-07,1.722929e+03,3.918803e-11,1.427099e-11,3.918803e-11,3.918803e-11,1.427099e-11,8.722823e+02,8.506471e+02,8.722823e+02,8.506471e+02
2020-10-07,4.070000e+01,-1.107000e+02,8.412554e-09,3.824695e-10,4.548075e-10,2.722266e-10,1.026160e-09,7.967134e-08,1.514881e-10,1.402216e-12,2.153076e-11,9.388366e-11,4.567809e-11,8.169934e-12,7.843722e-11,3.771598e-11,2.275361e-11,1.714175e-10,7.785509e-11,5.352806e-11,5.711500e-11,3.217077e-11,4.227985e-11,3.858245e-12,2.258682e-11,7.361632e-12,7.448923e-12,4.245097e-13,1.021441e-11,5.966358e-12,4.075362e-12,2.533029e-12,4.611152e-10,2.278916e-11,2.275361e-11,5.066580e-10,1.621486e-10,1.523506e-11,3.771598e-11,2.150996e-10,8.169934e-12,8.169934e-12,4.227985e-11,1.106080e-10,3.858245e-12,1.567461e-10,2.492725e-10,5.352806e-11,1.528904e-10,4.556910e-10,8.412554e-09,2.722266e-10,1.026160e-09,4.548075e-10,7.967134e-08,2.638593e+03,1.771611e-11,6.451623e-12,1.771611e-11,1.771611e-11,6.451623e-12,1.569749e+03,1.068844e+03,1.569749e+03,1.068844e+03
2020-10-07,4.070000e+01,-1.069000e+02,1.522779e-08,5.552602e-10,8.446425e-10,5.260594e-10,1.222841e-09,2.476739e-07,3.640807e-10,4.359062e-12,2.144104e-11,2.081452e-10,8.428346e-11,6.372548e-12,1.162334e-10,7.873555e-11,3.286633e-11,1.755315e-10,1.230197e-10,1.196017e-10,8.007299e-11,4.381352e-11,6.870476e-11,3.719348e-12,3.987551e-11,1.525672e-11,2.219159e-11,1.411741e-12,6.373789e-12,3.746873e-12,1.793159e-11,4.829642e-12,6.567742e-10,3.288190e-11,3.286633e-11,7.225224e-10,3.323041e-10,3.886004e-11,7.873555e-11,4.498997e-10,6.372548e-12,6.372548e-12,6.870476e-11,1.600469e-10,3.719348e-12,2.324710e-10,2.985511e-10,1.196017e-10,3.684398e-10,7.865927e-10,1.522779e-08,5.260594e-10,1.222841e-09,8.446425e-10,2.476739e-07,2.090872e+03,3.543221e-12,2.838714e-13,3.543221e-12,3.543221e-12,2.838714e-13,1.590887e+03,4.999840e+02,1.590887e+03,4.999840e+02
2020-10-07,4.070000e+01,-1.067000e+02,2.747391e-08,1.001798e-09,1.523900e-09,9.491143e-10,2.206244e-09,4.468523e-07,6.568729e-10,7.864600e-12,3.866565e-11,3.755347e-10,1.520638e-10,1.147059e-11,2.097078e-10,1.420544e-10,5.929730e-11,3.160938e-10,2.219515e-10,2.157850e-10,1.444673e-10,7.904816e-11,1.239568e-10,6.697913e-12,7.194322e-11,2.752610e-11,4.003797e-11,2.547058e-12,1.152185e-11,6.753918e-12,3.235211e-11,8.713620e-12,1.184931e-09,5.934149e-11,5.929730e-11,1.303570e-09,5.995417e-10,7.011113e-11,1.420544e-10,8.117073e-10,1.147059e-11,1.147059e-11,1.239568e-10,2.887560e-10,6.697913e-12,4.194107e-10,5.380453e-10,2.157850e-10,6.647375e-10,1.418568e-09,2.747391e-08,9.491143e-10,2.206244e-09,1.523900e-09,4.468523e-07,2.300733e+03,6.448663e-12,4.903232e-13,6.448663e-12,6.448663e-12,4.903232e-13,1.748687e+03,5.520466e+02,1.748687e+03,5.520466e+02
2020-10-07,4.090000e+01,-1.063000e+02,4.845205e-09,1.766737e-10,2.687499e-10,1.673826e-10,3.890857e-10,7.880535e-08,1.158439e-10,1.386974e-12,6.818073e-12,6.622801e-11,2.681746e-11,2.026144e-12,3.698335e-11,2.505222e-11,1.045747e-11,5.553926e-11,3.914262e-11,3.805510e-11,2.547777e-11,1.394067e-11,2.186060e-11,1.188340e-12,1.268766e-11,4.854409e-12,7.060959e-12,4.491905e-13,2.042881e-12,1.193272e-12,5.705507e-12,1.536704e-12,2.089695e-10,1.047836e-11,1.045747e-11,2.299054e-10,1.057331e-10,1.236456e-11,2.505222e-11,1.431499e-10,2.026144e-12,2.026144e-12,2.186060e-11,5.092402e-11,1.188340e-12,7.397296e-11,9.468187e-11,3.805510e-11,1.172308e-10,2.499678e-10,4.845205e-09,1.673826e-10,3.890857e-10,2.687499e-10,7.880535e-08,1.297103e+03,1.133831e-12,7.741946e-14,1.133831e-12,1.133831e-12,7.741946e-14,8.654123e+02,4.316909e+02,8.654123e+02,4.316909e+02
2020-10-07,4.090000e+01,-1.233000e+02,3.833569e-08,1.737615e-09,2.064354e-09,1.236056e-09,4.660476e-09,3.628510e-07,6.848791e-10,6.386178e-12,9.805465e-11,4.279349e-10,2.080563e-10,3.728758e-11,3.572348e-10,1.717867e-10,1.037703e-10,7.823493e-10,3.552945e-10,2.442218e-10,2.598173e-10,1.463004e-10,1.931420e-10,1.760903e-11,1.026167e-10,3.328738e-11,3.390812e-11,1.920166e-12,4.661855e-11,2.723046e-11,1.849587e-11,1.153373e-11,2.095487e-09,1.038786e-10,1.037703e-10,2.303136e-09,7.386079e-10,6.911566e-11,1.717867e-10,9.795103e-10,3.728758e-11,3.728758e-11,1.931420e-10,5.035352e-10,1.760903e-11,7.142862e-10,1.137644e-09,2.442218e-10,6.912653e-10,2.073131e-09,3.833569e-08,1.236056e-09,4.660476e-09,2.064354e-09,3.628510e-07,6.481425e+02,8.085631e-11,2.944521e-11,8.085631e-11,8.085631e-11,2.944521e-11,2.046740e+02,4.434684e+02,2.046740e+02,4.434684e+02
2020-10-07,4.110000e+01,-1.061000e+02,2.488092e-07,1.126246e-08,1.341387e-08,8.034363e-09,3.012207e-08,2.380614e-06,4.470809e-09,4.189881e-11,6.328247e-10,2.789582e-09,1.352071e-09,2.401961e-10,2.312882e-09,1.118540e-09,6.726106e-10,5.048586e-09,2.304253e-09,1.590787e-09,1.683213e-09,9.470461e-10,1.252060e-09,1.135867e-10,6.667296e-10,2.169014e-10,2.223814e-10,1.263657e-11,2.999358e-10,1.751961e-10,1.226371e-10,7.501143e-11,1.357850e-08,6.727805e-10,6.726106e-10,1.492389e-08,4.808383e-09,4.519194e-10,1.118540e-09,6.378843e-09,2.401961e-10,2.401961e-10,1.252060e-09,3.259928e-09,1.135867e-10,4.625575e-09,7.352839e-09,1.590787e-09,4.512708e-09,1.345633e-08,2.488092e-07,8.034363e-09,3.012207e-08,1.341387e-08,2.380614e-06,2.707088e+03,5.185150e-10,1.885938e-10,5.185150e-10,5.185150e-10,1.885938e-10,1.347759e+03,1.359329e+03,1.347759e+03,1.359329e+03
2020-10-07,4.110000e+01,-1.063000e+02,3.215938e-08,1.459985e-09,1.736538e-09,1.035565e-09,3.912235e-09,3.048295e-07,5.754002e-10,5.364999e-12,8.226543e-11,3.602513e-10,1.747555e-10,3.127451e-11,2.999309e-10,1.442567e-10,8.722218e-11,6.561860e-10,2.980861e-10,2.044939e-10,2.181009e-10,1.228617e-10,1.619126e-10,1.476936e-11,8.616455e-11,2.795286e-11,2.855421e-11,1.614124e-12,3.910074e-11,2.283922e-11,1.548638e-11,9.693058e-12,1.760351e-09,8.711940e-11,8.722218e-11,1.934693e-09,6.211714e-10,5.812120e-11,1.442567e-10,8.235493e-10,3.127451e-11,3.127451e-11,1.619126e-10,4.227926e-10,1.476936e-11,5.994745e-10,9.542721e-10,2.044939e-10,5.807652e-10,1.739531e-09,3.215938e-08,1.035565e-09,3.912235e-09,1.736538e-09,3.048295e-07,2.662138e+03,6.781726e-11,2.469681e-11,6.781726e-11,6.781726e-11,2.469681e-11,1.320455e+03,1.341684e+03,1.320455e+03,1.341684e+03
2020-10-07,4.110000e+01,-1.065000e+02,2.662200e-10,1.164882e-11,1.476648e-11,7.357475e-12,2.992967e-11,2.597978e-09,5.092038e-12,4.572442e-14,6.279804e-13,2.911121e-12,1.473487e-12,2.614379e-13,2.438463e-12,1.101196e-12,6.895035e-13,5.485358e-12,2.580832e-12,1.672752e-12,1.679853e-12,9.191648e-13,1.201132e-12,1.234638e-13,6.971242e-13,2.133806e-13,2.327789e-13,1.480848e-14,3.268610e-13,1.909235e-13,1.253958e-13,8.443430e-14,1.395665e-11,7.276146e-13,6.895035e-13,1.537377e-11,5.081732e-12,4.609680e-13,1.101196e-12,6.643897e-12,2.614379e-13,2.614379e-13,1.201132e-12,3.357628e-12,1.234638e-13,4.682223e-12,8.066190e-12,1.672752e-12,5.137762e-12,1.487670e-11,2.662200e-10,7.357475e-12,2.992967e-11,1.476648e-11,2.597978e-09,3.073613e+03,5.669154e-13,2.064519e-13,5.669154e-13,5.669154e-13,2.064519e-13,2.358428e+03,7.151844e+02,2.358428e+03,7.151844e+02
2020-10-07,4.110000e+01,-1.233000e+02,4.472497e-08,2.028835e-09,2.409889e-09,1.442065e-09,5.438648e-09,4.234705e-07,7.994499e-10,7.453081e-12,1.143821e-10,4.999851e-10,2.428306e-10,4.349673e-11,4.165707e-10,2.009684e-10,1.212377e-10,9.126265e-10,4.150838e-10,2.847860e-10,3.032135e-10,1.708114e-10,2.253324e-10,2.054130e-11,1.199054e-10,3.894197e-11,3.957241e-11,2.245952e-12,5.438150e-11,3.176489e-11,2.163077e-11,1.345883e-11,2.446431e-09,1.212360e-10,1.212377e-10,2.688904e-09,8.627211e-10,8.076033e-11,2.009684e-10,1.144450e-09,4.349673e-11,4.349673e-11,2.253324e-10,5.873821e-10,2.054130e-11,8.332558e-10,1.327710e-09,2.847860e-10,8.069030e-10,2.419399e-09,4.472497e-08,1.442065e-09,5.438648e-09,2.409889e-09,4.234705e-07,1.501690e+03,9.432056e-11,3.434844e-11,9.432056e-11,9.432056e-11,3.434844e-11,6.064298e+02,8.952603e+02,6.064298e+02,8.952603e+02
2020-10-07,4.110000e+01,-1.235000e+02,8.519042e-10,3.882939e-11,4.725273e-11,2.759053e-11,1.068917e-10,8.659929e-09,1.527611e-11,1.524147e-13,2.242787e-12,9.461145e-12,4.715158e-12,8.496731e-13,8.128209e-12,3.854188e-12,2.413262e-12,1.782741e-11,8.172634e-12,5.436443e-12,5.879485e-12,3.370271e-12,4.324075e-12,4.012575e-13,2.370222e-12,7.468322e-13,7.759296e-13,4.442543e-14,1.062298e-12,6.205013e-13,4.388852e-13,2.701898e-13,4.695166e-11,2.391874e-12,2.413262e-12,5.175679e-11,1.654652e-11,1.567187e-12,3.854188e-12,2.196790e-11,8.496731e-13,8.496731e-13,4.324075e-12,1.149848e-11,4.012575e-13,1.622381e-11,2.600005e-11,5.436443e-12,1.542853e-11,4.686502e-11,8.519042e-10,2.759053e-11,1.068917e-10,4.725273e-11,8.659929e-09,2.914746e+02,1.842475e-12,6.709687e-13,1.842475e-12,1.842475e-12,6.709687e-13,2.298818e+02,6.159284e+01,2.298818e+02,6.159284e+01
2020-10-07,4.130000e+01,-1.061000e+02,4.259521e-10,1.941470e-11,2.067307e-11,1.287558e-11,5.130800e-11,3.463971e-09,7.638057e-12,6.096589e-14,1.076538e-12,4.366683e-12,2.357579e-12,3.921568e-13,3.657694e-12,1.927094e-12,1.149173e-12,8.228039e-12,3.871248e-12,2.509128e-12,2.799755e-12,1.531941e-12,2.162038e-12,1.851958e-13,1.115399e-12,3.734161e-13,3.879648e-13,1.974464e-14,4.902915e-13,2.863852e-13,1.880936e-13,1.182080e-13,2.329099e-11,1.082978e-12,1.149173e-12,2.552314e-11,7.839661e-12,7.811255e-13,1.927094e-12,1.054788e-11,3.921568e-13,3.921568e-13,2.162038e-12,5.189635e-12,1.851958e-13,7.536869e-12,1.209929e-11,2.509128e-12,7.699023e-12,2.230744e-11,4.259521e-10,1.287558e-11,5.130800e-11,2.067307e-11,3.463971e-09,3.800022e+03,8.503732e-13,3.096779e-13,8.503732e-13,8.503732e-13,3.096779e-13,2.800013e+03,1.000010e+03,2.800013e+03,1.000010e+03
