date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,terpenesfire,c2h6sfire,c4h10fire,terpenes_monoterpenes,terpenes_total,other_dms,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2018-08-01,3.930000e+01,-1.099000e+02,7.285743e-09,2.647294e-10,4.031783e-10,2.518434e-10,5.855403e-10,1.183301e-07,1.744009e-10,2.082609e-12,1.027036e-11,9.962302e-11,4.059495e-11,2.968526e-12,5.522963e-11,3.765262e-11,1.569285e-11,8.366453e-11,5.854386e-11,5.720445e-11,3.840680e-11,2.111669e-11,3.259463e-11,1.763549e-12,1.900436e-11,7.298376e-12,1.066049e-11,6.728790e-13,1.756462e-12,8.580778e-12,2.312613e-12,3.134066e-10,1.565692e-11,1.569285e-11,3.447563e-10,1.592223e-10,1.863175e-11,3.765262e-11,2.155067e-10,2.968526e-12,2.968526e-12,3.259463e-11,7.634632e-11,1.763549e-12,1.107045e-10,1.422084e-10,5.720445e-11,1.764835e-10,3.758964e-10,7.285743e-09,2.518434e-10,5.855403e-10,4.031783e-10,1.183301e-07,1.638005e+03,1.784257e-12,9.996425e-14,3.007063e-12,1.784257e-12,1.784257e-12,9.996425e-14,8.797614e+02,7.582432e+02,8.797614e+02,7.582432e+02
2018-08-01,3.930000e+01,-1.079000e+02,3.447717e-09,1.267718e-10,1.928244e-10,1.196256e-10,2.769447e-10,5.608352e-08,8.340912e-11,9.870699e-13,4.855081e-12,4.653921e-11,1.938863e-11,1.484263e-12,2.634029e-11,1.780473e-11,7.405613e-12,3.984025e-11,2.836661e-11,2.735865e-11,1.809975e-11,1.000264e-11,1.543956e-11,8.369386e-13,9.066302e-12,3.451170e-12,5.013312e-12,3.201075e-13,8.782309e-13,4.086085e-12,1.097511e-12,1.497266e-10,7.565358e-12,7.405613e-12,1.646976e-10,7.499415e-11,8.784589e-12,1.780473e-11,1.015835e-10,1.484263e-12,1.484263e-12,1.543956e-11,3.634293e-11,8.369386e-13,5.261943e-11,6.820686e-11,2.735865e-11,8.439619e-11,1.799617e-10,3.447717e-09,1.196256e-10,2.769447e-10,1.928244e-10,5.608352e-08,3.674978e+03,8.235033e-13,9.996425e-14,1.503531e-12,8.235033e-13,8.235033e-13,9.996425e-14,2.225000e+03,1.449978e+03,2.225000e+03,1.449978e+03
2018-08-01,3.930000e+01,-1.219000e+02,1.951538e-10,1.864292e-11,2.103539e-11,4.197389e-12,1.582541e-11,2.465210e-09,7.582647e-12,4.338769e-14,3.734678e-13,2.908701e-12,1.211789e-12,9.895085e-13,8.496867e-13,5.837616e-13,8.816206e-13,5.312034e-12,6.035449e-12,2.487150e-12,2.648745e-12,2.778511e-13,5.718355e-13,1.494533e-13,5.230558e-13,1.131531e-13,5.762427e-14,6.532806e-15,1.386680e-13,5.343342e-13,1.567873e-13,2.166513e-11,9.089228e-13,8.816206e-13,2.345567e-11,4.643546e-12,1.773102e-13,5.837616e-13,5.404618e-12,9.895085e-13,9.895085e-13,5.718355e-13,1.127538e-12,1.494533e-13,1.848827e-12,1.134748e-11,2.487150e-12,7.626035e-12,2.146067e-11,1.951538e-10,4.197389e-12,1.582541e-11,2.103539e-11,2.465210e-09,2.701422e-09,,,7.913323e-14,,,,,,,
2018-08-01,3.930000e+01,-1.227000e+02,3.903077e-09,1.416861e-10,2.173657e-10,1.343164e-10,3.085956e-10,6.347915e-08,9.250829e-11,1.117233e-12,5.415283e-12,5.308379e-11,2.181221e-11,1.731640e-12,2.973903e-11,2.013978e-11,8.463558e-12,4.515228e-11,3.138434e-11,3.067485e-11,2.030704e-11,1.111405e-11,1.772690e-11,9.565014e-13,1.011241e-11,3.903783e-12,5.647179e-12,3.593043e-13,9.706762e-13,4.588988e-12,1.234700e-12,1.674084e-10,8.456162e-12,8.463558e-12,1.843282e-10,8.500841e-11,9.910266e-12,2.013978e-11,1.150585e-10,1.731640e-12,1.731640e-12,1.772690e-11,4.085308e-11,9.565014e-13,5.953648e-11,7.653662e-11,3.067485e-11,9.362552e-11,2.008370e-10,3.903077e-09,1.343164e-10,3.085956e-10,2.173657e-10,6.347915e-08,3.125563e+02,9.607538e-13,4.998212e-14,1.661798e-12,9.607538e-13,9.607538e-13,4.998212e-14,2.250355e+02,8.752082e+01,2.250355e+02,8.752082e+01
2018-08-01,3.930000e+01,-1.229000e+02,2.741911e-07,1.000006e-08,1.520858e-08,9.471409e-09,2.201315e-08,4.459564e-06,6.554441e-09,7.848833e-11,3.856055e-10,3.747134e-09,1.517766e-09,1.145356e-10,2.092778e-09,1.417665e-09,5.917438e-10,3.154020e-09,2.215010e-09,2.153457e-09,1.441800e-09,7.888193e-10,1.236880e-09,6.689531e-11,7.179813e-10,2.747358e-10,3.995667e-10,2.541915e-11,6.734645e-11,3.228950e-10,8.695818e-11,1.182747e-08,5.923385e-10,5.917438e-10,1.301155e-08,5.982881e-09,6.997217e-10,1.417665e-09,8.100268e-09,1.145356e-10,1.145356e-10,1.236880e-09,2.881598e-09,6.689531e-11,4.185373e-09,5.369031e-09,2.153457e-09,6.632929e-09,1.415542e-08,2.741911e-07,9.471409e-09,2.201315e-08,1.520858e-08,4.459564e-06,1.045828e+03,6.423325e-11,4.848266e-12,1.151388e-10,6.423325e-11,6.423325e-11,4.848266e-12,4.835938e+02,5.622345e+02,4.835938e+02,5.622345e+02
2018-08-01,3.930000e+01,-1.231000e+02,1.886487e-09,7.084308e-11,1.051769e-10,6.505954e-11,1.503414e-10,3.081512e-08,4.549588e-11,5.423461e-13,2.614275e-12,2.617831e-11,1.030021e-11,7.421314e-13,1.444467e-11,9.923949e-12,4.055455e-12,2.257614e-11,1.569217e-11,1.492290e-11,1.015352e-11,5.557023e-12,8.577534e-12,4.782507e-13,5.056206e-12,1.923603e-12,2.765965e-12,1.763857e-13,4.622268e-13,2.263062e-12,6.075509e-13,8.361088e-11,4.124172e-12,4.055455e-12,9.179051e-11,4.153473e-11,4.865954e-12,9.923949e-12,5.632463e-11,7.421314e-13,7.421314e-13,8.577534e-12,2.000170e-11,4.782507e-13,2.905748e-11,3.826831e-11,1.492290e-11,4.603823e-11,9.922944e-11,1.886487e-09,6.505954e-11,1.503414e-10,1.051769e-10,3.081512e-08,5.932416e+02,4.117516e-13,4.998213e-14,7.913323e-13,4.117516e-13,4.117516e-13,4.998213e-14,4.186509e+02,1.745907e+02,4.186509e+02,1.745907e+02
2018-08-01,3.950000e+01,-1.079000e+02,5.789563e-09,2.088006e-10,3.225426e-10,1.993760e-10,4.668497e-10,9.429426e-08,1.395207e-10,1.659579e-12,8.216291e-12,7.926210e-11,3.211242e-11,2.473771e-12,4.418371e-11,2.977184e-11,1.251901e-11,6.640042e-11,4.707651e-11,4.518323e-11,3.001911e-11,1.667107e-11,2.630443e-11,1.404861e-12,1.516862e-11,5.770809e-12,8.413144e-12,5.389565e-13,1.432903e-12,6.789187e-12,1.842251e-12,2.470360e-10,1.251747e-11,1.251901e-11,2.720725e-10,1.265431e-10,1.472291e-11,2.977184e-11,1.710379e-10,2.473771e-12,2.473771e-12,2.630443e-11,6.085478e-11,1.404861e-12,8.856407e-11,1.134769e-10,4.518323e-11,1.411803e-10,2.998404e-10,5.789563e-09,1.993760e-10,4.668497e-10,3.225426e-10,9.429426e-08,1.525011e+03,1.372505e-12,9.996425e-14,2.453130e-12,1.372505e-12,1.372505e-12,9.996425e-14,8.750302e+02,6.499807e+02,8.750302e+02,6.499807e+02
2018-08-01,3.950000e+01,-1.237000e+02,5.854615e-10,2.610008e-11,3.155308e-11,1.888825e-11,7.121436e-11,5.546722e-09,1.061571e-11,9.762230e-14,1.493871e-12,6.544577e-12,3.029474e-12,4.947542e-13,5.098120e-12,2.626927e-12,1.586917e-12,1.195208e-11,5.431904e-12,3.730725e-12,3.973117e-12,2.222809e-12,2.859178e-12,2.690160e-13,1.569168e-12,5.091890e-13,5.186185e-13,2.939762e-14,4.160041e-13,2.828828e-13,1.763857e-13,3.156707e-11,1.587472e-12,1.586917e-12,3.474146e-11,1.114322e-11,1.057205e-12,2.626927e-12,1.482735e-11,4.947542e-13,4.947542e-13,2.859178e-12,7.320929e-12,2.690160e-13,1.044912e-11,1.738398e-11,3.730725e-12,1.071333e-11,3.182803e-11,5.854615e-10,1.888825e-11,7.121436e-11,3.155308e-11,5.546722e-09,6.254289e-09,1.235255e-12,4.498391e-13,7.121991e-13,1.235255e-12,1.235255e-12,4.498391e-13,,,,
2018-08-01,3.970000e+01,-1.087000e+02,4.644661e-08,1.696505e-09,2.580341e-09,1.603403e-09,3.734797e-09,7.555868e-07,1.110099e-09,1.329833e-11,6.535687e-11,6.348240e-10,2.568993e-10,1.929541e-11,3.543193e-10,2.402179e-10,1.001521e-10,5.338595e-10,3.754050e-10,3.647820e-10,2.441259e-10,1.333685e-10,2.098637e-10,1.132856e-11,1.216977e-10,4.650593e-11,6.765090e-11,4.305119e-12,1.141700e-11,5.469068e-11,1.473801e-11,2.005988e-09,1.003125e-10,1.001521e-10,2.206453e-09,1.013421e-09,1.184619e-10,2.402179e-10,1.372101e-09,1.929541e-11,1.929541e-11,2.098637e-10,4.876878e-10,1.132856e-11,7.088800e-10,9.092644e-10,3.647820e-10,1.123398e-09,2.397444e-09,4.644661e-08,1.603403e-09,3.734797e-09,2.580341e-09,7.555868e-07,4.327634e+03,1.070554e-11,7.997140e-13,1.946677e-11,1.070554e-11,1.070554e-11,7.997140e-13,2.227224e+03,2.100409e+03,2.227224e+03,2.100409e+03
2018-08-01,3.970000e+01,-1.195000e+02,3.122461e-09,1.155861e-10,1.788008e-10,1.112308e-10,2.611193e-10,5.176940e-08,7.734299e-11,9.111415e-13,4.481613e-12,4.363051e-11,1.757095e-11,1.484263e-12,2.379123e-11,1.634533e-11,6.876641e-12,3.585623e-11,2.595243e-11,2.528603e-11,1.677538e-11,9.169089e-12,1.429589e-11,7.771572e-13,8.194542e-12,3.168287e-12,4.609942e-12,2.939762e-13,7.857856e-13,3.740339e-12,1.019118e-12,1.368431e-10,6.890507e-12,6.876641e-12,1.506102e-10,6.939600e-11,8.072206e-12,1.634533e-11,9.381353e-11,1.484263e-12,1.484263e-12,1.429589e-11,3.296032e-11,7.771572e-13,4.803336e-11,6.180866e-11,2.528603e-11,7.825413e-11,1.653488e-10,3.122461e-09,1.112308e-10,2.611193e-10,1.788008e-10,5.176940e-08,1.681795e+03,8.235033e-13,4.998213e-14,1.345265e-12,8.235033e-13,8.235033e-13,4.998213e-14,9.265275e+02,7.552672e+02,9.265275e+02,7.552672e+02
2018-08-01,3.990000e+01,-1.077000e+02,7.415844e-09,3.393010e-10,3.996724e-10,2.392512e-10,9.020485e-10,7.025848e-08,1.319380e-10,1.236549e-12,1.886012e-11,8.289797e-11,3.998905e-11,7.173937e-12,6.882462e-11,3.327441e-11,2.010095e-11,1.513930e-10,6.880412e-11,4.725585e-11,5.032615e-11,2.834082e-11,3.716931e-11,3.407536e-12,1.987612e-11,6.449728e-12,6.569167e-12,3.723699e-13,5.269386e-12,3.583182e-12,2.234220e-12,4.084873e-10,2.010798e-11,2.010095e-11,4.486962e-10,1.427631e-10,1.339126e-11,3.327441e-11,1.894288e-10,7.173937e-12,7.173937e-12,3.716931e-11,9.716544e-11,3.407536e-12,1.377423e-10,2.201971e-10,4.725585e-11,1.331746e-10,4.006275e-10,7.415844e-09,2.392512e-10,9.020485e-10,3.996724e-10,7.025848e-08,1.824984e+03,1.564656e-11,5.697961e-12,9.021188e-12,1.564656e-11,1.564656e-11,5.697961e-12,9.500015e+02,8.749827e+02,9.500015e+02,8.749827e+02
2018-08-01,3.990000e+01,-1.195000e+02,9.757691e-10,3.355725e-11,5.258847e-11,3.357911e-11,7.912707e-11,1.540756e-08,2.274794e-11,2.711731e-13,1.307137e-12,1.308915e-11,5.453052e-12,4.947542e-13,7.647180e-12,4.961974e-12,2.115889e-12,1.062407e-11,7.846084e-12,7.461450e-12,4.856031e-12,2.778511e-12,4.574684e-12,2.391253e-13,2.440927e-12,9.618015e-13,1.382983e-12,8.819287e-14,2.311134e-13,1.131531e-12,2.939762e-13,3.972042e-11,2.052287e-12,2.115889e-12,4.388859e-11,2.098313e-11,2.432977e-12,4.961974e-12,2.837808e-11,4.947542e-13,4.947542e-13,4.574684e-12,1.042569e-11,2.391253e-13,1.523950e-11,1.847015e-11,7.461450e-12,2.301911e-11,4.895072e-11,9.757691e-10,3.357911e-11,7.912707e-11,5.258847e-11,1.540756e-08,2.298194e+03,2.745011e-13,,3.956661e-13,2.745011e-13,2.745011e-13,,1.622196e+03,6.759980e+02,1.622196e+03,6.759980e+02
2018-08-01,3.990000e+01,-1.231000e+02,7.741101e-09,3.504868e-10,4.172018e-10,2.497446e-10,9.416121e-10,7.333998e-08,1.380042e-10,1.290784e-12,1.979379e-11,8.653385e-11,4.180674e-11,7.421314e-12,7.222337e-11,3.473382e-11,2.098257e-11,1.580330e-10,7.182185e-11,4.932848e-11,5.253343e-11,2.945222e-11,3.888482e-11,3.556989e-12,2.074788e-11,6.732611e-12,6.857289e-12,3.887019e-13,5.500499e-12,3.740339e-12,2.332211e-12,4.228140e-10,2.098990e-11,2.098257e-11,4.647865e-10,1.490885e-10,1.397860e-11,3.473382e-11,1.978009e-10,7.421314e-12,7.421314e-12,3.888482e-11,1.016756e-10,3.556989e-12,1.441174e-10,2.298549e-10,4.932848e-11,1.392950e-10,4.184783e-10,7.741101e-09,2.497446e-10,9.416121e-10,4.172018e-10,7.333998e-08,7.562822e+02,1.633282e-11,5.947873e-12,9.416854e-12,1.633282e-11,1.633282e-11,5.947873e-12,5.625280e+02,1.937542e+02,5.625280e+02,1.937542e+02
2018-08-01,4.010000e+01,-1.109000e+02,9.497485e-09,3.467582e-10,5.258847e-10,3.273964e-10,7.596198e-10,1.540756e-07,2.259629e-10,2.711731e-12,1.325811e-11,1.294372e-10,5.210695e-11,3.958034e-12,7.222337e-11,4.903598e-11,2.045360e-11,1.088967e-10,7.665021e-11,7.419997e-11,4.988469e-11,2.722941e-11,4.288767e-11,2.301581e-12,2.475798e-11,9.504862e-12,1.377220e-11,8.786623e-13,2.311134e-12,1.115816e-11,2.998558e-12,4.099010e-10,2.042451e-11,2.045360e-11,4.507791e-10,2.063021e-10,2.415573e-11,4.903598e-11,2.794938e-10,3.958034e-12,3.958034e-12,4.288767e-11,9.945278e-11,2.301581e-12,1.446420e-10,1.855469e-10,7.419997e-11,2.286746e-10,4.884215e-10,9.497485e-09,3.273964e-10,7.596198e-10,5.258847e-10,1.540756e-07,1.651861e-07,2.196009e-12,1.499464e-13,3.956661e-12,2.196009e-12,2.196009e-12,1.499464e-13,,,,
2018-08-01,4.030000e+01,-1.067000e+02,1.164418e-08,5.294587e-10,6.275557e-10,3.756663e-10,1.416374e-09,1.103181e-07,2.077645e-10,1.941599e-12,2.969069e-11,1.301644e-10,6.301305e-11,1.137935e-11,1.087599e-10,5.224667e-11,3.156202e-11,2.377135e-10,1.080346e-10,7.419997e-11,7.902087e-11,4.445619e-11,5.889907e-11,5.350429e-12,3.120900e-11,1.012720e-11,1.031474e-11,5.846861e-13,8.273860e-12,5.626225e-12,3.508117e-12,6.381703e-10,3.157305e-11,3.156202e-11,7.013054e-10,2.243864e-10,2.102664e-11,5.224667e-11,2.976597e-10,1.137935e-11,1.137935e-11,5.889907e-11,1.532161e-10,5.350429e-12,2.174656e-10,3.457481e-10,7.419997e-11,2.097061e-10,6.296542e-10,1.164418e-08,3.756663e-10,1.416374e-09,6.275557e-10,1.103181e-07,2.815904e+03,2.456785e-11,8.946801e-12,1.416485e-11,2.456785e-11,2.456785e-11,8.946801e-12,2.018162e+03,7.977426e+02,2.018162e+03,7.977426e+02
2018-08-01,4.030000e+01,-1.065000e+02,1.105872e-09,4.847158e-11,5.960026e-11,3.567781e-11,1.345160e-10,1.047714e-08,1.971488e-11,1.843977e-13,2.801008e-12,1.236198e-11,6.058947e-12,9.895085e-13,1.019624e-11,4.961974e-12,2.997510e-12,2.257614e-11,1.026026e-11,7.046925e-12,7.504776e-12,4.167767e-12,5.718355e-12,5.081413e-13,2.963983e-12,9.618015e-13,9.796127e-13,5.552885e-14,7.857856e-13,5.343342e-13,3.331731e-13,5.877736e-11,2.998558e-12,2.997510e-12,6.477344e-11,2.138491e-11,1.996943e-12,4.961974e-12,2.834383e-11,9.895085e-13,9.895085e-13,5.718355e-12,1.436401e-11,5.081413e-13,2.059050e-11,3.283641e-11,7.046925e-12,1.989928e-11,5.978261e-11,1.105872e-09,3.567781e-11,1.345160e-10,5.960026e-11,1.047714e-08,1.181366e-08,2.333259e-12,8.496961e-13,1.345265e-12,2.333259e-12,2.333259e-12,8.496961e-13,,,,
2018-08-01,4.050000e+01,-1.125000e+02,6.114820e-09,2.237150e-10,3.400721e-10,2.119681e-10,4.905878e-10,9.922469e-08,1.455868e-10,1.746354e-12,8.589759e-12,8.362515e-11,3.393011e-11,2.473771e-12,4.673277e-11,3.152313e-11,1.322431e-11,7.038444e-11,4.949068e-11,4.808490e-11,3.222639e-11,1.750462e-11,2.744810e-11,1.494533e-12,1.604038e-11,6.110269e-12,8.931762e-12,5.683541e-13,1.479126e-12,7.197796e-12,1.940243e-12,2.645311e-10,1.314943e-11,1.322431e-11,2.909049e-10,1.335956e-10,1.561038e-11,3.152313e-11,1.807292e-10,2.473771e-12,2.473771e-12,2.744810e-11,6.423739e-11,1.494533e-12,9.318003e-11,1.198751e-10,4.808490e-11,1.473332e-10,3.152932e-10,6.114820e-09,2.119681e-10,4.905878e-10,3.400721e-10,9.922469e-08,4.025020e+03,1.372505e-12,9.996424e-14,2.532263e-12,1.372505e-12,1.372505e-12,9.996424e-14,2.850005e+03,1.175016e+03,2.850005e+03,1.175016e+03
2018-08-01,4.050000e+01,-1.129000e+02,8.079369e-08,2.945580e-09,4.480537e-09,2.789165e-09,6.488419e-09,1.313340e-06,1.930542e-09,2.311479e-11,1.135342e-10,1.103852e-09,4.471503e-10,3.389067e-11,6.168726e-10,4.173895e-10,1.743846e-10,9.296059e-10,6.524321e-10,6.342232e-10,4.246820e-10,2.322836e-10,3.642592e-10,1.972784e-11,2.114889e-10,8.090448e-11,1.177264e-10,7.489861e-12,1.987575e-11,9.508005e-11,2.561513e-11,3.483797e-09,1.745191e-10,1.743846e-10,3.832700e-09,1.762491e-09,2.061207e-10,4.173895e-10,2.386001e-09,3.389067e-11,3.389067e-11,3.642592e-10,8.491561e-10,1.972784e-11,1.233143e-09,1.582038e-09,6.342232e-10,1.953657e-09,4.169919e-09,8.079369e-08,2.789165e-09,6.488419e-09,4.480537e-09,1.313340e-06,2.932829e+03,1.894058e-11,1.449482e-12,3.394815e-11,1.894058e-11,1.894058e-11,1.449482e-12,1.155809e+03,1.777020e+03,1.155809e+03,1.777020e+03
2018-08-01,4.050000e+01,-1.225000e+02,4.878845e-09,2.199864e-10,2.629423e-10,1.574021e-10,5.934530e-10,4.622268e-08,8.795870e-11,8.135192e-13,1.251117e-11,5.453814e-11,2.665937e-11,4.700166e-12,4.503339e-11,2.189106e-11,1.322431e-11,9.960063e-11,4.526587e-11,3.108937e-11,3.310931e-11,1.861603e-11,2.458893e-11,2.241800e-12,1.307640e-11,4.243242e-12,4.321821e-12,2.449802e-13,3.466701e-12,2.357357e-12,1.469881e-12,2.656069e-10,1.322893e-11,1.322431e-11,2.920601e-10,9.427390e-11,8.810043e-12,2.189106e-11,1.249750e-10,4.700166e-12,4.700166e-12,2.458893e-11,6.364942e-11,2.241800e-12,9.048014e-11,1.448665e-10,3.108937e-11,8.877222e-11,2.647281e-10,4.878845e-09,1.574021e-10,5.934530e-10,2.629423e-10,4.622268e-08,1.690528e+03,1.029379e-11,3.748659e-12,5.934992e-12,1.029379e-11,1.029379e-11,3.748659e-12,1.246612e+03,4.439168e+02,1.246612e+03,4.439168e+02
2018-08-01,4.050000e+01,-1.227000e+02,2.868761e-08,1.301276e-09,1.546101e-09,9.255244e-10,3.489504e-09,2.717894e-07,5.141035e-10,4.783493e-12,7.338642e-11,3.206843e-10,1.557150e-10,2.795362e-11,2.676513e-10,1.287194e-10,7.775894e-11,5.856517e-10,2.661633e-10,1.828055e-10,1.946827e-10,1.097512e-10,1.446744e-10,1.318178e-11,7.688921e-11,2.495026e-11,2.541230e-11,1.440484e-12,2.038420e-11,1.386126e-11,8.642901e-12,1.569345e-09,7.778611e-11,7.775894e-11,1.724890e-09,5.532885e-10,5.180305e-11,1.287194e-10,7.338110e-10,2.795362e-11,2.795362e-11,1.446744e-10,3.774025e-10,1.318178e-11,5.352587e-10,8.518151e-10,1.828055e-10,5.188870e-10,1.553508e-09,2.868761e-08,9.255244e-10,3.489504e-09,1.546101e-09,2.717894e-07,1.365734e+03,6.052749e-11,2.204212e-11,3.489775e-11,6.052749e-11,6.052749e-11,2.204212e-11,1.004107e+03,3.616265e+02,1.004107e+03,3.616265e+02
2018-08-01,4.070000e+01,-1.207000e+02,5.204102e-10,2.610008e-11,2.804718e-11,1.678956e-11,6.330165e-11,4.930419e-09,9.099176e-12,8.677537e-14,1.307137e-12,5.817402e-12,3.029474e-12,4.947542e-13,5.098120e-12,2.335047e-12,1.410593e-12,1.062407e-11,4.828360e-12,3.316200e-12,3.531659e-12,1.944958e-12,2.859178e-12,2.391253e-13,1.394816e-12,4.526125e-13,4.609942e-13,2.613122e-14,3.697814e-13,2.514514e-13,1.567873e-13,3.093888e-11,1.411086e-12,1.410593e-12,3.376056e-11,1.024169e-11,9.397379e-13,2.335047e-12,1.351648e-11,4.947542e-13,4.947542e-13,2.859178e-12,7.043078e-12,2.391253e-13,1.014138e-11,1.545243e-11,3.316200e-12,9.185951e-12,2.795458e-11,5.204102e-10,1.678956e-11,6.330165e-11,2.804718e-11,4.930419e-09,2.925046e+03,1.098004e-12,3.998570e-13,6.330658e-13,1.098004e-12,1.098004e-12,3.998570e-13,2.150029e+03,7.750169e+02,2.150029e+03,7.750169e+02
2018-08-01,4.070000e+01,-1.209000e+02,9.250290e-08,4.198384e-09,4.985387e-09,2.984344e-09,1.125187e-08,8.763820e-07,1.654534e-09,1.542432e-11,2.367786e-10,1.034043e-09,5.028926e-10,9.004527e-11,8.624320e-10,4.150545e-10,2.507329e-10,1.888428e-09,8.582408e-10,5.894545e-10,6.277525e-10,3.534266e-10,4.660460e-10,4.250453e-11,2.479285e-10,8.045187e-11,8.194172e-11,4.644824e-12,6.572865e-11,4.469548e-11,2.786895e-11,5.062915e-09,2.508205e-10,2.507329e-10,5.564468e-09,1.784864e-09,1.670384e-10,4.150545e-10,2.366957e-09,9.004527e-11,9.004527e-11,4.660460e-10,1.215859e-09,4.250453e-11,1.724409e-09,2.746669e-09,5.894545e-10,1.669958e-09,5.006081e-09,9.250290e-08,2.984344e-09,1.125187e-08,4.985387e-09,8.763820e-07,1.565117e+03,1.951703e-10,7.107458e-11,1.125275e-10,1.951703e-10,1.951703e-10,7.107458e-11,1.073134e+03,4.919833e+02,1.073134e+03,4.919833e+02
2018-08-01,4.070000e+01,-1.225000e+02,2.276795e-09,1.044003e-10,1.227064e-10,7.345431e-11,2.769447e-10,2.157058e-08,4.094629e-11,3.796423e-13,5.788750e-12,2.545113e-11,1.211789e-11,2.226394e-12,2.124217e-11,1.021583e-11,6.171344e-12,4.648030e-11,2.112407e-11,1.450837e-11,1.545101e-11,8.613385e-12,1.143671e-11,1.046173e-12,6.102318e-12,1.980180e-12,2.016850e-12,1.143241e-13,1.617794e-12,1.100100e-12,6.859446e-13,1.256401e-10,6.173501e-12,6.171344e-12,1.379849e-10,4.367134e-11,4.111353e-12,1.021583e-11,5.799853e-11,2.226394e-12,2.226394e-12,1.143671e-11,2.985555e-11,1.046173e-12,4.233843e-11,6.760437e-11,1.450837e-11,4.132594e-11,1.234387e-10,2.276795e-09,7.345431e-11,2.769447e-10,1.227064e-10,2.157058e-08,4.844972e+02,4.803769e-12,1.749374e-12,2.769663e-12,4.803769e-12,4.803769e-12,1.749374e-12,2.943051e+02,1.901921e+02,2.943051e+02,1.901921e+02
2018-08-01,4.070000e+01,-1.227000e+02,1.660108e-07,7.531737e-09,8.947051e-09,5.355869e-09,2.019323e-08,1.572804e-06,2.969365e-09,2.768135e-11,4.248196e-10,1.855751e-09,9.015713e-10,1.615373e-10,1.546430e-09,7.448798e-10,4.499792e-10,3.389077e-09,1.540247e-09,1.057868e-09,1.126599e-09,6.337785e-10,8.365953e-10,7.628097e-11,4.449462e-10,1.443834e-10,1.470572e-10,8.335860e-12,1.179603e-10,8.021299e-11,5.001516e-11,9.083156e-09,4.501364e-10,4.499792e-10,9.983271e-09,3.202269e-09,2.997764e-10,7.448798e-10,4.246925e-09,1.615373e-10,1.615373e-10,8.365953e-10,2.180208e-09,7.628097e-11,3.093084e-09,4.929324e-09,1.057868e-09,2.997046e-09,8.984238e-09,1.660108e-07,5.355869e-09,2.019323e-08,8.947051e-09,1.572804e-06,1.759814e+03,3.502634e-10,1.275544e-10,2.019480e-10,3.502634e-10,3.502634e-10,1.275544e-10,6.198787e+02,1.139935e+03,6.198787e+02,1.139935e+03
2018-08-01,4.090000e+01,-1.225000e+02,5.854615e-10,2.610008e-11,3.155308e-11,1.888825e-11,7.121436e-11,5.546722e-09,1.061571e-11,9.762230e-14,1.493871e-12,6.544577e-12,3.029474e-12,4.947542e-13,5.098120e-12,2.626927e-12,1.586917e-12,1.195208e-11,5.431904e-12,3.730725e-12,3.973117e-12,2.222809e-12,2.859178e-12,2.690160e-13,1.569168e-12,5.091890e-13,5.186185e-13,2.939762e-14,4.160041e-13,2.828828e-13,1.763857e-13,3.156707e-11,1.587472e-12,1.586917e-12,3.474146e-11,1.114322e-11,1.057205e-12,2.626927e-12,1.482735e-11,4.947542e-13,4.947542e-13,2.859178e-12,7.320929e-12,2.690160e-13,1.044912e-11,1.738398e-11,3.730725e-12,1.071333e-11,3.182803e-11,5.854615e-10,1.888825e-11,7.121436e-11,3.155308e-11,5.546722e-09,4.000423e+02,1.235255e-12,4.498391e-13,7.121991e-13,1.235255e-12,1.235255e-12,4.498391e-13,2.500259e+02,1.500164e+02,2.500259e+02,1.500164e+02
