date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,c5h8fire,terpenesfire,c2h6sfire,isoprene_isoprene,isoprene_total,terpenes_monoterpenes,terpenes_total,other_dms
2018-08-26,4.770000e+01,-1.133000e+02,3.056601e-10,1.863842e-11,1.647336e-11,9.861255e-12,3.717988e-11,2.895855e-09,7.580818e-12,5.096704e-14,9.334443e-13,3.416819e-12,1.514371e-12,2.123704e-12,1.371477e-12,8.285040e-13,6.239988e-12,2.930174e-12,1.947752e-12,2.074301e-12,1.388921e-12,1.429244e-12,1.404490e-13,8.192373e-13,2.658395e-13,2.707624e-13,1.534803e-14,3.718278e-13,2.171891e-13,1.476886e-13,9.208818e-14,2.164616e-11,8.287937e-13,8.285040e-13,2.330346e-11,5.750428e-12,5.519499e-13,1.371477e-12,7.673855e-12,1.429244e-12,3.512625e-12,1.404490e-13,5.082318e-12,9.170163e-12,1.947752e-12,7.631785e-12,1.874970e-11,3.056601e-10,9.861255e-12,3.717988e-11,1.647336e-11,2.895855e-09,3.274956e+03,2.499965e+03,7.749912e+02,2.499965e+03,7.749912e+02,6.182937e-13,6.449069e-13,2.348538e-13,6.182937e-13,6.182937e-13,6.449069e-13,6.449069e-13,2.348538e-13
2018-08-26,4.770000e+01,-1.131000e+02,3.453959e-08,1.565627e-09,1.861490e-09,1.114322e-09,4.201326e-09,3.272316e-07,6.140462e-10,5.759276e-12,8.821047e-11,3.861006e-10,1.862677e-10,3.206793e-10,1.549769e-10,9.362096e-11,7.051187e-10,3.193890e-10,2.200960e-10,2.343960e-10,1.312530e-10,1.729385e-10,1.587073e-11,9.257382e-11,3.003986e-11,3.059615e-11,1.734327e-12,4.201654e-11,2.454237e-11,1.668881e-11,1.040596e-11,1.888234e-09,9.365368e-11,9.362096e-11,2.075508e-09,6.649421e-10,6.237034e-11,1.549769e-10,8.822894e-10,1.729385e-10,4.519323e-10,1.587073e-11,6.407416e-10,1.024508e-09,2.200960e-10,6.198055e-10,1.864409e-09,3.453959e-08,1.114322e-09,4.201326e-09,1.861490e-09,3.272316e-07,4.496020e+03,2.350764e+03,2.145255e+03,2.350764e+03,2.145255e+03,3.338785e-11,7.287447e-11,2.653848e-11,3.338785e-11,3.338785e-11,7.287447e-11,7.287447e-11,2.653848e-11
2018-08-26,4.790000e+01,-1.205000e+02,6.113202e-10,2.795762e-11,3.294672e-11,1.972251e-11,7.435976e-11,5.791710e-09,1.137123e-11,1.019341e-13,1.866888e-12,6.833638e-12,3.028743e-12,6.371112e-12,2.742954e-12,1.657008e-12,1.247997e-11,5.860348e-12,3.895504e-12,4.148602e-12,2.777841e-12,2.858488e-12,2.808979e-13,1.638475e-12,5.316789e-13,5.415248e-13,3.069606e-14,7.436555e-13,4.343782e-13,2.953772e-13,1.841764e-13,3.397312e-11,1.657587e-12,1.657008e-12,3.728771e-11,1.150086e-11,1.103900e-12,2.742954e-12,1.534771e-11,2.858488e-12,9.148953e-12,2.808979e-13,1.228834e-11,1.834032e-11,3.895504e-12,1.147316e-11,3.370899e-11,6.113202e-10,1.972251e-11,7.435976e-11,3.294672e-11,5.791710e-09,5.767369e+02,4.167412e+02,1.599957e+02,4.167412e+02,1.599957e+02,6.182936e-13,1.289814e-12,4.697077e-13,6.182936e-13,6.182936e-13,1.289814e-12,1.289814e-12,4.697077e-13
2018-08-26,4.790000e+01,-1.207000e+02,1.833960e-09,8.387288e-11,9.884016e-11,5.916753e-11,2.230793e-10,1.737513e-08,3.411368e-11,3.058023e-13,4.667221e-12,2.050092e-11,1.060060e-11,1.698963e-11,8.228861e-12,4.971024e-12,3.743993e-11,1.758104e-11,1.168651e-11,1.244580e-11,6.944602e-12,1.000471e-11,8.426938e-13,4.915424e-12,1.595037e-12,1.624574e-12,9.208818e-14,2.230966e-12,1.303135e-12,8.861316e-13,5.525291e-13,1.009859e-10,4.972762e-12,4.971024e-12,1.109297e-10,3.601694e-11,3.311699e-12,8.228861e-12,4.755750e-11,1.000471e-11,2.393424e-11,8.426938e-13,3.478164e-11,5.502097e-11,1.168651e-11,3.441948e-11,1.011270e-10,1.833960e-09,5.916753e-11,2.230793e-10,9.884016e-11,1.737513e-08,5.841378e+02,4.227687e+02,1.613691e+02,4.227687e+02,1.613691e+02,1.854881e-12,3.869441e-12,1.409123e-12,1.854881e-12,1.854881e-12,3.869441e-12,3.869441e-12,1.409123e-12
2018-08-26,4.830000e+01,-1.161000e+02,6.113202e-10,2.795762e-11,3.294672e-11,1.972251e-11,7.435976e-11,5.791710e-09,1.137123e-11,1.019341e-13,1.400166e-12,6.833638e-12,3.028743e-12,4.247408e-12,2.742954e-12,1.657008e-12,1.247998e-11,5.860348e-12,3.895504e-12,4.148601e-12,2.083381e-12,2.858488e-12,2.808979e-13,1.638475e-12,5.316789e-13,5.415248e-13,3.069606e-14,7.436555e-13,4.343782e-13,2.953772e-13,1.841764e-13,3.350639e-11,1.657587e-12,1.657008e-12,3.682098e-11,1.150085e-11,1.103900e-12,2.742954e-12,1.534771e-11,2.858488e-12,6.330789e-12,2.808979e-13,9.470176e-12,1.834032e-11,3.895504e-12,1.147316e-11,3.370899e-11,6.113202e-10,1.972251e-11,7.435976e-11,3.294672e-11,5.791710e-09,5.383288e+02,3.196985e+02,2.186303e+02,3.196985e+02,2.186303e+02,6.182937e-13,1.289814e-12,4.697077e-13,6.182937e-13,6.182937e-13,1.289814e-12,1.289814e-12,4.697077e-13
2018-08-26,4.830000e+01,-1.203000e+02,5.196221e-09,2.329802e-10,2.800471e-10,1.676413e-10,6.320580e-10,4.922953e-08,9.096981e-11,8.664397e-13,1.306822e-11,5.808592e-11,2.725868e-11,4.884520e-11,2.331511e-11,1.408457e-11,1.060798e-10,4.834788e-11,3.311178e-11,3.526311e-11,1.944489e-11,2.572639e-11,2.387632e-12,1.392703e-11,4.519271e-12,4.602961e-12,2.609165e-13,6.321072e-12,3.692215e-12,2.510706e-12,1.565499e-12,2.813115e-10,1.408949e-11,1.408457e-11,3.094856e-10,9.927164e-11,9.383149e-12,2.331511e-11,1.319699e-10,2.572639e-11,6.829008e-11,2.387632e-12,9.640411e-11,1.544277e-10,3.311178e-11,9.183625e-11,2.793757e-10,5.196221e-09,1.676413e-10,6.320580e-10,2.800471e-10,4.922953e-08,4.621626e+02,3.237972e+02,1.383654e+02,3.237972e+02,1.383654e+02,4.946349e-12,1.096342e-11,3.992515e-12,4.946349e-12,4.946349e-12,1.096342e-11,1.096342e-11,3.992515e-12
2018-08-26,4.850000e+01,-1.141000e+02,1.833960e-09,8.387287e-11,9.884016e-11,5.916753e-11,2.230793e-10,1.737513e-08,3.411367e-11,3.058023e-13,4.667220e-12,2.050092e-11,1.060060e-11,1.698963e-11,8.228860e-12,4.971024e-12,3.743992e-11,1.758104e-11,1.168651e-11,1.244580e-11,6.944602e-12,1.000471e-11,8.426938e-13,4.915424e-12,1.595037e-12,1.624574e-12,9.208818e-14,2.230966e-12,1.303135e-12,8.861316e-13,5.525291e-13,1.009859e-10,4.972762e-12,4.971024e-12,1.109297e-10,3.601694e-11,3.311699e-12,8.228860e-12,4.755750e-11,1.000471e-11,2.393424e-11,8.426938e-13,3.478164e-11,5.502097e-11,1.168651e-11,3.441947e-11,1.011270e-10,1.833960e-09,5.916753e-11,2.230793e-10,9.884016e-11,1.737513e-08,9.660110e+02,6.285474e+02,3.374636e+02,6.285474e+02,3.374636e+02,1.854881e-12,3.869441e-12,1.409123e-12,1.854881e-12,1.854881e-12,3.869441e-12,3.869441e-12,1.409123e-12
2018-08-26,4.850000e+01,-1.139000e+02,3.820751e-09,1.770650e-10,2.059170e-10,1.232657e-10,4.647485e-10,3.619818e-08,6.822736e-11,6.370880e-13,9.801163e-12,4.271024e-11,2.120120e-11,3.610297e-11,1.714346e-11,1.035630e-11,7.799986e-11,3.516209e-11,2.434690e-11,2.592876e-11,1.458366e-11,1.858017e-11,1.755612e-12,1.024047e-11,3.322993e-12,3.384530e-12,1.918504e-13,4.647847e-12,2.714864e-12,1.846107e-12,1.151102e-12,2.127949e-10,1.035992e-11,1.035630e-11,2.335111e-10,7.415191e-11,6.899374e-12,1.714346e-11,9.819474e-11,1.858017e-11,5.068664e-11,1.755612e-12,7.102242e-11,1.131620e-10,2.434690e-11,6.886445e-11,2.063733e-10,3.820751e-09,1.232657e-10,4.647485e-10,2.059170e-10,3.619818e-08,9.748585e+02,6.390353e+02,3.358232e+02,6.390353e+02,3.358232e+02,3.709762e-12,8.061335e-12,2.935673e-12,3.709762e-12,3.709762e-12,8.061335e-12,8.061335e-12,2.935673e-12
2018-08-26,4.850000e+01,-1.155000e+02,1.986791e-09,9.319209e-11,1.070768e-10,6.409816e-11,2.416692e-10,1.882306e-08,3.411368e-11,3.312858e-13,4.667221e-12,2.220932e-11,1.060060e-11,1.698963e-11,8.914599e-12,5.385276e-12,4.055992e-11,1.758105e-11,1.266039e-11,1.348296e-11,6.944603e-12,1.000471e-11,9.129183e-13,5.325042e-12,1.727957e-12,1.759956e-12,9.976220e-14,2.416880e-12,1.411729e-12,9.599759e-13,5.985732e-13,1.113423e-10,5.387159e-12,5.385276e-12,1.221147e-10,3.813497e-11,3.587674e-12,8.914599e-12,5.063724e-11,1.000471e-11,2.393424e-11,9.129183e-13,3.485186e-11,5.814097e-11,1.266039e-11,3.444497e-11,1.052463e-10,1.986791e-09,6.409816e-11,2.416692e-10,1.070768e-10,1.882306e-08,3.223133e+03,1.907040e+03,1.316093e+03,1.907040e+03,1.316093e+03,1.854881e-12,4.191895e-12,1.526550e-12,1.854881e-12,1.854881e-12,4.191895e-12,4.191895e-12,1.526550e-12
2018-08-26,4.870000e+01,-1.141000e+02,6.113202e-10,2.795762e-11,3.294672e-11,1.972251e-11,7.435976e-11,5.791710e-09,1.137123e-11,1.019341e-13,1.400166e-12,6.833638e-12,3.028742e-12,6.371112e-12,2.742953e-12,1.657008e-12,1.247998e-11,5.860348e-12,3.895503e-12,4.148602e-12,2.083381e-12,2.858488e-12,2.808979e-13,1.638475e-12,5.316789e-13,5.415248e-13,3.069606e-14,7.436555e-13,4.343782e-13,2.953772e-13,1.841764e-13,3.350639e-11,1.657587e-12,1.657008e-12,3.682098e-11,1.150085e-11,1.103900e-12,2.742953e-12,1.534771e-11,2.858488e-12,8.454493e-12,2.808979e-13,1.159388e-11,1.834032e-11,3.895503e-12,1.147316e-11,3.370899e-11,6.113202e-10,1.972251e-11,7.435976e-11,3.294672e-11,5.791710e-09,8.960493e+02,5.788809e+02,3.171685e+02,5.788809e+02,3.171685e+02,6.182936e-13,1.289814e-12,4.697077e-13,6.182936e-13,6.182936e-13,1.289814e-12,1.289814e-12,4.697077e-13
2018-08-26,4.870000e+01,-1.139000e+02,7.641502e-10,3.727683e-11,4.118340e-11,2.465314e-11,9.294970e-11,7.239637e-09,1.137123e-11,1.274176e-13,1.866888e-12,8.542047e-12,4.543114e-12,6.371112e-12,3.428692e-12,2.071260e-12,1.559997e-11,7.325435e-12,4.869380e-12,5.185752e-12,2.777841e-12,4.287732e-12,3.511224e-13,2.048093e-12,6.645987e-13,6.769061e-13,3.837008e-14,9.295694e-13,5.429728e-13,3.692215e-13,2.302205e-13,4.432947e-11,2.071984e-12,2.071260e-12,4.847272e-11,1.513325e-11,1.379875e-12,3.428692e-12,1.994182e-11,4.287732e-12,9.148953e-12,3.511224e-13,1.378781e-11,2.292540e-11,4.869380e-12,1.149864e-11,3.929343e-11,7.641502e-10,2.465314e-11,9.294970e-11,4.118340e-11,7.239637e-09,2.499611e+02,1.817893e+02,6.817176e+01,1.817893e+02,6.817176e+01,6.182936e-13,1.612267e-12,5.871346e-13,6.182936e-13,6.182936e-13,1.612267e-12,1.612267e-12,5.871346e-13
2018-08-26,4.870000e+01,-1.163000e+02,4.584901e-10,1.863842e-11,2.471004e-11,1.479188e-11,5.576982e-11,4.343782e-09,7.580818e-12,7.645056e-14,1.400166e-12,5.125229e-12,3.028742e-12,4.247408e-12,2.057215e-12,1.242756e-12,9.359982e-12,4.395261e-12,2.921628e-12,3.111451e-12,2.083381e-12,2.858488e-12,2.106735e-13,1.228856e-12,3.987592e-13,4.061436e-13,2.302205e-14,5.577416e-13,3.257837e-13,2.215329e-13,1.381323e-13,2.315004e-11,1.243190e-12,1.242756e-12,2.563598e-11,9.382828e-12,8.279249e-13,2.057215e-12,1.226797e-11,2.858488e-12,6.330789e-12,2.106735e-13,9.399950e-12,1.375524e-11,2.921628e-12,7.657269e-12,2.433414e-11,4.584901e-10,1.479188e-11,5.576982e-11,2.471004e-11,4.343782e-09,2.749943e+03,2.049952e+03,6.999908e+02,2.049952e+03,6.999908e+02,6.182936e-13,9.673603e-13,3.522807e-13,6.182936e-13,6.182936e-13,9.673603e-13,9.673603e-13,3.522807e-13
2018-08-26,4.870000e+01,-1.181000e+02,1.069810e-09,5.591525e-11,5.765676e-11,3.451439e-11,1.301296e-10,1.013549e-08,1.895204e-11,1.783847e-13,2.800332e-12,1.195887e-11,6.057485e-12,1.061852e-11,4.800169e-12,2.899764e-12,2.183996e-11,1.025561e-11,6.817131e-12,7.260052e-12,4.166761e-12,5.716976e-12,4.915714e-13,2.867331e-12,9.304381e-13,9.476685e-13,5.371811e-14,1.301397e-12,7.601619e-13,5.169101e-13,3.223086e-13,6.597563e-11,2.900778e-12,2.899764e-12,7.177617e-11,2.088368e-11,1.931825e-12,4.800169e-12,2.761568e-11,5.716976e-12,1.478528e-11,4.915714e-13,2.099383e-11,3.209556e-11,6.817131e-12,1.913043e-11,5.804312e-11,1.069810e-09,3.451439e-11,1.301296e-10,5.765676e-11,1.013549e-08,4.111104e+02,2.437520e+02,1.673584e+02,2.437520e+02,1.673584e+02,1.236587e-12,2.257174e-12,8.219883e-13,1.236587e-12,1.236587e-12,2.257174e-12,2.257174e-12,8.219883e-13
2018-08-26,4.870000e+01,-1.203000e+02,2.598111e-09,1.211497e-10,1.400236e-10,8.382066e-11,3.160290e-10,2.461477e-08,4.548491e-11,4.332199e-13,6.534110e-12,2.904296e-11,1.362934e-11,2.336075e-11,1.165755e-11,7.042284e-12,5.303991e-11,2.344139e-11,1.655589e-11,1.763156e-11,9.722444e-12,1.286320e-11,1.193816e-12,6.963517e-12,2.259635e-12,2.301481e-12,1.304583e-13,3.160536e-12,1.846107e-12,1.255353e-12,7.827496e-13,1.453154e-10,7.044746e-12,7.042284e-12,1.594024e-10,4.963582e-11,4.691574e-12,1.165755e-11,6.598495e-11,1.286320e-11,3.308319e-11,1.193816e-12,4.714020e-11,7.648130e-11,1.655589e-11,4.591813e-11,1.389553e-10,2.598111e-09,8.382066e-11,3.160290e-10,1.400236e-10,2.461477e-08,7.590497e+02,4.770162e+02,2.820335e+02,4.770162e+02,2.820335e+02,2.473175e-12,5.481708e-12,1.996258e-12,2.473175e-12,2.473175e-12,5.481708e-12,5.481708e-12,1.996258e-12
2018-08-26,4.870000e+01,-1.205000e+02,4.584901e-10,1.863842e-11,2.471004e-11,1.479188e-11,5.576982e-11,4.343782e-09,7.580820e-12,7.645056e-14,1.400166e-12,5.125229e-12,3.028743e-12,4.247408e-12,2.057216e-12,1.242756e-12,9.359982e-12,4.395261e-12,2.921628e-12,3.111451e-12,2.083381e-12,2.858488e-12,2.106734e-13,1.228856e-12,3.987592e-13,4.061436e-13,2.302205e-14,5.577416e-13,3.257837e-13,2.215329e-13,1.381323e-13,2.315004e-11,1.243190e-12,1.242756e-12,2.563598e-11,9.382828e-12,8.279249e-13,2.057216e-12,1.226797e-11,2.858488e-12,6.330789e-12,2.106734e-13,9.399951e-12,1.375524e-11,2.921628e-12,7.657271e-12,2.433414e-11,4.584901e-10,1.479188e-11,5.576982e-11,2.471004e-11,4.343782e-09,1.142698e+03,7.999695e+02,3.427281e+02,7.999695e+02,3.427281e+02,6.182936e-13,9.673603e-13,3.522807e-13,6.182936e-13,6.182936e-13,9.673603e-13,9.673603e-13,3.522807e-13
2018-08-26,4.890000e+01,-1.139000e+02,1.069810e-08,4.845988e-10,5.765676e-10,3.451439e-10,1.301296e-09,1.013549e-07,1.895205e-10,1.783847e-12,2.706988e-11,1.195887e-10,5.754611e-11,9.981409e-11,4.800168e-11,2.899764e-11,2.183995e-10,9.962591e-11,6.817130e-11,7.260052e-11,4.097316e-11,5.431127e-11,4.915713e-12,2.867331e-11,9.304381e-12,9.476685e-12,5.371811e-13,1.301397e-11,7.601619e-12,5.169101e-12,3.223086e-12,5.842692e-10,2.900778e-11,2.899764e-11,6.422747e-10,2.058081e-10,1.931825e-11,4.800168e-11,2.731280e-10,5.431127e-11,1.407872e-10,4.915713e-12,2.000142e-10,3.180255e-10,6.817130e-11,1.913043e-10,5.775010e-10,1.069810e-08,3.451439e-10,1.301296e-09,5.765676e-10,1.013549e-07,7.375735e+02,4.250591e+02,3.125143e+02,4.250591e+02,3.125143e+02,1.051099e-11,2.257174e-11,8.219884e-12,1.051099e-11,1.051099e-11,2.257174e-11,2.257174e-11,8.219884e-12
