date,lat,lon,mami,apt,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,other_combustion_rate,other_total,c5h8fire,isoprene_isoprene,isoprene_total,c2h6sfire,other_dms
2018-09-16,4.270000e+01,-1.107000e+02,3.275010e+03,6.199983e+03,3.073949e-07,1.120989e-08,1.705122e-08,1.061952e-08,2.468619e-08,4.999985e-06,7.350021e-09,8.799973e-11,4.327485e-10,4.201734e-09,1.701731e-09,7.199073e-11,2.347657e-09,1.589340e-09,6.634896e-10,3.536100e-09,2.484121e-09,2.414427e-09,1.616571e-09,8.841738e-10,1.386918e-09,7.499532e-11,8.049589e-10,3.079866e-10,4.479518e-10,2.849961e-11,1.290034e-10,7.549907e-11,3.619836e-10,9.750290e-11,1.325921e-08,6.639890e-10,6.634896e-10,1.458668e-08,6.708423e-09,7.844380e-10,1.589340e-09,9.082202e-09,1.386918e-09,3.231831e-09,7.499532e-11,4.693743e-09,6.020222e-09,2.414427e-09,7.438021e-09,1.587267e-08,7.199073e-11,7.199073e-11,3.073949e-07,1.061952e-08,2.468619e-08,1.705122e-08,3.275010e+03,6.199983e+03,4.999985e-06,9.474994e+03,1.283478e-10,1.283478e-10,1.283478e-10,5.513822e-12,5.513822e-12
2018-09-16,4.310000e+01,-1.107000e+02,,,2.343743e-09,1.083330e-10,1.257288e-10,7.613995e-11,2.851948e-10,2.232136e-08,4.196416e-11,3.928559e-13,5.942219e-12,2.613335e-11,1.257437e-11,4.975601e-12,2.233624e-11,1.054372e-11,6.376171e-12,4.791652e-11,2.189725e-11,1.488091e-11,1.584601e-11,8.841739e-12,1.186752e-11,1.082735e-12,6.334901e-12,2.055896e-12,2.071224e-12,1.168647e-13,2.868734e-12,1.675663e-12,1.144005e-12,7.075127e-13,1.301212e-10,6.395915e-12,6.376171e-12,1.428933e-10,4.504262e-11,4.243985e-12,1.054372e-11,5.983032e-11,1.186752e-11,3.117798e-11,1.082735e-12,4.412824e-11,6.981378e-11,1.488091e-11,4.235701e-11,1.270517e-10,4.975601e-12,4.975601e-12,2.343743e-09,7.613995e-11,2.851948e-10,1.257288e-10,,,2.232136e-08,2.515397e-08,2.395826e-12,2.395826e-12,2.395826e-12,1.797986e-12,1.797986e-12
2018-09-16,4.310000e+01,-1.105000e+02,2.025044e+03,7.749866e+02,5.390608e-08,1.965470e-09,2.987555e-09,1.861422e-09,4.327325e-09,8.764854e-07,1.288300e-09,1.542614e-11,7.569870e-11,7.361957e-10,2.984317e-10,1.262559e-11,4.114571e-10,2.786554e-10,1.162834e-10,6.197898e-10,4.355121e-10,4.233619e-10,2.832822e-10,1.549226e-10,2.428887e-10,1.314143e-11,1.410734e-10,5.398386e-11,7.853627e-11,4.994429e-12,2.260921e-11,1.323773e-11,6.344958e-11,1.708866e-11,2.324452e-09,1.163852e-10,1.162834e-10,2.557120e-09,1.175701e-09,1.375146e-10,2.786554e-10,1.591871e-09,2.428887e-10,5.663797e-10,1.314143e-11,8.224098e-10,1.055302e-09,4.233619e-10,1.303726e-09,2.782390e-09,1.262559e-11,1.262559e-11,5.390608e-08,1.861422e-09,4.327325e-09,2.987555e-09,2.025044e+03,7.749866e+02,8.764854e-07,2.800030e+03,2.258922e-11,2.258922e-11,2.258922e-11,9.589256e-13,9.589256e-13
2018-09-16,4.350000e+01,-1.151000e+02,1.999997e+02,4.249912e+02,1.614578e-09,7.222200e-11,8.681273e-11,5.259667e-11,1.998609e-10,1.537694e-08,2.937491e-11,2.706341e-13,4.133718e-12,1.848457e-11,9.221202e-12,3.451823e-12,1.528269e-11,7.280185e-12,4.414272e-12,3.333323e-11,1.540918e-11,1.041663e-11,1.112001e-11,6.150775e-12,7.911683e-12,7.536683e-13,4.385701e-12,1.425864e-12,1.447019e-12,8.303546e-14,1.990184e-12,1.162491e-12,7.854362e-13,4.907971e-13,8.747572e-11,4.428909e-12,4.414272e-12,9.631890e-11,3.209147e-11,2.955918e-12,7.280185e-12,4.232757e-11,7.911683e-12,2.143347e-11,7.536683e-13,3.009882e-11,4.874241e-11,1.041663e-11,2.964555e-11,8.880459e-11,3.451823e-12,3.451823e-12,1.614578e-09,5.259667e-11,1.998609e-10,8.681273e-11,1.999997e+02,4.249912e+02,1.537694e-08,6.249909e+02,1.711304e-12,1.711304e-12,1.711304e-12,1.238612e-12,1.238612e-12
2018-09-16,4.370000e+01,-1.037000e+02,,,3.124991e-10,1.031743e-11,1.496771e-11,1.001841e-11,2.245628e-11,4.712287e-09,6.294624e-12,8.293626e-14,5.167147e-13,3.824393e-12,1.676582e-12,6.219501e-14,2.351183e-12,1.506245e-12,6.130934e-13,3.472212e-12,2.433028e-12,2.232136e-12,1.390001e-12,7.688468e-13,1.582336e-12,7.430533e-14,7.309502e-13,2.984366e-13,4.255939e-13,2.767849e-14,1.255071e-13,7.331024e-14,3.414940e-13,8.923584e-14,1.222415e-11,6.295472e-13,6.130934e-13,1.346679e-11,6.231925e-12,7.517090e-13,1.506245e-12,8.489880e-12,1.582336e-12,3.120030e-12,7.430533e-14,4.776672e-12,5.905240e-12,2.232136e-12,6.377560e-12,1.451494e-11,6.219501e-14,6.219501e-14,3.124991e-10,1.001841e-11,2.245628e-11,1.496771e-11,,,4.712287e-09,5.072229e-09,,,,,
2018-09-16,4.430000e+01,-1.123000e+02,,,9.895803e-10,3.611100e-11,5.388377e-11,3.356169e-11,7.859698e-11,1.562495e-08,2.308029e-11,2.749992e-13,1.291787e-12,1.338538e-11,5.029747e-12,2.176825e-13,7.053550e-12,5.020818e-12,2.084517e-12,1.111108e-11,8.110094e-12,7.440454e-12,5.004003e-12,2.690964e-12,4.747009e-12,2.335310e-13,2.558326e-12,9.616290e-13,1.418646e-12,8.918623e-14,4.123806e-13,2.408765e-13,1.144005e-12,3.059514e-13,4.240679e-11,2.103213e-12,2.084517e-12,4.659452e-11,2.097345e-11,2.469462e-12,5.020818e-12,2.846373e-11,4.747009e-12,9.744514e-12,2.335310e-13,1.472505e-11,1.922117e-11,7.440454e-12,2.335529e-11,5.001691e-11,2.176825e-13,2.176825e-13,9.895803e-10,3.356169e-11,7.859698e-11,5.388377e-11,,,1.562495e-08,1.678058e-08,3.422609e-13,3.422609e-13,3.422609e-13,,
2018-09-16,4.450000e+01,-1.171000e+02,,,6.770813e-10,2.579357e-11,3.891605e-11,2.354327e-11,5.389508e-11,1.091267e-08,1.678566e-11,1.920629e-13,1.033429e-12,9.560983e-12,3.353164e-12,1.554875e-13,4.702367e-12,3.514573e-12,1.471424e-12,7.638865e-12,5.677066e-12,5.208317e-12,3.614002e-12,1.922117e-12,3.164673e-12,1.698408e-13,1.766463e-12,6.631924e-13,9.930525e-13,6.150775e-14,2.868734e-13,1.675663e-13,8.025109e-13,2.167156e-13,3.044100e-11,1.473666e-12,1.471424e-12,3.338609e-11,1.468061e-11,1.717753e-12,3.514573e-12,1.991294e-11,3.164673e-12,6.624484e-12,1.698408e-13,9.958998e-12,1.331593e-11,5.208317e-12,1.697773e-11,3.550198e-11,1.554875e-13,1.554875e-13,6.770813e-10,2.354327e-11,5.389508e-11,3.891605e-11,,,1.091267e-08,1.170610e-08,3.422609e-13,3.422609e-13,3.422609e-13,,
2018-09-16,4.470000e+01,-1.087000e+02,,,2.604159e-10,1.031743e-11,1.496771e-11,8.515653e-12,2.021065e-11,3.968242e-09,6.294624e-12,6.984106e-14,2.583574e-13,3.186994e-12,1.676582e-12,6.219501e-14,2.351183e-12,1.255204e-12,5.313476e-13,2.777769e-12,1.622019e-12,1.860113e-12,1.390001e-12,7.688468e-13,7.911682e-13,6.369028e-14,6.700376e-13,2.321174e-13,3.688481e-13,2.152771e-14,1.075775e-13,6.283735e-14,2.902699e-13,7.648786e-14,1.196579e-11,5.371726e-13,5.313476e-13,1.303431e-11,5.533614e-12,6.224932e-13,1.255204e-12,7.411312e-12,7.911682e-13,3.120030e-12,6.369028e-14,3.974889e-12,4.399788e-12,1.860113e-12,6.364465e-12,1.262437e-11,6.219501e-14,6.219501e-14,2.604159e-10,8.515653e-12,2.021065e-11,1.496771e-11,,,3.968242e-09,4.272352e-09,,,,,
2018-09-16,4.490000e+01,-1.111000e+02,,,2.604159e-09,9.285686e-11,1.436900e-10,9.016573e-11,2.088434e-10,4.241059e-08,6.294624e-11,7.464263e-13,3.617003e-12,3.569434e-11,1.425095e-11,6.219501e-13,1.998506e-11,1.343069e-11,5.640459e-12,2.986102e-11,2.108625e-11,2.046125e-11,1.362201e-11,7.304045e-12,1.186752e-11,6.369028e-13,6.822202e-12,2.619610e-12,3.801973e-12,2.429556e-13,1.093705e-12,6.388463e-13,3.073446e-12,8.286185e-13,1.100959e-10,5.634616e-12,5.640459e-12,1.213709e-10,5.676749e-11,6.664539e-12,1.343069e-11,7.686271e-11,1.186752e-11,2.728911e-11,6.369028e-13,3.979353e-11,5.094727e-11,2.046125e-11,6.369266e-11,1.351012e-10,6.219501e-13,6.219501e-13,2.604159e-09,9.016573e-11,2.088434e-10,1.436900e-10,,,4.241059e-08,4.545748e-08,1.026783e-12,1.026783e-12,1.026783e-12,3.995524e-14,3.995524e-14
2018-09-16,4.550000e+01,-1.231000e+02,,,3.124991e-10,1.031743e-11,1.796126e-11,1.152118e-11,2.694754e-11,5.456333e-09,8.392832e-12,9.603145e-14,5.167147e-13,4.461792e-12,1.676582e-12,6.219501e-14,2.351183e-12,1.757286e-12,6.948392e-13,3.819433e-12,2.433028e-12,2.604159e-12,1.668001e-12,7.688468e-13,1.582336e-12,8.492038e-14,8.527752e-13,3.315962e-13,4.823398e-13,3.075388e-14,1.434367e-13,8.378313e-14,3.927181e-13,1.019838e-13,1.250215e-11,7.219217e-13,6.948392e-13,1.391891e-11,6.991149e-12,8.446899e-13,1.757286e-12,9.593126e-12,1.582336e-12,3.120030e-12,8.492038e-14,4.787287e-12,6.252461e-12,2.604159e-12,8.488863e-12,1.734548e-11,6.219501e-14,6.219501e-14,3.124991e-10,1.152118e-11,2.694754e-11,1.796126e-11,,,5.456333e-09,5.825262e-09,,,,,
2018-09-16,4.590000e+01,-9.830000e+01,,,4.166654e-10,4.126972e-11,4.789668e-11,1.102026e-11,4.042131e-11,4.712287e-09,1.678566e-11,8.293626e-14,7.750721e-13,6.373989e-12,2.514873e-12,3.109750e-14,2.351183e-12,1.380725e-12,1.961899e-12,1.006941e-11,1.297615e-11,5.580340e-12,5.838003e-12,7.688468e-13,1.582336e-12,3.184514e-13,9.746002e-13,2.321174e-13,1.418646e-13,1.537694e-14,1.434367e-13,2.827681e-13,1.178154e-12,3.378214e-13,4.788279e-11,1.942180e-12,1.961899e-12,5.178687e-11,9.863462e-12,3.893589e-13,1.380725e-12,1.163355e-11,1.582336e-12,3.120030e-12,3.184514e-13,5.020818e-12,2.304557e-11,5.580340e-12,1.686860e-11,4.549450e-11,3.109750e-14,3.109750e-14,4.166654e-10,1.102026e-11,4.042131e-11,4.789668e-11,,,4.712287e-09,5.228291e-09,2.053565e-12,2.053565e-12,2.053565e-12,,
2018-09-16,4.710000e+01,-1.145000e+02,,,1.406246e-09,6.190457e-11,7.483856e-11,4.558379e-11,1.706677e-10,1.339282e-08,2.517849e-11,2.357136e-13,3.617003e-12,1.593497e-11,7.544620e-12,2.954263e-12,1.293151e-11,6.276023e-12,3.801179e-12,2.881936e-11,1.297615e-11,8.928545e-12,9.452005e-12,5.381928e-12,7.120514e-12,6.475178e-13,3.776576e-12,1.226906e-12,1.248409e-12,7.073391e-14,1.703311e-12,9.949246e-13,6.829880e-13,4.206832e-13,7.497358e-11,3.801907e-12,3.801179e-12,8.257667e-11,2.725617e-11,2.546049e-12,6.276023e-12,3.607824e-11,7.120514e-12,1.831344e-11,6.475178e-13,2.608147e-11,4.179551e-11,8.928545e-12,2.541421e-11,7.613826e-11,2.954263e-12,2.954263e-12,1.406246e-09,4.558379e-11,1.706677e-10,7.483856e-11,,,1.339282e-08,1.509123e-08,1.369043e-12,1.369043e-12,1.369043e-12,1.078791e-12,1.078791e-12
2018-09-16,4.710000e+01,-1.149000e+02,,,5.208318e-10,2.579357e-11,2.993543e-11,1.753223e-11,6.736884e-11,5.208317e-09,1.049104e-11,9.166639e-14,1.291787e-12,6.373989e-12,3.353164e-12,1.150608e-12,4.702367e-12,2.510409e-12,1.471424e-12,1.111108e-11,4.866057e-12,3.348204e-12,3.614002e-12,1.922117e-12,2.373505e-12,2.547611e-13,1.461900e-12,4.642347e-13,4.823398e-13,2.767849e-14,6.633948e-13,3.874970e-13,2.561205e-13,1.657237e-13,3.069936e-11,1.472736e-12,1.471424e-12,3.364352e-11,1.118905e-11,9.742530e-13,2.510409e-12,1.467372e-11,2.373505e-12,6.624484e-12,2.547611e-13,9.252750e-12,1.597713e-11,3.348204e-12,1.058271e-11,2.990804e-11,1.150608e-12,1.150608e-12,5.208318e-10,1.753223e-11,6.736884e-11,2.993543e-11,,,5.208317e-09,5.844425e-09,6.845217e-13,6.845217e-13,6.845217e-13,4.395076e-13,4.395076e-13
2018-09-16,4.790000e+01,-1.153000e+02,1.249967e+03,4.500198e+02,2.083327e-10,1.031743e-11,1.197417e-11,7.513811e-12,2.694754e-11,2.232136e-09,4.196416e-12,3.928559e-14,5.167147e-13,2.549596e-12,8.382911e-13,4.664626e-13,2.351183e-12,1.004164e-12,6.130934e-13,4.513875e-12,2.433028e-12,1.488091e-12,1.668001e-12,7.688468e-13,7.911682e-13,1.061505e-13,6.091251e-13,1.989577e-13,1.986105e-13,1.230155e-14,2.689438e-13,1.570934e-13,1.024482e-13,7.011388e-14,1.250215e-11,5.985993e-13,6.130934e-13,1.371384e-11,3.997012e-12,4.098698e-13,1.004164e-12,5.411045e-12,7.911682e-13,3.120030e-12,1.061505e-13,4.017349e-12,6.946904e-12,1.488091e-12,4.235701e-12,1.267070e-11,4.664626e-13,4.664626e-13,2.083327e-10,7.513811e-12,2.694754e-11,1.197417e-11,1.249967e+03,4.500198e+02,2.232136e-09,1.699987e+03,3.422609e-13,3.422609e-13,3.422609e-13,1.598209e-13,1.598209e-13
2018-09-16,4.790000e+01,-1.151000e+02,1.249967e+03,4.500198e+02,5.729150e-10,2.579357e-11,2.993543e-11,1.803315e-11,6.736884e-11,5.208317e-09,1.049104e-11,9.166639e-14,1.550144e-12,6.373989e-12,3.353165e-12,1.181705e-12,4.702367e-12,2.510409e-12,1.512297e-12,1.145830e-11,4.866056e-12,3.720227e-12,3.892003e-12,2.306541e-12,3.164673e-12,2.547611e-13,1.461900e-12,4.973943e-13,4.823398e-13,2.767849e-14,6.813244e-13,3.979699e-13,2.731952e-13,1.657237e-13,3.123572e-11,1.518213e-12,1.512297e-12,3.426623e-11,1.118905e-11,1.007413e-12,2.510409e-12,1.470687e-11,3.164673e-12,7.008907e-12,2.547611e-13,1.042834e-11,1.632436e-11,3.720227e-12,1.058271e-11,3.062729e-11,1.181705e-12,1.181705e-12,5.729150e-10,1.803315e-11,6.736884e-11,2.993543e-11,1.249967e+03,4.500198e+02,5.208317e-09,1.699987e+03,6.845218e-13,6.845218e-13,6.845218e-13,4.395076e-13,4.395076e-13
2018-09-16,4.850000e+01,-9.770000e+01,,,3.645822e-10,3.095229e-11,3.891605e-11,9.016573e-12,3.143879e-11,3.968242e-09,1.468746e-11,6.984106e-14,7.750721e-13,5.099191e-12,2.514873e-12,3.109750e-14,2.351183e-12,1.129684e-12,1.594043e-12,8.333308e-12,1.054312e-11,4.464272e-12,5.004003e-12,7.688468e-13,1.582336e-12,2.653762e-13,7.918627e-13,1.989577e-13,1.134917e-13,1.230155e-14,1.255071e-13,2.304036e-13,9.732578e-13,2.740815e-13,3.673136e-11,1.603250e-12,1.594043e-12,3.992865e-11,8.405927e-12,3.247510e-13,1.129684e-12,9.860362e-12,1.582336e-12,3.120030e-12,2.653762e-13,4.967743e-12,1.887643e-11,4.464272e-12,1.475730e-11,3.809800e-11,3.109750e-14,3.109750e-14,3.645822e-10,9.016573e-12,3.143879e-11,3.891605e-11,,,3.968242e-09,4.412195e-09,1.711304e-12,1.711304e-12,1.711304e-12,,
