date,lat,lon,mami,apt,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,other_combustion_rate,other_total,c5h8fire,terpenesfire,c2h6sfire,isoprene_isoprene,isoprene_total,terpenes_monoterpenes,terpenes_total,other_dms
2018-08-31,3.890000e+01,-1.223000e+02,,,1.528300e-10,9.319209e-12,8.236680e-12,4.930627e-12,1.858994e-11,2.895855e-09,3.790409e-12,5.096704e-14,,1.708410e-12,1.514371e-12,2.123704e-12,6.857384e-13,4.142520e-13,3.119994e-12,1.465087e-12,9.738759e-13,1.037150e-12,6.944602e-13,,7.022448e-14,4.096187e-13,1.329197e-13,2.707624e-13,1.534803e-14,,,1.476886e-13,4.604409e-14,1.035636e-11,1.937327e-13,4.142520e-13,1.096434e-11,3.632400e-12,4.190302e-13,6.857384e-13,4.737168e-12,,2.818165e-12,7.022448e-14,2.888389e-12,4.585081e-12,9.738759e-13,3.841376e-12,9.400333e-12,1.528300e-10,4.930627e-12,1.858994e-11,8.236680e-12,,,2.895855e-09,3.080442e-09,,,,,,,,
2018-08-31,3.930000e+01,-1.217000e+02,,,7.641502e-10,7.455367e-11,8.236680e-11,1.972251e-11,7.435976e-11,8.687564e-09,3.032327e-11,1.529011e-13,1.400166e-12,1.195887e-11,4.543114e-12,4.247408e-12,2.057215e-12,3.314016e-12,1.871996e-11,2.344139e-11,9.738759e-12,1.037150e-11,1.388920e-12,2.858488e-12,5.617958e-13,1.638475e-12,3.987592e-13,2.707624e-13,3.069606e-14,1.859139e-13,5.429728e-13,2.067640e-12,5.985732e-13,8.632534e-11,3.395100e-12,3.314016e-12,9.303446e-11,1.814045e-11,7.002177e-13,2.057215e-12,2.089789e-11,2.858488e-12,5.636329e-12,5.617958e-13,9.056613e-12,4.216136e-11,9.738759e-12,3.047617e-11,8.237629e-11,7.641502e-10,1.972251e-11,7.435976e-11,8.236680e-11,,,8.687564e-09,9.628164e-09,3.091468e-12,,,3.091468e-12,3.091468e-12,,,
2018-08-31,3.950000e+01,-1.227000e+02,1.091218e+03,8.065402e+02,7.794332e-09,2.888955e-10,4.365441e-10,2.711845e-10,6.320580e-10,1.274176e-07,1.857300e-10,2.242550e-12,1.073461e-11,1.076298e-10,4.240240e-11,5.946372e-11,4.045857e-11,1.657008e-11,9.047983e-11,6.299875e-11,6.232806e-11,4.044887e-11,2.291719e-11,3.573110e-11,1.896061e-12,2.048093e-11,7.842264e-12,1.137202e-11,7.213574e-13,3.160536e-12,1.846107e-12,9.230537e-12,2.486381e-12,3.400789e-10,1.672356e-11,1.657008e-11,3.733726e-10,1.705131e-10,1.993564e-11,4.045857e-11,2.309074e-10,3.573110e-11,8.238091e-11,1.896061e-12,1.200081e-10,1.534786e-10,6.232806e-11,1.879726e-10,4.037792e-10,7.794332e-09,2.711845e-10,6.320580e-10,4.365441e-10,1.091218e+03,8.065402e+02,1.274176e-07,1.897758e+03,3.091468e-12,1.934721e-12,1.174269e-13,3.091468e-12,3.091468e-12,1.934721e-12,1.934721e-12,1.174269e-13
2018-08-31,3.950000e+01,-1.229000e+02,,,1.069810e-09,4.659604e-11,5.765676e-11,3.451439e-11,1.301296e-10,1.158342e-08,1.895204e-11,2.038682e-13,2.800332e-12,1.366728e-11,6.057485e-12,1.061852e-11,5.485907e-12,2.899764e-12,2.183996e-11,1.025561e-11,7.791007e-12,7.260053e-12,4.166762e-12,5.716976e-12,4.915714e-13,2.867331e-12,1.063358e-12,1.083050e-12,6.139212e-14,1.115483e-12,6.515673e-13,6.645987e-13,3.223086e-13,5.665643e-11,2.753958e-12,2.899764e-12,6.231015e-11,2.259209e-11,2.207800e-12,5.485907e-12,3.028580e-11,5.716976e-12,1.478528e-11,4.915714e-13,2.099383e-11,3.209557e-11,7.791007e-12,1.915591e-11,5.904249e-11,1.069810e-09,3.451439e-11,1.301296e-10,5.765676e-11,,,1.158342e-08,1.287624e-08,6.182936e-13,1.934721e-12,7.045615e-13,6.182936e-13,6.182936e-13,1.934721e-12,1.934721e-12,7.045615e-13
2018-08-31,3.950000e+01,-1.237000e+02,,,4.584901e-10,1.863842e-11,2.471004e-11,1.479188e-11,5.576982e-11,4.343782e-09,7.580818e-12,7.645056e-14,9.334442e-13,5.125229e-12,3.028743e-12,4.247408e-12,2.057215e-12,1.242756e-12,9.359982e-12,4.395261e-12,2.921628e-12,3.111451e-12,1.388920e-12,2.858488e-12,2.106734e-13,1.228856e-12,3.987592e-13,4.061436e-13,2.302205e-14,5.577416e-13,3.257837e-13,2.215329e-13,1.381323e-13,2.268331e-11,1.243190e-12,1.242756e-12,2.516926e-11,9.382828e-12,8.279249e-13,2.057215e-12,1.226797e-11,2.858488e-12,5.636329e-12,2.106734e-13,8.705490e-12,1.375524e-11,2.921628e-12,7.657269e-12,2.433414e-11,4.584901e-10,1.479188e-11,5.576982e-11,2.471004e-11,,,4.343782e-09,4.897896e-09,6.182936e-13,9.673603e-13,3.522807e-13,6.182936e-13,6.182936e-13,9.673603e-13,9.673603e-13,3.522807e-13
2018-08-31,4.010000e+01,-1.149000e+02,1.953211e+03,1.299612e+03,8.206973e-08,3.000785e-09,4.563121e-09,2.840042e-09,6.599429e-09,1.336437e-06,1.963432e-09,2.352129e-11,1.157471e-10,1.122425e-09,4.558258e-10,6.286164e-10,4.244721e-10,1.772999e-10,9.453581e-10,6.636844e-10,6.456797e-10,4.324917e-10,2.361165e-10,3.701742e-10,2.001397e-11,2.150498e-10,8.227732e-11,1.198124e-10,7.620297e-12,3.439407e-11,2.019859e-11,9.673603e-11,2.606096e-11,3.549024e-09,1.773896e-10,1.772999e-10,3.903714e-09,1.793301e-09,2.097100e-10,4.244721e-10,2.427483e-09,3.701742e-10,8.647329e-10,2.001397e-11,1.254921e-09,1.609043e-09,6.456797e-10,1.986953e-09,4.241675e-09,8.206973e-08,2.840042e-09,6.599429e-09,4.563121e-09,1.953211e+03,1.299612e+03,1.336437e-06,3.252823e+03,3.462444e-11,1.934721e-11,1.409123e-12,3.462444e-11,3.462444e-11,1.934721e-11,1.934721e-11,1.409123e-12
2018-08-31,4.030000e+01,-1.149000e+02,1.999924e+02,1.500008e+02,3.056601e-10,9.319209e-12,1.647336e-11,9.861254e-12,1.858994e-11,5.791710e-09,7.580818e-12,1.019341e-13,4.667221e-13,5.125229e-12,1.514371e-12,2.123704e-12,1.371477e-12,8.285041e-13,3.119994e-12,2.930174e-12,2.921628e-12,2.074301e-12,6.944602e-13,1.429244e-12,7.022447e-14,8.192373e-13,2.658395e-13,5.415248e-13,3.069606e-14,1.859139e-13,1.085946e-13,3.692215e-13,9.208818e-14,1.186023e-11,7.558181e-13,8.285041e-13,1.344455e-11,7.458837e-12,8.380603e-13,1.371477e-12,9.668375e-12,1.429244e-12,2.818164e-12,7.022447e-14,4.317633e-12,6.050168e-12,2.921628e-12,7.682752e-12,1.665455e-11,3.056601e-10,9.861254e-12,1.858994e-11,1.647336e-11,1.999924e+02,1.500008e+02,5.791710e-09,3.499931e+02,,,,,,,,
2018-08-31,4.070000e+01,-1.155000e+02,1.766660e+03,6.000031e+02,2.674525e-08,9.785169e-10,1.482602e-09,9.269580e-10,2.156433e-09,4.358261e-07,6.405791e-10,7.670540e-12,3.780449e-11,3.655996e-10,1.484084e-10,2.038756e-10,1.385191e-10,5.799528e-11,3.088794e-10,2.168329e-10,2.103572e-10,1.410524e-10,7.708508e-11,1.214857e-10,6.530877e-12,7.004479e-11,2.684979e-11,3.898979e-11,2.486381e-12,1.115483e-11,6.624268e-12,3.153151e-11,8.518157e-12,1.157374e-09,5.782877e-11,5.799528e-11,1.273198e-09,5.840528e-10,6.832596e-11,1.385191e-10,7.908979e-10,1.214857e-10,2.809607e-10,6.530877e-12,4.089773e-10,5.257123e-10,2.103572e-10,6.482497e-10,1.384319e-09,2.674525e-08,9.269580e-10,2.156433e-09,1.482602e-09,1.766660e+03,6.000031e+02,4.358261e-07,2.366663e+03,1.112928e-11,6.126615e-12,4.697076e-13,1.112928e-11,1.112928e-11,6.126615e-12,6.126615e-12,4.697076e-13
2018-08-31,4.090000e+01,-1.223000e+02,4.885890e+02,2.448385e+02,2.047923e-08,9.226016e-10,1.103715e-09,6.607041e-10,2.491052e-09,1.940223e-07,3.638792e-10,3.414792e-12,5.227288e-11,2.289269e-10,1.105491e-10,1.911334e-10,9.188895e-11,5.550977e-11,4.180792e-10,1.889962e-10,1.304994e-10,1.389781e-10,7.777955e-11,1.029056e-10,9.410081e-12,5.488890e-11,1.781124e-11,1.814108e-11,1.028318e-12,2.491246e-11,1.455167e-11,9.895136e-12,6.169908e-12,1.113853e-09,5.552918e-11,5.550977e-11,1.224892e-09,3.943649e-10,3.698064e-11,9.188895e-11,5.232345e-10,1.029056e-10,2.689129e-10,9.410081e-12,3.812286e-10,6.070754e-10,1.304994e-10,3.672940e-10,1.104869e-09,2.047923e-08,6.607041e-10,2.491052e-09,1.103715e-09,4.885890e+02,2.448385e+02,1.940223e-07,7.334274e+02,1.978540e-11,4.320876e-11,1.573521e-11,1.978540e-11,1.978540e-11,4.320876e-11,4.320876e-11,1.573521e-11
2018-08-31,4.110000e+01,-1.223000e+02,6.241473e+02,5.302672e+02,3.392827e-08,1.537669e-09,1.828543e-09,1.094599e-09,4.126966e-09,3.214399e-07,6.026750e-10,5.657342e-12,8.634358e-11,3.792669e-10,1.847533e-10,3.164319e-10,1.522339e-10,9.196396e-11,6.926386e-10,3.149937e-10,2.162004e-10,2.302474e-10,1.291696e-10,1.700800e-10,1.558983e-11,9.093534e-11,2.950818e-11,3.005463e-11,1.703631e-12,4.127288e-11,2.410799e-11,1.639343e-11,1.022179e-11,1.854260e-09,9.199610e-11,9.196396e-11,2.038220e-09,6.549555e-10,6.126644e-11,1.522339e-10,8.684559e-10,1.700800e-10,4.456015e-10,1.558983e-11,6.312714e-10,1.007632e-09,2.162004e-10,6.083323e-10,1.832165e-09,3.392827e-08,1.094599e-09,4.126966e-09,1.828543e-09,6.241473e+02,5.302672e+02,3.214399e-07,1.154415e+03,3.276956e-11,7.158466e-11,2.606877e-11,3.276956e-11,3.276956e-11,7.158466e-11,7.158466e-11,2.606877e-11
2018-08-31,4.150000e+01,-1.209000e+02,,,1.069810e-09,3.727683e-11,5.765676e-11,3.944502e-11,9.294970e-11,1.737513e-08,2.653286e-11,3.058023e-13,1.400166e-12,1.537569e-11,6.057485e-12,8.494817e-12,5.485907e-12,2.485512e-12,1.247998e-11,8.790522e-12,8.764884e-12,6.222902e-12,3.472301e-12,4.287732e-12,2.808979e-13,2.867331e-12,1.063358e-12,1.624574e-12,9.976220e-14,3.718278e-13,2.171891e-13,1.329197e-12,3.683527e-13,4.489990e-11,2.286567e-12,2.485512e-12,4.967198e-11,2.430050e-11,2.787695e-12,5.485907e-12,3.257410e-11,4.287732e-12,1.196712e-11,2.808979e-13,1.653575e-11,2.127050e-11,8.764884e-12,2.683866e-11,5.687404e-11,1.069810e-09,3.944502e-11,9.294970e-11,5.765676e-11,,,1.737513e-08,1.863499e-08,6.182936e-13,3.224534e-13,,6.182936e-13,6.182936e-13,3.224534e-13,3.224534e-13,
2018-08-31,4.170000e+01,-1.161000e+02,2.146392e+03,1.500008e+03,2.063206e-08,7.455367e-10,1.144899e-09,7.149410e-10,1.654505e-09,3.344713e-07,4.927532e-10,5.886693e-12,2.893677e-11,2.818876e-10,1.150922e-10,1.550304e-10,1.062895e-10,4.432497e-11,2.371195e-10,1.670199e-10,1.616634e-10,1.089008e-10,5.972358e-11,9.290085e-11,4.985938e-12,5.366005e-11,2.060256e-11,2.991925e-11,1.903156e-12,8.737953e-12,5.103944e-12,2.422093e-11,6.492217e-12,8.833743e-10,4.455504e-11,4.432497e-11,9.722543e-10,4.506398e-10,5.242496e-11,1.062895e-10,6.093543e-10,9.290085e-11,2.147540e-10,4.985938e-12,3.126408e-10,4.041394e-10,1.616634e-10,4.986399e-10,1.064443e-09,2.063206e-08,7.149410e-10,1.654505e-09,1.144899e-09,2.146392e+03,1.500008e+03,3.344713e-07,3.646399e+03,8.656111e-12,4.836802e-12,3.522807e-13,8.656111e-12,8.656111e-12,4.836802e-12,4.836802e-12,3.522807e-13
2018-08-31,4.170000e+01,-1.159000e+02,,,6.113202e-10,1.863842e-11,3.294672e-11,1.972251e-11,3.717988e-11,8.687564e-09,1.137123e-11,1.529011e-13,9.334442e-13,6.833638e-12,3.028743e-12,4.247408e-12,2.742954e-12,1.242756e-12,6.239988e-12,4.395261e-12,3.895504e-12,3.111451e-12,1.388920e-12,2.858488e-12,1.404490e-13,1.228856e-12,5.316789e-13,8.122872e-13,5.371811e-14,1.859139e-13,1.085946e-13,6.645987e-13,1.841764e-13,2.268331e-11,1.143283e-12,1.242756e-12,2.506935e-11,1.109124e-11,1.397684e-12,2.742954e-12,1.523187e-11,2.858488e-12,5.636329e-12,1.404490e-13,8.635266e-12,1.063525e-11,3.895504e-12,1.152413e-11,2.605488e-11,6.113202e-10,1.972251e-11,3.717988e-11,3.294672e-11,,,8.687564e-09,9.388733e-09,,,,,,,,
2018-08-31,4.190000e+01,-1.235000e+02,2.072254e+02,1.012085e+02,8.099992e-09,3.727683e-10,4.365440e-10,2.613232e-10,9.852668e-10,7.674015e-08,1.440355e-10,1.350627e-12,2.100249e-11,9.054570e-11,4.391677e-11,7.645335e-11,3.634414e-11,2.195536e-11,1.653597e-10,7.618452e-11,5.161542e-11,5.496897e-11,3.125071e-11,4.144807e-11,3.721897e-12,2.170979e-11,7.044746e-12,7.175204e-12,4.067228e-13,9.853436e-12,5.755512e-12,3.913748e-12,2.440337e-12,4.487398e-10,2.196303e-11,2.195536e-11,4.926582e-10,1.561723e-10,1.462667e-11,3.634414e-11,2.071431e-10,4.144807e-11,1.077041e-10,3.721897e-12,1.528740e-10,2.415442e-10,5.161542e-11,1.453861e-10,4.385458e-10,8.099992e-09,2.613232e-10,9.852668e-10,4.365440e-10,2.072254e+02,1.012085e+02,7.674015e-08,3.084339e+02,8.037817e-12,1.709003e-11,6.223626e-12,8.037817e-12,8.037817e-12,1.709003e-11,1.709003e-11,6.223626e-12
2018-08-31,4.190000e+01,-1.237000e+02,,,1.528300e-10,9.319209e-12,8.236680e-12,4.930627e-12,1.858994e-11,1.447927e-09,3.790409e-12,2.548352e-14,4.667221e-13,1.708410e-12,,2.123704e-12,6.857384e-13,4.142520e-13,3.119994e-12,1.465087e-12,9.738759e-13,1.037150e-12,6.944602e-13,,7.022448e-14,4.096187e-13,1.329197e-13,1.353812e-13,7.674015e-15,1.859139e-13,1.085946e-13,7.384430e-14,4.604409e-14,1.082308e-11,4.143968e-13,4.142520e-13,1.165173e-11,2.118028e-12,2.759750e-13,6.857384e-13,3.079742e-12,,2.818165e-12,7.022448e-14,2.888389e-12,4.585081e-12,9.738759e-13,3.815892e-12,9.374850e-12,1.528300e-10,4.930627e-12,1.858994e-11,8.236680e-12,,,1.447927e-09,1.632632e-09,,3.224534e-13,1.174269e-13,,,3.224534e-13,3.224534e-13,1.174269e-13
2018-08-31,4.210000e+01,-1.053000e+02,3.236806e+03,3.621572e+03,7.183012e-08,2.618697e-09,3.978316e-09,2.475175e-09,5.762881e-09,1.165582e-06,1.713265e-09,2.051423e-11,1.008120e-10,9.806271e-10,3.967653e-10,5.479157e-10,3.702988e-10,1.549302e-10,8.267984e-10,5.772443e-10,5.629003e-10,3.764856e-10,2.055602e-10,3.230091e-10,1.755612e-11,1.876053e-10,7.177666e-11,1.043789e-10,6.645697e-12,3.011805e-11,1.759232e-11,8.433019e-11,2.274578e-11,3.095995e-09,1.547863e-10,1.549302e-10,3.405712e-09,1.564998e-09,1.828013e-10,3.702988e-10,2.118098e-09,3.230091e-10,7.534759e-10,1.755612e-11,1.094041e-09,1.404043e-09,5.629003e-10,1.733779e-09,3.700722e-09,7.183012e-08,2.475175e-09,5.762881e-09,3.978316e-09,3.236806e+03,3.621572e+03,1.165582e-06,6.858379e+03,3.029639e-11,1.676758e-11,1.291696e-12,3.029639e-11,3.029639e-11,1.676758e-11,1.676758e-11,1.291696e-12
2018-08-31,4.230000e+01,-1.237000e+02,,,3.056601e-10,9.319209e-12,1.647336e-11,9.861254e-12,3.717988e-11,2.895855e-09,3.790409e-12,5.096704e-14,9.334442e-13,3.416819e-12,1.514371e-12,2.123704e-12,1.371477e-12,8.285040e-13,6.239988e-12,2.930174e-12,1.947752e-12,2.074301e-12,1.388920e-12,1.429244e-12,1.404490e-13,8.192373e-13,2.658395e-13,2.707624e-13,1.534803e-14,3.718278e-13,2.171891e-13,1.476886e-13,9.208818e-14,1.232695e-11,8.287937e-13,8.285040e-13,1.398425e-11,5.750428e-12,5.519499e-13,1.371477e-12,7.673855e-12,1.429244e-12,3.512625e-12,1.404490e-13,5.082317e-12,9.170162e-12,1.947752e-12,3.841376e-12,1.495929e-11,3.056601e-10,9.861254e-12,3.717988e-11,1.647336e-11,,,2.895855e-09,3.265264e-09,,6.449069e-13,2.348538e-13,,,6.449069e-13,6.449069e-13,2.348538e-13
2018-08-31,4.230000e+01,-1.239000e+02,3.925107e+02,3.429570e+02,3.667921e-09,1.677457e-10,1.976803e-10,1.183350e-10,4.461586e-10,3.475026e-08,6.443695e-11,6.116045e-13,9.334441e-12,4.100183e-11,1.968683e-11,3.397927e-11,1.645772e-11,9.942049e-12,7.487985e-11,3.369700e-11,2.337302e-11,2.489161e-11,1.388920e-11,1.858017e-11,1.685388e-12,9.830848e-12,3.190074e-12,3.249149e-12,1.841764e-13,4.461933e-12,2.606269e-12,1.772263e-12,1.105058e-12,2.019718e-10,9.945524e-12,9.942049e-12,2.218593e-10,7.051951e-11,6.623399e-12,1.645772e-11,9.360063e-11,1.858017e-11,4.786847e-11,1.685388e-12,6.813403e-11,1.085768e-10,2.337302e-11,6.504855e-11,1.969984e-10,3.667921e-09,1.183350e-10,4.461586e-10,1.976803e-10,3.925107e+02,3.429570e+02,3.475026e-08,7.354677e+02,3.709762e-12,7.738882e-12,2.818246e-12,3.709762e-12,3.709762e-12,7.738882e-12,7.738882e-12,2.818246e-12
2018-08-31,4.250000e+01,-1.117000e+02,1.700056e+03,1.149993e+03,1.222640e-09,5.591525e-11,7.413012e-11,4.930627e-11,1.115396e-10,2.171891e-08,3.032327e-11,3.822528e-13,1.866888e-12,1.708410e-11,6.057486e-12,8.494817e-12,6.857384e-12,2.899764e-12,1.559997e-11,1.172070e-11,9.738759e-12,6.222902e-12,4.166762e-12,5.716976e-12,2.808979e-13,3.276949e-12,1.329197e-12,1.895337e-12,1.227842e-13,5.577416e-13,3.257837e-13,1.550730e-12,4.604409e-13,6.400504e-11,2.894696e-12,2.899764e-12,6.979950e-11,2.641853e-11,3.347319e-12,6.857384e-12,3.662323e-11,5.716976e-12,1.266158e-11,2.808979e-13,1.865945e-11,2.732067e-11,9.738759e-12,3.070552e-11,6.776495e-11,1.222640e-09,4.930627e-11,1.115396e-10,7.413012e-11,1.700056e+03,1.149993e+03,2.171891e-08,2.850049e+03,,,,,,,,
2018-08-31,4.250000e+01,-1.207000e+02,3.652664e+02,1.611402e+02,3.056601e-10,1.863842e-11,1.647336e-11,9.861254e-12,3.717988e-11,2.895855e-09,7.580819e-12,5.096704e-14,9.334442e-13,3.416819e-12,1.514371e-12,4.247408e-12,1.371477e-12,8.285040e-13,6.239989e-12,2.930174e-12,1.947752e-12,2.074301e-12,1.388921e-12,1.429244e-12,1.404490e-13,8.192373e-13,2.658395e-13,2.707624e-13,1.534803e-14,3.718278e-13,2.171891e-13,1.476886e-13,9.208818e-14,2.164616e-11,8.287937e-13,8.285040e-13,2.330346e-11,5.750428e-12,5.519499e-13,1.371477e-12,7.673855e-12,1.429244e-12,5.636329e-12,1.404490e-13,7.206022e-12,9.170163e-12,1.947752e-12,7.631786e-12,1.874970e-11,3.056601e-10,9.861254e-12,3.717988e-11,1.647336e-11,3.652664e+02,1.611402e+02,2.895855e-09,5.264066e+02,6.182937e-13,6.449069e-13,2.348538e-13,6.182937e-13,6.182937e-13,6.449069e-13,6.449069e-13,2.348538e-13
2018-08-31,4.250000e+01,-1.239000e+02,3.208437e+02,2.835213e+02,1.681130e-09,7.455367e-11,9.060348e-11,5.423690e-11,2.044893e-10,1.592720e-08,3.032327e-11,2.803187e-13,4.200499e-12,1.879251e-11,9.086228e-12,1.698963e-11,7.543122e-12,4.556772e-12,3.431993e-11,1.611596e-11,1.071263e-11,1.140865e-11,6.250143e-12,8.575464e-12,7.724692e-13,4.505805e-12,1.462117e-12,1.489193e-12,8.441417e-14,2.045053e-12,1.194540e-12,8.122873e-13,5.064850e-13,9.016282e-11,4.558365e-12,4.556772e-12,9.927796e-11,3.238454e-11,3.035725e-12,7.543122e-12,4.296339e-11,8.575464e-12,2.323978e-11,7.724692e-13,3.258771e-11,5.043589e-11,1.071263e-11,3.060359e-11,9.175211e-11,1.681130e-09,5.423690e-11,2.044893e-10,9.060348e-11,3.208437e+02,2.835213e+02,1.592720e-08,6.043650e+02,1.854881e-12,3.546988e-12,1.291696e-12,1.854881e-12,1.854881e-12,3.546988e-12,3.546988e-12,1.291696e-12
2018-08-31,4.250000e+01,-1.241000e+02,8.501183e+02,3.643966e+02,1.146225e-08,5.218757e-10,6.177510e-10,3.697971e-10,1.394245e-09,1.085946e-07,2.046821e-10,1.911264e-12,2.940349e-11,1.281307e-10,6.208923e-11,1.061852e-10,5.143038e-11,3.106890e-11,2.339996e-10,1.054863e-10,7.304071e-11,7.778628e-11,4.375100e-11,5.716976e-11,5.266836e-12,3.072140e-11,9.968981e-12,1.015359e-11,5.755512e-13,1.394354e-11,8.144592e-12,5.538322e-12,3.453307e-12,6.290654e-10,3.107976e-11,3.106890e-11,6.912141e-10,2.209413e-10,2.069812e-11,5.143038e-11,2.930698e-10,5.716976e-11,1.499362e-10,5.266836e-12,2.123728e-10,3.394859e-10,7.304071e-11,2.065934e-10,6.191199e-10,1.146225e-08,3.697971e-10,1.394245e-09,6.177510e-10,8.501183e+02,3.643966e+02,1.085946e-07,1.214515e+03,1.112928e-11,2.418401e-11,8.807019e-12,1.112928e-11,1.112928e-11,2.418401e-11,2.418401e-11,8.807019e-12
2018-08-31,4.270000e+01,-1.115000e+02,1.448046e+03,4.556101e+02,2.903771e-09,1.118305e-10,1.647336e-10,1.035432e-10,2.416692e-10,4.778160e-08,7.201777e-11,8.409562e-13,4.200499e-12,4.100183e-11,1.665808e-11,2.336075e-11,1.508624e-11,6.213780e-12,3.431993e-11,2.344139e-11,2.337302e-11,1.555726e-11,8.333523e-12,1.286319e-11,7.022448e-13,7.782754e-12,2.924234e-12,4.332199e-12,2.762646e-13,1.301397e-12,7.601619e-13,3.470682e-12,9.208819e-13,1.315883e-10,6.453123e-12,6.213780e-12,1.442552e-10,6.544267e-11,7.532698e-12,1.508624e-11,8.806161e-11,1.286319e-11,3.169427e-11,7.022448e-13,4.525971e-11,5.776132e-11,2.337302e-11,7.285873e-11,1.539931e-10,2.903771e-09,1.035432e-10,2.416692e-10,1.647336e-10,1.448046e+03,4.556101e+02,4.778160e-08,1.903656e+03,1.236587e-12,6.449069e-13,,1.236587e-12,1.236587e-12,6.449069e-13,6.449069e-13,
2018-08-31,4.270000e+01,-1.209000e+02,1.699875e+03,5.203104e+02,4.584901e-10,1.863842e-11,2.471004e-11,1.479188e-11,5.576982e-11,4.343782e-09,7.580818e-12,7.645056e-14,9.334442e-13,5.125229e-12,1.514371e-12,4.247408e-12,2.057215e-12,1.242756e-12,9.359982e-12,4.395261e-12,2.921628e-12,3.111451e-12,1.388920e-12,1.429244e-12,2.106734e-13,1.228856e-12,3.987592e-13,4.061436e-13,2.302205e-14,5.577416e-13,3.257837e-13,2.215329e-13,1.381323e-13,2.268331e-11,1.243190e-12,1.242756e-12,2.516926e-11,7.868456e-12,8.279249e-13,2.057215e-12,1.075360e-11,1.429244e-12,5.636329e-12,2.106734e-13,7.276246e-12,1.375524e-11,2.921628e-12,7.657269e-12,2.433414e-11,4.584901e-10,1.479188e-11,5.576982e-11,2.471004e-11,1.699875e+03,5.203104e+02,4.343782e-09,2.220185e+03,6.182937e-13,9.673603e-13,3.522807e-13,6.182937e-13,6.182937e-13,9.673603e-13,9.673603e-13,3.522807e-13
2018-08-31,4.350000e+01,-1.151000e+02,1.359562e+03,4.356965e+02,5.349052e-09,1.957034e-10,2.965205e-10,1.824332e-10,4.275686e-10,8.687564e-08,1.288739e-10,1.529011e-12,7.467554e-12,7.346160e-11,3.028743e-11,4.035038e-11,2.742954e-11,1.159906e-11,6.239988e-11,4.248753e-11,4.187667e-11,2.800306e-11,1.527812e-11,2.429715e-11,1.334265e-12,1.392703e-11,5.316790e-12,7.852110e-12,4.988110e-13,2.230966e-12,1.303135e-12,6.276765e-12,1.703631e-12,2.311740e-10,1.151450e-11,1.159906e-11,2.542875e-10,1.176761e-10,1.366771e-11,2.742954e-11,1.587733e-10,2.429715e-11,5.562850e-11,1.334265e-12,8.125992e-11,1.048874e-10,4.187667e-11,1.304029e-10,2.771670e-10,5.349052e-09,1.824332e-10,4.275686e-10,2.965205e-10,1.359562e+03,4.356965e+02,8.687564e-08,1.795259e+03,2.473175e-12,1.289814e-12,1.174269e-13,2.473175e-12,2.473175e-12,1.289814e-12,1.289814e-12,1.174269e-13
2018-08-31,4.350000e+01,-1.149000e+02,1.324964e+03,4.125021e+02,5.501882e-09,2.050226e-10,3.129938e-10,1.922945e-10,4.461586e-10,9.121943e-08,1.326643e-10,1.605462e-12,7.934276e-12,7.687843e-11,3.028743e-11,4.247408e-11,2.880102e-11,1.201331e-11,6.551987e-11,4.541770e-11,4.382442e-11,2.904021e-11,1.597259e-11,2.572639e-11,1.334265e-12,1.474627e-11,5.582629e-12,8.122873e-12,5.141590e-13,2.416880e-12,1.411729e-12,6.572143e-12,1.749675e-12,2.419971e-10,1.215043e-11,1.201331e-11,2.661608e-10,1.219121e-10,1.421966e-11,2.880102e-11,1.649328e-10,2.572639e-11,5.844667e-11,1.334265e-12,8.550733e-11,1.109376e-10,4.382442e-11,1.342698e-10,2.890318e-10,5.501882e-09,1.922945e-10,4.461586e-10,3.129938e-10,1.324964e+03,4.125021e+02,9.121943e-08,1.737467e+03,2.473175e-12,1.289814e-12,1.174269e-13,2.473175e-12,2.473175e-12,1.289814e-12,1.289814e-12,1.174269e-13
