date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,c5h8fire,isoprene_isoprene,isoprene_total,c2h6sfire,other_dms,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2018-09-17,4.110000e+01,-1.067000e+02,1.630203e-08,5.932522e-10,9.040498e-10,5.640368e-10,1.311447e-09,2.656242e-07,3.902667e-10,4.674986e-12,2.299380e-11,2.230896e-10,9.053544e-11,3.824993e-12,1.246127e-10,8.434974e-11,3.523243e-11,1.878467e-10,1.321945e-10,1.283478e-10,8.590204e-11,4.689966e-11,7.357864e-11,3.980643e-12,4.276058e-11,1.634769e-11,2.377652e-11,1.513091e-12,6.849103e-12,4.011117e-12,1.922611e-11,5.175679e-12,7.021481e-10,3.526201e-11,3.523243e-11,7.726425e-10,3.563856e-10,4.163730e-11,8.434974e-11,4.823726e-10,7.357864e-11,1.715124e-10,3.980643e-12,2.490717e-10,3.200412e-10,1.283478e-10,3.949417e-10,8.433306e-10,3.824993e-12,3.824993e-12,1.630203e-08,5.640368e-10,1.311447e-09,9.040498e-10,2.656242e-07,2.847060e-07,6.845217e-12,6.845217e-12,6.845217e-12,2.796866e-13,2.796866e-13,,,,
2018-09-17,4.110000e+01,-1.225000e+02,4.166654e-09,1.908724e-10,2.245157e-10,1.337458e-10,5.052663e-10,3.918639e-08,7.343728e-11,6.896805e-13,1.059265e-11,4.653012e-11,2.263386e-11,8.738399e-12,3.879453e-11,1.857703e-11,1.124005e-11,8.472197e-11,3.811745e-11,2.641361e-11,2.807802e-11,1.576136e-11,2.057037e-11,1.910709e-12,1.114699e-11,3.614399e-12,3.688481e-12,2.091263e-13,5.038215e-12,2.942882e-12,1.997740e-12,1.249302e-12,2.295431e-10,1.122814e-11,1.124005e-11,2.520113e-10,8.031097e-11,7.512006e-12,1.857703e-11,1.064000e-10,2.057037e-11,5.455589e-11,1.910709e-12,7.703697e-11,1.228394e-10,2.641361e-11,7.412696e-11,2.233800e-10,8.738399e-12,8.738399e-12,4.166654e-09,1.337458e-10,5.052663e-10,2.245157e-10,3.918639e-08,2.075528e+03,4.107130e-12,4.107130e-12,4.107130e-12,3.196419e-12,3.196419e-12,1.551907e+03,5.236202e+02,1.551907e+03,5.236202e+02
2018-09-17,4.190000e+01,-1.235000e+02,3.124990e-09,1.392853e-10,1.676384e-10,1.006851e-10,3.795111e-10,2.951380e-08,5.665161e-11,5.194429e-13,8.009078e-12,3.505694e-11,1.676582e-11,6.561573e-12,2.938979e-11,1.393277e-11,8.460689e-12,6.354147e-11,2.919634e-11,1.971720e-11,2.112801e-11,1.191713e-11,1.582337e-11,1.433031e-12,8.345014e-12,2.719089e-12,2.752174e-12,1.568448e-13,3.783144e-12,2.209780e-12,1.502574e-12,9.369763e-13,1.684224e-10,8.432473e-12,8.460689e-12,1.853156e-10,6.016777e-11,5.628108e-12,1.393277e-11,7.972865e-11,1.582337e-11,4.130692e-11,1.433031e-12,5.856332e-11,9.273781e-11,1.971720e-11,5.717106e-11,1.696261e-10,6.561573e-12,6.561573e-12,3.124990e-09,1.006851e-10,3.795111e-10,1.676384e-10,2.951380e-08,3.328902e-08,3.080348e-12,3.080348e-12,3.080348e-12,2.397314e-12,2.397314e-12,,,,
2018-09-17,4.190000e+01,-1.237000e+02,2.916658e-09,1.341266e-10,1.556642e-10,9.367217e-11,3.548092e-10,2.752968e-08,5.245520e-11,4.845224e-13,7.492364e-12,3.250734e-11,1.592753e-11,6.126208e-12,2.703861e-11,1.305413e-11,7.888468e-12,5.937482e-11,2.676331e-11,1.860113e-11,1.973801e-11,1.114828e-11,1.503220e-11,1.337496e-12,7.796801e-12,2.520131e-12,2.581937e-12,1.476186e-13,3.532129e-12,2.063160e-12,1.400125e-12,8.796104e-13,1.613570e-10,7.875024e-12,7.888468e-12,1.771204e-10,5.623167e-11,5.249687e-12,1.305413e-11,7.453549e-11,1.503220e-11,3.818689e-11,1.337496e-12,5.455658e-11,8.613813e-11,1.860113e-11,5.293972e-11,1.576790e-10,6.126208e-12,6.126208e-12,2.916658e-09,9.367217e-11,3.548092e-10,1.556642e-10,2.752968e-08,3.105272e-08,2.738087e-12,2.738087e-12,2.738087e-12,2.237493e-12,2.237493e-12,,,,
2018-09-17,4.230000e+01,-1.237000e+02,3.645822e-10,1.547614e-11,2.095480e-11,1.252302e-11,4.715819e-11,3.720227e-09,6.294624e-12,6.547599e-14,1.033429e-12,4.461792e-12,2.514873e-12,8.085351e-13,3.526775e-12,1.757286e-12,1.062695e-12,7.986087e-12,3.244038e-12,2.604158e-12,2.502001e-12,1.537694e-12,1.582336e-12,1.804558e-13,1.035513e-12,3.315962e-13,3.404752e-13,1.845232e-14,4.661693e-13,2.722952e-13,1.878217e-13,1.147318e-13,1.901157e-11,1.041018e-12,1.062695e-12,2.111528e-11,8.012178e-12,6.905236e-13,1.757286e-12,1.045999e-11,1.582336e-12,5.064469e-12,1.804558e-13,6.827261e-12,1.123012e-11,2.604158e-12,6.360100e-12,2.019438e-11,8.085351e-13,8.085351e-13,3.645822e-10,1.252302e-11,4.715819e-11,2.095480e-11,3.720227e-09,6.474415e+02,3.422609e-13,3.422609e-13,3.422609e-13,2.796866e-13,2.796866e-13,3.914834e+02,2.559581e+02,3.914834e+02,2.559581e+02
2018-09-17,4.250000e+01,-1.237000e+02,2.239577e-09,1.031743e-10,1.227352e-10,7.213259e-11,2.717210e-10,2.132930e-08,3.986595e-11,3.753957e-13,5.683862e-12,2.549595e-11,1.257437e-11,4.726821e-12,1.998506e-11,1.004164e-11,6.090061e-12,4.583319e-11,2.027524e-11,1.413686e-11,1.501201e-11,8.457316e-12,1.107636e-11,1.019045e-12,6.030339e-12,1.956418e-12,1.986105e-12,1.137893e-13,2.725297e-12,1.591880e-12,1.075706e-12,6.756428e-13,1.238702e-10,6.068525e-12,6.090061e-12,1.360287e-10,4.410066e-11,4.056312e-12,1.004164e-11,5.819861e-11,1.107636e-11,2.844238e-11,1.019045e-12,4.053778e-11,6.610843e-11,1.413686e-11,4.024134e-11,1.204866e-10,4.726821e-12,4.726821e-12,2.239577e-09,7.213259e-11,2.717210e-10,1.227352e-10,2.132930e-08,3.096000e+02,2.395826e-12,2.395826e-12,2.395826e-12,1.718075e-12,1.718075e-12,1.461488e+02,1.634512e+02,1.461488e+02,1.634512e+02
2018-09-17,4.250000e+01,-1.239000e+02,1.041663e-09,4.642843e-11,5.687731e-11,3.356168e-11,1.280008e-10,9.920605e-09,1.888387e-11,1.746026e-13,2.583574e-12,1.147318e-11,5.868037e-12,2.207923e-12,9.404733e-12,4.644257e-12,2.820230e-12,2.152771e-11,9.732113e-12,6.696408e-12,7.228003e-12,3.844234e-12,5.538178e-12,4.776771e-13,2.801976e-12,8.953098e-13,9.363067e-13,5.228159e-14,1.273001e-12,7.435753e-13,5.122410e-13,3.123254e-13,5.624001e-11,2.841142e-12,2.820230e-12,6.190138e-11,2.014319e-11,1.883898e-12,4.644257e-12,2.667135e-11,5.538178e-12,1.324897e-11,4.776771e-13,1.926482e-11,3.125982e-11,6.696408e-12,1.905847e-11,5.701471e-11,2.207923e-12,2.207923e-12,1.041663e-09,3.356168e-11,1.280008e-10,5.687731e-11,9.920605e-09,6.510703e+02,1.026783e-12,1.026783e-12,1.026783e-12,7.991047e-13,7.991047e-13,4.095172e+02,2.415531e+02,4.095172e+02,2.415531e+02
2018-09-17,4.270000e+01,-1.115000e+02,1.979161e-09,7.222200e-11,1.107611e-10,6.862613e-11,1.594396e-10,3.224196e-08,4.825878e-11,5.674586e-13,2.841931e-12,2.740815e-11,1.089778e-11,4.664626e-13,1.528269e-11,1.029268e-11,4.291653e-12,2.291660e-11,1.622019e-11,1.562495e-11,1.056400e-11,5.766351e-12,8.702850e-12,4.882921e-13,5.177564e-12,1.989577e-12,2.894039e-12,1.845233e-13,8.247611e-13,4.922259e-13,2.339234e-12,6.310249e-13,8.562793e-11,4.287245e-12,4.291653e-12,9.420682e-11,4.348350e-11,5.068139e-12,1.029268e-11,5.884432e-11,8.702850e-12,2.104904e-11,4.882921e-13,3.024019e-11,3.913678e-11,1.562495e-11,4.882624e-11,1.035880e-10,4.664626e-13,4.664626e-13,1.979161e-09,6.862613e-11,1.594396e-10,1.107611e-10,3.224196e-08,7.500779e+02,6.845217e-13,6.845217e-13,6.845217e-13,3.995524e-14,3.995524e-14,5.000618e+02,2.500160e+02,5.000618e+02,2.500160e+02
2018-09-17,4.270000e+01,-1.107000e+02,2.046869e-07,7.464659e-09,1.135451e-08,7.072499e-09,1.643800e-08,3.329603e-06,4.895119e-09,5.860101e-11,2.880685e-10,2.798818e-09,1.132531e-09,4.792126e-11,1.563537e-09,1.058514e-09,4.418360e-10,2.354854e-09,1.652837e-09,1.607510e-09,1.076417e-09,5.889367e-10,9.240846e-10,4.995442e-11,5.360301e-10,2.051254e-10,2.983697e-10,1.897822e-11,8.588274e-11,5.026988e-11,2.410777e-10,6.491907e-11,8.829144e-09,4.421493e-10,4.418360e-10,9.713129e-09,4.467379e-09,5.224733e-10,1.058514e-09,6.048367e-09,9.240846e-10,2.152474e-09,4.995442e-11,3.126513e-09,4.007692e-09,1.607510e-09,4.953720e-09,1.056892e-08,4.792126e-11,4.792126e-11,2.046869e-07,7.072499e-09,1.643800e-08,1.135451e-08,3.329603e-06,8.256911e+03,8.556522e-11,8.556522e-11,8.556522e-11,3.635926e-12,3.635926e-12,3.279863e+03,4.977048e+03,3.279863e+03,4.977048e+03
2018-09-17,4.270000e+01,-1.117000e+02,1.546870e-08,5.674586e-10,8.591467e-10,5.349833e-10,1.244078e-09,2.517353e-07,3.713828e-10,4.430542e-12,2.170202e-11,2.116164e-10,8.550569e-11,3.607311e-12,1.187348e-10,8.008205e-11,3.343403e-11,1.781245e-10,1.248955e-10,1.216514e-10,8.145404e-11,4.459312e-11,6.962281e-11,3.778957e-12,4.056773e-11,1.551870e-11,2.255648e-11,1.436206e-12,6.508441e-12,3.801659e-12,1.823578e-11,4.914345e-12,6.706146e-10,3.346022e-11,3.343403e-11,7.375089e-10,3.376898e-10,3.951139e-11,8.008205e-11,4.572833e-10,6.962281e-11,1.633279e-10,3.778957e-12,2.367296e-10,3.030199e-10,1.216514e-10,3.758133e-10,8.004847e-10,3.607311e-12,3.607311e-12,1.546870e-08,5.349833e-10,1.244078e-09,8.591467e-10,2.517353e-07,2.324977e+03,6.502956e-12,6.502956e-12,6.502956e-12,2.796866e-13,2.796866e-13,1.424982e+03,8.999946e+02,1.424982e+03,8.999946e+02
2018-09-17,4.270000e+01,-1.169000e+02,1.770828e-09,6.190458e-11,9.878690e-11,6.111233e-11,1.414746e-10,2.876975e-08,4.196416e-11,5.063477e-13,2.583574e-12,2.422116e-11,1.005949e-11,4.042675e-13,1.293151e-11,9.162993e-12,3.801179e-12,2.013883e-11,1.459817e-11,1.376484e-11,9.174004e-12,4.997505e-12,7.911683e-12,4.352170e-13,4.629351e-12,1.757460e-12,2.581937e-12,1.629955e-13,7.351132e-13,4.293885e-13,2.083113e-12,5.609110e-13,7.366215e-11,3.808526e-12,3.801179e-12,8.127186e-11,3.891000e-11,4.502392e-12,9.162993e-12,5.257539e-11,7.911683e-12,1.792901e-11,4.352170e-13,2.627591e-11,3.473700e-11,1.376484e-11,4.247051e-11,9.097235e-11,4.042675e-13,4.042675e-13,1.770828e-09,6.111233e-11,1.414746e-10,9.878690e-11,2.876975e-08,1.225073e+03,6.845217e-13,6.845217e-13,6.845217e-13,3.995524e-14,3.995524e-14,9.000612e+02,3.250118e+02,9.000612e+02,3.250118e+02
2018-09-17,4.310000e+01,-1.107000e+02,2.083327e-10,1.031743e-11,1.197417e-11,6.511969e-12,2.470191e-11,1.736106e-09,4.196416e-12,3.055546e-14,5.167147e-13,1.912197e-12,8.382911e-13,4.042675e-13,2.351183e-12,8.786432e-13,5.313476e-13,3.819433e-12,1.622019e-12,1.116068e-12,1.390001e-12,7.688468e-13,7.911682e-13,8.492038e-14,5.482126e-13,1.657981e-13,1.702376e-13,9.226162e-15,2.330847e-13,1.361476e-13,1.024482e-13,5.736590e-14,1.222415e-11,5.290464e-13,5.313476e-13,1.328454e-11,3.298700e-12,3.452618e-13,8.786432e-13,4.522605e-12,7.911682e-13,3.120030e-12,8.492038e-14,3.996119e-12,5.441452e-12,1.116068e-12,4.226971e-12,1.078449e-11,4.042675e-13,4.042675e-13,2.083327e-10,6.511969e-12,2.470191e-11,1.197417e-11,1.736106e-09,1.987786e-09,3.422609e-13,3.422609e-13,3.422609e-13,1.598209e-13,1.598209e-13,,,,
2018-09-17,4.310000e+01,-1.105000e+02,2.114056e-07,7.712278e-09,1.172271e-08,7.302423e-09,1.697470e-08,3.437985e-06,5.052485e-09,6.050854e-11,2.973693e-10,2.889329e-09,1.170254e-09,4.950723e-11,1.612912e-09,1.092907e-09,4.562232e-10,2.431590e-09,1.707175e-09,1.660337e-09,1.111445e-09,6.081579e-10,9.533577e-10,5.156790e-11,5.535120e-10,2.117905e-10,3.080449e-10,1.959637e-11,8.871561e-11,5.191412e-11,2.489150e-10,6.704161e-11,9.121091e-09,4.565863e-10,4.562232e-10,1.003390e-08,4.613096e-09,5.394318e-10,1.092907e-09,6.245434e-09,9.533577e-10,2.221070e-09,5.156790e-11,3.225995e-09,4.138765e-09,1.660337e-09,5.112994e-09,1.091210e-08,4.950723e-11,4.950723e-11,2.114056e-07,7.302423e-09,1.697470e-08,1.172271e-08,3.437985e-06,5.991116e+03,8.830330e-11,8.830330e-11,8.830330e-11,3.755792e-12,3.755792e-12,3.660169e+03,2.330947e+03,3.660169e+03,2.330947e+03
2018-09-17,4.350000e+01,-1.151000e+02,5.729149e-10,2.579357e-11,3.292897e-11,1.903499e-11,7.186010e-11,5.456333e-09,1.049104e-11,9.603145e-14,1.550144e-12,6.373989e-12,3.353164e-12,1.243900e-12,5.877958e-12,2.635929e-12,1.594043e-12,1.215274e-11,5.677066e-12,3.720227e-12,3.892002e-12,2.306541e-12,3.164673e-12,2.653762e-13,1.583725e-12,4.973943e-13,5.107127e-13,3.075388e-14,7.171836e-13,4.189156e-13,2.902699e-13,1.784717e-13,3.123572e-11,1.604841e-12,1.594043e-12,3.443460e-11,1.131088e-11,1.038861e-12,2.635929e-12,1.498567e-11,3.164673e-12,8.184499e-12,2.653762e-13,1.161455e-11,1.782981e-11,3.720227e-12,1.058707e-11,3.213711e-11,1.243900e-12,1.243900e-12,5.729149e-10,1.903499e-11,7.186010e-11,3.292897e-11,5.456333e-09,6.249909e+02,6.845217e-13,6.845217e-13,6.845217e-13,4.395076e-13,4.395076e-13,1.999997e+02,4.249912e+02,1.999997e+02,4.249912e+02
2018-09-17,4.350000e+01,-1.195000e+02,4.166654e-10,1.547614e-11,2.095480e-11,1.352486e-11,3.143879e-11,6.448393e-09,1.049104e-11,1.134917e-13,5.167147e-13,5.099191e-12,2.514873e-12,9.329251e-14,3.526775e-12,2.008327e-12,8.583307e-13,4.513875e-12,3.244038e-12,2.976181e-12,1.946001e-12,1.153270e-12,1.582336e-12,9.553542e-14,1.035513e-12,3.979155e-13,5.674586e-13,3.690465e-14,1.613663e-13,9.425602e-14,4.610169e-13,1.274798e-13,1.793886e-11,8.441190e-13,8.583307e-13,1.964131e-11,8.649577e-12,1.002279e-12,2.008327e-12,1.166018e-11,1.582336e-12,4.680045e-12,9.553542e-14,6.357918e-12,7.757912e-12,2.976181e-12,1.060453e-11,2.133863e-11,9.329251e-14,9.329251e-14,4.166654e-10,1.352486e-11,3.143879e-11,2.095480e-11,6.448393e-09,6.930977e-09,,,,,,,,,
2018-09-17,4.370000e+01,-1.197000e+02,3.802072e-09,1.753963e-10,2.065544e-10,1.232265e-10,4.648450e-10,3.621021e-08,6.924086e-11,6.372997e-13,9.817579e-12,4.270572e-11,2.095728e-11,8.054253e-12,3.526775e-11,1.707078e-11,1.034084e-11,7.812476e-11,3.568441e-11,2.418147e-11,2.585401e-11,1.460809e-11,1.898804e-11,1.751483e-12,1.023330e-11,3.315962e-12,3.376379e-12,1.906740e-13,4.643764e-12,2.712479e-12,1.844067e-12,1.147318e-12,2.110679e-10,1.034763e-11,1.034084e-11,2.317564e-10,7.389631e-11,6.883015e-12,1.707078e-11,9.785010e-11,1.898804e-11,4.987584e-11,1.751483e-12,7.061535e-11,1.138092e-10,2.418147e-11,6.987817e-11,2.078688e-10,8.054253e-12,8.054253e-12,3.802072e-09,1.232265e-10,4.648450e-10,2.065544e-10,3.621021e-08,4.080982e-08,3.764869e-12,3.764869e-12,3.764869e-12,2.916732e-12,2.916732e-12,,,,
2018-09-17,4.490000e+01,-1.111000e+02,2.812491e-09,1.083330e-10,1.586578e-10,9.767955e-11,2.470191e-10,4.340265e-08,6.714265e-11,7.638866e-13,4.392075e-12,3.824393e-11,1.592753e-11,1.492680e-12,2.233624e-11,1.456037e-11,6.417044e-12,3.680544e-11,2.351927e-11,2.194934e-11,1.584601e-11,8.457316e-12,1.344986e-11,7.961285e-13,7.492239e-12,2.818568e-12,3.915464e-12,2.460310e-13,1.559874e-12,9.111415e-13,3.056371e-12,8.987324e-13,1.285711e-10,6.426119e-12,6.417044e-12,1.414143e-10,6.166370e-11,6.980063e-12,1.456037e-11,8.320414e-11,1.344986e-11,3.079356e-11,7.961285e-13,4.503954e-11,6.032472e-11,2.194934e-11,6.790654e-11,1.501806e-10,1.492680e-12,1.492680e-12,2.812491e-09,9.767955e-11,2.470191e-10,1.586578e-10,4.340265e-08,4.671885e-08,1.369043e-12,1.369043e-12,1.369043e-12,3.595971e-13,3.595971e-13,,,,
2018-09-17,4.490000e+01,-1.085000e+02,2.604159e-10,1.031743e-11,1.197417e-11,8.014732e-12,1.796503e-11,3.720227e-09,6.294624e-12,6.547599e-14,2.583574e-13,3.186994e-12,1.676582e-12,6.219501e-14,2.351183e-12,1.255204e-12,4.904747e-13,2.777769e-12,1.622019e-12,1.860113e-12,1.112001e-12,7.688468e-13,7.911682e-13,5.307524e-14,6.091251e-13,2.321174e-13,3.404752e-13,2.152771e-14,8.964795e-14,6.283735e-14,2.731952e-13,7.648786e-14,1.168779e-11,5.021683e-13,4.904747e-13,1.268043e-11,5.472702e-12,5.941202e-13,1.255204e-12,7.322027e-12,7.911682e-13,3.120030e-12,5.307524e-14,3.964273e-12,4.399788e-12,1.860113e-12,6.360100e-12,1.262000e-11,6.219501e-14,6.219501e-14,2.604159e-10,8.014732e-12,1.796503e-11,1.197417e-11,3.720227e-09,4.018597e-09,,,,,,,,,
2018-09-17,4.510000e+01,-1.153000e+02,2.031244e-09,9.285686e-11,1.107611e-10,6.612154e-11,2.492647e-10,1.934518e-08,3.566953e-11,3.404752e-13,5.167147e-12,2.294636e-11,1.089778e-11,4.322553e-12,1.880947e-11,9.162993e-12,5.517841e-12,4.166654e-11,1.865322e-11,1.302079e-11,1.390001e-11,7.688469e-12,1.028519e-11,9.341242e-13,5.482126e-12,1.790620e-12,1.815867e-12,1.014878e-13,2.492213e-12,1.455732e-12,9.903326e-13,6.182769e-13,1.119240e-10,5.556554e-12,5.517841e-12,1.229984e-10,3.932627e-11,3.707975e-12,9.162993e-12,5.219724e-11,1.028519e-11,2.649794e-11,9.341242e-13,3.771725e-11,6.031976e-11,1.302079e-11,3.601001e-11,1.093506e-10,4.322553e-12,4.322553e-12,2.031244e-09,6.612154e-11,2.492647e-10,1.107611e-10,1.934518e-08,2.180413e-08,2.053565e-12,2.053565e-12,2.053565e-12,1.558254e-12,1.558254e-12,,,,
2018-09-17,4.590000e+01,-1.137000e+02,1.874994e-09,8.769814e-11,1.017804e-10,6.061140e-11,2.290541e-10,1.785709e-08,3.357132e-11,3.142848e-13,4.908789e-12,2.103416e-11,1.005949e-11,3.949383e-12,1.763388e-11,8.409869e-12,5.068237e-12,3.819432e-11,1.703119e-11,1.190472e-11,1.278801e-11,7.304045e-12,9.494017e-12,8.598188e-13,5.055738e-12,1.624821e-12,1.674003e-12,9.533701e-14,2.277058e-12,1.330057e-12,9.049591e-13,5.672850e-13,1.053949e-10,5.079359e-12,5.068237e-12,1.155425e-10,3.614939e-11,3.394161e-12,8.409869e-12,4.795342e-11,9.494017e-12,2.493792e-11,8.598188e-13,3.529176e-11,5.522552e-11,1.190472e-11,3.388561e-11,1.010158e-10,3.949383e-12,3.949383e-12,1.874994e-09,6.061140e-11,2.290541e-10,1.017804e-10,1.785709e-08,1.524970e+03,1.711304e-12,1.711304e-12,1.711304e-12,1.438388e-12,1.438388e-12,1.049967e+03,4.750034e+02,1.049967e+03,4.750034e+02
2018-09-17,4.610000e+01,-1.149000e+02,2.604159e-10,1.031743e-11,1.496771e-11,9.016573e-12,3.368442e-11,2.728166e-09,4.196416e-12,4.801573e-14,7.750721e-13,3.186994e-12,1.676582e-12,5.908526e-13,2.351183e-12,1.255204e-12,7.357121e-13,5.555539e-12,2.433028e-12,1.860113e-12,1.946001e-12,1.153270e-12,1.582336e-12,1.273806e-13,7.309502e-13,2.321174e-13,2.553564e-13,1.537694e-14,3.406622e-13,1.989849e-13,1.365976e-13,8.286185e-14,1.303850e-11,7.591065e-13,7.357121e-13,1.453332e-11,5.594527e-12,5.028506e-13,1.255204e-12,7.352582e-12,1.582336e-12,3.504454e-12,1.273806e-13,5.214171e-12,7.988567e-12,1.860113e-12,4.244432e-12,1.409311e-11,5.908526e-13,5.908526e-13,2.604159e-10,9.016573e-12,3.368442e-11,1.496771e-11,2.728166e-09,3.046451e-09,3.422609e-13,3.422609e-13,3.422609e-13,1.997762e-13,1.997762e-13,,,,
2018-09-17,4.630000e+01,-1.165000e+02,2.083327e-10,2.063486e-11,2.394834e-11,5.510128e-12,1.796503e-11,2.232136e-09,8.392832e-12,3.928559e-14,2.583574e-13,3.186994e-12,1.676582e-12,,1.175592e-12,6.276022e-13,9.400765e-13,4.861096e-12,6.488076e-12,2.604159e-12,2.780001e-12,3.844234e-13,7.911682e-13,1.486107e-13,4.873001e-13,9.947886e-14,5.674586e-14,6.150775e-15,7.171836e-14,1.361476e-13,5.634651e-13,1.593497e-13,2.367322e-11,9.306808e-13,9.400765e-13,2.554397e-11,5.350877e-12,1.623755e-13,6.276022e-13,6.140854e-12,7.911682e-13,1.560015e-12,1.486107e-13,2.499794e-12,1.134917e-11,2.604159e-12,8.432117e-12,2.238545e-11,,,2.083327e-10,5.510128e-12,1.796503e-11,2.394834e-11,2.232136e-09,2.487892e-09,1.026783e-12,1.026783e-12,1.026783e-12,,,,,,
2018-09-17,4.630000e+01,-1.159000e+02,5.208318e-10,2.579357e-11,2.993543e-11,1.753223e-11,6.736884e-11,5.208317e-09,1.049104e-11,9.166639e-14,1.291787e-12,6.373989e-12,3.353164e-12,1.150608e-12,4.702367e-12,2.384889e-12,1.471424e-12,1.111108e-11,4.866057e-12,3.348204e-12,3.614002e-12,1.922117e-12,2.373505e-12,2.547611e-13,1.461900e-12,4.642347e-13,4.823398e-13,2.767849e-14,6.633948e-13,3.874970e-13,2.561205e-13,1.657237e-13,3.069936e-11,1.472736e-12,1.471424e-12,3.364352e-11,1.118905e-11,9.742530e-13,2.384889e-12,1.454819e-11,2.373505e-12,6.624484e-12,2.547611e-13,9.252750e-12,1.597713e-11,3.348204e-12,1.058271e-11,2.990804e-11,1.150608e-12,1.150608e-12,5.208318e-10,1.753223e-11,6.736884e-11,2.993543e-11,5.208317e-09,5.844385e-09,6.845217e-13,6.845217e-13,6.845217e-13,3.995524e-13,3.995524e-13,,,,
2018-09-17,4.770000e+01,-1.013000e+02,3.124991e-10,2.579357e-11,3.292897e-11,7.513811e-12,2.694754e-11,3.224196e-09,1.258925e-11,5.674586e-14,5.167147e-13,4.461792e-12,1.676582e-12,3.109750e-14,2.351183e-12,8.786432e-13,1.348805e-12,6.944423e-12,8.921103e-12,3.720227e-12,4.170002e-12,7.688468e-13,7.911682e-13,2.229160e-13,6.700376e-13,1.657981e-13,8.511879e-14,1.230155e-14,1.075775e-13,1.989849e-13,8.025109e-13,2.294636e-13,3.048029e-11,1.338537e-12,1.348805e-12,3.316763e-11,6.808412e-12,2.632185e-13,8.786432e-13,7.950273e-12,7.911682e-13,3.120030e-12,2.229160e-13,4.134114e-12,1.586553e-11,3.720227e-12,1.264599e-11,3.223175e-11,3.109750e-14,3.109750e-14,3.124991e-10,7.513811e-12,2.694754e-11,3.292897e-11,3.224196e-09,3.604086e-09,1.369043e-12,1.369043e-12,1.369043e-12,,,,,,
2018-09-17,4.770000e+01,-1.109000e+02,3.281240e-09,1.186504e-10,1.826061e-10,1.137090e-10,2.649841e-10,5.357127e-08,7.973190e-11,9.428543e-13,4.650432e-12,4.525532e-11,1.844240e-11,7.774376e-13,2.468743e-11,1.707078e-11,7.111883e-12,3.784711e-11,2.676331e-11,2.604159e-11,1.723601e-11,9.610586e-12,1.503220e-11,8.067436e-13,8.649577e-12,3.315962e-12,4.795025e-12,3.044634e-13,1.380578e-12,8.064126e-13,3.875957e-12,1.045334e-12,1.405369e-10,7.108282e-12,7.111883e-12,1.547570e-10,7.234730e-11,8.415451e-12,1.707078e-11,9.783353e-11,1.503220e-11,3.429801e-11,8.067436e-13,5.013695e-11,6.461042e-11,2.604159e-11,8.067476e-11,1.713268e-10,7.774376e-13,7.774376e-13,3.281240e-09,1.137090e-10,2.649841e-10,1.826061e-10,5.357127e-08,5.741385e-08,1.369043e-12,1.369043e-12,1.369043e-12,3.995524e-14,3.995524e-14,,,,
