date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,mami,apt,c5h8fire,terpenesfire,c2h6sfire,isoprene_isoprene,isoprene_total,terpenes_monoterpenes,terpenes_total,other_dms,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2018-08-27,4.250000e+01,-1.207000e+02,3.820751e-09,1.863842e-10,2.059170e-10,1.232657e-10,4.647485e-10,3.619819e-08,7.201776e-11,6.370880e-13,1.026789e-11,4.271024e-11,1.968683e-11,3.610297e-11,1.714346e-11,1.035630e-11,7.799985e-11,3.662718e-11,2.434690e-11,2.592876e-11,1.527813e-11,1.858017e-11,1.755612e-12,1.024047e-11,3.322993e-12,3.384530e-12,1.918504e-13,4.647847e-12,2.714864e-12,1.846107e-12,1.151102e-12,2.225808e-10,1.035992e-11,1.035630e-11,2.432970e-10,7.263753e-11,6.899374e-12,1.714346e-11,9.668037e-11,1.858017e-11,5.138110e-11,1.755612e-12,7.171688e-11,1.146270e-10,2.434690e-11,7.265485e-11,2.116288e-10,3.820751e-09,1.232657e-10,4.647485e-10,2.059170e-10,3.619819e-08,2.255074e+03,1.093026e+03,1.162048e+03,4.328055e-12,8.061335e-12,2.935673e-12,4.328055e-12,4.328055e-12,8.061335e-12,8.061335e-12,2.935673e-12,1.093026e+03,1.162048e+03
2018-08-27,4.250000e+01,-1.239000e+02,1.499263e-07,6.793702e-09,8.080183e-09,4.836946e-09,1.823673e-08,1.420417e-06,2.679819e-09,2.499934e-11,3.836455e-10,1.675950e-09,8.147318e-10,1.395274e-09,6.727094e-10,4.063813e-10,3.060714e-09,1.390367e-09,9.553723e-10,1.017445e-09,5.722352e-10,7.560700e-10,6.889022e-11,4.018359e-10,1.303943e-10,1.328090e-10,7.528209e-12,1.823815e-10,1.065313e-10,7.244125e-11,4.516925e-11,8.194792e-09,4.065233e-10,4.063813e-10,9.007698e-09,2.892517e-09,2.707314e-10,6.727094e-10,3.835958e-09,7.560700e-10,1.967509e-09,6.889022e-11,2.792469e-09,4.451082e-09,9.553723e-10,2.704819e-09,8.111273e-09,1.499263e-07,4.836946e-09,1.823673e-08,8.080183e-09,1.420417e-06,1.006203e+03,5.189675e+02,4.872355e+02,1.452990e-10,3.163268e-10,1.151958e-10,1.452990e-10,1.452990e-10,3.163268e-10,3.163268e-10,1.151958e-10,5.189675e+02,4.872355e+02
2018-08-27,4.250000e+01,-1.241000e+02,3.056601e-10,9.319209e-12,1.647336e-11,9.861254e-12,3.717988e-11,2.895855e-09,3.790409e-12,5.096704e-14,9.334442e-13,3.416819e-12,1.514371e-12,2.123704e-12,1.371477e-12,8.285040e-13,6.239988e-12,2.930174e-12,1.947752e-12,2.074301e-12,1.388920e-12,1.429244e-12,1.404490e-13,8.192373e-13,2.658395e-13,2.707624e-13,1.534803e-14,3.718278e-13,2.171891e-13,1.476886e-13,9.208818e-14,1.232695e-11,8.287937e-13,8.285040e-13,1.398425e-11,5.750428e-12,5.519499e-13,1.371477e-12,7.673855e-12,1.429244e-12,3.512625e-12,1.404490e-13,5.082317e-12,9.170162e-12,1.947752e-12,3.841376e-12,1.495929e-11,3.056601e-10,9.861254e-12,3.717988e-11,1.647336e-11,2.895855e-09,3.265264e-09,,,,6.449069e-13,2.348538e-13,,,6.449069e-13,6.449069e-13,2.348538e-13,,
2018-08-27,4.270000e+01,-1.115000e+02,9.169802e-10,2.795762e-11,4.942008e-11,2.958376e-11,7.435976e-11,1.447927e-08,1.895204e-11,2.548352e-13,1.400166e-12,1.195887e-11,4.543114e-12,6.371112e-12,4.114431e-12,1.657008e-12,9.359982e-12,7.325435e-12,6.817131e-12,4.148602e-12,2.777841e-12,4.287732e-12,2.106734e-13,2.457712e-12,7.975184e-13,1.218431e-12,7.674016e-14,3.718278e-13,2.171891e-13,1.033820e-12,2.762646e-13,3.350639e-11,1.899102e-12,1.657008e-12,3.706250e-11,1.895969e-11,2.092690e-12,4.114431e-12,2.516681e-11,4.287732e-12,9.148953e-12,2.106734e-13,1.364736e-11,1.668542e-11,6.817131e-12,1.920688e-11,4.270943e-11,9.169802e-10,2.958376e-11,7.435976e-11,4.942008e-11,1.447927e-08,2.477336e+03,1.909150e+03,5.681870e+02,6.182936e-13,3.224534e-13,,6.182936e-13,6.182936e-13,3.224534e-13,3.224534e-13,,1.909150e+03,5.681870e+02
2018-08-27,4.270000e+01,-1.207000e+02,5.349051e-09,2.422994e-10,2.882838e-10,1.725720e-10,6.506479e-10,5.067746e-08,9.476022e-11,8.919233e-13,1.353494e-11,5.979434e-11,2.877305e-11,4.884520e-11,2.400084e-11,1.449882e-11,1.091998e-10,4.834787e-11,3.408566e-11,3.630026e-11,2.083381e-11,2.715564e-11,2.457857e-12,1.433665e-11,4.652191e-12,4.738343e-12,2.685905e-13,6.506985e-12,3.800809e-12,2.584550e-12,1.611543e-12,2.921346e-10,1.450389e-11,1.449882e-11,3.211374e-10,1.029040e-10,9.659124e-12,2.400084e-11,1.365640e-10,2.715564e-11,6.967901e-11,2.457857e-12,9.929249e-11,1.575477e-10,3.408566e-11,9.565215e-11,2.872855e-10,5.349051e-09,1.725720e-10,6.506479e-10,2.882838e-10,5.067746e-08,1.316234e+03,7.724238e+02,5.438100e+02,5.564642e-12,1.128587e-11,4.109942e-12,5.564642e-12,5.564642e-12,1.128587e-11,1.128587e-11,4.109942e-12,7.724238e+02,5.438100e+02
2018-08-27,4.270000e+01,-1.209000e+02,8.940557e-08,4.053855e-09,4.818458e-09,2.884417e-09,1.087512e-08,8.470375e-07,1.599552e-09,1.490786e-11,2.286938e-10,9.994195e-10,4.861132e-10,8.324920e-10,4.011570e-10,2.423374e-10,1.825196e-09,8.292393e-10,5.697174e-10,6.067331e-10,3.416744e-10,4.502118e-10,4.108132e-11,2.396269e-10,7.775804e-11,7.919801e-11,4.489299e-12,1.087596e-10,6.352781e-11,4.319891e-11,2.693579e-11,4.889282e-09,2.424221e-10,2.423374e-10,5.374042e-09,1.725160e-09,1.614454e-10,4.011570e-10,2.287762e-09,4.502118e-10,1.174166e-09,4.108132e-11,1.665460e-09,2.654436e-09,5.697174e-10,1.614460e-09,4.838614e-09,8.940557e-08,2.884417e-09,1.087512e-08,4.818458e-09,8.470375e-07,1.386708e+03,9.787451e+02,4.079624e+02,8.717941e-11,1.886353e-10,6.869474e-11,8.717941e-11,8.717941e-11,1.886353e-10,1.886353e-10,6.869474e-11,9.787451e+02,4.079624e+02
2018-08-27,4.410000e+01,-1.147000e+02,7.641502e-10,3.727683e-11,4.118340e-11,2.465314e-11,9.294970e-11,7.239637e-09,1.516163e-11,1.274176e-13,1.866888e-12,8.542047e-12,4.543114e-12,8.494817e-12,3.428692e-12,2.071260e-12,1.559997e-11,7.325435e-12,4.869380e-12,5.185752e-12,3.472301e-12,4.287732e-12,3.511224e-13,2.048093e-12,6.645987e-13,6.769061e-13,3.837008e-14,9.295694e-13,5.429728e-13,3.692215e-13,2.302205e-13,4.432947e-11,2.071984e-12,2.071260e-12,4.847272e-11,1.513325e-11,1.379875e-12,3.428692e-12,1.994182e-11,4.287732e-12,1.196712e-11,3.511224e-13,1.660597e-11,2.292540e-11,4.869380e-12,1.528905e-11,4.308384e-11,7.641502e-10,2.465314e-11,9.294970e-11,4.118340e-11,7.239637e-09,1.025029e+03,4.500130e+02,5.750156e+02,6.182936e-13,1.612267e-12,5.871346e-13,6.182936e-13,6.182936e-13,1.612267e-12,1.612267e-12,5.871346e-13,4.500130e+02,5.750156e+02
2018-08-27,4.410000e+01,-1.223000e+02,3.056601e-10,9.319209e-12,1.647336e-11,9.861253e-12,1.858994e-11,4.343782e-09,7.580817e-12,7.645056e-14,4.667221e-13,3.416819e-12,1.514371e-12,2.123704e-12,1.371477e-12,4.142520e-13,3.119994e-12,1.465087e-12,1.947752e-12,1.037150e-12,6.944602e-13,1.429244e-12,7.022448e-14,8.192373e-13,2.658395e-13,4.061436e-13,2.302205e-14,1.859139e-13,1.085946e-13,2.953772e-13,9.208818e-14,1.082308e-11,6.819738e-13,4.142520e-13,1.191931e-11,5.750427e-12,6.950051e-13,1.371477e-12,7.816909e-12,1.429244e-12,2.818165e-12,7.022448e-14,4.317633e-12,4.585081e-12,1.947752e-12,7.657267e-12,1.419010e-11,3.056601e-10,9.861253e-12,1.858994e-11,1.647336e-11,4.343782e-09,5.203302e+02,3.281370e+02,1.921933e+02,,,,,,,,,3.281370e+02,1.921933e+02
2018-08-27,4.430000e+01,-1.151000e+02,3.056601e-10,1.863842e-11,1.647336e-11,9.861254e-12,3.717988e-11,2.895855e-09,7.580818e-12,5.096704e-14,9.334442e-13,3.416819e-12,1.514371e-12,4.247408e-12,1.371477e-12,8.285040e-13,6.239988e-12,2.930174e-12,1.947752e-12,2.074301e-12,1.388920e-12,1.429244e-12,1.404490e-13,8.192373e-13,2.658395e-13,2.707624e-13,1.534803e-14,3.718278e-13,2.171891e-13,1.476886e-13,9.208818e-14,2.164616e-11,8.287937e-13,8.285040e-13,2.330346e-11,5.750428e-12,5.519499e-13,1.371477e-12,7.673855e-12,1.429244e-12,5.636329e-12,1.404490e-13,7.206022e-12,9.170162e-12,1.947752e-12,7.631785e-12,1.874970e-11,3.056601e-10,9.861254e-12,3.717988e-11,1.647336e-11,2.895855e-09,3.265264e-09,,,6.182936e-13,6.449069e-13,2.348538e-13,6.182936e-13,6.182936e-13,6.449069e-13,6.449069e-13,2.348538e-13,,
2018-08-27,4.490000e+01,-1.141000e+02,9.781123e-09,4.380028e-10,5.271475e-10,3.155601e-10,1.189756e-09,9.266736e-08,1.743588e-10,1.630945e-12,2.473627e-11,1.093382e-10,5.300300e-11,8.919557e-11,4.388725e-11,2.651213e-11,1.996796e-10,8.937031e-11,6.232806e-11,6.637763e-11,3.680639e-11,4.859430e-11,4.494366e-12,2.621559e-11,8.506863e-12,8.664398e-12,4.911370e-13,1.189849e-11,6.950052e-12,4.726035e-12,2.946822e-12,5.291167e-10,2.652139e-11,2.651213e-11,5.821502e-10,1.885568e-10,1.766240e-11,4.388725e-11,2.501065e-10,4.859430e-11,1.260020e-10,4.494366e-12,1.790906e-10,2.890499e-10,6.232806e-11,1.759898e-10,5.273677e-10,9.781123e-09,3.155601e-10,1.189756e-09,5.271475e-10,9.266736e-08,4.352375e+03,2.694050e+03,1.658325e+03,9.274404e-12,2.063702e-11,7.515323e-12,9.274404e-12,9.274404e-12,2.063702e-11,2.063702e-11,7.515323e-12,2.694050e+03,1.658325e+03
2018-08-27,4.490000e+01,-1.143000e+02,4.584901e-10,2.795762e-11,2.471004e-11,1.479188e-11,5.576982e-11,4.343782e-09,7.580818e-12,7.645056e-14,1.400166e-12,5.125229e-12,3.028743e-12,4.247408e-12,2.057215e-12,1.242756e-12,9.359982e-12,4.395261e-12,2.921628e-12,3.111451e-12,2.083381e-12,2.858488e-12,2.106734e-13,1.228856e-12,3.987592e-13,4.061436e-13,2.302205e-14,5.577416e-13,3.257837e-13,2.215329e-13,1.381323e-13,3.246924e-11,1.243190e-12,1.242756e-12,3.495518e-11,9.382828e-12,8.279249e-13,2.057215e-12,1.226797e-11,2.858488e-12,6.330789e-12,2.106734e-13,9.399950e-12,1.375524e-11,2.921628e-12,7.657269e-12,2.433414e-11,4.584901e-10,1.479188e-11,5.576982e-11,2.471004e-11,4.343782e-09,4.897896e-09,,,6.182936e-13,9.673603e-13,3.522807e-13,6.182936e-13,6.182936e-13,9.673603e-13,9.673603e-13,3.522807e-13,,
2018-08-27,4.490000e+01,-1.157000e+02,1.375470e-09,6.523446e-11,7.413012e-11,4.437565e-11,1.673095e-10,1.303135e-08,2.274245e-11,2.293517e-13,3.267055e-12,1.537569e-11,7.571856e-12,1.274222e-11,6.171646e-12,3.728268e-12,2.807995e-11,1.172070e-11,8.764884e-12,9.334353e-12,4.861222e-12,7.146219e-12,6.320203e-13,3.686568e-12,1.196278e-12,1.218431e-12,6.906614e-14,1.673225e-12,9.773510e-13,6.645987e-13,4.143968e-13,7.783586e-11,3.729571e-12,3.728268e-12,8.529370e-11,2.663411e-11,2.483775e-12,6.171646e-12,3.528953e-11,7.146219e-12,1.760345e-11,6.320203e-13,2.538169e-11,3.980064e-11,8.764884e-12,2.297180e-11,7.153733e-11,1.375470e-09,4.437565e-11,1.673095e-10,7.413012e-11,1.303135e-08,3.425026e+03,2.600021e+03,8.250042e+02,1.236587e-12,2.902081e-12,1.056842e-12,1.236587e-12,1.236587e-12,2.902081e-12,2.902081e-12,1.056842e-12,2.600021e+03,8.250042e+02
2018-08-27,4.490000e+01,-1.155000e+02,3.087166e-08,1.407200e-09,1.663809e-09,9.959867e-10,3.755168e-09,2.924813e-07,5.533996e-10,5.147671e-12,7.934275e-11,3.450987e-10,1.680952e-10,2.888238e-10,1.385192e-10,8.367891e-11,6.302388e-10,2.871570e-10,1.967229e-10,2.095044e-10,1.180582e-10,1.557876e-10,1.418534e-11,8.274297e-11,2.684979e-11,2.734700e-11,1.550151e-12,3.755460e-11,2.193610e-11,1.491655e-11,9.300906e-12,1.696048e-09,8.370816e-11,8.367891e-11,1.863435e-09,5.959369e-10,5.574695e-11,1.385192e-10,7.902030e-10,1.557876e-10,4.068820e-10,1.418534e-11,5.768549e-10,9.173958e-10,1.967229e-10,5.585473e-10,1.672666e-09,3.087166e-08,9.959867e-10,3.755168e-09,1.663809e-09,2.924813e-07,3.412513e+03,2.600021e+03,8.124914e+02,3.029638e-11,6.513559e-11,2.372024e-11,3.029638e-11,3.029638e-11,6.513559e-11,6.513559e-11,2.372024e-11,2.600021e+03,8.124914e+02
2018-08-27,4.710000e+01,-1.085000e+02,9.169802e-10,2.795762e-11,4.942008e-11,2.958376e-11,7.435976e-11,1.447927e-08,2.274245e-11,2.548352e-13,1.400166e-12,1.195887e-11,4.543114e-12,6.371112e-12,4.800169e-12,2.071260e-12,9.359982e-12,7.325435e-12,6.817132e-12,4.148602e-12,2.777841e-12,4.287732e-12,2.106734e-13,2.457712e-12,9.304381e-13,1.353812e-12,8.441417e-14,3.718278e-13,2.171891e-13,1.033820e-12,2.762646e-13,3.350639e-11,1.899102e-12,2.071260e-12,3.747675e-11,1.895969e-11,2.368665e-12,4.800169e-12,2.612852e-11,4.287732e-12,9.148953e-12,2.106734e-13,1.364736e-11,1.668542e-11,6.817132e-12,2.299729e-11,4.649984e-11,9.169802e-10,2.958376e-11,7.435976e-11,4.942008e-11,1.447927e-08,2.249985e+03,1.699995e+03,5.499901e+02,6.182936e-13,3.224534e-13,,6.182936e-13,6.182936e-13,3.224534e-13,3.224534e-13,,1.699995e+03,5.499901e+02
2018-08-27,4.770000e+01,-1.133000e+02,3.056601e-10,1.863842e-11,1.647336e-11,9.861254e-12,3.717988e-11,2.895855e-09,7.580818e-12,5.096704e-14,9.334442e-13,3.416819e-12,1.514371e-12,2.123704e-12,1.371477e-12,8.285040e-13,6.239988e-12,2.930174e-12,1.947752e-12,2.074301e-12,1.388921e-12,1.429244e-12,1.404490e-13,8.192373e-13,2.658395e-13,2.707624e-13,1.534803e-14,3.718278e-13,2.171891e-13,1.476886e-13,9.208818e-14,2.164616e-11,8.287937e-13,8.285040e-13,2.330346e-11,5.750428e-12,5.519499e-13,1.371477e-12,7.673855e-12,1.429244e-12,3.512625e-12,1.404490e-13,5.082318e-12,9.170161e-12,1.947752e-12,7.631785e-12,1.874970e-11,3.056601e-10,9.861254e-12,3.717988e-11,1.647336e-11,2.895855e-09,3.274956e+03,2.499965e+03,7.749912e+02,6.182936e-13,6.449069e-13,2.348538e-13,6.182936e-13,6.182936e-13,6.449069e-13,6.449069e-13,2.348538e-13,2.499965e+03,7.749912e+02
2018-08-27,4.770000e+01,-1.131000e+02,3.453959e-08,1.565627e-09,1.861490e-09,1.114322e-09,4.201326e-09,3.272316e-07,6.140462e-10,5.759276e-12,8.821047e-11,3.861005e-10,1.862677e-10,3.206793e-10,1.549769e-10,9.362096e-11,7.051186e-10,3.193890e-10,2.200960e-10,2.343960e-10,1.312530e-10,1.729385e-10,1.587073e-11,9.257382e-11,3.003986e-11,3.059615e-11,1.734327e-12,4.201654e-11,2.454237e-11,1.668881e-11,1.040596e-11,1.888234e-09,9.365368e-11,9.362096e-11,2.075508e-09,6.649420e-10,6.237034e-11,1.549769e-10,8.822892e-10,1.729385e-10,4.519323e-10,1.587073e-11,6.407416e-10,1.024508e-09,2.200960e-10,6.198055e-10,1.864409e-09,3.453959e-08,1.114322e-09,4.201326e-09,1.861490e-09,3.272316e-07,4.496020e+03,2.350764e+03,2.145255e+03,3.338785e-11,7.287447e-11,2.653848e-11,3.338785e-11,3.338785e-11,7.287447e-11,7.287447e-11,2.653848e-11,2.350764e+03,2.145255e+03
2018-08-27,4.830000e+01,-1.203000e+02,9.169802e-10,4.659604e-11,4.942008e-11,2.958376e-11,1.115396e-10,8.687564e-09,1.895204e-11,1.529011e-13,2.333610e-12,1.025046e-11,6.057485e-12,8.494817e-12,4.114431e-12,2.485512e-12,1.871996e-11,8.790522e-12,5.843256e-12,6.222902e-12,3.472301e-12,4.287732e-12,4.213468e-13,2.457712e-12,7.975184e-13,8.122872e-13,4.604409e-14,1.115483e-12,6.515673e-13,4.430658e-13,2.762646e-13,5.515255e-11,2.486381e-12,2.485512e-12,6.012444e-11,1.876565e-11,1.655850e-12,4.114431e-12,2.453593e-11,4.287732e-12,1.196712e-11,4.213468e-13,1.667620e-11,2.751048e-11,5.843256e-12,1.910494e-11,5.245868e-11,9.169802e-10,2.958376e-11,1.115396e-10,4.942008e-11,8.687564e-09,4.621626e+02,3.237972e+02,1.383654e+02,1.236587e-12,1.934721e-12,7.045615e-13,1.236587e-12,1.236587e-12,1.934721e-12,1.934721e-12,7.045615e-13,3.237972e+02,1.383654e+02
2018-08-27,4.850000e+01,-1.141000e+02,4.584901e-10,1.863842e-11,2.471004e-11,1.479188e-11,5.576982e-11,4.343782e-09,7.580817e-12,7.645056e-14,9.334442e-13,5.125229e-12,1.514371e-12,4.247408e-12,2.057215e-12,1.242756e-12,9.359982e-12,4.395261e-12,2.921628e-12,3.111451e-12,1.388920e-12,1.429244e-12,2.106735e-13,1.228856e-12,3.987592e-13,4.061436e-13,2.302205e-14,5.577416e-13,3.257837e-13,2.215329e-13,1.381323e-13,2.268331e-11,1.243190e-12,1.242756e-12,2.516926e-11,7.868456e-12,8.279249e-13,2.057215e-12,1.075360e-11,1.429244e-12,5.636329e-12,2.106735e-13,7.276246e-12,1.375524e-11,2.921628e-12,7.657267e-12,2.433414e-11,4.584901e-10,1.479188e-11,5.576982e-11,2.471004e-11,4.343782e-09,9.660110e+02,6.285474e+02,3.374636e+02,6.182936e-13,9.673603e-13,3.522807e-13,6.182936e-13,6.182936e-13,9.673603e-13,9.673603e-13,3.522807e-13,6.285474e+02,3.374636e+02
2018-08-27,4.850000e+01,-1.139000e+02,3.056601e-10,1.863842e-11,1.647336e-11,9.861254e-12,3.717988e-11,2.895855e-09,7.580818e-12,5.096704e-14,9.334442e-13,3.416819e-12,1.514371e-12,2.123704e-12,1.371477e-12,8.285041e-13,6.239988e-12,2.930174e-12,1.947752e-12,2.074301e-12,1.388921e-12,1.429244e-12,1.404490e-13,8.192373e-13,2.658395e-13,2.707624e-13,1.534803e-14,3.718278e-13,2.171891e-13,1.476886e-13,9.208818e-14,2.164616e-11,8.287937e-13,8.285041e-13,2.330346e-11,5.750428e-12,5.519499e-13,1.371477e-12,7.673855e-12,1.429244e-12,3.512625e-12,1.404490e-13,5.082318e-12,9.170162e-12,1.947752e-12,7.631785e-12,1.874970e-11,3.056601e-10,9.861254e-12,3.717988e-11,1.647336e-11,2.895855e-09,9.748585e+02,6.390353e+02,3.358232e+02,6.182936e-13,6.449069e-13,2.348538e-13,6.182936e-13,6.182936e-13,6.449069e-13,6.449069e-13,2.348538e-13,6.390353e+02,3.358232e+02
2018-08-27,4.870000e+01,-1.139000e+02,7.641502e-10,3.727683e-11,4.118340e-11,2.465314e-11,9.294970e-11,7.239637e-09,1.137123e-11,1.274176e-13,1.866888e-12,8.542047e-12,4.543114e-12,6.371112e-12,3.428692e-12,2.071260e-12,1.559997e-11,7.325435e-12,4.869380e-12,5.185752e-12,2.777841e-12,4.287732e-12,3.511224e-13,2.048093e-12,6.645987e-13,6.769061e-13,3.837008e-14,9.295694e-13,5.429728e-13,3.692215e-13,2.302205e-13,4.432947e-11,2.071984e-12,2.071260e-12,4.847272e-11,1.513325e-11,1.379875e-12,3.428692e-12,1.994182e-11,4.287732e-12,9.148953e-12,3.511224e-13,1.378781e-11,2.292540e-11,4.869380e-12,1.149864e-11,3.929343e-11,7.641502e-10,2.465314e-11,9.294970e-11,4.118340e-11,7.239637e-09,2.499611e+02,1.817893e+02,6.817176e+01,6.182936e-13,1.612267e-12,5.871346e-13,6.182936e-13,6.182936e-13,1.612267e-12,1.612267e-12,5.871346e-13,1.817893e+02,6.817176e+01
2018-08-27,4.870000e+01,-1.203000e+02,1.222640e-09,5.591526e-11,6.589344e-11,3.944502e-11,1.487195e-10,1.158342e-08,2.274245e-11,2.038682e-13,3.267055e-12,1.366728e-11,7.571857e-12,1.274222e-11,5.485908e-12,3.314016e-12,2.495995e-11,1.172070e-11,7.791008e-12,8.297203e-12,4.861222e-12,7.146220e-12,5.617959e-13,3.276949e-12,1.063358e-12,1.083050e-12,6.139212e-14,1.487311e-12,8.687565e-13,5.907544e-13,3.683527e-13,6.747951e-11,3.315175e-12,3.314016e-12,7.410870e-11,2.451608e-11,2.207800e-12,5.485908e-12,3.220979e-11,7.146220e-12,1.760345e-11,5.617959e-13,2.531146e-11,3.668065e-11,7.791008e-12,2.294632e-11,6.741797e-11,1.222640e-09,3.944502e-11,1.487195e-10,6.589344e-11,1.158342e-08,7.590497e+02,4.770162e+02,2.820335e+02,1.236587e-12,2.579627e-12,9.394154e-13,1.236587e-12,1.236587e-12,2.579627e-12,2.579627e-12,9.394154e-13,4.770162e+02,2.820335e+02
2018-08-27,4.890000e+01,-1.139000e+02,1.069810e-08,4.845988e-10,5.765676e-10,3.451439e-10,1.301296e-09,1.013549e-07,1.895205e-10,1.783847e-12,2.706988e-11,1.195887e-10,5.754612e-11,9.981409e-11,4.800169e-11,2.899764e-11,2.183996e-10,9.962592e-11,6.817132e-11,7.260053e-11,4.097316e-11,5.431127e-11,4.915714e-12,2.867331e-11,9.304381e-12,9.476685e-12,5.371811e-13,1.301397e-11,7.601619e-12,5.169101e-12,3.223086e-12,5.842692e-10,2.900778e-11,2.899764e-11,6.422747e-10,2.058081e-10,1.931825e-11,4.800169e-11,2.731280e-10,5.431127e-11,1.407872e-10,4.915714e-12,2.000142e-10,3.180255e-10,6.817132e-11,1.913043e-10,5.775011e-10,1.069810e-08,3.451439e-10,1.301296e-09,5.765676e-10,1.013549e-07,7.375735e+02,4.250591e+02,3.125143e+02,1.051099e-11,2.257174e-11,8.219884e-12,1.051099e-11,1.051099e-11,2.257174e-11,2.257174e-11,8.219884e-12,4.250591e+02,3.125143e+02
