date,lat,lon,mami,apt,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,other_combustion_rate,other_total,c5h8fire,terpenesfire,isoprene_isoprene,isoprene_total,terpenes_monoterpenes,terpenes_total,c2h6sfire,other_dms
2018-08-19,4.790000e+01,-1.159000e+02,3.470633e+02,1.859369e+02,1.375470e-09,6.523446e-11,7.413012e-11,4.437565e-11,1.673095e-10,1.303135e-08,2.653286e-11,2.293517e-13,3.733777e-12,1.537569e-11,7.571856e-12,1.274222e-11,6.171646e-12,3.728268e-12,2.807995e-11,1.318578e-11,8.764884e-12,9.334354e-12,5.555682e-12,7.146220e-12,6.320204e-13,3.686568e-12,1.196278e-12,1.218431e-12,6.906614e-14,1.673225e-12,9.773510e-13,6.645987e-13,4.143968e-13,7.830259e-11,3.729571e-12,3.728268e-12,8.576043e-11,2.663411e-11,2.483775e-12,6.171646e-12,3.528953e-11,7.146220e-12,1.829791e-11,6.320204e-13,2.607615e-11,4.126573e-11,8.764884e-12,2.676221e-11,7.679282e-11,1.375470e-09,4.437565e-11,1.673095e-10,7.413012e-11,3.470633e+02,1.859369e+02,1.303135e-08,5.330002e+02,1.236587e-12,2.902081e-12,1.236587e-12,1.236587e-12,2.902081e-12,2.902081e-12,1.056842e-12,1.056842e-12
2018-08-19,4.790000e+01,-1.205000e+02,7.419849e+02,3.433385e+02,4.172260e-08,1.891799e-09,2.248614e-09,1.346061e-09,5.075054e-09,3.952842e-07,7.467106e-10,6.957001e-12,1.068794e-10,4.663958e-10,2.271557e-10,3.886379e-10,1.872066e-10,1.130908e-10,8.517583e-10,3.867830e-10,2.658681e-10,2.831420e-10,1.590314e-10,2.100989e-10,1.917128e-11,1.118259e-10,3.628709e-11,3.695907e-11,2.095006e-12,5.075449e-11,2.964631e-11,2.015949e-11,1.257004e-11,2.281821e-09,1.131303e-10,1.130908e-10,2.508042e-09,8.053774e-10,7.534116e-11,1.872066e-10,1.067925e-09,2.100989e-10,5.476693e-10,1.917128e-11,7.769395e-10,1.238541e-09,2.658681e-10,7.536676e-10,2.258077e-09,4.172260e-08,1.346061e-09,5.075054e-09,2.248614e-09,7.419849e+02,3.433385e+02,3.952842e-07,1.085323e+03,4.080738e-11,8.802978e-11,4.080738e-11,4.080738e-11,8.802978e-11,8.802978e-11,3.205755e-11,3.205755e-11
2018-08-19,4.830000e+01,-1.161000e+02,,,1.375470e-09,4.659604e-11,7.413012e-11,4.930627e-11,1.115396e-10,2.316684e-08,3.411368e-11,4.077363e-13,1.866888e-12,1.879250e-11,7.571856e-12,1.061852e-11,6.857384e-12,2.899764e-12,1.559997e-11,1.172070e-11,1.071264e-11,7.260053e-12,4.166762e-12,5.716976e-12,3.511224e-13,3.686568e-12,1.329197e-12,2.030718e-12,1.304583e-13,5.577416e-13,3.257837e-13,1.624574e-12,4.604409e-13,5.572299e-11,2.968541e-12,2.899764e-12,6.159129e-11,3.005093e-11,3.490374e-12,6.857384e-12,4.039868e-11,5.716976e-12,1.478528e-11,3.511224e-13,2.085338e-11,2.732067e-11,1.071264e-11,3.452141e-11,7.255471e-11,1.375470e-09,4.930627e-11,1.115396e-10,7.413012e-11,,,2.316684e-08,2.477729e-08,6.182936e-13,3.224534e-13,6.182936e-13,6.182936e-13,3.224534e-13,3.224534e-13,,
2018-08-19,4.830000e+01,-1.205000e+02,1.117739e+03,7.746097e+02,2.002074e-08,9.039632e-10,1.079005e-09,6.459122e-10,2.435282e-09,1.896785e-07,3.562984e-10,3.338341e-12,5.087271e-11,2.238016e-10,1.090347e-10,1.868860e-10,8.983174e-11,5.426702e-11,4.087192e-10,1.846010e-10,1.275778e-10,1.358667e-10,7.639063e-11,1.014763e-10,9.199407e-12,5.366004e-11,1.741248e-11,1.773494e-11,1.005296e-12,2.435472e-11,1.422589e-11,9.673603e-12,6.031776e-12,1.090703e-09,5.428598e-11,5.426702e-11,1.199256e-09,3.864964e-10,3.615272e-11,8.983174e-11,5.124809e-10,1.014763e-10,2.632766e-10,9.199407e-12,3.739524e-10,5.933202e-10,1.275778e-10,3.596368e-10,1.080535e-09,2.002074e-08,6.459122e-10,2.435282e-09,1.079005e-09,1.117739e+03,7.746097e+02,1.896785e-07,1.892349e+03,1.978540e-11,4.224140e-11,1.978540e-11,1.978540e-11,4.224140e-11,4.224140e-11,1.538293e-11,1.538293e-11
2018-08-19,4.850000e+01,-1.155000e+02,2.623649e+03,7.884958e+02,5.960372e-09,2.702570e-10,3.212305e-10,1.922945e-10,7.250077e-10,5.646917e-08,1.061315e-10,9.938573e-13,1.493511e-11,6.662797e-11,3.180180e-11,5.521631e-11,2.674380e-11,1.615583e-11,1.216797e-10,5.420822e-11,3.798116e-11,4.044887e-11,2.222273e-11,3.001412e-11,2.738755e-12,1.597513e-11,5.183870e-12,5.279867e-12,2.992866e-13,7.250641e-12,4.235188e-12,2.879928e-12,1.795720e-12,3.256410e-10,1.616148e-11,1.615583e-11,3.579583e-10,1.144049e-10,1.076302e-11,2.674380e-11,1.519117e-10,3.001412e-11,7.743904e-11,2.738755e-12,1.101919e-10,1.758880e-10,3.798116e-11,1.071253e-10,3.209945e-10,5.960372e-09,1.922945e-10,7.250077e-10,3.212305e-10,2.623649e+03,7.884958e+02,5.646917e-08,3.412145e+03,5.564642e-12,1.257568e-11,5.564642e-12,5.564642e-12,1.257568e-11,1.257568e-11,4.579650e-12,4.579650e-12
2018-08-19,4.850000e+01,-1.205000e+02,4.870218e+02,2.186303e+02,2.750941e-09,1.211497e-10,1.482602e-10,8.875129e-11,3.346189e-10,2.606269e-08,4.927531e-11,4.587034e-13,7.000831e-12,3.075137e-11,1.514371e-11,2.548445e-11,1.234329e-11,7.456535e-12,5.615989e-11,2.490648e-11,1.752977e-11,1.866871e-11,1.041690e-11,1.429244e-11,1.264041e-12,7.373136e-12,2.392555e-12,2.436862e-12,1.381323e-13,3.346450e-12,1.954702e-12,1.329197e-12,8.287936e-13,1.468192e-10,7.459143e-12,7.456535e-12,1.617349e-10,5.326822e-11,4.967549e-12,1.234329e-11,7.057906e-11,1.429244e-11,3.590135e-11,1.264041e-12,5.145783e-11,8.106637e-11,1.752977e-11,4.973401e-11,1.483301e-10,2.750941e-09,8.875129e-11,3.346189e-10,1.482602e-10,4.870218e+02,2.186303e+02,2.606269e-08,7.056521e+02,2.473174e-12,5.804162e-12,2.473174e-12,2.473174e-12,5.804162e-12,5.804162e-12,2.113684e-12,2.113684e-12
2018-08-19,4.870000e+01,-1.139000e+02,3.124655e+02,1.556468e+02,6.724522e-09,2.982146e-10,3.624139e-10,2.169476e-10,8.179574e-10,6.370880e-08,1.175027e-10,1.121275e-12,1.726872e-11,7.517002e-11,3.634491e-11,6.158742e-11,3.017249e-11,1.822709e-11,1.372797e-10,6.153366e-11,4.285054e-11,4.563461e-11,2.569503e-11,3.430186e-11,3.089877e-12,1.802322e-11,5.848468e-12,5.956773e-12,3.376567e-13,8.180211e-12,4.778161e-12,3.249149e-12,2.025940e-12,3.611180e-10,1.823346e-11,1.822709e-11,3.975785e-10,1.295382e-10,1.214290e-11,3.017249e-11,1.718535e-10,3.430186e-11,8.728245e-11,3.089877e-12,1.246742e-10,1.988134e-10,4.285054e-11,1.186239e-10,3.602879e-10,6.724522e-09,2.169476e-10,8.179574e-10,3.624139e-10,3.124655e+02,1.556468e+02,6.370880e-08,4.681122e+02,6.182936e-12,1.418795e-11,6.182936e-12,6.182936e-12,1.418795e-11,1.418795e-11,5.166784e-12,5.166784e-12
2018-08-19,4.870000e+01,-1.203000e+02,1.128076e+03,1.595150e+03,2.154903e-08,9.785167e-10,1.161372e-09,6.952183e-10,2.621181e-09,2.041578e-07,3.904121e-10,3.593177e-12,5.507320e-11,2.408857e-10,1.181210e-10,2.017519e-10,9.668913e-11,5.840953e-11,4.399191e-10,2.007169e-10,1.373165e-10,1.462382e-10,8.194631e-11,1.086225e-10,9.901652e-12,5.775623e-11,1.874168e-11,1.908875e-11,1.082036e-12,2.621386e-11,1.531183e-11,1.041205e-11,6.492217e-12,1.179828e-09,5.842996e-11,5.840953e-11,1.296668e-09,4.167629e-10,3.891247e-11,9.668913e-11,5.523645e-10,1.086225e-10,2.836982e-10,9.901652e-12,4.022224e-10,6.406361e-10,1.373165e-10,3.940053e-10,1.171958e-09,2.154903e-08,6.952183e-10,2.621181e-09,1.161372e-09,1.128076e+03,1.595150e+03,2.041578e-07,2.723227e+03,2.102198e-11,4.546593e-11,2.102198e-11,2.102198e-11,4.546593e-11,4.546593e-11,1.655719e-11,1.655719e-11
2018-08-19,4.870000e+01,-1.205000e+02,3.609024e+03,1.125006e+03,2.903771e-09,1.304689e-10,1.564969e-10,9.368191e-11,3.532089e-10,2.751062e-08,5.306572e-11,4.841869e-13,7.467553e-12,3.245978e-11,1.665808e-11,2.760816e-11,1.302903e-11,7.870788e-12,5.927989e-11,2.783665e-11,1.850364e-11,1.970586e-11,1.111136e-11,1.429244e-11,1.334265e-12,7.782754e-12,2.525475e-12,2.572243e-12,1.458063e-13,3.532364e-12,2.063297e-12,1.403042e-12,8.748377e-13,1.576423e-10,7.873539e-12,7.870788e-12,1.733866e-10,5.690062e-11,5.243524e-12,1.302903e-11,7.517317e-11,1.429244e-11,3.871952e-11,1.334265e-12,5.434623e-11,8.711654e-11,1.850364e-11,5.354990e-11,1.591701e-10,2.903771e-09,9.368191e-11,3.532089e-10,1.564969e-10,3.609024e+03,1.125006e+03,2.751062e-08,4.734030e+03,3.091468e-12,6.126615e-12,3.091468e-12,3.091468e-12,6.126615e-12,6.126615e-12,2.231111e-12,2.231111e-12
2018-08-19,4.890000e+01,-1.145000e+02,,,9.169802e-10,3.727683e-11,4.942008e-11,2.958376e-11,1.115396e-10,8.687564e-09,1.516164e-11,1.529011e-13,2.333610e-12,1.025046e-11,4.543114e-12,8.494817e-12,4.114431e-12,2.485512e-12,1.871996e-11,8.790522e-12,5.843256e-12,6.222902e-12,3.472301e-12,4.287732e-12,4.213469e-13,2.457712e-12,7.975184e-13,8.122872e-13,4.604409e-14,1.115483e-12,6.515673e-13,4.430658e-13,2.762646e-13,4.583335e-11,2.486381e-12,2.485512e-12,5.080524e-11,1.725128e-11,1.655850e-12,4.114431e-12,2.302156e-11,4.287732e-12,1.196712e-11,4.213469e-13,1.667620e-11,2.751049e-11,5.843256e-12,1.531454e-11,4.866828e-11,9.169802e-10,2.958376e-11,1.115396e-10,4.942008e-11,,,8.687564e-09,9.795793e-09,6.182936e-13,1.934721e-12,6.182936e-13,6.182936e-13,1.934721e-12,1.934721e-12,7.045615e-13,7.045615e-13
2018-08-19,4.890000e+01,-1.181000e+02,2.636427e+02,1.091053e+02,1.222640e-09,5.591524e-11,6.589344e-11,3.944501e-11,1.487195e-10,1.158342e-08,2.274245e-11,2.038682e-13,3.267055e-12,1.366728e-11,6.057485e-12,1.061852e-11,5.485907e-12,3.314016e-12,2.495995e-11,1.172070e-11,7.791007e-12,8.297203e-12,4.861221e-12,5.716976e-12,5.617958e-13,3.276949e-12,1.063358e-12,1.083050e-12,6.139212e-14,1.487311e-12,8.687565e-13,5.907544e-13,3.683527e-13,6.747950e-11,3.315175e-12,3.314016e-12,7.410869e-11,2.300171e-11,2.207800e-12,5.485907e-12,3.069542e-11,5.716976e-12,1.547974e-11,5.617958e-13,2.175851e-11,3.668064e-11,7.791007e-12,2.294632e-11,6.741797e-11,1.222640e-09,3.944501e-11,1.487195e-10,6.589344e-11,2.636427e+02,1.091053e+02,1.158342e-08,3.727481e+02,1.236587e-12,2.579627e-12,1.236587e-12,1.236587e-12,2.579627e-12,2.579627e-12,9.394152e-13,9.394152e-13
