date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,c5h8fire,isoprene_isoprene,isoprene_total,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,c2h6sfire,other_dms
2020-11-20,3.830000e+01,-1.125000e+02,1.185991e-09,5.286133e-11,6.475795e-11,3.843100e-11,1.457360e-10,1.129516e-08,2.150033e-11,1.987947e-13,2.941541e-12,1.306285e-11,6.681084e-12,2.509642e-12,1.070781e-11,5.430654e-12,3.257523e-12,2.451049e-11,1.108055e-11,7.624229e-12,8.229480e-12,4.376873e-12,6.305520e-12,5.438617e-13,3.190204e-12,1.057113e-12,1.066037e-12,5.952546e-14,1.457499e-12,8.472213e-13,5.749516e-13,3.628569e-13,6.403235e-11,3.242528e-12,3.257523e-12,7.053240e-11,2.293413e-11,2.182676e-12,5.430654e-12,3.054746e-11,6.305520e-12,1.508468e-11,5.438617e-13,2.193406e-11,3.559103e-11,7.624229e-12,2.169912e-11,6.491439e-11,2.509642e-12,2.509642e-12,1.185991e-09,3.843100e-11,1.457360e-10,6.475795e-11,1.129516e-08,1.273098e-08,1.169048e-12,1.169048e-12,1.169048e-12,,,,,9.098247e-13,9.098247e-13
2020-11-20,3.830000e+01,-1.221000e+02,2.371983e-10,5.873481e-12,1.363325e-11,7.963181e-12,1.789740e-11,3.670925e-09,4.777850e-12,6.460829e-14,2.941541e-13,2.902855e-12,9.544406e-13,6.692380e-14,1.338476e-12,1.143296e-12,5.118964e-13,2.767313e-12,1.846758e-12,1.694273e-12,1.266074e-12,8.753745e-13,9.007886e-13,6.042908e-14,6.241703e-13,2.265243e-13,3.553456e-13,2.100899e-14,9.403216e-14,5.565687e-14,2.787644e-13,7.257137e-14,7.433709e-12,5.010248e-13,5.118964e-13,8.446630e-12,4.481466e-12,6.028789e-13,1.143296e-12,6.227640e-12,9.007886e-13,2.213850e-12,6.042908e-14,3.175068e-12,4.614070e-12,1.694273e-12,4.842459e-12,1.115080e-11,6.692380e-14,6.692380e-14,2.371983e-10,7.963181e-12,1.789740e-11,1.363325e-11,3.670925e-09,3.947617e-09,,,,,,,,,
2020-11-20,3.850000e+01,-1.193000e+02,3.617273e-09,1.350901e-10,2.010905e-10,1.253335e-10,2.914719e-10,5.901719e-08,8.600131e-11,1.038702e-12,5.000620e-12,4.934853e-11,2.004325e-11,8.365474e-13,2.810799e-11,1.872147e-11,7.818054e-12,4.190502e-11,2.954812e-11,2.837908e-11,1.899111e-11,1.050449e-11,1.621419e-11,8.822645e-13,9.501258e-12,3.624389e-12,5.297879e-12,3.361438e-13,1.520187e-12,8.905100e-13,4.268580e-12,1.146628e-12,1.590818e-10,7.825905e-12,7.818054e-12,1.747257e-10,7.889304e-11,9.258412e-12,1.872147e-11,1.068729e-10,1.621419e-11,3.861249e-11,8.822645e-13,5.570895e-11,7.145315e-11,2.837908e-11,8.704001e-11,1.868722e-10,8.365474e-13,8.365474e-13,3.617273e-09,1.253335e-10,2.914719e-10,2.010905e-10,5.901719e-08,1.949961e+03,1.558731e-12,1.558731e-12,1.558731e-12,1.449975e+03,4.999861e+02,1.449975e+03,4.999861e+02,4.549124e-14,4.549124e-14
2020-11-20,3.850000e+01,-1.195000e+02,1.660388e-09,5.873481e-11,9.202445e-11,5.678094e-11,1.329521e-10,2.682599e-08,3.822281e-11,4.721375e-13,2.353233e-12,2.249712e-11,9.544406e-12,3.680809e-13,1.204628e-11,8.431804e-12,3.536739e-12,1.897586e-11,1.292730e-11,1.270705e-11,8.545999e-12,4.814559e-12,7.206309e-12,3.988319e-13,4.299840e-12,1.661178e-12,2.390507e-12,1.505644e-13,6.895692e-13,4.019663e-13,1.933928e-12,5.225139e-13,6.963404e-11,3.547978e-12,3.536739e-12,7.671876e-11,3.634137e-11,4.202250e-12,8.431804e-12,4.897542e-11,7.206309e-12,1.686084e-11,3.988319e-13,2.446598e-11,3.190316e-11,1.270705e-11,3.869494e-11,8.330515e-11,3.680809e-13,3.680809e-13,1.660388e-09,5.678094e-11,1.329521e-10,9.202445e-11,2.682599e-08,1.772726e+03,7.793657e-13,7.793657e-13,7.793657e-13,1.318185e+03,4.545416e+02,1.318185e+03,4.545416e+02,4.549124e-14,4.549124e-14
2020-11-20,3.870000e+01,-1.221000e+02,1.778987e-10,1.174696e-11,1.704156e-11,3.808478e-12,1.534063e-11,1.694273e-09,7.166776e-12,2.981921e-14,2.941541e-13,2.177141e-12,9.544406e-13,,1.338476e-12,4.287358e-13,6.980406e-13,3.557974e-12,4.616895e-12,2.117841e-12,2.215629e-12,4.376872e-13,9.007886e-13,1.087723e-13,3.467612e-13,7.550811e-14,3.230414e-14,7.002996e-15,4.701608e-14,9.894556e-14,4.181466e-13,1.161142e-13,1.425675e-11,6.802225e-13,6.980406e-13,1.563501e-11,3.478343e-12,1.148152e-13,4.287358e-13,4.021894e-12,9.007886e-13,1.776163e-12,1.087723e-13,2.785724e-12,8.174869e-12,2.117841e-12,7.196595e-12,1.748931e-11,,,1.778987e-10,3.808478e-12,1.534063e-11,1.704156e-11,1.694273e-09,1.908363e-09,7.793657e-13,7.793657e-13,7.793657e-13,,,,,,
2020-11-20,3.890000e+01,-1.221000e+02,6.522952e-10,5.873481e-11,6.816626e-11,1.592636e-11,5.624897e-11,7.059472e-09,2.627818e-11,1.242467e-13,1.176616e-12,9.434278e-12,3.817763e-12,3.346190e-14,4.015428e-12,2.000767e-12,2.838698e-12,1.462722e-11,1.939096e-11,8.047798e-12,8.545999e-12,1.313062e-12,1.801577e-12,4.592610e-13,1.387045e-12,3.397865e-13,1.938249e-13,2.451049e-14,2.194084e-13,4.081504e-13,1.707432e-12,4.862282e-13,6.845742e-11,2.821219e-12,2.838698e-12,7.411734e-11,1.463909e-11,5.581219e-13,2.000767e-12,1.719797e-11,1.801577e-12,5.328489e-12,4.592610e-13,7.589328e-12,3.401818e-11,8.047798e-12,2.640242e-11,6.846840e-11,3.346190e-14,3.346190e-14,6.522952e-10,1.592636e-11,5.624897e-11,6.816626e-11,7.059472e-09,7.852108e-09,2.727780e-12,2.727780e-12,2.727780e-12,,,,,,
2020-11-20,3.910000e+01,-9.609999e+01,2.964978e-10,1.174696e-11,1.363325e-11,9.694307e-12,2.301094e-11,4.518062e-09,7.166776e-12,7.951789e-14,2.941541e-13,3.628569e-12,1.908881e-12,6.692380e-14,2.676952e-12,1.429120e-12,6.049685e-13,3.162643e-12,1.846758e-12,2.117841e-12,1.582592e-12,8.753745e-13,9.007886e-13,7.251490e-14,6.935225e-13,2.642784e-13,3.876497e-13,2.451049e-14,1.097042e-13,6.802507e-14,3.310328e-13,8.708565e-14,1.362371e-11,5.958476e-13,6.049685e-13,1.482453e-11,6.230972e-12,6.764386e-13,1.429120e-12,8.336530e-12,9.007886e-13,3.552326e-12,7.251490e-14,4.525630e-12,5.009401e-12,2.117841e-12,7.246294e-12,1.437354e-11,6.692380e-14,6.692380e-14,2.964978e-10,9.694307e-12,2.301094e-11,1.363325e-11,4.518062e-09,4.860898e-09,,,,,,,,,
2020-11-20,3.910000e+01,-1.217000e+02,5.336961e-10,4.698784e-11,5.794132e-11,1.350279e-11,4.857865e-11,5.929956e-09,2.150033e-11,1.043672e-13,8.824622e-13,7.982850e-12,3.817763e-12,3.346190e-14,2.676952e-12,1.714943e-12,2.373338e-12,1.225524e-11,1.662082e-11,6.777093e-12,7.279925e-12,8.753745e-13,1.801577e-12,3.988319e-13,1.178988e-12,3.020324e-13,1.615207e-13,2.100899e-14,1.880643e-13,3.463095e-13,1.446090e-12,4.136568e-13,5.515023e-11,2.394121e-12,2.373338e-12,5.991769e-11,1.297960e-11,4.845621e-13,1.714943e-12,1.517911e-11,1.801577e-12,3.552326e-12,3.988319e-13,5.752736e-12,2.887606e-11,6.777093e-12,2.160470e-11,5.725785e-11,3.346190e-14,3.346190e-14,5.336961e-10,1.350279e-11,4.857865e-11,5.794132e-11,5.929956e-09,6.583675e-09,2.338097e-12,2.338097e-12,2.338097e-12,,,,,,
2020-11-20,3.950000e+01,-1.059000e+02,3.973071e-09,1.762044e-10,2.113154e-10,1.274109e-10,4.806730e-10,3.727401e-08,7.166776e-11,6.560226e-13,1.000124e-11,4.426854e-11,2.099769e-11,8.332012e-12,3.613885e-11,1.772109e-11,1.070329e-11,8.064741e-11,3.693516e-11,2.499053e-11,2.690407e-11,1.488137e-11,1.981735e-11,1.812872e-12,1.061089e-11,3.435619e-12,3.488847e-12,1.995854e-13,4.795640e-12,2.801396e-12,1.899083e-12,1.190170e-12,2.131097e-10,1.068629e-11,1.070329e-11,2.344993e-10,7.587712e-11,7.124052e-12,1.772109e-11,1.007223e-10,1.981735e-11,5.102022e-11,1.812872e-12,7.265044e-11,1.175826e-10,2.499053e-11,7.232379e-11,2.148969e-10,8.332012e-12,8.332012e-12,3.973071e-09,1.274109e-10,4.806730e-10,2.113154e-10,3.727401e-08,1.800006e+03,3.896829e-12,3.896829e-12,3.896829e-12,1.300020e+03,4.999861e+02,1.300020e+03,4.999861e+02,3.047913e-12,3.047913e-12
2020-11-20,3.950000e+01,-1.061000e+02,1.245291e-09,5.873481e-11,6.816626e-11,4.050836e-11,1.534063e-10,1.185991e-08,2.150033e-11,2.087345e-13,3.235695e-12,1.378856e-11,6.681085e-12,2.643490e-12,1.204628e-11,5.573566e-12,3.397131e-12,2.569648e-11,1.200393e-11,8.047799e-12,8.545998e-12,4.814560e-12,6.305520e-12,5.801192e-13,3.328908e-12,1.094868e-12,1.098341e-12,6.302696e-14,1.520187e-12,8.905100e-13,6.097972e-13,3.773711e-13,7.051650e-11,3.397865e-12,3.397131e-12,7.731150e-11,2.379855e-11,2.256235e-12,5.573566e-12,3.162835e-11,6.305520e-12,1.686084e-11,5.801192e-13,2.374648e-11,3.770041e-11,8.047799e-12,2.170906e-11,6.745727e-11,2.643490e-12,2.643490e-12,1.245291e-09,4.050836e-11,1.534063e-10,6.816626e-11,1.185991e-08,1.649956e+03,1.169049e-12,1.169049e-12,1.169049e-12,1.149970e+03,4.999861e+02,1.149970e+03,4.999861e+02,9.553161e-13,9.553161e-13
2020-11-20,3.970000e+01,-1.219000e+02,2.371983e-10,5.873481e-12,1.363325e-11,8.309406e-12,1.789740e-11,3.953304e-09,4.777850e-12,6.957815e-14,2.941541e-13,2.902855e-12,9.544406e-13,6.692380e-14,1.338476e-12,1.286207e-12,5.118964e-13,2.767313e-12,1.846758e-12,1.694273e-12,1.266074e-12,8.753745e-13,9.007886e-13,6.042908e-14,6.241703e-13,2.265243e-13,3.553456e-13,2.100899e-14,9.403216e-14,5.565687e-14,2.787644e-13,7.257137e-14,7.433709e-12,5.010248e-13,5.118964e-13,8.446630e-12,4.481466e-12,6.028789e-13,1.286207e-12,6.370553e-12,9.007886e-13,2.213850e-12,6.042908e-14,3.175068e-12,4.614070e-12,1.694273e-12,4.847428e-12,1.115577e-11,6.692380e-14,6.692380e-14,2.371983e-10,8.309406e-12,1.789740e-11,1.363325e-11,3.953304e-09,4.230343e-09,,,,,,,,,
2020-11-20,3.970000e+01,-1.223000e+02,2.964978e-10,2.349392e-11,3.067482e-11,6.924505e-12,2.556771e-11,3.106168e-09,1.194463e-11,5.466855e-14,5.883082e-13,3.628568e-12,1.908881e-12,,1.338476e-12,8.574716e-13,1.209937e-12,6.325287e-12,8.310411e-12,3.388546e-12,3.798222e-12,4.376872e-13,9.007886e-13,2.054588e-13,6.241703e-13,1.510162e-13,9.691243e-14,1.050449e-14,9.403216e-14,1.793388e-13,7.317566e-13,2.104570e-13,2.788045e-11,1.215585e-12,1.209937e-12,3.030598e-11,6.161620e-12,2.584331e-13,8.574716e-13,7.277524e-12,9.007886e-13,1.776163e-12,2.054588e-13,2.882410e-12,1.463570e-11,3.388546e-12,1.199929e-11,3.002354e-11,,,2.964978e-10,6.924505e-12,2.556771e-11,3.067482e-11,3.106168e-09,1.681870e+03,1.169048e-12,1.169048e-12,1.169048e-12,1.272772e+03,4.090971e+02,1.272772e+03,4.090971e+02,,
2020-11-20,4.010000e+01,-1.119000e+02,8.301939e-10,2.936740e-11,4.430807e-11,2.873670e-11,6.647605e-11,1.355419e-08,1.911140e-11,2.385537e-13,1.176616e-12,1.161142e-11,4.772203e-12,2.007714e-13,6.692379e-12,4.287358e-12,1.768369e-12,9.487930e-12,6.463653e-12,6.353524e-12,4.431259e-12,2.188436e-12,3.603154e-12,2.054589e-13,2.149920e-12,8.305892e-13,1.195253e-12,7.703296e-14,3.447846e-13,2.040752e-13,9.756755e-13,2.612569e-13,3.497528e-11,1.785792e-12,1.768369e-12,3.852944e-11,1.853354e-11,2.102876e-12,4.287358e-12,2.492377e-11,3.603154e-12,8.880815e-12,2.054589e-13,1.268943e-11,1.595158e-11,6.353524e-12,1.934996e-11,4.165506e-11,2.007714e-13,2.007714e-13,8.301939e-10,2.873670e-11,6.647605e-11,4.430807e-11,1.355419e-08,1.452390e-08,3.896828e-13,3.896828e-13,3.896828e-13,,,,,,
2020-11-20,4.010000e+01,-1.117000e+02,4.743965e-10,1.762044e-11,2.726650e-11,1.627259e-11,3.835157e-11,7.624229e-09,1.194463e-11,1.341864e-13,5.883082e-13,6.531423e-12,2.863322e-12,1.003857e-13,4.015428e-12,2.429503e-12,1.023793e-12,5.534626e-12,3.693516e-12,3.812115e-12,2.532148e-12,1.313062e-12,1.801577e-12,1.208582e-13,1.248341e-12,4.908027e-13,6.783870e-13,4.551947e-14,2.037364e-13,1.174978e-13,5.575288e-13,1.523999e-13,2.074090e-11,1.031163e-12,1.023793e-12,2.279585e-11,1.064309e-11,1.214709e-12,2.429503e-12,1.428730e-11,1.801577e-12,5.328489e-12,1.208582e-13,7.250925e-12,9.228141e-12,3.812115e-12,1.207881e-11,2.511907e-11,1.003857e-13,1.003857e-13,4.743965e-10,1.627259e-11,3.835157e-11,2.726650e-11,7.624229e-09,8.180517e-09,3.896828e-13,3.896828e-13,3.896828e-13,,,,,,
2020-11-20,4.090000e+01,-1.223000e+02,6.938049e-09,3.112945e-10,3.715061e-10,2.226228e-10,8.386210e-10,6.522952e-08,1.218352e-10,1.148040e-12,1.764924e-11,7.765136e-11,3.722318e-11,1.455592e-11,6.424684e-11,3.101189e-11,1.870749e-11,1.407376e-10,6.463653e-11,4.405110e-11,4.684474e-11,2.626124e-11,3.422997e-11,3.178570e-12,1.851705e-11,6.002895e-12,6.137787e-12,3.466483e-13,8.400207e-12,4.910173e-12,3.345173e-12,2.082798e-12,3.757884e-10,1.873835e-11,1.870749e-11,4.132343e-10,1.333916e-10,1.248733e-11,3.101189e-11,1.768908e-10,3.422997e-11,9.050808e-11,3.178570e-12,1.279166e-10,2.053742e-10,4.405110e-11,1.229832e-10,3.724085e-10,1.455592e-11,1.455592e-11,6.938049e-09,2.226228e-10,8.386210e-10,3.715061e-10,6.522952e-08,7.360564e-08,6.624608e-12,6.624608e-12,6.624608e-12,,,,,5.322474e-12,5.322474e-12
2020-11-20,4.090000e+01,-1.227000e+02,5.336961e-10,2.349392e-11,3.067482e-11,1.765749e-11,6.647605e-11,5.082819e-09,9.555701e-12,8.945763e-14,1.470770e-12,5.805710e-12,2.863322e-12,1.171166e-12,5.353904e-12,2.429503e-12,1.489153e-12,1.106925e-11,5.540274e-12,3.388546e-12,3.798222e-12,2.188436e-12,2.702366e-12,2.538021e-13,1.456397e-12,4.908027e-13,4.845622e-13,2.801198e-14,6.738972e-13,3.895981e-13,2.613416e-13,1.669141e-13,2.876291e-11,1.491751e-12,1.489153e-12,3.174382e-11,1.012543e-11,1.003377e-12,2.429503e-12,1.355831e-11,2.702366e-12,7.542340e-12,2.538021e-13,1.049851e-11,1.660952e-11,3.388546e-12,9.645159e-12,2.964323e-11,1.171166e-12,1.171166e-12,5.336961e-10,1.765749e-11,6.647605e-11,3.067482e-11,5.082819e-09,5.731733e-09,3.896828e-13,3.896828e-13,3.896828e-13,,,,,4.094211e-13,4.094211e-13
2020-11-20,4.110000e+01,-1.117000e+02,4.150969e-10,1.762044e-11,2.385819e-11,1.454146e-11,3.323803e-11,6.777093e-09,9.555701e-12,1.192768e-13,5.883082e-13,5.805710e-12,1.908881e-12,1.003857e-13,2.676952e-12,2.143679e-12,8.841847e-13,4.743965e-12,3.693516e-12,3.388546e-12,2.215629e-12,1.313062e-12,1.801577e-12,9.668653e-14,1.109636e-12,4.152946e-13,6.137787e-13,3.851648e-14,1.723923e-13,1.051297e-13,4.878377e-13,1.306285e-13,2.042438e-11,8.959881e-13,8.841847e-13,2.220455e-11,8.824227e-12,1.067590e-12,2.143679e-12,1.203550e-11,1.801577e-12,3.990014e-12,9.668653e-14,5.888277e-12,8.437481e-12,3.388546e-12,9.674978e-12,2.150101e-11,1.003857e-13,1.003857e-13,4.150969e-10,1.454146e-11,3.323803e-11,2.385819e-11,6.777093e-09,7.263828e-09,,,,,,,,,
2020-11-20,4.110000e+01,-1.223000e+02,7.708943e-10,3.524088e-11,4.089976e-11,2.492822e-11,9.460054e-11,7.341851e-09,1.433355e-11,1.292166e-13,2.059078e-12,8.708564e-12,3.817763e-12,1.639633e-12,6.692379e-12,3.429887e-12,2.094122e-12,1.581322e-11,7.387031e-12,5.082820e-12,5.380814e-12,3.063811e-12,3.603154e-12,3.504887e-13,2.080567e-12,6.795730e-13,6.783870e-13,3.851648e-14,9.403216e-13,5.503847e-13,3.658783e-13,2.322284e-13,4.268078e-11,2.088813e-12,2.094122e-12,4.686371e-11,1.460690e-11,1.396476e-12,3.429887e-12,1.943326e-11,3.603154e-12,9.756190e-12,3.504887e-13,1.370983e-11,2.320025e-11,5.082820e-12,1.446277e-11,4.274583e-11,1.639633e-12,1.639633e-12,7.708943e-10,2.492822e-11,9.460054e-11,4.089976e-11,7.341851e-09,8.273765e-09,7.793657e-13,7.793657e-13,7.793657e-13,,,,,5.913860e-13,5.913860e-13
2020-11-20,4.110000e+01,-1.225000e+02,4.803264e-09,2.173188e-10,2.590318e-10,1.554551e-10,5.855006e-10,4.574538e-08,8.600131e-11,8.051186e-13,1.235447e-11,5.370281e-11,2.576990e-11,1.017242e-11,4.550818e-11,2.157970e-11,1.307663e-11,9.843727e-11,4.432219e-11,3.092048e-11,3.260140e-11,1.838286e-11,2.432129e-11,2.211704e-12,1.289952e-11,4.190700e-12,4.264147e-12,2.416034e-13,5.861338e-12,3.425990e-12,2.334652e-12,1.451427e-12,2.622746e-10,1.307341e-11,1.307663e-11,2.884247e-10,9.237222e-11,8.696451e-12,2.157970e-11,1.226484e-10,2.432129e-11,6.389105e-11,2.211704e-12,9.042404e-11,1.427595e-10,3.092048e-11,8.680643e-11,2.604864e-10,1.017242e-11,1.017242e-11,4.803264e-09,1.554551e-10,5.855006e-10,2.590318e-10,4.574538e-08,5.155231e-08,4.676194e-12,4.676194e-12,4.676194e-12,,,,,3.684790e-12,3.684790e-12
2020-11-20,4.110000e+01,-1.239000e+02,8.776335e-09,3.993967e-10,4.737555e-10,2.828660e-10,1.066174e-09,8.301939e-08,1.576691e-10,1.461141e-12,2.235571e-11,9.797135e-11,4.772203e-11,1.850443e-11,8.164703e-11,3.930078e-11,2.377992e-11,1.790847e-10,8.125734e-11,5.591102e-11,5.950548e-11,3.370192e-11,4.413864e-11,4.024577e-12,2.351041e-11,7.626319e-12,7.752994e-12,4.411888e-13,1.067265e-11,6.227386e-12,4.233734e-12,2.641598e-12,4.812579e-10,2.377537e-11,2.377992e-11,5.288132e-10,1.692038e-10,1.582050e-11,3.930078e-11,2.243251e-10,4.413864e-11,1.153490e-10,4.024577e-12,1.635122e-10,2.603420e-10,5.591102e-11,1.591302e-10,4.753833e-10,1.850443e-11,1.850443e-11,8.776335e-09,2.828660e-10,1.066174e-09,4.737555e-10,8.301939e-08,9.362525e-08,8.573023e-12,8.573023e-12,8.573023e-12,,,,,6.732703e-12,6.732703e-12
2020-11-20,4.110000e+01,-1.241000e+02,3.913771e-09,1.762044e-10,2.113154e-10,1.267184e-10,4.781162e-10,3.727401e-08,6.927883e-11,6.560226e-13,1.000124e-11,4.426854e-11,2.099769e-11,8.298550e-12,3.613885e-11,1.757817e-11,1.065675e-11,8.025208e-11,3.693516e-11,2.499053e-11,2.658755e-11,1.488137e-11,1.981735e-11,1.812872e-12,1.054154e-11,3.435619e-12,3.488847e-12,1.960839e-13,4.779969e-12,2.795212e-12,1.899083e-12,1.182913e-12,2.127932e-10,1.065718e-11,1.065675e-11,2.341071e-10,7.580777e-11,7.120550e-12,1.757817e-11,1.005065e-10,1.981735e-11,5.102022e-11,1.812872e-12,7.265043e-11,1.171872e-10,2.499053e-11,6.993486e-11,2.121126e-10,8.298550e-12,8.298550e-12,3.913771e-09,1.267184e-10,4.781162e-10,2.113154e-10,3.727401e-08,4.200693e-08,3.896829e-12,3.896829e-12,3.896829e-12,,,,,3.002422e-12,3.002422e-12
2020-11-20,4.130000e+01,-1.219000e+02,4.150969e-09,1.879514e-10,2.249487e-10,1.343354e-10,5.062407e-10,3.953304e-08,7.405668e-11,6.957815e-13,1.058955e-11,4.644568e-11,2.290657e-11,8.767017e-12,3.881580e-11,1.872147e-11,1.126172e-11,8.499604e-11,3.878192e-11,2.668480e-11,2.817015e-11,1.575674e-11,2.071814e-11,1.909559e-12,1.116571e-11,3.624389e-12,3.682672e-12,2.100899e-13,5.062065e-12,2.955999e-12,2.003619e-12,1.255485e-12,2.267111e-10,1.127717e-11,1.126172e-11,2.492500e-10,8.051797e-11,7.517151e-12,1.872147e-11,1.067566e-10,2.071814e-11,5.457254e-11,1.909559e-12,7.720023e-11,1.237780e-10,2.668480e-11,7.475247e-11,2.252152e-10,8.767017e-12,8.767017e-12,4.150969e-09,1.343354e-10,5.062407e-10,2.249487e-10,3.953304e-08,4.455272e-08,3.896829e-12,3.896829e-12,3.896829e-12,,,,,3.184387e-12,3.184387e-12
2020-11-20,4.130000e+01,-1.239000e+02,2.134784e-09,9.984917e-11,1.158826e-10,6.959128e-11,2.633474e-10,2.033128e-08,3.822280e-11,3.578305e-13,5.588927e-12,2.394855e-11,1.145329e-11,4.550818e-12,2.007714e-11,9.718012e-12,5.863541e-12,4.388168e-11,2.031434e-11,1.355419e-11,1.455985e-11,8.316058e-12,1.080946e-11,9.910369e-13,5.756237e-12,1.887703e-12,1.905944e-12,1.085464e-13,2.617228e-12,1.533656e-12,1.045367e-12,6.531423e-13,1.199980e-10,5.849393e-12,5.863541e-12,1.317109e-10,4.115807e-11,3.902193e-12,9.718012e-12,5.477828e-11,1.080946e-11,2.839320e-11,9.910369e-13,4.019370e-11,6.419601e-11,1.355419e-11,3.858064e-11,1.163308e-10,4.550818e-12,4.550818e-12,2.134784e-09,6.959128e-11,2.633474e-10,1.158826e-10,2.033128e-08,2.291652e-08,1.948414e-12,1.948414e-12,1.948414e-12,,,,,1.637684e-12,1.637684e-12
2020-11-20,4.150000e+01,-1.033000e+02,8.301939e-10,2.936740e-11,4.771638e-11,2.942915e-11,6.903282e-11,1.383656e-08,2.150033e-11,2.435235e-13,1.176616e-12,1.161142e-11,4.772203e-12,2.007714e-13,6.692379e-12,4.430270e-12,1.861442e-12,9.883261e-12,6.463653e-12,6.777093e-12,4.431259e-12,2.626123e-12,3.603154e-12,2.054589e-13,2.219272e-12,8.683433e-13,1.227557e-12,8.053446e-14,3.604566e-13,2.102593e-13,1.010521e-12,2.685141e-13,3.497528e-11,1.849751e-12,1.861442e-12,3.868647e-11,1.860289e-11,2.176435e-12,4.430270e-12,2.520960e-11,3.603154e-12,9.318503e-12,2.054589e-13,1.312712e-11,1.634691e-11,6.777093e-12,2.174385e-11,4.486786e-11,2.007714e-13,2.007714e-13,8.301939e-10,2.942915e-11,6.903282e-11,4.771638e-11,1.383656e-08,1.481294e-08,3.896828e-13,3.896828e-13,3.896828e-13,,,,,,
2020-11-20,4.210000e+01,-1.223000e+02,6.522952e-10,2.936740e-11,3.408313e-11,2.077352e-11,7.670314e-11,5.929956e-09,1.194463e-11,1.043672e-13,1.764924e-12,7.257137e-12,3.817763e-12,1.338476e-12,5.353904e-12,2.858239e-12,1.721833e-12,1.304590e-11,5.540274e-12,4.235683e-12,4.431259e-12,2.626123e-12,3.603154e-12,2.900596e-13,1.733806e-12,5.663108e-13,5.814746e-13,3.151348e-14,7.836014e-13,4.576232e-13,3.136100e-13,1.959427e-13,3.556359e-11,1.750777e-12,1.721833e-12,3.903620e-11,1.280871e-11,1.179299e-12,2.858239e-12,1.684624e-11,3.603154e-12,7.980027e-12,2.900596e-13,1.187324e-11,1.858618e-11,4.235683e-12,1.204899e-11,3.487085e-11,1.338476e-12,1.338476e-12,6.522952e-10,2.077352e-11,7.670314e-11,3.408313e-11,5.929956e-09,6.714311e-09,7.793657e-13,7.793657e-13,7.793657e-13,,,,,5.004036e-13,5.004036e-13
2020-11-20,4.210000e+01,-1.235000e+02,1.185991e-09,4.111437e-11,6.475795e-11,4.016213e-11,9.460054e-11,1.891939e-08,2.866710e-11,3.329812e-13,1.764924e-12,1.596570e-11,6.681084e-12,2.676952e-13,9.369331e-12,6.002302e-12,2.512946e-12,1.344123e-11,9.233789e-12,9.318503e-12,6.013851e-12,3.501498e-12,5.404732e-12,2.779738e-13,3.051499e-12,1.170376e-12,1.679815e-12,1.085464e-13,4.858328e-13,2.844685e-13,1.376399e-12,3.701140e-13,4.889314e-11,2.516814e-12,2.512946e-12,5.392290e-11,2.569828e-11,2.958738e-12,6.002302e-12,3.465932e-11,5.404732e-12,1.287083e-11,2.779738e-13,1.855353e-11,2.267502e-11,9.318503e-12,2.900009e-11,6.099361e-11,2.676952e-13,2.676952e-13,1.185991e-09,4.016213e-11,9.460054e-11,6.475795e-11,1.891939e-08,2.030490e-08,3.896828e-13,3.896828e-13,3.896828e-13,,,,,,
2020-11-20,4.230000e+01,-1.223000e+02,5.929957e-10,2.936740e-11,3.408313e-11,2.008107e-11,7.414637e-11,5.929956e-09,1.194463e-11,1.043672e-13,1.470770e-12,7.257137e-12,3.817763e-12,1.305014e-12,5.353904e-12,2.715327e-12,1.675297e-12,1.265057e-11,5.540274e-12,3.812115e-12,4.114740e-12,2.188436e-12,2.702366e-12,2.900596e-13,1.664454e-12,5.285567e-13,5.491704e-13,3.151348e-14,7.522573e-13,4.390709e-13,2.961872e-13,1.886856e-13,3.495292e-11,1.676201e-12,1.675297e-12,3.830442e-11,1.273935e-11,1.109241e-12,2.715327e-12,1.656392e-11,2.702366e-12,7.542340e-12,2.900596e-13,1.053477e-11,1.819085e-11,3.812115e-12,1.204899e-11,3.405196e-11,1.305014e-12,1.305014e-12,5.929957e-10,2.008107e-11,7.414637e-11,3.408313e-11,5.929956e-09,6.651717e-09,7.793657e-13,7.793657e-13,7.793657e-13,,,,,4.549124e-13,4.549124e-13
