date,lat,lon,apt,other_altitude_of_plume_top,mami,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c2h6sfire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_dms,other_mean_altitude_of_maximum_injection,other_combustion_rate,other_total
2018-08-16,4.030000e+01,-1.067000e+02,1.068164e+03,1.068164e+03,3.545495e+03,4.890561e-09,2.236610e-10,2.635737e-10,1.577801e-10,5.948781e-10,4.633368e-08,8.717940e-11,8.154727e-13,1.260150e-11,5.466910e-11,2.725868e-11,4.946349e-12,1.031851e-11,4.672149e-11,2.194363e-11,1.325606e-11,9.983980e-11,4.541770e-11,3.116403e-11,3.318881e-11,3.757661e-12,1.875043e-11,2.429715e-11,2.247183e-12,1.310780e-11,4.253431e-12,4.332199e-12,2.455685e-13,5.949244e-12,3.475026e-12,2.363018e-12,1.473411e-12,2.694513e-10,1.326070e-11,1.325606e-11,2.959681e-10,9.503558e-11,8.831199e-12,2.194363e-11,1.258104e-10,4.946349e-12,4.946349e-12,2.429715e-11,6.547192e-11,2.247183e-12,9.201625e-11,1.452575e-10,3.116403e-11,8.799487e-11,2.644164e-10,1.031851e-11,1.031851e-11,4.890561e-09,1.577801e-10,5.948781e-10,2.635737e-10,3.757661e-12,3.545495e+03,4.633368e-08,4.613659e+03
2018-08-16,4.030000e+01,-1.065000e+02,1.068164e+03,1.068164e+03,3.545495e+03,1.681130e-09,7.455367e-11,9.060348e-11,5.423690e-11,2.044893e-10,1.592720e-08,3.032327e-11,2.803187e-13,4.200499e-12,1.879251e-11,9.086229e-12,1.854881e-12,3.546988e-12,1.486593e-11,7.543122e-12,4.556772e-12,3.431993e-11,1.611596e-11,1.071264e-11,1.140865e-11,1.291696e-12,6.250142e-12,8.575465e-12,7.724693e-13,4.505805e-12,1.462117e-12,1.489193e-12,8.441417e-14,2.045053e-12,1.194540e-12,8.122872e-13,5.064850e-13,9.016282e-11,4.558365e-12,4.556772e-12,9.927796e-11,3.238454e-11,3.035725e-12,7.543122e-12,4.296339e-11,1.854881e-12,1.854881e-12,8.575465e-12,2.111607e-11,7.724693e-13,3.046400e-11,5.043589e-11,1.071264e-11,3.060359e-11,9.175212e-11,3.546988e-12,3.546988e-12,1.681130e-09,5.423690e-11,2.044893e-10,9.060348e-11,1.291696e-12,3.545495e+03,1.592720e-08,4.613659e+03
2018-08-16,4.070000e+01,-1.225000e+02,1.363817e+02,1.363817e+02,1.817893e+02,4.737731e-09,2.143418e-10,2.553371e-10,1.528495e-10,5.762881e-10,4.488575e-08,8.338900e-11,7.899892e-13,1.213477e-11,5.296070e-11,2.574431e-11,4.328056e-12,9.996056e-12,4.459779e-11,2.125789e-11,1.284181e-11,9.671981e-11,4.395262e-11,3.019016e-11,3.215167e-11,3.640234e-12,1.805597e-11,2.429715e-11,2.176959e-12,1.269818e-11,4.120512e-12,4.196817e-12,2.378945e-13,5.763330e-12,3.366431e-12,2.289173e-12,1.427367e-12,2.586283e-10,1.284630e-11,1.284181e-11,2.843164e-10,9.140319e-11,8.555224e-12,2.125789e-11,1.212163e-10,4.328056e-12,4.328056e-12,2.429715e-11,6.265376e-11,2.176959e-12,8.912786e-11,1.406724e-10,3.019016e-11,8.417898e-11,2.550416e-10,9.996056e-12,9.996056e-12,4.737731e-09,1.528495e-10,5.762881e-10,2.553371e-10,3.640234e-12,1.817893e+02,4.488575e-08,3.181710e+02
2018-08-16,4.090000e+01,-1.223000e+02,4.725482e+02,4.725482e+02,2.630802e+02,1.115659e-08,5.032373e-10,6.012776e-10,3.599358e-10,1.357066e-09,1.056987e-07,1.971013e-10,1.860297e-12,2.800332e-11,1.247139e-10,6.057486e-11,1.112929e-11,2.353910e-11,1.040615e-10,5.005890e-11,3.024040e-11,2.277595e-10,1.025561e-10,7.109294e-11,7.571199e-11,8.572164e-12,4.236208e-11,5.574051e-11,5.126387e-12,2.990216e-11,9.703140e-12,9.882829e-12,5.602031e-13,1.357171e-11,7.927403e-12,5.390634e-12,3.361219e-12,6.069526e-10,3.025097e-11,3.024040e-11,6.674440e-10,2.151909e-10,2.014617e-11,5.005890e-11,2.853960e-10,1.112929e-11,1.112929e-11,5.574051e-11,1.464236e-10,5.126387e-12,2.072905e-10,3.303156e-10,7.109294e-11,1.989616e-10,6.003701e-10,2.353910e-11,2.353910e-11,1.115659e-08,3.599358e-10,1.357066e-09,6.012776e-10,8.572164e-12,2.630802e+02,1.056987e-07,7.356284e+02
2018-08-16,4.090000e+01,-1.225000e+02,3.423085e+02,3.423085e+02,3.233150e+02,1.971507e-08,8.946440e-10,1.062532e-09,6.360509e-10,2.398102e-09,1.867826e-07,3.487176e-10,3.287374e-12,5.040598e-11,2.203848e-10,1.060060e-10,1.916710e-11,4.159649e-11,1.826386e-10,8.846025e-11,5.343851e-11,4.024792e-10,1.816708e-10,1.256300e-10,1.337924e-10,1.514807e-11,7.500170e-11,9.861784e-11,9.058958e-12,5.284081e-11,1.714665e-11,1.746418e-11,9.899479e-13,2.398289e-11,1.400870e-11,9.525914e-12,5.939688e-12,1.078842e-09,5.345719e-11,5.343851e-11,1.185738e-09,3.792316e-10,3.560077e-11,8.846025e-11,5.032926e-10,1.916710e-11,1.916710e-11,9.861784e-11,2.576402e-10,9.058958e-12,3.653170e-10,5.841500e-10,1.256300e-10,3.520050e-10,1.061785e-09,4.159649e-11,4.159649e-11,1.971507e-08,6.360509e-10,2.398102e-09,1.062532e-09,1.514807e-11,3.233150e+02,1.867826e-07,6.656234e+02
2018-08-16,4.130000e+01,-1.211000e+02,1.250019e+03,1.250019e+03,3.300055e+03,2.491130e-08,9.132824e-10,1.383762e-09,8.628597e-10,2.007714e-09,4.054197e-07,5.950942e-10,7.135386e-12,3.500415e-11,3.416819e-10,1.378078e-10,1.051099e-11,5.804162e-12,1.911334e-10,1.289188e-10,5.385276e-11,2.870394e-10,2.021820e-10,1.957491e-10,1.317181e-10,4.697076e-13,7.152940e-11,1.129103e-10,6.109530e-12,6.553898e-11,2.498891e-11,3.641755e-11,2.309879e-12,1.041118e-11,6.081295e-12,2.939003e-11,7.919583e-12,1.080005e-09,5.380208e-11,5.385276e-11,1.187660e-09,5.450286e-10,6.371634e-11,1.289188e-10,7.376638e-10,1.051099e-11,1.051099e-11,1.129103e-10,2.626628e-10,6.109530e-12,3.816826e-10,4.892214e-10,1.957491e-10,6.022296e-10,1.287200e-09,5.804162e-12,5.804162e-12,2.491130e-08,8.628597e-10,2.007714e-09,1.383762e-09,4.697076e-13,3.300055e+03,4.054197e-07,4.550074e+03
2018-08-16,4.150000e+01,-1.211000e+02,1.250019e+03,1.250019e+03,3.300055e+03,9.139236e-08,3.336277e-09,5.073795e-09,3.160532e-09,7.343026e-09,1.487021e-06,2.187066e-09,2.617158e-11,1.288153e-10,1.250556e-09,5.058001e-10,3.833420e-11,2.128193e-11,6.986987e-10,4.724738e-10,1.971839e-10,1.051438e-09,7.384039e-10,7.177466e-10,4.812378e-10,1.643977e-12,2.632005e-10,4.130515e-10,2.233139e-11,2.396269e-10,9.158170e-11,1.332151e-10,8.479787e-12,3.829826e-11,2.247907e-11,1.076650e-10,2.900778e-11,3.946329e-09,1.974501e-10,1.971839e-10,4.340964e-09,1.995983e-09,2.332766e-10,4.724738e-10,2.701733e-09,3.833420e-11,3.833420e-11,4.130515e-10,9.618991e-10,2.233139e-11,1.397282e-09,1.789842e-09,7.177466e-10,2.213237e-09,4.720826e-09,2.128193e-11,2.128193e-11,9.139236e-08,3.160532e-09,7.343026e-09,5.073795e-09,1.643977e-12,3.300055e+03,1.487021e-06,4.550074e+03
2018-08-16,4.190000e+01,-1.235000e+02,3.946485e+02,3.946485e+02,3.533319e+02,3.515091e-09,1.677458e-10,1.894436e-10,1.134044e-10,4.275686e-10,3.330233e-08,6.443694e-11,5.861210e-13,8.867719e-12,3.929342e-11,1.968683e-11,3.091468e-12,7.416429e-12,3.397927e-11,1.577198e-11,9.527797e-12,7.175986e-11,3.369700e-11,2.239915e-11,2.385446e-11,2.700819e-12,1.388920e-11,1.715093e-11,1.615163e-12,9.421229e-12,3.057154e-12,3.113768e-12,1.765024e-13,4.276019e-12,2.497675e-12,1.698419e-12,1.059014e-12,2.004679e-10,9.531127e-12,9.527797e-12,2.195269e-10,6.840147e-11,6.347424e-12,1.577198e-11,9.052088e-11,3.091468e-12,3.091468e-12,1.715093e-11,4.786847e-11,1.615163e-12,6.663456e-11,1.054569e-10,2.239915e-11,6.502306e-11,1.928791e-10,7.416429e-12,7.416429e-12,3.515091e-09,1.134044e-10,4.275686e-10,1.894436e-10,2.700819e-12,3.533319e+02,3.330233e-08,7.479804e+02
2018-08-16,4.230000e+01,-1.237000e+02,4.960096e+02,4.960096e+02,4.001053e+02,1.742263e-08,7.921327e-10,9.389814e-10,5.620915e-10,2.119253e-09,1.650637e-07,3.108135e-10,2.905121e-12,4.480532e-11,1.947587e-10,9.540539e-11,1.731222e-11,3.675969e-11,1.635252e-10,7.817418e-11,4.722473e-11,3.556793e-10,1.626246e-10,1.110219e-10,1.182352e-10,1.338667e-11,6.666818e-11,8.861313e-11,8.005591e-12,4.669653e-11,1.515285e-11,1.543346e-11,8.748377e-13,2.119418e-11,1.237978e-11,8.418250e-12,5.249026e-12,9.551732e-10,4.724124e-11,4.722473e-11,1.049639e-09,3.368606e-10,3.146115e-11,7.817418e-11,4.464960e-10,1.731222e-11,1.731222e-11,8.861313e-11,2.301934e-10,8.005591e-12,3.268121e-10,5.183040e-10,1.110219e-10,3.137186e-10,9.430444e-10,3.675969e-11,3.675969e-11,1.742263e-08,5.620915e-10,2.119253e-09,9.389814e-10,1.338667e-11,4.001053e+02,1.650637e-07,8.961150e+02
2018-08-16,4.230000e+01,-1.239000e+02,,,,3.056601e-10,9.319209e-12,1.647336e-11,9.861254e-12,3.717988e-11,2.895855e-09,3.790409e-12,5.096704e-14,4.667221e-13,3.416819e-12,1.514371e-12,,6.449069e-13,2.123704e-12,1.371477e-12,8.285040e-13,6.239988e-12,2.930174e-12,1.947752e-12,2.074301e-12,2.348538e-13,6.944602e-13,1.429244e-12,1.404490e-13,8.192373e-13,2.658395e-13,2.707624e-13,1.534803e-14,3.718278e-13,2.171891e-13,1.476886e-13,9.208818e-14,1.186023e-11,8.287937e-13,8.285040e-13,1.351753e-11,5.750428e-12,5.519499e-13,1.371477e-12,7.673855e-12,,,1.429244e-12,2.818165e-12,1.404490e-13,4.387857e-12,9.170162e-12,1.947752e-12,3.841376e-12,1.495929e-11,6.449069e-13,6.449069e-13,3.056601e-10,9.861254e-12,3.717988e-11,1.647336e-11,2.348538e-13,,2.895855e-09,3.265264e-09
2018-08-16,4.250000e+01,-1.237000e+02,7.923489e+01,7.923489e+01,2.044527e+02,9.169802e-10,3.727683e-11,4.942008e-11,2.958376e-11,1.115396e-10,8.687564e-09,1.516164e-11,1.529011e-13,2.333610e-12,1.025046e-11,4.543114e-12,6.182936e-13,1.934721e-12,8.494817e-12,4.114431e-12,2.485512e-12,1.871996e-11,8.790522e-12,5.843256e-12,6.222902e-12,7.045615e-13,3.472301e-12,4.287732e-12,4.213469e-13,2.457712e-12,7.975184e-13,8.122872e-13,4.604409e-14,1.115483e-12,6.515673e-13,4.430658e-13,2.762646e-13,4.583335e-11,2.486381e-12,2.485512e-12,5.080524e-11,1.725128e-11,1.655850e-12,4.114431e-12,2.302156e-11,6.182936e-13,6.182936e-13,4.287732e-12,1.196712e-11,4.213469e-13,1.667620e-11,2.751049e-11,5.843256e-12,1.531454e-11,4.866828e-11,1.934721e-12,1.934721e-12,9.169802e-10,2.958376e-11,1.115396e-10,4.942008e-11,7.045615e-13,2.044527e+02,8.687564e-09,2.836876e+02
2018-08-16,4.250000e+01,-1.239000e+02,1.714785e+02,1.714785e+02,4.049273e+02,6.113202e-10,2.795762e-11,3.294672e-11,1.972251e-11,7.435976e-11,5.791710e-09,1.137123e-11,1.019341e-13,1.866888e-12,6.833639e-12,3.028743e-12,6.182936e-13,1.289814e-12,6.371112e-12,2.742954e-12,1.657008e-12,1.247998e-11,5.860349e-12,3.895504e-12,4.148602e-12,4.697077e-13,2.777841e-12,2.858488e-12,2.808979e-13,1.638475e-12,5.316789e-13,5.415248e-13,3.069606e-14,7.436555e-13,4.343782e-13,2.953772e-13,1.841764e-13,3.397311e-11,1.657587e-12,1.657008e-12,3.728771e-11,1.150086e-11,1.103900e-12,2.742954e-12,1.534771e-11,6.182936e-13,6.182936e-13,2.858488e-12,9.148953e-12,2.808979e-13,1.228834e-11,1.834033e-11,3.895504e-12,1.147316e-11,3.370899e-11,1.289814e-12,1.289814e-12,6.113202e-10,1.972251e-11,7.435976e-11,3.294672e-11,4.697077e-13,4.049273e+02,5.791710e-09,5.764058e+02
2018-08-16,4.270000e+01,-1.207000e+02,1.500008e+02,1.500008e+02,2.500206e+02,3.056601e-09,1.397881e-10,1.647336e-10,9.861254e-11,3.717988e-10,2.895855e-08,5.306572e-11,5.096704e-13,7.934276e-12,3.416819e-11,1.665808e-11,3.091468e-12,6.449069e-12,2.760816e-11,1.371477e-11,8.285040e-12,6.239988e-11,2.783665e-11,1.947752e-11,2.074301e-11,2.348538e-12,1.180582e-11,1.572168e-11,1.404490e-12,8.192373e-12,2.658395e-12,2.707624e-12,1.534803e-13,3.718277e-12,2.171891e-12,1.476886e-12,9.208819e-13,1.684654e-10,8.287936e-12,8.285040e-12,1.850384e-10,5.901865e-11,5.519500e-12,1.371477e-11,7.825292e-11,3.091468e-12,3.091468e-12,1.572168e-11,3.941398e-11,1.404490e-12,5.654015e-11,9.023653e-11,1.947752e-11,5.357539e-11,1.632894e-10,6.449069e-12,6.449069e-12,3.056601e-09,9.861254e-11,3.717988e-10,1.647336e-10,2.348538e-12,2.500206e+02,2.895855e-08,4.000214e+02
2018-08-16,4.270000e+01,-1.209000e+02,6.125158e+02,6.125158e+02,1.449975e+03,5.899239e-08,2.683932e-09,3.179358e-09,1.903222e-09,7.175717e-09,5.589000e-07,1.057524e-09,9.836639e-12,1.512180e-10,6.594461e-10,3.210467e-10,5.750131e-11,1.244670e-10,5.500394e-10,2.646950e-10,1.599013e-10,1.204318e-09,5.479426e-10,3.759162e-10,4.003400e-10,4.532679e-11,2.256996e-10,2.972828e-10,2.710665e-11,1.581128e-10,5.130702e-11,5.225715e-11,2.962170e-12,7.176276e-11,4.191750e-11,2.850390e-11,1.777302e-11,3.235490e-09,1.599572e-10,1.599013e-10,3.555348e-09,1.138606e-09,1.065263e-10,2.646950e-10,1.509827e-09,5.750131e-11,5.750131e-11,2.972828e-10,7.757390e-10,2.710665e-11,1.100128e-09,1.752260e-09,3.759162e-10,1.067361e-09,3.195537e-09,1.244670e-10,1.244670e-10,5.899239e-08,1.903222e-09,7.175717e-09,3.179358e-09,4.532679e-11,1.449975e+03,5.589000e-07,2.062491e+03
2018-08-16,4.290000e+01,-1.227000e+02,6.817176e+01,6.817176e+01,2.272367e+02,3.056601e-10,1.863842e-11,1.647336e-11,9.861254e-12,3.717988e-11,2.895855e-09,3.790409e-12,5.096704e-14,9.334442e-13,3.416819e-12,1.514371e-12,,6.449069e-13,2.123704e-12,1.371477e-12,8.285040e-13,6.239988e-12,2.930174e-12,1.947752e-12,2.074301e-12,2.348538e-13,1.388920e-12,1.429244e-12,1.404490e-13,8.192373e-13,2.658395e-13,2.707624e-13,1.534803e-14,3.718278e-13,2.171891e-13,1.476886e-13,9.208818e-14,2.164616e-11,8.287937e-13,8.285040e-13,2.330346e-11,5.750428e-12,5.519499e-13,1.371477e-12,7.673855e-12,,,1.429244e-12,3.512625e-12,1.404490e-13,5.082317e-12,9.170162e-12,1.947752e-12,3.841376e-12,1.495929e-11,6.449069e-13,6.449069e-13,3.056601e-10,9.861254e-12,3.717988e-11,1.647336e-11,2.348538e-13,2.272367e+02,2.895855e-09,2.954084e+02
2018-08-16,4.450000e+01,-1.213000e+02,5.750156e+02,5.750156e+02,1.500003e+03,3.056601e-10,9.319209e-12,1.647336e-11,9.861253e-12,1.858994e-11,4.343782e-09,7.580817e-12,7.645056e-14,4.667221e-13,3.416819e-12,1.514371e-12,,,2.123704e-12,1.371477e-12,4.142520e-13,3.119994e-12,1.465087e-12,1.947752e-12,1.037150e-12,,6.944602e-13,1.429244e-12,7.022448e-14,8.192373e-13,2.658395e-13,4.061436e-13,2.302205e-14,1.859139e-13,1.085946e-13,2.953772e-13,9.208818e-14,1.082308e-11,6.819738e-13,4.142520e-13,1.191931e-11,5.750427e-12,6.950051e-13,1.371477e-12,7.816909e-12,,,1.429244e-12,2.818164e-12,7.022448e-14,4.317633e-12,4.585081e-12,1.947752e-12,7.657267e-12,1.419010e-11,,,3.056601e-10,9.861253e-12,1.858994e-11,1.647336e-11,,1.500003e+03,4.343782e-09,2.075019e+03
2018-08-16,4.490000e+01,-1.119000e+02,9.000046e+02,9.000046e+02,2.949978e+03,6.877352e-09,3.075339e-10,3.706506e-10,2.218782e-10,8.365473e-10,6.515673e-08,1.212931e-10,1.146758e-12,1.726872e-11,7.687843e-11,3.785929e-11,6.801230e-12,1.451040e-11,6.371113e-11,3.085823e-11,1.864134e-11,1.403997e-10,6.299875e-11,4.382442e-11,4.667177e-11,5.284211e-12,2.638949e-11,3.430186e-11,3.160102e-12,1.843284e-11,5.981388e-12,6.092155e-12,3.453307e-13,8.366125e-12,4.886755e-12,3.322993e-12,2.071984e-12,3.714744e-10,1.864786e-11,1.864134e-11,4.087636e-10,1.331706e-10,1.241887e-11,3.085823e-11,1.764477e-10,6.801230e-12,6.801230e-12,3.430186e-11,9.010062e-11,3.160102e-12,1.275626e-10,2.033985e-10,4.382442e-11,1.224398e-10,3.696627e-10,1.451040e-11,1.451040e-11,6.877352e-09,2.218782e-10,8.365473e-10,3.706506e-10,5.284211e-12,2.949978e+03,6.515673e-08,3.849982e+03
2018-08-16,4.490000e+01,-1.141000e+02,5.548731e+02,5.548731e+02,8.729625e+02,7.855465e-08,3.569257e-09,4.233653e-09,2.534342e-09,9.555229e-09,7.442347e-07,1.406242e-09,1.309853e-11,2.011572e-10,8.781225e-10,4.270527e-10,7.666841e-11,1.657411e-10,7.305542e-10,3.524696e-10,2.129255e-10,1.603677e-09,7.296134e-10,5.005723e-10,5.330953e-10,6.035743e-11,3.000068e-10,3.959006e-10,3.609538e-11,2.105440e-10,6.832074e-11,6.958594e-11,3.944444e-12,9.555973e-11,5.581760e-11,3.795597e-11,2.366666e-11,4.303510e-09,2.130000e-10,2.129255e-10,4.729435e-09,1.515719e-09,1.418511e-10,3.524696e-10,2.010040e-09,7.666841e-11,7.666841e-11,3.959006e-10,1.030561e-09,3.609538e-11,1.462557e-09,2.333290e-09,5.005723e-10,1.419340e-09,4.253203e-09,1.657411e-10,1.657411e-10,7.855465e-08,2.534342e-09,9.555229e-09,4.233653e-09,6.035743e-11,8.729625e+02,7.442347e-07,1.427836e+03
2018-08-16,4.490000e+01,-1.143000e+02,1.372553e+03,1.372553e+03,2.122523e+03,2.842639e-08,1.286051e-09,1.532023e-09,9.170967e-10,3.457729e-09,2.693145e-07,5.079148e-10,4.739935e-12,7.280864e-11,3.177642e-10,1.544659e-10,2.782321e-11,5.997634e-11,2.633393e-10,1.275473e-10,7.705087e-11,5.803189e-10,2.637157e-10,1.811409e-10,1.929100e-10,2.184141e-11,1.083358e-10,1.429244e-10,1.306175e-11,7.618907e-11,2.472307e-11,2.518091e-11,1.427367e-12,3.457998e-11,2.019859e-11,1.373504e-11,8.564201e-12,1.551769e-09,7.707782e-11,7.705087e-11,1.705898e-09,5.484191e-10,5.133134e-11,1.275473e-10,7.272978e-10,2.782321e-11,2.782321e-11,1.429244e-10,3.716751e-10,1.306175e-11,5.276613e-10,8.440346e-10,1.811409e-10,5.126548e-10,1.537830e-09,5.997634e-11,5.997634e-11,2.842639e-08,9.170967e-10,3.457729e-09,1.532023e-09,2.184141e-11,2.122523e+03,2.693145e-07,3.495076e+03
2018-08-16,4.510000e+01,-1.119000e+02,,,,4.584901e-09,1.957034e-10,2.471004e-10,1.479188e-10,5.576982e-10,4.343782e-08,7.959858e-11,7.645056e-13,1.166805e-11,5.125229e-11,2.422994e-11,4.328055e-12,9.673602e-12,4.247408e-11,2.057215e-11,1.242756e-11,9.359982e-11,4.102244e-11,2.921628e-11,3.111451e-11,3.522807e-12,1.736150e-11,2.143866e-11,2.106734e-12,1.228856e-11,3.987592e-12,4.061437e-12,2.302205e-13,5.577416e-12,3.257837e-12,2.215329e-12,1.381323e-12,2.384859e-10,1.243191e-11,1.242756e-11,2.633454e-10,8.777079e-11,8.279249e-12,2.057215e-11,1.166222e-10,4.328055e-12,4.328055e-12,2.143866e-11,5.983559e-11,2.106734e-12,8.338098e-11,1.346223e-10,2.921628e-11,8.036308e-11,2.442016e-10,9.673602e-12,9.673602e-12,4.584901e-09,1.479188e-10,5.576982e-10,2.471004e-10,3.522807e-12,,4.343782e-08,4.897896e-08
2018-08-16,4.510000e+01,-1.135000e+02,2.329552e+03,2.329552e+03,2.229451e+03,7.840182e-08,3.559938e-09,4.225417e-09,2.529412e-09,9.536639e-09,7.427867e-07,1.402451e-09,1.307305e-11,2.002238e-10,8.764141e-10,4.255384e-10,7.605012e-11,1.654186e-10,7.305543e-10,3.517838e-10,2.125113e-10,1.600557e-09,7.281484e-10,4.995984e-10,5.320582e-10,6.024000e-11,2.993124e-10,3.944713e-10,3.602516e-11,2.101344e-10,6.818782e-11,6.945056e-11,3.936770e-12,9.537382e-11,5.570901e-11,3.788212e-11,2.362062e-11,4.292220e-09,2.125856e-10,2.125113e-10,4.717317e-09,1.512087e-09,1.415752e-10,3.517838e-10,2.005446e-09,7.605012e-11,7.605012e-11,3.944713e-10,1.029867e-09,3.602516e-11,1.460363e-09,2.328705e-09,4.995984e-10,1.415525e-09,4.243828e-09,1.654186e-10,1.654186e-10,7.840182e-08,2.529412e-09,9.536639e-09,4.225417e-09,6.024000e-11,2.229451e+03,7.427867e-07,4.559002e+03
2018-08-16,4.510000e+01,-1.165000e+02,,,,3.515091e-09,1.584265e-10,1.894436e-10,1.134044e-10,4.275686e-10,3.330233e-08,6.443695e-11,5.861210e-13,8.867720e-12,3.929342e-11,1.968683e-11,3.709762e-12,7.416429e-12,3.185556e-11,1.577198e-11,9.527797e-12,7.175986e-11,3.223192e-11,2.239915e-11,2.385446e-11,2.700819e-12,1.319474e-11,1.715093e-11,1.615163e-12,9.421229e-12,3.057154e-12,3.113768e-12,1.765024e-13,4.276019e-12,2.497675e-12,1.698419e-12,1.059014e-12,1.911487e-10,9.531127e-12,9.527797e-12,2.102076e-10,6.840147e-11,6.347424e-12,1.577198e-11,9.052088e-11,3.709762e-12,3.709762e-12,1.715093e-11,4.505031e-11,1.615163e-12,6.381640e-11,1.039918e-10,2.239915e-11,6.502307e-11,1.914140e-10,7.416429e-12,7.416429e-12,3.515091e-09,1.134044e-10,4.275686e-10,1.894436e-10,2.700819e-12,,3.330233e-08,3.755054e-08
2018-08-16,4.510000e+01,-1.163000e+02,,,,2.903771e-09,1.304689e-10,1.564969e-10,9.368192e-11,3.532089e-10,2.751062e-08,5.306572e-11,4.841869e-13,7.467553e-12,3.245978e-11,1.514371e-11,3.091468e-12,6.126615e-12,2.760816e-11,1.302903e-11,7.870788e-12,5.927989e-11,2.637157e-11,1.850364e-11,1.970586e-11,2.231111e-12,1.111136e-11,1.429244e-11,1.334265e-12,7.782754e-12,2.525475e-12,2.572243e-12,1.458063e-13,3.532364e-12,2.063297e-12,1.403042e-12,8.748377e-13,1.576423e-10,7.873539e-12,7.870788e-12,1.733867e-10,5.538625e-11,5.243524e-12,1.302903e-11,7.365880e-11,3.091468e-12,3.091468e-12,1.429244e-11,3.871952e-11,1.334265e-12,5.434623e-11,8.565146e-11,1.850364e-11,5.354991e-11,1.577050e-10,6.126615e-12,6.126615e-12,2.903771e-09,9.368192e-11,3.532089e-10,1.564969e-10,2.231111e-12,,2.751062e-08,3.102001e-08
2018-08-16,4.530000e+01,-1.163000e+02,1.590802e+02,1.590802e+02,2.272367e+02,1.222640e-09,5.591524e-11,6.589344e-11,3.944501e-11,1.487195e-10,1.158342e-08,2.274245e-11,2.038682e-13,3.267054e-12,1.366728e-11,6.057485e-12,1.236587e-12,2.579627e-12,1.061852e-11,5.485907e-12,3.314016e-12,2.495995e-11,1.172070e-11,7.791007e-12,8.297203e-12,9.394153e-13,4.861221e-12,5.716976e-12,5.617958e-13,3.276949e-12,1.063358e-12,1.083050e-12,6.139212e-14,1.487311e-12,8.687565e-13,5.907544e-13,3.683527e-13,6.747950e-11,3.315175e-12,3.314016e-12,7.410869e-11,2.300171e-11,2.207800e-12,5.485907e-12,3.069542e-11,1.236587e-12,1.236587e-12,5.716976e-12,1.547974e-11,5.617958e-13,2.175851e-11,3.668065e-11,7.791007e-12,2.294632e-11,6.741797e-11,2.579627e-12,2.579627e-12,1.222640e-09,3.944501e-11,1.487195e-10,6.589344e-11,9.394153e-13,2.272367e+02,1.158342e-08,3.863168e+02
2018-08-16,4.610000e+01,-1.137000e+02,,,,1.222640e-09,5.591525e-11,6.589344e-11,3.944502e-11,1.487195e-10,1.158342e-08,2.274245e-11,2.038682e-13,2.800332e-12,1.366728e-11,6.057485e-12,1.236587e-12,2.579627e-12,1.061852e-11,5.485907e-12,3.314016e-12,2.495995e-11,1.025561e-11,7.791007e-12,8.297203e-12,9.394153e-13,4.166762e-12,5.716976e-12,5.617958e-13,3.276949e-12,1.063358e-12,1.083050e-12,6.139212e-14,1.487311e-12,8.687565e-13,5.907544e-13,3.683527e-13,6.701278e-11,3.315175e-12,3.314016e-12,7.364197e-11,2.300171e-11,2.207800e-12,5.485907e-12,3.069542e-11,1.236587e-12,1.236587e-12,5.716976e-12,1.478528e-11,5.617958e-13,2.106405e-11,3.521556e-11,7.791007e-12,2.294632e-11,6.595289e-11,2.579627e-12,2.579627e-12,1.222640e-09,3.944502e-11,1.487195e-10,6.589344e-11,9.394153e-13,,1.158342e-08,1.306106e-08
