date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top,c2h6sfire,other_dms
2018-08-04,4.150000e+01,-1.141000e+02,4.358435e-09,1.603291e-10,2.419069e-10,1.511060e-10,3.481591e-10,7.087478e-08,1.046405e-10,1.247396e-12,6.162218e-12,5.962836e-11,2.423579e-11,1.731640e-12,9.607538e-13,3.313778e-11,2.247482e-11,9.345177e-12,5.046432e-11,3.500561e-11,3.399105e-11,2.295578e-11,1.250330e-11,1.944241e-11,1.076064e-12,1.133288e-11,4.356395e-12,6.338670e-12,4.050339e-13,1.820064e-12,1.063122e-12,5.123322e-12,1.371889e-12,1.894471e-10,9.378397e-12,9.345177e-12,2.081706e-10,9.519702e-11,1.110010e-11,2.247482e-11,1.287719e-10,1.731640e-12,1.731640e-12,1.944241e-11,4.564108e-11,1.076064e-12,6.615956e-11,8.546993e-11,3.399105e-11,1.058879e-10,2.253489e-10,9.607538e-13,9.607538e-13,4.358435e-09,1.511060e-10,3.481591e-10,2.419069e-10,7.087478e-08,1.477305e+03,9.091191e+02,5.681864e+02,9.091191e+02,5.681864e+02,9.996425e-14,9.996425e-14
2018-08-04,4.170000e+01,-1.127000e+02,1.040820e-09,3.728583e-11,5.609437e-11,3.567781e-11,7.912707e-11,1.664016e-08,2.426447e-11,2.928669e-13,1.493871e-12,1.381633e-11,5.453052e-12,4.947542e-13,2.745011e-13,7.647180e-12,5.253855e-12,2.292214e-12,1.195208e-11,8.449629e-12,8.290500e-12,5.297489e-12,3.056362e-12,4.574684e-12,2.391253e-13,2.615279e-12,1.018378e-12,1.498231e-12,9.472568e-14,3.956661e-13,2.311134e-13,1.225825e-12,3.331731e-13,4.407719e-11,2.185778e-12,2.292214e-12,4.855518e-11,2.188466e-11,2.611335e-12,5.253855e-12,2.974985e-11,4.947542e-13,4.947542e-13,4.574684e-12,1.070354e-11,2.391253e-13,1.551735e-11,2.040170e-11,8.290500e-12,2.455734e-11,5.324954e-11,2.745011e-13,2.745011e-13,1.040820e-09,3.567781e-11,7.912707e-11,5.609437e-11,1.664016e-08,3.500614e+02,2.000450e+02,1.500164e+02,2.000450e+02,1.500164e+02,,
2018-08-04,4.190000e+01,-1.127000e+02,6.244923e-09,2.274436e-10,3.470839e-10,2.161656e-10,4.985005e-10,1.016899e-07,1.501364e-10,1.789742e-12,8.776493e-12,8.580667e-11,3.453600e-11,2.721148e-12,1.509756e-12,4.758246e-11,3.239877e-11,1.357696e-11,7.171245e-11,5.069778e-11,4.891395e-11,3.266785e-11,1.806033e-11,2.801994e-11,1.524424e-12,1.638908e-11,6.279998e-12,9.104635e-12,5.781533e-13,2.611397e-12,1.525348e-12,7.354953e-12,1.979440e-12,2.688879e-10,1.347114e-11,1.357696e-11,2.959360e-10,1.367318e-10,1.596279e-11,3.239877e-11,1.850933e-10,2.721148e-12,2.721148e-12,2.801994e-11,6.564278e-11,1.524424e-12,9.518716e-11,1.224102e-10,4.891395e-11,1.519262e-10,3.232503e-10,1.509756e-12,1.509756e-12,6.244923e-09,2.161656e-10,4.985005e-10,3.470839e-10,1.016899e-07,1.024954e+03,7.249661e+02,2.999876e+02,7.249661e+02,2.999876e+02,9.996426e-14,9.996426e-14
2018-08-04,4.190000e+01,-1.125000e+02,2.602051e-09,9.321457e-11,1.437418e-10,9.024387e-11,2.057304e-10,4.190856e-08,6.217771e-11,7.375907e-13,3.734678e-12,3.563158e-11,1.454147e-11,9.895085e-13,5.490022e-13,1.954279e-11,1.342652e-11,5.642372e-12,2.921619e-11,2.112407e-11,2.031172e-11,1.368518e-11,7.501981e-12,1.143671e-11,6.277040e-13,6.799726e-12,2.602522e-12,3.745578e-12,2.384474e-13,1.107865e-12,6.471175e-13,3.048848e-12,8.231335e-13,1.106344e-10,5.626965e-12,5.642372e-12,1.219038e-10,5.697278e-11,6.586546e-12,1.342652e-11,7.698585e-11,9.895085e-13,9.895085e-13,1.143671e-11,2.704478e-11,6.277040e-13,3.910919e-11,5.034026e-11,2.031172e-11,6.291530e-11,1.335673e-10,5.490022e-13,5.490022e-13,2.602051e-09,9.024387e-11,2.057304e-10,1.437418e-10,4.190856e-08,4.495038e-08,,,,,4.998212e-14,4.998212e-14
2018-08-04,4.190000e+01,-1.123000e+02,1.769395e-08,6.450449e-10,9.816514e-10,6.107202e-10,1.416374e-09,2.871969e-07,4.231118e-10,5.054666e-12,2.483561e-11,2.414222e-10,9.754906e-11,7.421315e-12,4.117516e-12,1.351002e-10,9.135871e-11,3.808601e-11,2.031853e-10,1.430402e-10,1.388659e-10,9.270606e-11,5.084676e-11,7.948515e-11,4.304257e-12,4.620327e-11,1.770846e-11,2.575805e-11,1.639734e-12,7.438524e-12,4.344932e-12,2.080760e-11,5.605147e-12,7.625866e-10,3.819621e-11,3.808601e-11,8.388689e-10,3.851745e-10,4.510625e-11,9.135871e-11,5.216395e-10,7.421315e-12,7.421315e-12,7.948515e-11,1.859470e-10,4.304257e-12,2.697363e-10,3.462255e-10,1.388659e-10,4.281664e-10,9.132578e-10,4.117516e-12,4.117516e-12,1.769395e-08,6.107202e-10,1.416374e-09,9.816514e-10,2.871969e-07,8.750212e+02,6.000137e+02,2.750074e+02,6.000137e+02,2.750074e+02,2.998928e-13,2.998928e-13
2018-08-04,4.190000e+01,-1.235000e+02,6.244922e-09,2.871009e-10,3.365662e-10,2.014747e-10,7.596199e-10,5.916503e-08,1.122232e-10,1.041305e-12,1.605912e-11,6.980881e-11,3.393011e-11,6.184428e-12,1.317605e-11,5.862838e-11,2.802056e-11,1.692712e-11,1.274888e-10,5.794032e-11,3.979440e-11,4.237991e-11,2.389520e-11,3.145095e-11,2.869504e-12,1.673779e-11,5.431350e-12,5.531930e-12,3.135747e-13,7.596790e-12,4.437378e-12,3.017417e-12,1.881448e-12,3.455399e-10,1.693303e-11,1.692712e-11,3.794001e-10,1.204767e-10,1.127686e-11,2.802056e-11,1.597741e-10,6.184428e-12,6.184428e-12,3.145095e-11,8.252358e-11,2.869504e-12,1.168440e-10,1.854291e-10,3.979440e-11,1.132645e-10,3.384880e-10,1.317605e-11,1.317605e-11,6.244922e-09,2.014747e-10,7.596199e-10,3.365662e-10,5.916503e-08,4.162338e+02,2.096287e+02,2.066050e+02,2.096287e+02,2.066050e+02,4.798284e-12,4.798284e-12
2018-08-04,4.230000e+01,-1.237000e+02,1.118882e-08,5.070873e-10,6.030144e-10,3.609755e-10,1.360986e-09,1.060040e-07,2.001819e-10,1.865671e-12,2.857029e-11,1.250741e-10,6.058948e-11,1.088459e-11,2.360709e-11,1.045115e-10,5.020350e-11,3.032775e-11,2.284174e-10,1.038097e-10,7.129830e-11,7.593067e-11,4.251123e-11,5.603989e-11,5.141194e-12,2.998854e-11,9.731169e-12,9.911376e-12,5.618213e-13,1.361091e-11,7.950301e-12,5.406205e-12,3.370928e-12,6.115882e-10,3.033835e-11,3.032775e-11,6.722543e-10,2.156522e-10,2.020437e-11,5.020350e-11,2.860600e-10,1.088459e-11,1.088459e-11,5.603989e-11,1.470227e-10,5.141194e-12,2.082038e-10,3.322272e-10,7.129830e-11,2.020476e-10,6.055730e-10,2.360709e-11,2.360709e-11,1.118882e-08,3.609755e-10,1.360986e-09,6.030144e-10,1.060040e-07,4.481350e+02,2.002270e+02,2.479080e+02,2.002270e+02,2.479080e+02,8.596926e-12,8.596926e-12
2018-08-04,4.250000e+01,-1.237000e+02,2.302815e-08,1.047732e-09,1.241088e-09,7.429379e-10,2.801098e-09,2.181710e-07,4.109795e-10,3.839810e-12,5.900790e-11,2.574200e-10,1.254202e-10,2.226395e-11,4.858669e-11,2.149707e-10,1.033258e-10,6.241874e-11,4.701150e-10,2.136549e-10,1.467419e-10,1.562760e-10,8.780097e-11,1.166545e-10,1.058130e-11,6.172059e-11,2.002810e-11,2.039899e-11,1.156307e-12,2.801316e-11,1.636283e-11,1.112672e-11,6.937839e-12,1.263016e-09,6.244055e-11,6.241874e-11,1.387875e-09,4.445608e-10,4.158340e-11,1.033258e-10,5.894701e-10,2.226395e-11,2.226395e-11,1.166545e-10,3.027717e-10,1.058130e-11,4.300074e-10,6.837699e-10,1.467419e-10,4.148193e-10,1.245331e-09,4.858669e-11,4.858669e-11,2.302815e-08,7.429379e-10,2.801098e-09,1.241088e-09,2.181710e-07,5.845220e+02,2.612676e+02,3.232544e+02,2.612676e+02,3.232544e+02,1.769367e-11,1.769367e-11
2018-08-04,4.250000e+01,-1.239000e+02,4.098230e-09,1.864291e-10,2.208716e-10,1.322178e-10,4.985005e-10,3.882705e-08,7.279340e-11,6.833561e-13,1.045710e-11,4.581203e-11,2.181221e-11,3.958034e-12,8.646785e-12,3.823590e-11,1.838849e-11,1.110842e-11,8.366453e-11,3.802333e-11,2.611508e-11,2.781182e-11,1.555966e-11,2.058608e-11,1.883112e-12,1.098417e-11,3.564323e-12,3.630329e-12,2.057834e-13,4.985393e-12,2.912029e-12,1.980180e-12,1.234700e-12,2.246981e-10,1.111230e-11,1.110842e-11,2.469188e-10,7.860841e-11,7.400436e-12,1.838849e-11,1.043973e-10,3.958034e-12,3.958034e-12,2.058608e-11,5.379557e-11,1.883112e-12,7.626476e-11,1.216879e-10,2.611508e-11,7.347676e-11,2.212797e-10,8.646785e-12,8.646785e-12,4.098230e-09,1.322178e-10,4.985005e-10,2.208716e-10,3.882705e-08,2.840734e+02,2.045336e+02,7.953979e+01,2.045336e+02,7.953979e+01,3.148874e-12,3.148874e-12
2018-08-04,4.270000e+01,-1.115000e+02,7.806154e-10,2.982867e-11,4.557667e-11,2.728303e-11,6.330165e-11,1.294235e-08,1.971488e-11,2.277854e-13,1.120403e-12,1.090763e-11,4.241263e-12,2.473772e-13,1.372505e-13,5.947807e-12,4.086332e-12,1.763241e-12,9.296060e-12,6.638995e-12,6.217875e-12,4.414575e-12,2.222809e-12,3.431014e-12,2.092347e-13,2.092223e-12,7.920719e-13,1.152485e-12,7.512726e-14,3.165329e-13,1.848907e-13,9.429427e-13,2.547794e-13,3.536364e-11,1.699146e-12,1.763241e-12,3.882603e-11,1.724112e-11,2.019685e-12,4.086332e-12,2.334713e-11,2.473772e-13,2.473772e-13,3.431014e-12,8.170616e-12,2.092347e-13,1.181086e-11,1.593506e-11,6.217875e-12,1.994267e-11,4.209560e-11,1.372505e-13,1.372505e-13,7.806154e-10,2.728303e-11,6.330165e-11,4.557667e-11,1.294235e-08,7.499971e+02,4.090672e+02,3.409299e+02,4.090672e+02,3.409299e+02,,
2018-08-04,4.270000e+01,-1.227000e+02,3.252564e-09,1.454147e-10,1.752949e-10,1.049347e-10,3.956353e-10,3.081512e-08,5.914465e-11,5.423461e-13,8.403025e-12,3.635876e-11,1.757095e-11,3.215903e-12,6.862527e-12,3.058872e-11,1.459404e-11,8.816206e-12,6.640041e-11,3.017725e-11,2.072625e-11,2.207287e-11,1.250330e-11,1.658323e-11,1.494533e-12,8.717598e-12,2.828828e-12,2.881214e-12,1.633201e-13,3.956661e-12,2.311134e-12,1.571571e-12,9.799208e-13,1.758906e-10,8.819287e-12,8.816206e-12,1.935261e-10,6.264730e-11,5.873362e-12,1.459404e-11,8.311471e-11,3.215903e-12,3.215903e-12,1.658323e-11,4.309202e-11,1.494533e-12,6.116978e-11,9.657766e-11,2.072625e-11,5.968699e-11,1.769909e-10,6.862527e-12,6.862527e-12,3.252564e-09,1.049347e-10,3.956353e-10,1.752949e-10,3.081512e-08,7.130488e+02,3.643634e+02,3.486855e+02,3.643634e+02,3.486855e+02,2.499106e-12,2.499106e-12
2018-08-04,4.290000e+01,-1.227000e+02,1.034315e-08,4.698015e-10,5.574378e-10,3.336925e-10,1.258120e-09,9.799209e-08,1.865331e-10,1.724661e-12,2.651622e-11,1.156209e-10,5.574232e-11,1.014246e-11,2.182284e-11,9.686428e-11,4.640905e-11,2.803554e-11,2.111533e-10,9.596365e-11,6.590947e-11,7.019173e-11,3.945486e-11,5.260887e-11,4.752615e-12,2.772196e-11,8.995673e-12,9.162259e-12,5.193580e-13,1.258218e-11,7.349406e-12,4.997597e-12,3.116148e-12,5.665095e-10,2.804533e-11,2.803554e-11,6.225903e-10,1.990851e-10,1.867729e-11,4.640905e-11,2.641715e-10,1.014246e-11,1.014246e-11,5.260887e-11,1.363191e-10,4.752615e-12,1.936806e-10,3.071170e-10,6.590947e-11,1.882578e-10,5.612842e-10,2.182284e-11,2.182284e-11,1.034315e-08,3.336925e-10,1.258120e-09,5.574378e-10,9.799209e-08,9.015172e+02,3.881609e+02,5.133563e+02,3.881609e+02,5.133563e+02,7.947158e-12,7.947158e-12
2018-08-04,4.350000e+01,-1.141000e+02,4.618640e-09,1.715148e-10,2.559306e-10,1.595008e-10,3.877226e-10,7.210738e-08,1.076736e-10,1.269090e-12,6.909154e-12,6.180989e-11,2.544758e-11,2.226394e-12,1.921508e-12,3.568684e-11,2.364235e-11,1.022680e-11,5.710436e-11,3.802333e-11,3.564915e-11,2.516307e-11,1.361471e-11,2.115792e-11,1.225517e-12,1.220464e-11,4.582701e-12,6.511543e-12,4.083003e-13,2.294864e-12,1.340458e-12,5.123321e-12,1.469881e-12,2.035870e-10,1.022852e-11,1.022680e-11,2.240423e-10,9.946211e-11,1.150254e-11,2.364235e-11,1.346070e-10,2.226394e-12,2.226394e-12,2.115792e-11,4.930155e-11,1.225517e-12,7.168498e-11,9.512769e-11,3.564915e-11,1.089427e-10,2.397195e-10,1.921508e-12,1.921508e-12,4.618640e-09,1.595008e-10,3.877226e-10,2.559306e-10,7.210738e-08,6.480580e+02,2.622179e+02,3.858401e+02,2.622179e+02,3.858401e+02,3.998570e-13,3.998570e-13
2018-08-04,4.350000e+01,-1.139000e+02,1.951538e-10,7.457165e-12,1.051769e-11,6.296084e-12,1.582541e-11,3.081512e-09,4.549588e-12,5.423461e-14,3.734677e-13,2.908701e-12,1.211789e-12,,,1.699373e-12,1.167523e-12,5.289723e-13,2.656017e-12,1.810635e-12,1.658100e-12,8.829148e-13,5.557022e-13,1.143671e-12,5.978134e-14,5.230558e-13,2.263062e-13,2.881214e-13,1.959842e-14,7.913323e-14,4.622268e-14,2.514514e-13,5.879525e-14,8.713547e-12,4.356025e-13,5.289723e-13,9.678123e-12,4.643546e-12,5.340260e-13,1.167523e-12,6.345095e-12,,,1.143671e-12,2.255075e-12,5.978134e-14,3.458528e-12,4.466652e-12,1.658100e-12,4.603823e-12,1.072857e-11,,,1.951538e-10,6.296084e-12,1.582541e-11,1.051769e-11,3.081512e-09,1.048581e+03,7.010674e+02,3.475131e+02,7.010674e+02,3.475131e+02,,
2018-08-04,4.370000e+01,-1.141000e+02,1.040820e-09,3.728583e-11,5.609437e-11,3.567781e-11,7.912707e-11,1.664016e-08,2.426447e-11,2.928669e-13,1.493871e-12,1.381633e-11,5.453053e-12,4.947543e-13,2.745011e-13,7.647180e-12,5.253856e-12,2.292214e-12,1.195208e-11,8.449631e-12,8.290500e-12,5.297489e-12,3.056362e-12,4.574685e-12,2.391254e-13,2.615279e-12,1.018378e-12,1.498231e-12,9.472568e-14,3.956661e-13,2.311134e-13,1.225825e-12,3.331731e-13,4.407719e-11,2.185778e-12,2.292214e-12,4.855519e-11,2.188466e-11,2.611335e-12,5.253856e-12,2.974986e-11,4.947543e-13,4.947543e-13,4.574685e-12,1.070354e-11,2.391254e-13,1.551735e-11,2.040171e-11,8.290500e-12,2.455734e-11,5.324955e-11,2.745011e-13,2.745011e-13,1.040820e-09,3.567781e-11,7.912707e-11,5.609437e-11,1.664016e-08,1.284127e+03,8.500397e+02,4.340870e+02,8.500397e+02,4.340870e+02,,
2018-08-04,4.370000e+01,-1.139000e+02,2.211743e-09,8.202882e-11,1.227064e-10,7.555300e-11,1.740795e-10,3.574554e-08,5.307853e-11,6.291215e-13,3.174476e-12,2.981418e-11,1.211789e-11,9.895085e-13,5.490022e-13,1.699373e-11,1.138335e-11,4.760751e-12,2.523216e-11,1.810635e-11,1.741005e-11,1.147789e-11,6.390576e-12,9.721205e-12,5.380320e-13,5.753614e-12,2.206486e-12,3.226959e-12,2.057834e-13,9.495987e-13,5.546721e-13,2.608808e-12,7.055430e-13,9.668119e-11,4.818622e-12,4.760751e-12,1.062606e-10,4.768569e-11,5.639229e-12,1.138335e-11,6.470827e-11,9.895085e-13,9.895085e-13,9.721205e-12,2.338431e-11,5.380320e-13,3.364355e-11,4.333851e-11,1.741005e-11,5.370765e-11,1.144562e-10,5.490022e-13,5.490022e-13,2.211743e-09,7.555300e-11,1.740795e-10,1.227064e-10,3.574554e-08,3.832967e-08,,,,,4.998212e-14,4.998212e-14
2018-08-04,4.430000e+01,-1.015000e+02,1.431128e-09,5.220016e-11,8.063565e-11,5.036867e-11,1.186906e-10,2.341949e-08,3.488018e-11,4.121830e-13,2.054073e-12,1.963373e-11,7.876632e-12,4.947542e-13,2.745011e-13,1.104593e-11,7.588901e-12,3.173834e-12,1.726411e-11,1.207090e-11,1.160670e-11,7.504776e-12,4.167767e-12,6.862027e-12,3.586880e-13,3.835743e-12,1.470991e-12,2.132098e-12,1.339225e-13,6.330658e-13,3.697814e-13,1.728728e-12,4.703620e-13,6.175901e-11,3.201937e-12,3.173834e-12,6.813478e-11,3.134611e-11,3.737011e-12,7.588901e-12,4.267202e-11,4.947542e-13,4.947542e-13,6.862027e-12,1.521369e-11,3.586880e-13,2.243441e-11,2.933501e-11,1.160670e-11,3.529236e-11,7.623407e-11,2.745011e-13,2.745011e-13,1.431128e-09,5.036867e-11,1.186906e-10,8.063565e-11,2.341949e-08,2.510036e-08,,,,,4.998212e-14,4.998212e-14
2018-08-04,4.490000e+01,-1.143000e+02,3.890066e-08,1.763620e-09,2.096527e-09,1.255019e-09,4.731798e-09,3.685489e-07,6.960870e-10,6.486459e-12,9.952916e-11,4.348508e-10,2.108514e-10,3.784870e-11,8.207583e-11,3.619665e-10,1.745447e-10,1.054418e-10,7.941490e-10,3.609199e-10,2.478860e-10,2.639915e-10,1.483725e-10,1.955678e-10,1.787462e-11,1.042625e-10,3.383278e-11,3.445932e-11,1.953309e-12,4.732167e-11,2.764116e-11,1.879599e-11,1.171985e-11,2.127140e-09,1.054787e-10,1.054418e-10,2.338061e-09,7.499646e-10,7.024541e-11,1.745447e-10,9.947548e-10,3.784870e-11,3.784870e-11,1.955678e-10,5.103390e-10,1.787462e-11,7.237814e-10,1.155069e-09,2.478860e-10,7.025735e-10,2.105528e-09,8.207583e-11,8.207583e-11,3.890066e-08,1.255019e-09,4.731798e-09,2.096527e-09,3.685489e-07,2.424960e+03,1.424942e+03,1.000019e+03,1.424942e+03,1.000019e+03,2.988931e-11,2.988931e-11
2018-08-04,4.490000e+01,-1.153000e+02,7.676050e-09,3.467582e-10,4.136959e-10,2.476460e-10,9.336993e-10,7.272369e-08,1.364876e-10,1.279937e-12,1.960706e-11,8.580667e-11,4.180674e-11,7.421314e-12,1.619556e-11,7.137368e-11,3.444194e-11,2.080625e-11,1.567050e-10,7.121830e-11,4.891395e-11,5.209197e-11,2.917437e-11,3.888482e-11,3.527099e-12,2.057353e-11,6.676034e-12,6.799665e-12,3.854355e-13,9.337721e-12,5.454276e-12,3.708908e-12,2.312613e-12,4.184573e-10,2.081352e-11,2.080625e-11,4.600770e-10,1.481869e-10,1.386113e-11,3.444194e-11,1.964900e-10,7.421314e-12,7.421314e-12,3.888482e-11,1.005481e-10,3.527099e-12,1.429600e-10,2.279233e-10,4.891395e-11,1.377676e-10,4.146048e-10,1.619556e-11,1.619556e-11,7.676050e-09,2.476460e-10,9.336993e-10,4.136959e-10,7.272369e-08,5.679273e+02,2.565768e+02,3.113505e+02,2.565768e+02,3.113505e+02,5.897891e-12,5.897891e-12
2018-08-04,4.490000e+01,-1.151000e+02,5.204102e-10,2.237150e-11,2.804718e-11,1.678956e-11,6.330165e-11,4.930419e-09,9.099177e-12,8.677537e-14,1.307137e-12,5.817402e-12,3.029474e-12,4.947542e-13,1.098004e-12,5.098120e-12,2.335047e-12,1.410593e-12,1.062407e-11,4.828360e-12,3.316200e-12,3.531659e-12,1.944958e-12,2.859178e-12,2.391253e-13,1.394816e-12,4.526125e-13,4.609942e-13,2.613122e-14,6.330658e-13,3.697814e-13,2.514514e-13,1.567873e-13,2.721029e-11,1.411086e-12,1.410593e-12,3.003197e-11,1.024169e-11,9.397379e-13,2.335047e-12,1.351648e-11,4.947542e-13,4.947542e-13,2.859178e-12,7.043078e-12,2.391253e-13,1.014138e-11,1.545243e-11,3.316200e-12,9.185952e-12,2.795458e-11,1.098004e-12,1.098004e-12,5.204102e-10,1.678956e-11,6.330165e-11,2.804718e-11,4.930419e-09,5.750388e+02,2.500259e+02,3.250129e+02,2.500259e+02,3.250129e+02,3.998570e-13,3.998570e-13
2018-08-04,4.530000e+01,-1.163000e+02,2.602051e-10,1.118575e-11,1.402359e-11,8.394778e-12,3.165082e-11,2.465210e-09,4.549588e-12,4.338769e-14,7.469356e-13,2.908701e-12,1.817684e-12,2.473771e-13,5.490022e-13,2.549060e-12,1.167523e-12,7.052964e-13,5.312034e-12,2.414180e-12,1.658100e-12,1.765830e-12,1.111404e-12,1.143671e-12,1.195627e-13,6.974078e-13,2.263062e-13,2.304971e-13,1.306561e-14,3.165329e-13,1.848907e-13,1.257257e-13,7.839366e-14,1.369851e-11,7.055429e-13,7.052964e-13,1.510935e-11,5.423793e-12,4.698689e-13,1.167523e-12,7.061185e-12,2.473771e-13,2.473771e-13,1.143671e-12,3.660465e-12,1.195627e-13,4.923699e-12,7.726214e-12,1.658100e-12,4.592976e-12,1.397729e-11,5.490022e-13,5.490022e-13,2.602051e-10,8.394778e-12,3.165082e-11,1.402359e-11,2.465210e-09,2.779684e-09,,,,,1.999285e-13,1.999285e-13
2018-08-04,4.530000e+01,-1.213000e+02,5.204102e-10,2.610008e-11,2.804718e-11,1.678955e-11,6.330165e-11,4.930419e-09,9.099176e-12,8.677537e-14,1.307137e-12,5.817402e-12,3.029474e-12,4.947542e-13,1.098004e-12,5.098120e-12,2.335046e-12,1.410593e-12,1.062407e-11,4.828360e-12,3.316200e-12,3.531659e-12,1.944958e-12,2.859178e-12,2.391253e-13,1.394816e-12,4.526125e-13,4.609942e-13,2.613122e-14,6.330658e-13,3.697814e-13,2.514514e-13,1.567873e-13,3.093888e-11,1.411086e-12,1.410593e-12,3.376056e-11,1.024169e-11,9.397379e-13,2.335046e-12,1.351648e-11,4.947542e-13,4.947542e-13,2.859178e-12,7.043078e-12,2.391253e-13,1.014138e-11,1.545243e-11,3.316200e-12,9.185951e-12,2.795458e-11,1.098004e-12,1.098004e-12,5.204102e-10,1.678955e-11,6.330165e-11,2.804718e-11,4.930419e-09,5.500096e+02,3.499878e+02,2.000218e+02,3.499878e+02,2.000218e+02,3.998570e-13,3.998570e-13
2018-08-04,4.530000e+01,-1.211000e+02,3.252564e-10,1.491433e-11,1.752949e-11,1.049347e-11,3.956353e-11,3.081512e-09,6.066118e-12,5.423461e-14,9.336694e-13,3.635876e-12,1.817684e-12,2.473771e-13,6.862527e-13,3.398747e-12,1.459404e-12,8.816206e-13,6.640042e-12,3.017725e-12,2.072625e-12,2.207287e-12,1.389256e-12,1.715507e-12,1.494533e-13,8.717597e-13,2.828828e-13,2.881214e-13,1.633201e-14,3.956661e-13,2.311134e-13,1.571571e-13,9.799208e-14,1.805529e-11,8.819288e-13,8.816206e-13,1.981884e-11,6.325320e-12,5.873362e-13,1.459404e-12,8.372060e-12,2.473771e-13,2.473771e-13,1.715507e-12,4.788002e-12,1.494533e-13,6.652962e-12,9.657767e-12,2.072625e-12,6.120352e-12,1.785075e-11,6.862527e-13,6.862527e-13,3.252564e-10,1.049347e-11,3.956353e-11,1.752949e-11,3.081512e-09,6.874520e+02,4.749401e+02,2.125119e+02,4.749401e+02,2.125119e+02,2.499107e-13,2.499107e-13
2018-08-04,4.770000e+01,-1.147000e+02,9.107178e-10,4.101441e-11,4.908257e-11,2.938172e-11,1.107779e-10,8.628233e-09,1.668182e-11,1.518569e-13,2.240807e-12,1.018045e-11,4.847158e-12,9.895085e-13,1.921508e-12,8.496867e-12,4.086332e-12,2.468538e-12,1.859212e-11,8.449629e-12,5.803350e-12,6.180404e-12,3.334214e-12,4.574684e-12,4.184693e-13,2.440927e-12,7.920719e-13,8.067398e-13,4.572964e-14,1.107865e-12,6.471175e-13,4.400399e-13,2.743778e-13,4.943562e-11,2.469400e-12,2.468538e-12,5.437356e-11,1.746854e-11,1.644541e-12,4.086332e-12,2.319941e-11,9.895085e-13,9.895085e-13,4.574684e-12,1.183108e-11,4.184693e-13,1.682423e-11,2.704175e-11,5.803350e-12,1.683368e-11,4.967878e-11,1.921508e-12,1.921508e-12,9.107178e-10,2.938172e-11,1.107779e-10,4.908257e-11,8.628233e-09,9.728893e-09,,,,,6.997497e-13,6.997497e-13
2018-08-04,4.770000e+01,-1.181000e+02,3.252564e-10,1.118575e-11,1.752949e-11,1.049347e-11,2.373812e-11,4.930419e-09,7.582647e-12,8.677537e-14,3.734677e-13,4.363051e-12,1.817684e-12,2.473772e-13,1.372505e-13,2.549060e-12,1.459404e-12,7.052965e-13,3.984025e-12,2.414180e-12,2.487150e-12,1.765830e-12,8.335534e-13,1.143671e-12,5.978134e-14,8.717597e-13,2.828828e-13,4.609942e-13,2.939762e-14,1.582665e-13,9.244536e-14,3.457456e-13,9.799208e-14,1.332505e-11,6.944495e-13,7.052965e-13,1.472479e-11,7.052495e-12,7.732746e-13,1.459404e-12,9.285173e-12,2.473772e-13,2.473772e-13,1.143671e-12,3.382614e-12,5.978134e-14,4.586066e-12,6.398205e-12,2.487150e-12,7.669422e-12,1.655478e-11,1.372505e-13,1.372505e-13,3.252564e-10,1.049347e-11,2.373812e-11,1.752949e-11,4.930419e-09,4.500130e+02,2.750164e+02,1.749966e+02,2.750164e+02,1.749966e+02,,
