date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,c5h8fire,terpenesfire,c2h6sfire,isoprene_isoprene,isoprene_total,terpenes_monoterpenes,terpenes_total,other_dms,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2018-08-23,3.130000e+01,-9.909999e+01,4.584901e-10,1.863842e-11,2.471004e-11,1.479188e-11,3.717988e-11,7.239637e-09,1.137123e-11,1.274176e-13,4.667221e-13,5.125229e-12,1.514371e-12,2.123704e-12,2.057215e-12,8.285040e-13,3.119994e-12,2.930174e-12,2.921628e-12,2.074301e-12,1.388920e-12,1.429244e-12,7.022448e-14,1.228856e-12,3.987592e-13,5.415248e-13,3.837008e-14,1.859139e-13,1.085946e-13,4.430658e-13,1.381323e-13,2.117944e-11,8.757065e-13,8.285040e-13,2.288365e-11,7.868456e-12,9.786542e-13,2.057215e-12,1.090433e-11,1.429244e-12,3.512625e-12,7.022448e-14,5.012093e-12,6.050168e-12,2.921628e-12,1.149864e-11,2.047044e-11,4.584901e-10,1.479188e-11,3.717988e-11,2.471004e-11,7.239637e-09,7.774808e-09,,,,,,,,,,,,
2018-08-23,3.170000e+01,-9.490001e+01,4.584901e-10,2.795762e-11,2.471004e-11,1.479188e-11,5.576982e-11,4.343782e-09,1.137123e-11,7.645056e-14,1.400166e-12,5.125229e-12,3.028743e-12,4.247408e-12,2.057215e-12,1.242756e-12,9.359982e-12,4.395261e-12,2.921628e-12,3.111451e-12,2.083381e-12,2.858488e-12,2.106734e-13,1.228856e-12,3.987592e-13,4.061436e-13,2.302205e-14,5.577416e-13,3.257837e-13,2.215329e-13,1.381323e-13,3.246924e-11,1.243190e-12,1.242756e-12,3.495518e-11,9.382828e-12,8.279249e-13,2.057215e-12,1.226797e-11,2.858488e-12,6.330789e-12,2.106734e-13,9.399950e-12,1.375524e-11,2.921628e-12,1.144768e-11,2.812455e-11,4.584901e-10,1.479188e-11,5.576982e-11,2.471004e-11,4.343782e-09,4.897896e-09,6.182936e-13,9.673603e-13,3.522807e-13,6.182936e-13,6.182936e-13,9.673603e-13,9.673603e-13,3.522807e-13,,,,
2018-08-23,3.190000e+01,-9.430000e+01,9.169802e-10,3.727683e-11,4.942008e-11,2.958376e-11,1.115396e-10,8.687564e-09,1.516164e-11,1.529011e-13,2.333610e-12,1.025046e-11,4.543114e-12,8.494817e-12,4.114431e-12,2.485512e-12,1.871996e-11,8.790522e-12,5.843256e-12,6.222902e-12,3.472301e-12,4.287732e-12,4.213469e-13,2.457712e-12,7.975184e-13,8.122872e-13,4.604409e-14,1.115483e-12,6.515673e-13,4.430658e-13,2.762646e-13,4.583335e-11,2.486381e-12,2.485512e-12,5.080524e-11,1.725128e-11,1.655850e-12,4.114431e-12,2.302156e-11,4.287732e-12,1.196712e-11,4.213469e-13,1.667620e-11,2.751049e-11,5.843256e-12,1.531454e-11,4.866828e-11,9.169802e-10,2.958376e-11,1.115396e-10,4.942008e-11,8.687564e-09,9.795793e-09,6.182936e-13,1.934721e-12,7.045615e-13,6.182936e-13,6.182936e-13,1.934721e-12,1.934721e-12,7.045615e-13,,,,
2018-08-23,3.210000e+01,-1.021000e+02,3.056601e-10,9.319209e-12,1.647336e-11,9.861254e-12,1.858994e-11,5.791710e-09,7.580818e-12,1.019341e-13,4.667221e-13,5.125229e-12,1.514371e-12,2.123704e-12,1.371477e-12,8.285040e-13,3.119994e-12,2.930174e-12,2.921628e-12,2.074301e-12,6.944602e-13,1.429244e-12,7.022448e-14,8.192373e-13,2.658395e-13,4.061436e-13,3.069606e-14,1.859139e-13,1.085946e-13,3.692215e-13,9.208818e-14,1.186023e-11,7.558181e-13,8.285040e-13,1.344455e-11,7.458837e-12,7.026791e-13,1.371477e-12,9.532993e-12,1.429244e-12,2.818165e-12,7.022448e-14,4.317633e-12,6.050168e-12,2.921628e-12,7.682752e-12,1.665455e-11,3.056601e-10,9.861254e-12,1.858994e-11,1.647336e-11,5.791710e-09,6.142294e-09,,,,,,,,,,,,
2018-08-23,3.210000e+01,-1.007000e+02,1.222640e-09,4.659604e-11,6.589344e-11,3.944502e-11,9.294970e-11,1.882306e-08,2.653286e-11,3.312858e-13,1.866888e-12,1.537569e-11,6.057485e-12,8.494817e-12,6.171646e-12,2.485512e-12,1.247998e-11,8.790522e-12,8.764884e-12,6.222902e-12,3.472301e-12,5.716976e-12,2.808979e-13,2.867331e-12,1.196278e-12,1.759956e-12,1.074362e-13,5.577416e-13,3.257837e-13,1.403042e-12,3.683527e-13,5.468583e-11,2.654920e-12,2.485512e-12,5.982626e-11,2.430050e-11,3.063670e-12,6.171646e-12,3.353582e-11,5.716976e-12,1.196712e-11,2.808979e-13,1.796499e-11,2.127050e-11,8.764884e-12,2.686415e-11,5.689953e-11,1.222640e-09,3.944502e-11,9.294970e-11,6.589344e-11,1.882306e-08,2.024399e-08,6.182936e-13,3.224534e-13,,6.182936e-13,6.182936e-13,3.224534e-13,3.224534e-13,,,,,
2018-08-23,3.250000e+01,-9.850000e+01,6.113202e-10,1.863842e-11,3.294672e-11,1.972251e-11,3.717988e-11,8.687564e-09,1.137123e-11,1.529011e-13,9.334442e-13,6.833638e-12,3.028743e-12,4.247408e-12,2.742954e-12,1.242756e-12,6.239988e-12,4.395261e-12,3.895504e-12,3.111451e-12,1.388920e-12,2.858488e-12,1.404490e-13,1.638475e-12,5.316789e-13,8.122872e-13,5.371811e-14,1.859139e-13,1.085946e-13,6.645987e-13,1.841764e-13,2.268331e-11,1.143283e-12,1.242756e-12,2.506935e-11,1.150086e-11,1.397684e-12,2.742954e-12,1.564149e-11,2.858488e-12,5.636329e-12,1.404490e-13,8.635266e-12,1.063525e-11,3.895504e-12,1.152413e-11,2.605488e-11,6.113202e-10,1.972251e-11,3.717988e-11,3.294672e-11,8.687564e-09,8.749377e+02,,,,,,,,,5.499489e+02,3.249889e+02,5.499489e+02,3.249889e+02
2018-08-23,3.270000e+01,-1.151000e+02,6.113202e-10,1.863842e-11,3.294672e-11,1.972251e-11,5.576982e-11,1.013549e-08,1.516164e-11,1.783847e-13,9.334442e-13,8.542047e-12,3.028743e-12,4.247408e-12,3.428692e-12,1.242756e-12,6.239988e-12,4.395261e-12,4.869380e-12,3.111451e-12,2.083381e-12,2.858488e-12,1.404490e-13,1.638475e-12,6.645987e-13,9.476685e-13,6.139212e-14,1.859139e-13,1.085946e-13,7.384430e-13,1.841764e-13,2.268331e-11,1.217128e-12,1.242756e-12,2.514320e-11,1.320926e-11,1.673659e-12,3.428692e-12,1.831161e-11,2.858488e-12,6.330789e-12,1.404490e-13,9.329726e-12,1.063525e-11,4.869380e-12,1.534002e-11,3.084465e-11,6.113202e-10,1.972251e-11,5.576982e-11,3.294672e-11,1.013549e-08,1.085525e-08,,,,,,,,,,,,
2018-08-23,3.350000e+01,-1.109000e+02,4.126411e-09,1.491073e-10,2.306270e-10,1.429882e-10,3.346189e-10,6.805259e-08,9.855063e-11,1.197726e-12,5.600665e-12,5.637751e-11,2.271557e-11,3.185556e-11,2.125789e-11,9.113544e-12,4.679991e-11,3.369700e-11,3.213790e-11,2.178016e-11,1.180582e-11,1.858017e-11,9.831426e-13,1.065008e-11,4.120512e-12,6.092155e-12,3.837007e-13,1.673225e-12,9.773510e-13,4.873724e-12,1.335279e-12,1.764882e-10,8.859578e-12,9.113544e-12,1.944613e-10,8.974316e-11,1.059637e-11,2.125789e-11,1.215974e-10,1.858017e-11,4.366139e-11,9.831426e-13,6.322470e-11,8.049691e-11,3.213790e-11,9.974835e-11,2.123832e-10,4.126411e-09,1.429882e-10,3.346189e-10,2.306270e-10,6.805259e-08,2.749927e+02,1.854881e-12,9.673603e-13,1.174269e-13,1.854881e-12,1.854881e-12,9.673603e-13,9.673603e-13,1.174269e-13,1.999924e+02,7.500038e+01,1.999924e+02,7.500038e+01
2018-08-23,3.370000e+01,-9.609999e+01,9.169802e-10,3.727683e-11,4.942008e-11,3.451439e-11,7.435976e-11,1.592720e-08,2.274245e-11,2.803187e-13,1.400166e-12,1.366728e-11,6.057485e-12,6.371112e-12,4.800169e-12,2.071260e-12,1.247998e-11,7.325435e-12,7.791007e-12,5.185752e-12,2.777841e-12,4.287732e-12,2.106734e-13,2.457712e-12,9.304381e-13,1.353812e-12,9.208818e-14,3.718278e-13,2.171891e-13,1.107664e-12,3.223086e-13,4.386275e-11,2.018990e-12,2.071260e-12,4.795300e-11,2.218247e-11,2.376338e-12,4.800169e-12,2.935898e-11,4.287732e-12,9.148953e-12,2.106734e-13,1.364736e-11,1.980541e-11,7.791007e-12,2.302277e-11,5.061919e-11,9.169802e-10,3.451439e-11,7.435976e-11,4.942008e-11,1.592720e-08,1.700248e-08,6.182936e-13,3.224534e-13,,6.182936e-13,6.182936e-13,3.224534e-13,3.224534e-13,,,,,
2018-08-23,3.390000e+01,-9.530000e+01,6.113202e-09,2.236610e-10,3.377039e-10,2.120170e-10,4.833385e-10,9.990699e-08,1.440355e-10,1.758363e-12,8.867720e-12,8.200366e-11,3.331617e-11,4.672149e-11,3.154397e-11,1.284181e-11,6.863986e-11,4.981296e-11,4.869380e-11,3.215166e-11,1.805597e-11,2.715564e-11,1.474714e-12,1.597513e-11,6.114308e-12,8.799779e-12,5.678771e-13,2.602794e-12,1.520324e-12,7.162897e-12,1.933852e-12,2.646804e-10,1.321987e-11,1.284181e-11,2.907421e-10,1.312949e-10,1.548196e-11,3.154397e-11,1.783209e-10,2.715564e-11,6.477746e-11,1.474714e-12,9.340782e-11,1.184528e-10,4.869380e-11,1.457939e-10,3.129405e-10,6.113202e-09,2.120170e-10,4.833385e-10,3.377039e-10,9.990699e-08,9.774839e+02,2.473174e-12,1.612267e-12,1.174269e-13,2.473174e-12,2.473174e-12,1.612267e-12,1.612267e-12,1.174269e-13,5.774946e+02,3.999893e+02,5.774946e+02,3.999893e+02
2018-08-23,3.410000e+01,-9.490001e+01,1.528300e-09,6.523446e-11,8.236680e-11,4.930627e-11,1.858994e-10,1.447927e-08,2.653286e-11,2.548352e-13,3.733777e-12,1.708409e-11,7.571856e-12,1.274222e-11,6.857384e-12,4.142520e-12,3.119994e-11,1.318578e-11,9.738759e-12,1.037150e-11,5.555682e-12,7.146220e-12,7.022448e-13,4.096186e-12,1.329197e-12,1.353812e-12,7.674016e-14,1.859139e-12,1.085946e-12,7.384430e-13,4.604409e-13,7.933974e-11,4.143968e-12,4.142520e-12,8.762623e-11,2.875214e-11,2.759750e-12,6.857384e-12,3.836927e-11,7.146220e-12,1.829791e-11,7.022448e-13,2.614637e-11,4.438572e-11,9.738759e-12,2.678770e-11,8.091218e-11,1.528300e-09,4.930627e-11,1.858994e-10,8.236680e-11,1.447927e-08,1.632632e-08,1.236587e-12,3.224534e-12,1.174269e-12,1.236587e-12,1.236587e-12,3.224534e-12,3.224534e-12,1.174269e-12,,,,
2018-08-23,3.590000e+01,-9.770000e+01,4.584901e-10,1.863842e-11,2.471004e-11,1.479188e-11,3.717988e-11,7.239637e-09,1.137123e-11,1.274176e-13,4.667221e-13,6.833638e-12,3.028743e-12,4.247408e-12,2.742954e-12,8.285040e-13,6.239988e-12,4.395261e-12,3.895504e-12,2.074301e-12,1.388920e-12,1.429244e-12,1.404490e-13,1.228856e-12,5.316789e-13,6.769061e-13,4.604409e-14,1.859139e-13,1.085946e-13,5.907544e-13,1.381323e-13,2.117944e-11,1.023395e-12,8.285040e-13,2.303134e-11,1.109124e-11,1.254629e-12,2.742954e-12,1.508882e-11,1.429244e-12,5.636329e-12,1.404490e-13,7.206022e-12,1.063525e-11,3.895504e-12,1.149864e-11,2.602940e-11,4.584901e-10,1.479188e-11,3.717988e-11,2.471004e-11,7.239637e-09,7.774808e-09,,,,,,,,,,,,
2018-08-23,3.770000e+01,-1.035000e+02,1.528300e-10,9.319209e-12,1.647336e-11,9.861254e-12,1.858994e-11,4.343782e-09,3.790409e-12,7.645056e-14,4.667221e-13,3.416819e-12,1.514371e-12,2.123704e-12,1.371477e-12,4.142520e-13,3.119994e-12,1.465087e-12,1.947752e-12,1.037150e-12,6.944602e-13,1.429244e-12,7.022448e-14,4.096187e-13,2.658395e-13,2.707624e-13,2.302205e-14,1.859139e-13,1.085946e-13,2.953772e-13,9.208818e-14,1.082308e-11,6.819738e-13,4.142520e-13,1.191931e-11,5.340809e-12,5.596240e-13,1.371477e-12,7.271910e-12,1.429244e-12,2.818165e-12,7.022448e-14,4.317633e-12,4.585081e-12,1.947752e-12,3.866860e-12,1.039969e-11,1.528300e-10,9.861254e-12,1.858994e-11,1.647336e-11,4.343782e-09,4.541537e-09,,,,,,,,,,,,
2018-08-23,3.770000e+01,-1.193000e+02,1.528300e-09,6.523445e-11,8.236680e-11,4.930627e-11,1.858994e-10,1.447927e-08,2.653286e-11,2.548352e-13,3.733777e-12,1.708409e-11,7.571856e-12,1.274222e-11,6.857383e-12,4.142520e-12,3.119993e-11,1.318578e-11,9.738759e-12,1.037150e-11,5.555681e-12,7.146219e-12,7.022448e-13,4.096186e-12,1.329197e-12,1.353812e-12,7.674016e-14,1.859139e-12,1.085946e-12,7.384430e-13,4.604409e-13,7.933973e-11,4.143968e-12,4.142520e-12,8.762622e-11,2.875214e-11,2.759750e-12,6.857383e-12,3.836927e-11,7.146219e-12,1.829791e-11,7.022448e-13,2.614637e-11,4.438572e-11,9.738759e-12,2.678769e-11,8.091217e-11,1.528300e-09,4.930627e-11,1.858994e-10,8.236680e-11,1.447927e-08,8.625455e+02,1.236587e-12,3.224534e-12,1.174269e-12,1.236587e-12,1.236587e-12,3.224534e-12,3.224534e-12,1.174269e-12,5.259594e+02,3.365862e+02,5.259594e+02,3.365862e+02
2018-08-23,3.850000e+01,-1.199000e+02,3.056601e-10,9.319209e-12,2.471004e-11,1.479188e-11,3.717988e-11,5.791710e-09,7.580818e-12,1.019341e-13,4.667221e-13,5.125229e-12,1.514371e-12,2.123704e-12,2.057215e-12,8.285040e-13,3.119994e-12,2.930174e-12,2.921628e-12,2.074301e-12,1.388920e-12,1.429244e-12,7.022448e-14,8.192373e-13,3.987592e-13,5.415248e-13,3.837008e-14,1.859139e-13,1.085946e-13,4.430658e-13,1.381323e-13,1.186023e-11,8.757065e-13,8.285040e-13,1.356444e-11,7.458837e-12,9.786542e-13,2.057215e-12,1.049471e-11,1.429244e-12,3.512625e-12,7.022448e-14,5.012093e-12,6.050168e-12,2.921628e-12,7.682752e-12,1.665455e-11,3.056601e-10,1.479188e-11,3.717988e-11,2.471004e-11,5.791710e-09,6.174051e-09,,,,,,,,,,,,
2018-08-23,3.850000e+01,-1.197000e+02,4.584901e-10,1.863842e-11,2.471004e-11,1.479188e-11,3.717988e-11,7.239637e-09,1.137123e-11,1.274176e-13,4.667221e-13,6.833639e-12,3.028743e-12,4.247408e-12,2.057216e-12,8.285041e-13,6.239988e-12,4.395261e-12,3.895504e-12,2.074301e-12,1.388921e-12,1.429244e-12,1.404490e-13,1.228856e-12,3.987592e-13,6.769061e-13,4.604409e-14,1.859139e-13,1.085946e-13,5.169101e-13,1.381323e-13,2.117944e-11,9.495508e-13,8.285041e-13,2.295750e-11,1.109124e-11,1.121709e-12,2.057216e-12,1.427016e-11,1.429244e-12,5.636329e-12,1.404490e-13,7.206022e-12,1.063525e-11,3.895504e-12,1.149865e-11,2.602940e-11,4.584901e-10,1.479188e-11,3.717988e-11,2.471004e-11,7.239637e-09,7.273450e+02,,,,,,,,,4.091465e+02,3.181985e+02,4.091465e+02,3.181985e+02
2018-08-23,3.930000e+01,-1.227000e+02,2.598111e-09,9.319209e-11,1.400236e-10,8.875129e-11,2.044893e-10,4.198990e-08,6.064654e-11,7.390221e-13,3.733777e-12,3.587660e-11,1.362934e-11,1.911334e-11,1.302903e-11,5.385276e-12,3.119994e-11,2.051122e-11,2.045140e-11,1.348296e-11,7.639062e-12,1.143395e-11,6.320203e-13,6.553898e-12,2.525475e-12,3.790674e-12,2.378945e-13,1.115483e-12,6.515673e-13,3.027616e-12,8.287936e-13,1.104088e-10,5.623460e-12,5.385276e-12,1.214176e-10,5.605984e-11,6.554043e-12,1.302903e-11,7.564292e-11,1.143395e-11,2.675240e-11,6.320203e-13,3.881837e-11,5.171116e-11,2.045140e-11,6.138556e-11,1.335481e-10,2.598111e-09,8.875129e-11,2.044893e-10,1.400236e-10,4.198990e-08,2.565196e+02,1.236587e-12,6.449069e-13,,1.236587e-12,1.236587e-12,6.449069e-13,6.449069e-13,,2.013184e+02,5.520119e+01,2.013184e+02,5.520119e+01
2018-08-23,3.950000e+01,-1.227000e+02,1.147754e-07,4.324113e-09,6.334007e-09,3.919848e-09,9.889848e-09,1.753440e-06,2.645705e-09,3.086054e-11,1.806214e-10,1.525610e-09,6.314929e-10,9.004505e-10,5.815062e-10,2.564220e-10,1.463277e-09,9.464463e-10,8.764884e-10,6.274761e-10,3.451467e-10,5.245325e-10,3.146056e-11,3.014793e-10,1.127159e-10,1.577191e-10,9.937849e-12,6.116567e-11,3.572761e-11,1.236892e-10,3.609857e-11,5.132210e-09,2.566810e-10,2.564220e-10,5.645313e-09,2.458582e-09,2.803729e-10,5.815062e-10,3.320461e-09,5.245325e-10,1.245597e-09,3.146056e-11,1.801590e-09,2.409724e-09,8.764884e-10,2.676566e-09,5.962778e-09,1.147754e-07,3.919848e-09,9.889848e-09,6.334007e-09,1.753440e-06,2.104258e+03,5.750131e-11,5.739671e-11,1.432608e-11,5.750131e-11,5.750131e-11,5.739671e-11,5.739671e-11,1.432608e-11,8.060573e+02,1.298201e+03,8.060573e+02,1.298201e+03
2018-08-23,3.950000e+01,-1.229000e+02,2.047923e-08,8.014519e-10,1.128425e-09,6.952183e-10,1.877584e-09,2.953772e-07,4.586394e-10,5.198638e-12,3.547088e-11,2.665119e-10,1.135778e-10,1.656489e-10,1.021750e-10,4.722473e-11,2.870394e-10,1.728803e-10,1.528985e-10,1.161608e-10,6.527926e-11,9.575934e-11,6.249978e-12,5.406966e-11,1.980504e-11,2.667010e-11,1.657587e-12,1.319989e-11,7.710214e-12,2.023334e-11,6.400129e-12,9.530836e-10,4.754357e-11,4.722473e-11,1.047852e-09,4.341594e-10,4.813272e-11,1.021750e-10,5.844671e-10,9.575934e-11,2.309282e-10,6.249978e-12,3.329375e-10,4.599197e-10,1.528985e-10,4.638381e-10,1.076656e-09,2.047923e-08,6.952183e-10,1.877584e-09,1.128425e-09,2.953772e-07,1.527980e+03,1.174758e-11,1.547776e-11,4.579649e-12,1.174758e-11,1.174758e-11,1.547776e-11,1.547776e-11,4.579649e-12,8.756749e+02,6.523049e+02,8.756749e+02,6.523049e+02
2018-08-23,4.010000e+01,-1.149000e+02,4.554336e-08,1.668138e-09,2.528661e-09,1.577801e-09,3.662218e-09,7.413388e-07,1.091638e-09,1.304756e-11,6.440765e-11,6.235696e-10,2.513857e-10,3.482875e-10,2.358940e-10,9.859199e-11,5.241590e-10,3.677369e-10,3.583864e-10,2.406189e-10,1.312530e-10,2.058111e-10,1.109547e-11,1.196087e-10,4.572439e-11,6.647217e-11,4.228382e-12,1.914913e-11,1.118524e-11,5.375865e-11,1.445784e-11,1.973165e-09,9.855086e-11,9.859199e-11,2.170308e-09,9.945639e-10,1.164250e-10,2.358940e-10,1.346883e-09,2.058111e-10,4.795405e-10,1.109547e-11,6.964471e-10,8.918959e-10,3.583864e-10,1.104685e-09,2.354968e-09,4.554336e-08,1.577801e-09,3.662218e-09,2.528661e-09,7.413388e-07,1.483309e+03,1.916710e-11,1.064096e-11,8.219884e-13,1.916710e-11,1.916710e-11,1.064096e-11,1.064096e-11,8.219884e-13,7.333054e+02,7.500038e+02,7.333054e+02,7.500038e+02
2018-08-23,4.090000e+01,-1.119000e+02,6.113202e-10,1.863842e-11,3.294672e-11,1.972251e-11,3.717988e-11,8.687564e-09,1.137123e-11,1.529011e-13,9.334442e-13,6.833638e-12,3.028743e-12,4.247408e-12,2.742954e-12,1.242756e-12,6.239988e-12,4.395261e-12,3.895504e-12,3.111451e-12,1.388920e-12,2.858488e-12,1.404490e-13,1.638475e-12,5.316789e-13,8.122872e-13,5.371811e-14,1.859139e-13,1.085946e-13,6.645987e-13,1.841764e-13,2.268331e-11,1.143283e-12,1.242756e-12,2.506935e-11,1.150086e-11,1.397684e-12,2.742954e-12,1.564149e-11,2.858488e-12,5.636329e-12,1.404490e-13,8.635266e-12,1.063525e-11,3.895504e-12,1.152413e-11,2.605488e-11,6.113202e-10,1.972251e-11,3.717988e-11,3.294672e-11,8.687564e-09,9.388733e-09,,,,,,,,,,,,
2018-08-23,4.090000e+01,-1.221000e+02,7.641502e-10,3.727683e-11,4.118340e-11,2.465314e-11,9.294970e-11,7.239637e-09,1.516164e-11,1.274176e-13,2.333610e-12,8.542047e-12,4.543114e-12,8.494817e-12,3.428692e-12,2.071260e-12,1.559997e-11,7.325435e-12,4.869380e-12,5.185752e-12,3.472301e-12,4.287732e-12,3.511224e-13,2.048093e-12,6.645987e-13,6.769061e-13,3.837008e-14,9.295694e-13,5.429728e-13,3.692215e-13,2.302205e-13,4.479619e-11,2.071984e-12,2.071260e-12,4.893944e-11,1.513325e-11,1.379875e-12,3.428692e-12,1.994182e-11,4.287732e-12,1.196712e-11,3.511224e-13,1.660597e-11,2.292540e-11,4.869380e-12,1.528905e-11,4.308384e-11,7.641502e-10,2.465314e-11,9.294970e-11,4.118340e-11,7.239637e-09,8.163161e-09,6.182936e-13,1.612267e-12,5.871346e-13,6.182936e-13,6.182936e-13,1.612267e-12,1.612267e-12,5.871346e-13,,,,
2018-08-23,4.090000e+01,-1.223000e+02,4.921127e-08,2.245929e-09,2.652211e-09,1.587662e-09,5.985961e-09,4.662326e-07,8.793749e-10,8.205694e-12,1.264817e-10,5.501078e-10,2.680437e-10,4.608438e-10,2.208078e-10,1.333892e-10,1.004638e-09,4.585722e-10,3.135880e-10,3.339624e-10,1.881987e-10,2.472592e-10,2.261228e-11,1.318972e-10,4.280015e-11,4.359275e-11,2.471033e-12,5.986427e-11,3.496745e-11,2.377786e-11,1.482620e-11,2.706373e-09,1.334358e-10,1.333892e-10,2.973198e-09,9.500487e-10,8.886394e-11,2.208078e-10,1.259720e-09,2.472592e-10,6.490425e-10,2.261228e-11,9.189141e-10,1.463210e-09,3.135880e-10,8.875806e-10,2.664379e-09,4.921127e-08,1.587662e-09,5.985961e-09,2.652211e-09,4.662326e-07,1.936065e+03,4.760861e-11,1.038300e-10,3.781147e-11,4.760861e-11,4.760861e-11,1.038300e-10,1.038300e-10,3.781147e-11,1.126359e+03,8.097065e+02,1.126359e+03,8.097065e+02
2018-08-23,4.110000e+01,-1.237000e+02,5.043391e-09,2.329802e-10,2.718104e-10,1.627107e-10,6.134680e-10,4.778160e-08,9.096981e-11,8.409562e-13,1.306822e-11,5.637751e-11,2.725868e-11,4.672149e-11,2.262937e-11,1.367032e-11,1.029598e-10,4.688279e-11,3.213791e-11,3.422596e-11,1.944489e-11,2.572639e-11,2.317408e-12,1.351742e-11,4.386351e-12,4.467580e-12,2.532425e-13,6.135158e-12,3.583620e-12,2.436862e-12,1.519455e-12,2.802744e-10,1.367509e-11,1.367032e-11,3.076198e-10,9.715361e-11,9.107174e-12,2.262937e-11,1.288901e-10,2.572639e-11,6.616638e-11,2.317408e-12,9.421018e-11,1.498426e-10,3.213791e-11,9.181077e-11,2.737913e-10,5.043391e-09,1.627107e-10,6.134680e-10,2.718104e-10,4.778160e-08,5.387686e-08,4.946349e-12,1.064096e-11,3.875088e-12,4.946349e-12,4.946349e-12,1.064096e-11,1.064096e-11,3.875088e-12,,,,
2018-08-23,4.130000e+01,-1.211000e+02,2.567545e-08,1.062390e-09,1.400235e-09,8.529984e-10,2.658361e-09,3.185440e-07,5.268668e-10,5.606375e-12,5.273959e-11,3.143474e-10,1.393222e-10,2.187415e-10,1.227472e-10,6.338056e-11,4.211992e-10,2.241583e-10,1.801671e-10,1.566097e-10,8.750199e-11,1.229150e-10,9.339855e-12,6.799670e-11,2.379263e-11,2.910696e-11,1.765023e-12,2.212375e-11,1.292275e-11,2.015949e-11,7.873539e-12,1.271739e-09,6.307953e-11,6.338056e-11,1.398199e-09,5.216662e-10,5.466462e-11,1.227472e-10,6.990780e-10,1.229150e-10,3.062435e-10,9.339855e-12,4.384984e-10,6.453575e-10,1.801671e-10,5.324732e-10,1.357998e-09,2.567545e-08,8.529984e-10,2.658361e-09,1.400235e-09,3.185440e-07,4.293628e+03,1.916710e-11,3.289025e-11,1.127298e-11,1.916710e-11,1.916710e-11,3.289025e-11,3.289025e-11,1.127298e-11,2.617983e+03,1.675644e+03,2.617983e+03,1.675644e+03
2018-08-23,4.150000e+01,-1.161000e+02,3.515091e-09,1.304689e-10,1.976803e-10,1.183351e-10,2.788491e-10,5.646917e-08,8.338899e-11,9.938573e-13,5.133943e-12,4.783547e-11,1.968683e-11,2.760816e-11,1.782920e-11,7.456536e-12,4.055992e-11,2.783665e-11,2.726853e-11,1.866871e-11,9.722443e-12,1.572168e-11,8.426938e-13,9.011611e-12,3.455913e-12,5.144486e-12,3.223086e-13,1.487311e-12,8.687565e-13,4.135281e-12,1.105058e-12,1.542716e-10,7.596406e-12,7.456536e-12,1.693245e-10,7.653390e-11,8.922708e-12,1.782920e-11,1.032858e-10,1.572168e-11,3.733060e-11,8.426938e-13,5.389498e-11,6.839657e-11,2.726853e-11,8.438285e-11,1.800479e-10,3.515091e-09,1.183351e-10,2.788491e-10,1.976803e-10,5.646917e-08,6.057924e-08,1.236587e-12,9.673603e-13,1.174269e-13,1.236587e-12,1.236587e-12,9.673603e-13,9.673603e-13,1.174269e-13,,,,
2018-08-23,4.150000e+01,-1.209000e+02,4.584901e-10,1.863842e-11,2.471004e-11,1.972251e-11,3.717988e-11,8.687564e-09,1.137123e-11,1.529011e-13,9.334442e-13,6.833638e-12,3.028742e-12,4.247408e-12,2.742953e-12,1.242756e-12,6.239987e-12,4.395261e-12,3.895504e-12,3.111451e-12,1.388920e-12,2.858488e-12,1.404490e-13,1.228856e-12,5.316789e-13,8.122872e-13,4.604409e-14,1.859139e-13,1.085946e-13,5.907544e-13,1.841764e-13,2.268331e-11,1.069439e-12,1.242756e-12,2.499551e-11,1.109124e-11,1.390010e-12,2.742953e-12,1.522420e-11,2.858488e-12,5.636329e-12,1.404490e-13,8.635266e-12,1.063525e-11,3.895504e-12,1.152413e-11,2.605488e-11,4.584901e-10,1.972251e-11,3.717988e-11,2.471004e-11,8.687564e-09,3.462454e+03,,,,,,,,,2.700319e+03,7.621351e+02,2.700319e+03,7.621351e+02
