date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,terpenesfire,c2h6sfire,terpenes_monoterpenes,terpenes_total,other_dms,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2020-09-21,3.990000e+01,-1.213000e+02,7.706839e-09,3.498020e-10,4.153553e-10,2.486393e-10,9.374445e-10,7.301538e-08,1.378457e-10,1.285071e-12,1.972145e-11,8.615084e-11,4.186702e-11,7.498680e-12,7.181063e-11,3.458008e-11,2.088970e-11,1.573335e-10,7.150396e-11,4.911015e-11,5.230092e-11,2.943250e-11,3.883688e-11,3.541246e-12,2.065605e-11,6.702812e-12,6.826938e-12,3.864026e-13,9.375174e-12,5.476153e-12,3.729111e-12,2.321889e-12,4.218244e-10,2.090233e-11,2.088970e-11,4.636165e-10,1.486739e-10,1.391615e-11,3.458008e-11,1.971701e-10,7.498680e-12,7.498680e-12,3.883688e-11,1.012431e-10,3.541246e-12,1.436213e-10,2.288375e-10,4.911015e-11,1.391308e-10,4.170784e-10,7.706839e-09,2.486393e-10,9.374445e-10,4.153553e-10,7.301538e-08,4.232695e+02,1.626052e-11,5.921548e-12,1.626052e-11,1.626052e-11,5.921548e-12,2.072284e+02,2.160410e+02,2.072284e+02,2.160410e+02
2020-09-21,3.990000e+01,-1.211000e+02,6.360013e-10,2.886716e-11,3.427689e-11,2.051877e-11,7.736192e-11,6.025541e-09,1.137562e-11,1.060495e-13,1.627499e-12,7.109536e-12,3.455045e-12,6.188231e-13,5.926119e-12,2.853696e-12,1.723907e-12,1.298384e-11,5.900812e-12,4.052779e-12,4.316095e-12,2.428896e-12,3.204985e-12,2.922387e-13,1.704626e-12,5.531447e-13,5.633881e-13,3.030608e-14,7.736795e-13,4.519156e-13,2.887053e-13,1.916122e-13,3.481076e-11,1.705913e-12,1.723907e-12,3.824058e-11,1.226921e-11,1.146839e-12,2.853696e-12,1.626974e-11,6.188231e-13,6.188231e-13,3.204985e-12,8.355015e-12,2.922387e-13,1.185224e-11,1.888465e-11,4.052779e-12,1.148167e-11,3.441910e-11,6.360013e-10,2.051877e-11,7.736192e-11,3.427689e-11,6.025541e-09,6.794188e-09,1.341888e-12,4.886714e-13,1.341888e-12,1.341888e-12,4.886714e-13,,,,
2020-09-21,4.010000e+01,-1.229000e+02,2.469181e-09,1.120725e-10,1.330750e-10,7.966112e-11,3.003463e-10,2.339328e-08,4.416417e-11,4.117217e-13,6.318524e-12,2.760173e-11,1.341371e-11,2.402490e-12,2.300729e-11,1.107906e-11,6.692817e-12,5.040783e-11,2.290903e-11,1.573432e-11,1.675660e-11,9.429830e-12,1.244288e-11,1.134574e-12,6.617958e-12,2.147503e-12,2.187271e-12,1.231185e-13,3.003697e-12,1.754496e-12,1.202939e-12,7.439062e-13,1.351476e-10,6.705038e-12,6.692817e-12,1.485455e-10,4.763339e-11,4.457893e-12,1.107906e-11,6.317034e-11,2.402490e-12,2.402490e-12,1.244288e-11,3.243712e-11,1.134574e-12,4.601457e-11,7.331686e-11,1.573432e-11,4.457589e-11,1.336271e-10,2.469181e-09,7.966112e-11,3.003463e-10,1.330750e-10,2.339328e-08,1.722334e+03,5.209683e-12,1.897195e-12,5.209683e-12,5.209683e-12,1.897195e-12,1.230008e+03,4.923266e+02,1.230008e+03,4.923266e+02
2020-09-21,4.010000e+01,-1.231000e+02,1.889298e-08,8.575246e-10,1.018225e-09,6.095283e-10,2.298104e-09,1.789940e-07,3.379228e-10,3.150295e-12,4.834628e-11,2.111950e-10,1.026352e-10,1.838269e-11,1.760406e-10,8.477157e-11,5.121019e-11,3.856963e-10,1.752888e-10,1.203914e-10,1.282134e-10,7.215249e-11,9.520691e-11,8.681209e-12,5.063740e-11,1.643165e-11,1.673594e-11,9.489592e-13,2.298283e-11,1.342455e-11,9.118277e-12,5.692009e-12,1.034084e-09,5.121767e-11,5.121019e-11,1.136512e-09,3.644676e-10,3.411655e-11,8.477157e-11,4.833557e-10,1.838269e-11,1.838269e-11,9.520691e-11,2.481931e-10,8.681209e-12,3.520812e-10,5.609851e-10,1.203914e-10,3.410731e-10,1.022449e-09,1.889298e-08,6.095283e-10,2.298104e-09,1.018225e-09,1.789940e-07,2.206417e+03,3.986197e-11,1.451641e-11,3.986197e-11,3.986197e-11,1.451641e-11,1.283989e+03,9.224277e+02,1.283989e+03,9.224277e+02
2020-09-21,4.010000e+01,-1.233000e+02,8.978841e-10,4.075364e-11,4.839091e-11,2.896768e-11,1.092168e-10,8.506646e-09,1.605970e-11,1.497170e-13,2.297645e-12,1.003699e-11,4.877711e-12,8.736325e-13,8.366287e-12,4.028748e-12,2.433752e-12,1.833012e-11,8.330558e-12,5.721570e-12,6.093311e-12,3.429029e-12,4.524685e-12,4.125723e-13,2.406530e-12,7.809101e-13,7.953714e-13,4.545913e-14,1.092253e-12,6.379984e-13,4.330580e-13,2.705114e-13,4.914459e-11,2.433821e-12,2.433752e-12,5.401217e-11,1.732123e-11,1.621741e-12,4.028748e-12,2.297172e-11,8.736325e-13,8.736325e-13,4.524685e-12,1.179532e-11,4.125723e-13,1.673257e-11,2.666068e-11,5.721570e-12,1.620941e-11,4.859167e-11,8.978841e-10,2.896768e-11,1.092168e-10,4.839091e-11,8.506646e-09,9.591796e-09,1.894430e-12,6.898890e-13,1.894430e-12,1.894430e-12,6.898890e-13,,,,
2020-09-21,4.030000e+01,-1.231000e+02,9.352960e-10,4.245171e-11,5.040720e-11,3.017467e-11,1.137675e-10,8.861090e-09,1.672885e-11,1.559552e-13,2.393380e-12,1.045520e-11,5.080949e-12,9.100339e-13,8.714881e-12,4.196612e-12,2.535158e-12,1.909388e-11,8.677665e-12,5.959969e-12,6.347198e-12,3.571905e-12,4.713214e-12,4.297629e-13,2.506802e-12,8.134481e-13,8.285119e-13,4.735326e-14,1.137764e-12,6.645817e-13,4.571168e-13,2.817827e-13,5.119229e-11,2.541245e-12,2.535158e-12,5.626869e-11,1.804295e-11,1.689313e-12,4.196612e-12,2.392888e-11,9.100339e-13,9.100339e-13,4.713214e-12,1.228679e-11,4.297629e-13,1.742976e-11,2.777154e-11,5.959969e-12,1.688481e-11,5.061632e-11,9.352960e-10,3.017467e-11,1.137675e-10,5.040720e-11,8.861090e-09,9.991454e-09,1.973365e-12,7.186344e-13,1.973365e-12,1.973365e-12,7.186344e-13,,,,
2020-09-21,4.030000e+01,-1.233000e+02,1.028826e-08,4.669689e-10,5.544791e-10,3.319214e-10,1.251443e-09,9.747198e-08,1.840174e-10,1.715507e-12,2.632718e-11,1.150072e-10,5.589044e-11,1.001037e-11,9.586371e-11,4.616273e-11,2.788674e-11,2.100326e-10,9.545431e-11,6.555965e-11,6.981919e-11,3.929096e-11,5.184535e-11,4.727391e-12,2.757482e-11,8.947928e-12,9.113630e-12,5.189917e-13,1.251540e-11,7.310399e-12,5.004226e-12,3.099609e-12,5.631152e-10,2.792964e-11,2.788674e-11,6.189316e-10,1.984725e-10,1.858055e-11,4.616273e-11,2.632158e-10,1.001037e-11,1.001037e-11,5.184535e-11,1.351547e-10,4.727391e-12,1.917274e-10,3.054870e-10,6.555965e-11,1.857329e-10,5.567795e-10,1.028826e-08,3.319214e-10,1.251443e-09,5.544791e-10,9.747198e-08,2.752078e+02,2.170701e-11,7.904978e-12,2.170701e-11,2.170701e-11,7.904978e-12,1.103221e+02,1.648857e+02,1.103221e+02,1.648857e+02
2020-09-21,4.050000e+01,-1.105000e+02,7.856486e-10,2.886716e-11,4.435833e-11,2.655371e-11,6.370982e-11,1.275997e-08,1.873631e-11,2.245755e-13,1.148823e-12,1.087341e-11,4.267997e-12,3.276122e-13,5.926119e-12,4.028747e-12,1.723907e-12,9.165060e-12,6.247919e-12,6.198367e-12,4.062207e-12,2.286019e-12,3.582043e-12,1.890956e-13,2.005442e-12,7.809101e-13,1.126776e-12,7.197695e-14,3.185739e-13,1.860829e-13,9.142335e-13,2.479687e-13,3.407819e-11,1.666859e-12,1.723907e-12,3.746896e-11,1.714685e-11,1.979663e-12,4.028747e-12,2.315526e-11,3.276122e-13,3.276122e-13,3.582043e-12,8.212138e-12,1.890956e-13,1.198328e-11,1.541298e-11,6.198367e-12,1.896089e-11,4.057224e-11,7.856486e-10,2.655371e-11,6.370982e-11,4.435833e-11,1.275997e-08,2.523802e+03,1.578692e-13,,1.578692e-13,1.578692e-13,,1.928582e+03,5.952199e+02,1.928582e+03,5.952199e+02
2020-09-21,4.070000e+01,-1.057000e+02,1.189696e-08,5.399857e-10,6.411795e-10,3.838218e-10,1.447123e-09,1.127131e-07,2.127910e-10,1.983750e-12,3.044380e-11,1.329901e-10,6.462968e-11,1.157563e-11,1.108533e-10,5.338091e-11,3.224721e-11,2.428741e-10,1.103799e-10,7.581081e-11,8.073637e-11,4.543464e-11,5.995208e-11,5.466584e-12,3.188652e-11,1.034706e-11,1.053867e-11,5.966510e-13,1.447236e-11,8.453479e-12,5.750048e-12,3.584275e-12,6.511659e-10,3.226016e-11,3.224721e-11,7.156732e-10,2.295063e-10,2.148238e-11,5.338091e-11,3.043696e-10,1.157563e-11,1.157563e-11,5.995208e-11,1.562879e-10,5.466584e-12,2.217066e-10,3.532540e-10,7.581081e-11,2.147747e-10,6.438395e-10,1.189696e-08,3.838218e-10,1.447123e-09,6.411795e-10,1.127131e-07,1.795414e+03,2.510120e-11,9.141030e-12,2.510120e-11,2.510120e-11,9.141030e-12,1.113614e+03,6.817994e+02,1.113614e+03,6.817994e+02
2020-09-21,4.070000e+01,-1.107000e+02,9.352958e-10,4.245171e-11,5.040720e-11,3.017467e-11,1.137675e-10,8.861090e-09,1.672885e-11,1.559552e-13,2.393380e-12,1.045520e-11,5.080949e-12,9.100339e-13,8.714881e-12,4.196612e-12,2.535158e-12,1.909387e-11,8.677666e-12,5.959969e-12,6.347198e-12,3.571905e-12,4.713213e-12,4.297628e-13,2.506802e-12,8.134481e-13,8.285119e-13,4.735326e-14,1.137764e-12,6.645817e-13,4.571168e-13,2.817827e-13,5.119229e-11,2.541245e-12,2.535158e-12,5.626869e-11,1.804295e-11,1.689313e-12,4.196612e-12,2.392888e-11,9.100339e-13,9.100339e-13,4.713213e-12,1.228679e-11,4.297628e-13,1.742976e-11,2.777154e-11,5.959969e-12,1.688480e-11,5.061632e-11,9.352958e-10,3.017467e-11,1.137675e-10,5.040720e-11,8.861090e-09,1.022679e+03,1.973365e-12,7.186343e-13,1.973365e-12,1.973365e-12,7.186343e-13,4.090481e+02,6.136312e+02,4.090481e+02,6.136312e+02
2020-09-21,4.110000e+01,-1.063000e+02,2.416805e-08,1.096952e-09,1.302522e-09,7.797135e-10,2.939753e-09,2.289706e-07,4.322735e-10,4.029882e-12,6.184495e-11,2.701624e-10,1.312917e-10,2.351528e-11,2.251925e-10,1.084405e-10,6.550847e-11,4.933858e-10,2.242309e-10,1.540056e-10,1.640116e-10,9.229803e-11,1.217894e-10,1.110507e-11,6.477577e-11,2.101950e-11,2.140875e-11,1.212243e-12,2.939982e-11,1.717279e-11,1.166851e-11,7.281264e-12,1.322809e-09,6.552239e-11,6.550847e-11,1.453840e-09,4.662298e-10,4.364048e-11,1.084405e-10,6.183108e-10,2.351528e-11,2.351528e-11,1.217894e-10,3.174906e-10,1.110507e-11,4.503851e-10,7.176166e-10,1.540056e-10,4.363034e-10,1.307926e-09,2.416805e-08,7.797135e-10,2.939753e-09,1.302522e-09,2.289706e-07,3.077295e+03,5.099174e-11,1.856951e-11,5.099174e-11,5.099174e-11,1.856951e-11,2.351099e+03,7.261962e+02,2.351099e+03,7.261962e+02
2020-09-21,4.110000e+01,-1.065000e+02,6.547071e-09,2.971620e-10,3.528504e-10,2.112227e-10,7.963727e-10,6.202763e-08,1.171020e-10,1.091686e-12,1.675366e-11,7.318639e-11,3.556664e-11,6.370237e-12,6.100417e-11,2.937629e-11,1.774610e-11,1.336571e-10,6.074365e-11,4.171978e-11,4.443039e-11,2.500334e-11,3.299249e-11,3.008340e-12,1.754762e-11,5.694136e-12,5.799583e-12,3.295787e-13,7.964347e-12,4.652072e-12,3.175759e-12,1.972479e-12,3.583460e-10,1.776466e-11,1.774610e-11,3.938568e-10,1.263007e-10,1.182330e-11,2.937629e-11,1.675002e-10,6.370237e-12,6.370237e-12,3.299249e-11,8.600751e-11,3.008340e-12,1.220083e-10,1.944008e-10,4.171978e-11,1.181936e-10,3.543142e-10,6.547071e-09,2.112227e-10,7.963727e-10,3.528504e-10,6.202763e-08,1.830905e+03,1.381355e-11,5.030440e-12,1.381355e-11,1.381355e-11,5.030440e-12,1.347939e+03,4.829655e+02,1.347939e+03,4.829655e+02
2020-09-21,4.110000e+01,-1.233000e+02,2.731064e-09,1.239590e-10,1.471890e-10,8.811003e-11,3.322012e-10,2.587438e-08,4.884824e-11,4.553891e-13,6.988670e-12,3.052918e-11,1.483637e-11,2.657299e-12,2.544745e-11,1.225411e-11,7.402661e-12,5.575412e-11,2.533878e-11,1.740311e-11,1.853382e-11,1.042996e-11,1.376258e-11,1.254908e-12,7.319863e-12,2.375268e-12,2.419255e-12,1.382715e-13,3.322271e-12,1.940579e-12,1.323233e-12,8.228054e-13,1.494815e-10,7.408888e-12,7.402661e-12,1.642930e-10,5.268542e-11,4.932794e-12,1.225411e-11,6.987232e-11,2.657299e-12,2.657299e-12,1.376258e-11,3.587742e-11,1.254908e-12,5.089491e-11,8.109290e-11,1.740311e-11,4.930363e-11,1.477996e-10,2.731064e-09,8.811003e-11,3.322012e-10,1.471890e-10,2.587438e-08,2.917504e-08,5.762225e-12,2.098412e-12,5.762225e-12,5.762225e-12,2.098412e-12,,,,
2020-09-21,4.110000e+01,-1.235000e+02,8.716959e-09,3.956499e-10,4.697950e-10,2.812279e-10,1.060313e-09,8.258536e-08,1.559129e-10,1.453502e-12,2.230630e-11,9.744246e-11,4.735444e-11,8.481516e-12,8.122270e-11,3.911243e-11,2.362767e-11,1.779549e-10,8.087584e-11,5.554691e-11,5.915589e-11,3.329016e-11,4.392715e-11,4.005390e-12,2.336340e-11,7.581336e-12,7.721730e-12,4.375441e-13,1.060396e-11,6.193902e-12,4.210286e-12,2.626214e-12,4.771121e-10,2.363436e-11,2.362767e-11,5.243742e-10,1.681603e-10,1.574061e-11,3.911243e-11,2.230133e-10,8.481516e-12,8.481516e-12,4.392715e-11,1.145129e-10,4.005390e-12,1.624454e-10,2.588308e-10,5.554691e-11,1.573664e-10,4.717441e-10,8.716959e-09,2.812279e-10,1.060313e-09,4.697950e-10,8.258536e-08,9.312035e-08,1.839176e-11,6.697672e-12,1.839176e-11,1.839176e-11,6.697672e-12,,,,
2020-09-21,4.130000e+01,-1.229000e+02,8.978842e-10,4.075364e-11,4.839091e-11,2.896768e-11,1.092168e-10,8.506646e-09,1.605970e-11,1.497170e-13,2.297645e-12,1.003699e-11,4.877711e-12,8.736325e-13,8.366287e-12,4.028747e-12,2.433751e-12,1.833012e-11,8.330558e-12,5.721570e-12,6.093311e-12,3.429029e-12,4.524685e-12,4.125723e-13,2.406530e-12,7.809101e-13,7.953714e-13,4.545913e-14,1.092253e-12,6.379984e-13,4.330580e-13,2.705113e-13,4.914459e-11,2.433821e-12,2.433751e-12,5.401217e-11,1.732123e-11,1.621741e-12,4.028747e-12,2.297172e-11,8.736325e-13,8.736325e-13,4.524685e-12,1.179532e-11,4.125723e-13,1.673257e-11,2.666068e-11,5.721570e-12,1.620941e-11,4.859167e-11,8.978842e-10,2.896768e-11,1.092168e-10,4.839091e-11,8.506646e-09,9.591796e-09,1.894430e-12,6.898890e-13,1.894430e-12,1.894430e-12,6.898890e-13,,,,
2020-09-21,4.130000e+01,-1.233000e+02,1.474027e-08,6.690390e-10,7.944174e-10,4.755528e-10,1.792976e-09,1.396508e-07,2.636467e-10,2.457854e-12,3.771967e-11,1.647739e-10,8.007576e-11,1.434213e-11,1.373465e-10,6.613861e-11,3.995409e-11,3.009195e-10,1.367600e-10,9.392911e-11,1.000319e-10,5.629323e-11,7.428026e-11,6.773063e-12,3.950720e-11,1.281994e-11,1.305735e-11,7.387108e-13,1.793116e-11,1.047381e-11,7.121398e-12,4.440895e-12,8.067905e-10,3.996726e-11,3.995409e-11,8.867119e-10,2.843569e-10,2.661600e-11,6.613861e-11,3.771115e-10,1.434213e-11,1.434213e-11,7.428026e-11,1.936398e-10,6.773063e-12,2.746931e-10,4.376795e-10,9.392911e-11,2.661046e-10,7.977132e-10,1.474027e-08,4.755528e-10,1.792976e-09,7.944174e-10,1.396508e-07,2.954283e+02,3.110023e-11,1.132568e-11,3.110023e-11,3.110023e-11,1.132568e-11,1.817756e+02,1.136527e+02,1.817756e+02,1.136527e+02
2020-09-21,4.190000e+01,-1.231000e+02,5.237658e-10,2.377296e-11,2.822803e-11,1.689781e-11,6.370982e-11,4.962210e-09,9.368156e-12,8.733490e-14,1.340293e-12,5.854912e-12,2.845331e-12,5.096190e-13,4.880334e-12,2.350103e-12,1.419688e-12,1.069257e-11,4.859493e-12,3.337583e-12,3.554431e-12,2.000267e-12,2.639400e-12,2.406672e-13,1.403809e-12,4.555309e-13,4.639666e-13,2.651783e-14,6.371478e-13,3.721658e-13,2.405878e-13,1.577983e-13,2.866768e-11,1.407699e-12,1.419688e-12,3.149507e-11,1.010405e-11,9.460154e-13,2.350103e-12,1.340017e-11,5.096190e-13,5.096190e-13,2.639400e-12,6.880600e-12,2.406672e-13,9.760666e-12,1.555206e-11,3.337583e-12,9.455491e-12,2.834514e-11,5.237658e-10,1.689781e-11,6.370982e-11,2.822803e-11,4.962210e-09,5.595214e-09,1.105084e-12,4.024352e-13,1.105084e-12,1.105084e-12,4.024352e-13,,,,
2020-09-21,4.190000e+01,-1.233000e+02,5.013186e-09,2.275412e-10,2.701825e-10,1.617362e-10,6.097940e-10,4.749544e-08,8.966664e-11,8.359198e-13,1.282852e-11,5.603987e-11,2.723389e-11,4.877782e-12,4.671177e-11,2.249384e-11,1.358845e-11,1.023432e-10,4.651228e-11,3.194543e-11,3.402098e-11,1.914541e-11,2.526282e-11,2.303529e-12,1.343646e-11,4.360081e-12,4.440824e-12,2.500252e-13,6.098415e-12,3.562158e-12,2.405878e-12,1.510355e-12,2.743906e-10,1.357681e-11,1.358845e-11,3.015559e-10,9.671022e-11,9.050929e-12,2.249384e-11,1.282550e-10,4.877782e-12,4.877782e-12,2.526282e-11,6.585718e-11,2.303529e-12,9.342353e-11,1.488555e-10,3.194543e-11,9.050256e-11,2.713035e-10,5.013186e-09,1.617362e-10,6.097940e-10,2.701825e-10,4.749544e-08,5.355419e-08,1.057723e-11,3.851880e-12,1.057723e-11,1.057723e-11,3.851880e-12,,,,
