date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,c5h8fire,c2h6sfire,isoprene_isoprene,isoprene_total,other_dms,mami,apt,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2020-11-21,4.290000e+01,-1.243000e+02,4.921864e-09,2.231923e-10,2.624401e-10,1.582249e-10,5.982845e-10,4.631014e-08,8.839023e-11,8.150584e-13,1.235447e-11,5.442853e-11,2.672434e-11,1.033973e-11,4.550818e-11,2.200844e-11,1.330931e-11,1.004139e-10,4.524556e-11,3.134405e-11,3.355096e-11,1.838286e-11,2.432129e-11,2.247962e-12,1.310758e-11,4.266208e-12,4.361059e-12,2.486064e-13,5.971042e-12,3.487831e-12,2.369498e-12,1.473199e-12,2.690977e-10,1.330157e-11,1.330931e-11,2.957086e-10,9.426044e-11,8.875874e-12,2.200844e-11,1.251448e-10,2.432129e-11,6.389105e-11,2.247962e-12,9.046030e-11,1.456595e-10,3.134405e-11,8.920529e-11,2.662088e-10,1.033973e-11,1.033973e-11,4.921864e-09,1.582249e-10,5.982845e-10,2.624401e-10,4.631014e-08,5.225473e-08,4.676194e-12,3.775773e-12,4.676194e-12,4.676194e-12,3.775773e-12,,,,
2020-11-21,4.310000e+01,-1.239000e+02,8.301939e-10,4.111437e-11,4.430807e-11,2.735180e-11,1.022709e-10,8.188987e-09,1.433355e-11,1.441262e-13,2.059078e-12,9.434278e-12,4.772203e-12,1.806942e-12,8.030855e-12,3.858623e-12,2.326802e-12,1.739454e-11,8.310411e-12,5.506388e-12,5.697333e-12,3.063811e-12,4.503943e-12,3.867461e-13,2.288624e-12,7.550811e-13,7.429953e-13,4.201798e-14,1.034354e-12,6.060415e-13,4.181466e-13,2.539998e-13,4.887078e-11,2.312542e-12,2.326802e-12,5.351012e-11,1.649511e-11,1.540094e-12,3.858623e-12,2.189382e-11,4.503943e-12,1.109467e-11,3.867461e-13,1.598536e-11,2.570495e-11,5.506388e-12,1.447768e-11,4.568902e-11,1.806942e-12,1.806942e-12,8.301939e-10,2.735180e-11,1.022709e-10,4.430807e-11,8.188987e-09,9.193749e-09,7.793657e-13,6.368773e-13,7.793657e-13,7.793657e-13,6.368773e-13,,,,
2020-11-21,4.310000e+01,-1.241000e+02,3.202177e-09,1.409635e-10,1.704156e-10,1.024827e-10,3.886292e-10,3.021454e-08,5.733421e-11,5.317759e-13,8.236314e-12,3.555997e-11,1.717993e-11,6.692379e-12,2.944647e-11,1.429119e-11,8.609167e-12,6.522952e-11,2.954813e-11,1.990771e-11,2.152326e-11,1.225524e-11,1.621419e-11,1.462384e-12,8.530327e-12,2.756046e-12,2.810460e-12,1.610689e-13,3.870991e-12,2.257196e-12,1.533204e-12,9.579421e-13,1.707231e-10,8.619333e-12,8.609167e-12,1.879516e-10,6.127023e-11,5.727576e-12,1.429119e-11,8.128900e-11,1.621419e-11,4.170171e-11,1.462384e-12,5.937829e-11,9.477764e-11,1.990771e-11,5.786598e-11,1.725513e-10,6.692379e-12,6.692379e-12,3.202177e-09,1.024827e-10,3.886292e-10,1.704156e-10,3.021454e-08,3.408070e-08,3.117463e-12,2.456527e-12,3.117463e-12,3.117463e-12,2.456527e-12,,,,
2020-11-21,4.310000e+01,-1.243000e+02,4.743965e-10,2.349392e-11,2.385819e-11,1.488769e-11,5.624897e-11,4.235683e-09,7.166776e-12,7.454802e-14,1.176616e-12,5.079996e-12,2.863322e-12,9.703950e-13,4.015428e-12,2.000767e-12,1.256473e-12,9.487930e-12,4.616895e-12,2.964978e-12,3.165185e-12,1.750749e-12,2.702366e-12,2.054589e-13,1.248341e-12,4.152946e-13,4.199539e-13,2.451049e-14,5.641930e-13,3.277572e-13,2.264961e-13,1.378856e-13,2.783572e-11,1.256332e-12,1.256473e-12,3.034853e-11,9.191659e-12,8.597590e-13,2.000767e-12,1.205219e-11,2.702366e-12,5.766177e-12,2.054589e-13,8.674002e-12,1.410482e-11,2.964978e-12,7.241324e-12,2.431113e-11,9.703950e-13,9.703950e-13,4.743965e-10,1.488769e-11,5.624897e-11,2.385819e-11,4.235683e-09,4.805438e-09,3.896828e-13,3.639299e-13,3.896828e-13,3.896828e-13,3.639299e-13,,,,
2020-11-21,4.330000e+01,-1.235000e+02,1.778987e-10,5.873481e-12,1.022494e-11,6.924505e-12,1.534063e-11,3.388547e-09,4.777850e-12,5.963842e-14,2.941541e-13,2.902855e-12,9.544406e-13,3.346190e-14,1.338476e-12,1.000384e-12,4.188243e-13,2.371983e-12,1.846758e-12,1.694273e-12,9.495554e-13,4.376872e-13,9.007886e-13,4.834326e-14,5.548180e-13,1.887703e-13,2.907373e-13,1.750749e-14,7.836014e-14,4.947278e-14,2.439189e-13,6.531424e-14,7.117190e-12,4.370660e-13,4.188243e-13,7.973081e-12,4.412113e-12,4.970151e-13,1.000384e-12,5.909512e-12,9.007886e-13,1.776163e-12,4.834326e-14,2.725295e-12,4.218740e-12,1.694273e-12,4.837489e-12,1.075050e-11,3.346190e-14,3.346190e-14,1.778987e-10,6.924505e-12,1.534063e-11,1.022494e-11,3.388547e-09,3.598935e-09,,,,,,,,,
2020-11-21,4.330000e+01,-1.243000e+02,3.557974e-10,1.762044e-11,2.044988e-11,1.177166e-11,4.346511e-11,3.388547e-09,7.166776e-12,5.963842e-14,8.824622e-13,4.354282e-12,1.908881e-12,7.696236e-13,4.015428e-12,1.572031e-12,9.772568e-13,7.511278e-12,3.693516e-12,2.117841e-12,2.532148e-12,1.313062e-12,1.801577e-12,1.692014e-13,9.709316e-13,3.020324e-13,3.230414e-13,1.750749e-14,4.388168e-13,2.597321e-13,1.742278e-13,1.088571e-13,2.103505e-11,9.816337e-13,9.772568e-13,2.299394e-11,7.234095e-12,6.425814e-13,1.572031e-12,9.448708e-12,1.801577e-12,5.328489e-12,1.692014e-13,7.299268e-12,1.120479e-11,2.117841e-12,7.226414e-12,2.054905e-11,7.696236e-13,7.696236e-13,3.557974e-10,1.177166e-11,4.346511e-11,2.044988e-11,3.388547e-09,3.820304e-09,3.896828e-13,2.729474e-13,3.896828e-13,3.896828e-13,2.729474e-13,,,,
2020-11-21,4.350000e+01,-1.215000e+02,3.557974e-10,1.762044e-11,2.044988e-11,1.246411e-11,4.602188e-11,3.670925e-09,7.166776e-12,6.460829e-14,8.824622e-13,4.354282e-12,1.908881e-12,8.030855e-13,4.015428e-12,1.714943e-12,1.023793e-12,7.906609e-12,3.693516e-12,2.541410e-12,2.532148e-12,1.313062e-12,1.801577e-12,1.812872e-13,1.040284e-12,3.397865e-13,3.553456e-13,2.100899e-14,4.701608e-13,2.721003e-13,1.916505e-13,1.161142e-13,2.103505e-11,1.050026e-12,1.023793e-12,2.310887e-11,7.303448e-12,7.161411e-13,1.714943e-12,9.734532e-12,1.801577e-12,5.328489e-12,1.812872e-13,7.311354e-12,1.160012e-11,2.541410e-12,7.231384e-12,2.137292e-11,8.030855e-13,8.030855e-13,3.557974e-10,1.246411e-11,4.602188e-11,2.044988e-11,3.670925e-09,4.105932e-09,3.896828e-13,2.729474e-13,3.896828e-13,3.896828e-13,2.729474e-13,,,,
2020-11-21,4.350000e+01,-1.237000e+02,3.557974e-10,1.762044e-11,2.044988e-11,1.211788e-11,4.602188e-11,3.670925e-09,7.166776e-12,6.460829e-14,8.824622e-13,4.354282e-12,1.908881e-12,8.030855e-13,4.015428e-12,1.714943e-12,1.023793e-12,7.906609e-12,3.693516e-12,2.541410e-12,2.532148e-12,1.313062e-12,1.801577e-12,1.692014e-13,1.040284e-12,3.397865e-13,3.230414e-13,1.750749e-14,4.544888e-13,2.721003e-13,1.916505e-13,1.161142e-13,2.103505e-11,1.034354e-12,1.023793e-12,2.309320e-11,7.303448e-12,6.803354e-13,1.714943e-12,9.698726e-12,1.801577e-12,5.328489e-12,1.692014e-13,7.299268e-12,1.160012e-11,2.541410e-12,7.231384e-12,2.137292e-11,8.030855e-13,8.030855e-13,3.557974e-10,1.211788e-11,4.602188e-11,2.044988e-11,3.670925e-09,4.105585e-09,3.896828e-13,2.729474e-13,3.896828e-13,3.896828e-13,2.729474e-13,,,,
2020-11-21,4.370000e+01,-1.117000e+02,1.185991e-10,5.873481e-12,1.022494e-11,2.423577e-12,7.670314e-12,8.471366e-10,4.777850e-12,1.490960e-14,2.941541e-13,1.451427e-12,9.544406e-13,,,2.858239e-13,4.188243e-13,1.976652e-12,2.770137e-12,1.270705e-12,1.266074e-12,,,6.042908e-14,2.080568e-13,3.775405e-14,3.230414e-14,3.501498e-15,3.134405e-14,5.565687e-14,2.439189e-13,6.531424e-14,7.433709e-12,3.962340e-13,4.188243e-13,8.248768e-12,2.613925e-12,7.355970e-14,2.858239e-13,2.973308e-12,,,6.042908e-14,6.042908e-14,4.746789e-12,1.270705e-12,4.792760e-12,1.081025e-11,,,1.185991e-10,2.423577e-12,7.670314e-12,1.022494e-11,8.471366e-10,9.860546e-10,3.896828e-13,,3.896828e-13,3.896828e-13,,,,,
2020-11-21,4.390000e+01,-1.181000e+02,1.067392e-09,4.111437e-11,6.134963e-11,3.739233e-11,8.693022e-11,1.778987e-08,2.627818e-11,3.131017e-13,1.470770e-12,1.523999e-11,5.726644e-12,2.342333e-13,8.030855e-12,5.573566e-12,2.373338e-12,1.225524e-11,8.310411e-12,8.471366e-12,5.697332e-12,3.063811e-12,5.404732e-12,2.658880e-13,2.774090e-12,1.057113e-12,1.582903e-12,9.804194e-14,4.544888e-13,2.659162e-13,1.271863e-12,3.483426e-13,4.828247e-11,2.340610e-12,2.373338e-12,5.299642e-11,2.374072e-11,2.738058e-12,5.573566e-12,3.205235e-11,5.404732e-12,1.109467e-11,2.658880e-13,1.676529e-11,2.056565e-11,8.471366e-12,2.659128e-11,5.562830e-11,2.342333e-13,2.342333e-13,1.067392e-09,3.739233e-11,8.693022e-11,6.134963e-11,1.778987e-08,1.904293e-08,3.896828e-13,,3.896828e-13,3.896828e-13,,,,,
2020-11-21,4.390000e+01,-1.205000e+02,4.388168e-09,1.585840e-10,2.453985e-10,1.523391e-10,3.528344e-10,7.172423e-08,1.051127e-10,1.262346e-12,6.177235e-12,6.023423e-11,2.481546e-11,1.037319e-12,3.346190e-11,2.272300e-11,9.493351e-12,5.060229e-11,3.601178e-11,3.473260e-11,2.310585e-11,1.269293e-11,1.981735e-11,1.075638e-12,1.151247e-11,4.417224e-12,6.428524e-12,4.096753e-13,1.849299e-12,1.082217e-12,5.191987e-12,1.400627e-12,1.878671e-10,9.524131e-12,9.493351e-12,2.068846e-10,9.656216e-11,1.125542e-11,2.272300e-11,1.305406e-10,1.981735e-11,4.615483e-11,1.075638e-12,6.704781e-11,8.661407e-11,3.473260e-11,1.063751e-10,2.277217e-10,1.037319e-12,1.037319e-12,4.388168e-09,1.523391e-10,3.528344e-10,2.453985e-10,7.172423e-08,7.686306e-08,1.948414e-12,9.098247e-14,1.948414e-12,1.948414e-12,9.098247e-14,,,,
2020-11-21,4.390000e+01,-1.241000e+02,2.964978e-10,1.174696e-11,1.363325e-11,9.001857e-12,3.323803e-11,2.541410e-09,4.777850e-12,4.472881e-14,5.883082e-13,2.902855e-12,1.908881e-12,6.023142e-13,2.676952e-12,1.286207e-12,7.445766e-13,5.929956e-12,2.770137e-12,1.694273e-12,1.899111e-12,8.753745e-13,1.801577e-12,1.329440e-13,7.628747e-13,2.265243e-13,2.584331e-13,1.400599e-14,3.447846e-13,1.978911e-13,1.393822e-13,8.708565e-14,1.423438e-11,7.691436e-13,7.445766e-13,1.574810e-11,5.574611e-12,4.989634e-13,1.286207e-12,7.359781e-12,1.801577e-12,3.552326e-12,1.329440e-13,5.486848e-12,8.700093e-12,1.694273e-12,4.822579e-12,1.521695e-11,6.023142e-13,6.023142e-13,2.964978e-10,9.001857e-12,3.323803e-11,1.363325e-11,2.541410e-09,2.894008e-09,3.896828e-13,2.274562e-13,3.896828e-13,3.896828e-13,2.274562e-13,,,,
2020-11-21,4.410000e+01,-9.850000e+01,1.363890e-09,1.233431e-10,1.465575e-10,3.358385e-11,1.201683e-10,1.468370e-08,5.494528e-11,2.584331e-13,2.353233e-12,1.959427e-11,8.589966e-12,6.692380e-14,8.030855e-12,4.144447e-12,5.956613e-12,3.083577e-11,4.062867e-11,1.651916e-11,1.804155e-11,2.626123e-12,4.503943e-12,9.789511e-13,2.912795e-12,7.173270e-13,4.199539e-13,4.902097e-14,4.544888e-13,8.657736e-13,3.589092e-12,1.023256e-12,1.437379e-10,5.932610e-12,5.956613e-12,1.556271e-10,3.109703e-11,1.186302e-12,4.144447e-12,3.642778e-11,4.503943e-12,1.065698e-11,9.789511e-13,1.613987e-11,7.146445e-11,1.651916e-11,5.520371e-11,1.431873e-10,6.692380e-14,6.692380e-14,1.363890e-09,3.358385e-11,1.201683e-10,1.465575e-10,1.468370e-08,1.634790e-08,5.845243e-12,,5.845243e-12,5.845243e-12,,,,,
2020-11-21,4.430000e+01,-1.163000e+02,4.743965e-10,1.762044e-11,2.726650e-11,1.592636e-11,3.835157e-11,7.624229e-09,1.194463e-11,1.341864e-13,5.883082e-13,6.531423e-12,2.863322e-12,1.003857e-13,4.015428e-12,2.429503e-12,1.023793e-12,5.534626e-12,3.693516e-12,3.812115e-12,2.532148e-12,1.313062e-12,1.801577e-12,1.087723e-13,1.248341e-12,4.530487e-13,6.783870e-13,4.201798e-14,1.880643e-13,1.113137e-13,5.401060e-13,1.451427e-13,2.074090e-11,9.846269e-13,1.023793e-12,2.274932e-11,1.064309e-11,1.173454e-12,2.429503e-12,1.424604e-11,1.801577e-12,5.328489e-12,1.087723e-13,7.238839e-12,9.228141e-12,3.812115e-12,1.207881e-11,2.511907e-11,1.003857e-13,1.003857e-13,4.743965e-10,1.592636e-11,3.835157e-11,2.726650e-11,7.624229e-09,8.180170e-09,,,,,,,,,
2020-11-21,4.430000e+01,-1.161000e+02,2.964978e-09,1.057227e-10,1.635990e-10,1.014440e-10,2.352230e-10,4.772203e-08,6.927883e-11,8.399077e-13,4.118157e-12,3.991425e-11,1.622549e-11,7.026998e-13,2.275409e-11,1.514867e-11,6.328901e-12,3.399842e-11,2.400785e-11,2.287269e-11,1.550940e-11,8.316058e-12,1.351183e-11,7.130631e-13,7.698100e-12,2.944816e-12,4.296451e-12,2.731168e-13,1.238090e-12,7.235394e-13,3.467132e-12,9.289135e-13,1.253502e-10,6.357676e-12,6.328901e-12,1.380368e-10,6.383784e-11,7.514384e-12,1.514867e-11,8.650090e-11,1.351183e-11,3.107015e-11,7.130631e-13,4.529504e-11,5.800627e-11,2.287269e-11,7.011874e-11,1.509977e-10,7.026998e-13,7.026998e-13,2.964978e-09,1.014440e-10,2.352230e-10,1.635990e-10,4.772203e-08,5.118732e-08,1.169048e-12,4.549124e-14,1.169048e-12,1.169048e-12,4.549124e-14,,,,
2020-11-21,4.430000e+01,-1.203000e+02,4.269569e-09,1.938249e-10,2.283570e-10,1.374514e-10,5.190245e-10,4.038018e-08,7.644561e-11,7.106912e-13,1.088370e-11,4.789710e-11,2.290657e-11,8.967788e-12,4.015428e-11,1.915020e-11,1.154094e-11,8.697269e-11,3.970529e-11,2.710837e-11,2.880318e-11,1.619443e-11,2.161893e-11,1.957902e-12,1.144312e-11,3.699898e-12,3.779585e-12,2.135914e-13,5.171769e-12,3.024024e-12,2.055888e-12,1.284513e-12,2.335117e-10,1.153619e-11,1.154094e-11,2.565889e-10,8.224680e-11,7.693074e-12,1.915020e-11,1.090901e-10,2.161893e-11,5.634870e-11,1.957902e-12,7.992553e-11,1.266780e-10,2.710837e-11,7.715630e-11,2.309427e-10,8.967788e-12,8.967788e-12,4.269569e-09,1.374514e-10,5.190245e-10,2.283570e-10,4.038018e-08,4.553786e-08,4.286511e-12,3.275369e-12,4.286511e-12,4.286511e-12,3.275369e-12,,,,
2020-11-21,4.470000e+01,-1.191000e+02,4.091670e-09,1.527105e-10,2.249487e-10,1.405675e-10,3.272667e-10,6.635904e-08,9.794594e-11,1.167919e-12,5.588927e-12,5.587996e-11,2.195213e-11,9.703950e-13,3.078494e-11,2.100806e-11,8.795311e-12,4.664899e-11,3.324164e-11,3.219119e-11,2.152326e-11,1.181756e-11,1.801577e-11,1.003123e-12,1.068025e-11,4.077438e-12,5.943962e-12,3.781618e-13,1.708251e-12,1.001824e-12,4.808686e-12,1.299028e-12,1.798227e-10,8.817789e-12,8.795311e-12,1.974358e-10,8.851234e-11,1.039956e-11,2.100806e-11,1.199200e-10,1.801577e-11,4.260250e-11,1.003123e-12,6.162140e-11,7.989063e-11,3.219119e-11,9.911386e-11,2.111957e-10,9.703950e-13,9.703950e-13,4.091670e-09,1.405675e-10,3.272667e-10,2.249487e-10,6.635904e-08,7.114353e-08,1.558731e-12,4.549124e-14,1.558731e-12,1.558731e-12,4.549124e-14,,,,
2020-11-21,4.490000e+01,-1.175000e+02,9.487930e-10,3.524088e-11,5.112469e-11,3.185273e-11,7.414637e-11,1.496608e-08,2.150033e-11,2.634030e-13,1.176616e-12,1.233713e-11,4.772203e-12,2.007714e-13,6.692379e-12,4.859006e-12,2.001050e-12,1.067392e-11,7.387031e-12,7.200661e-12,4.747777e-12,2.626123e-12,4.503943e-12,2.296305e-13,2.427329e-12,9.438513e-13,1.356774e-12,8.753745e-14,3.918007e-13,2.288116e-13,1.097635e-12,2.902855e-13,4.116528e-11,2.008533e-12,2.001050e-12,4.517486e-11,1.953667e-11,2.388163e-12,4.859006e-12,2.678383e-11,4.503943e-12,9.318503e-12,2.296305e-13,1.405208e-11,1.806095e-11,7.200661e-12,2.176373e-11,4.702534e-11,2.007714e-13,2.007714e-13,9.487930e-10,3.185273e-11,7.414637e-11,5.112469e-11,1.496608e-08,1.607200e-08,3.896828e-13,,3.896828e-13,3.896828e-13,,,,,
2020-11-21,4.490000e+01,-1.199000e+02,5.929957e-10,2.349392e-11,3.408313e-11,2.008107e-11,4.602188e-11,9.600882e-09,1.433355e-11,1.689755e-13,8.824622e-13,7.982850e-12,2.863322e-12,1.338476e-13,4.015428e-12,3.001151e-12,1.256473e-12,6.720617e-12,4.616895e-12,4.659251e-12,3.165185e-12,1.750749e-12,2.702366e-12,1.450298e-13,1.525749e-12,6.040649e-13,8.399077e-13,5.602397e-14,2.507524e-13,1.422342e-13,6.969111e-13,1.886856e-13,2.754157e-11,1.278583e-12,1.256473e-12,3.007663e-11,1.237192e-11,1.499997e-12,3.001151e-12,1.687307e-11,2.702366e-12,5.766177e-12,1.450298e-13,8.613573e-12,1.133751e-11,4.659251e-12,1.450253e-11,3.049929e-11,1.338476e-13,1.338476e-13,5.929957e-10,2.008107e-11,4.602188e-11,3.408313e-11,9.600882e-09,1.029406e-08,3.896828e-13,,3.896828e-13,3.896828e-13,,,,,
2020-11-21,4.510000e+01,-9.670000e+01,4.150969e-10,3.524088e-11,4.089976e-11,9.694307e-12,3.579480e-11,4.235683e-09,1.672248e-11,7.454802e-14,5.883082e-13,5.805710e-12,2.863322e-12,3.346190e-14,2.676952e-12,1.143296e-12,1.721833e-12,9.092600e-12,1.200393e-11,4.659251e-12,5.380814e-12,8.753745e-13,9.007886e-13,2.900596e-13,8.322270e-13,2.265243e-13,1.292166e-13,1.400599e-14,1.410483e-13,2.535480e-13,1.045367e-12,2.975426e-13,4.121000e-11,1.737505e-12,1.721833e-12,4.466934e-11,9.501258e-12,3.697469e-13,1.143296e-12,1.101430e-11,9.007886e-13,3.552326e-12,2.900596e-13,4.743175e-12,2.109653e-11,4.659251e-12,1.679703e-11,4.255280e-11,3.346190e-14,3.346190e-14,4.150969e-10,9.694307e-12,3.579480e-11,4.089976e-11,4.235683e-09,4.737169e-09,1.558731e-12,,1.558731e-12,1.558731e-12,,,,,
2020-11-21,4.510000e+01,-9.650000e+01,2.846379e-09,2.643066e-10,3.067482e-10,7.132241e-11,2.556771e-10,3.106167e-08,1.146684e-10,5.466855e-13,5.000619e-12,4.136568e-11,1.813437e-11,1.673095e-13,1.740019e-11,8.717629e-12,1.261127e-11,6.562485e-11,8.587424e-11,3.515617e-11,3.861525e-11,5.689934e-12,9.908675e-12,2.078760e-12,6.241702e-12,1.547916e-12,8.722119e-13,1.015434e-13,9.716657e-13,1.830493e-12,7.613753e-12,2.177141e-12,3.079225e-10,1.259305e-11,1.261127e-11,3.331268e-10,6.574175e-11,2.521671e-12,8.717629e-12,7.698105e-11,9.908675e-12,2.309012e-11,2.078760e-12,3.507756e-11,1.514991e-10,3.515617e-11,1.152151e-10,3.018704e-10,1.673095e-13,1.673095e-13,2.846379e-09,7.132241e-11,2.556771e-10,3.067482e-10,3.106167e-08,3.454184e-08,1.246985e-11,4.549124e-14,1.246985e-11,1.246985e-11,4.549124e-14,,,,
2020-11-21,4.510000e+01,-1.163000e+02,1.245291e-09,5.873481e-11,6.816626e-11,4.050836e-11,1.534063e-10,1.185991e-08,2.150033e-11,2.087345e-13,3.235695e-12,1.378856e-11,6.681084e-12,2.643490e-12,1.204628e-11,5.573566e-12,3.397131e-12,2.569648e-11,1.200393e-11,8.047798e-12,8.545999e-12,4.814560e-12,6.305520e-12,5.801192e-13,3.398260e-12,1.094868e-12,1.098341e-12,6.302696e-14,1.535859e-12,8.966941e-13,6.097972e-13,3.773711e-13,7.051650e-11,3.419721e-12,3.397131e-12,7.733335e-11,2.386791e-11,2.256235e-12,5.573566e-12,3.169771e-11,6.305520e-12,1.686084e-11,5.801192e-13,2.374648e-11,3.770041e-11,8.047798e-12,2.170906e-11,6.745726e-11,2.643490e-12,2.643490e-12,1.245291e-09,4.050836e-11,1.534063e-10,6.816626e-11,1.185991e-08,1.336824e-08,1.169048e-12,9.553160e-13,1.169048e-12,1.169048e-12,9.553160e-13,,,,
2020-11-21,4.530000e+01,-1.181000e+02,2.964978e-10,1.174696e-11,1.704156e-11,1.038676e-11,3.835157e-11,3.106168e-09,4.777850e-12,5.466855e-14,8.824622e-13,3.628569e-12,1.908881e-12,6.692379e-13,2.676952e-12,1.429120e-12,8.376487e-13,6.325287e-12,2.770137e-12,2.117841e-12,2.215629e-12,1.313062e-12,1.801577e-12,1.450298e-13,8.322270e-13,2.642784e-13,2.907373e-13,1.750749e-14,3.918007e-13,2.226275e-13,1.568050e-13,9.434278e-14,1.484505e-11,8.655760e-13,8.376487e-13,1.654828e-11,6.369677e-12,5.725231e-13,1.429120e-12,8.371320e-12,1.801577e-12,3.990014e-12,1.450298e-13,5.936621e-12,9.095423e-12,2.117841e-12,4.832519e-12,1.604578e-11,6.692379e-13,6.692379e-13,2.964978e-10,1.038676e-11,3.835157e-11,1.704156e-11,3.106168e-09,3.468673e-09,3.896828e-13,2.274562e-13,3.896828e-13,3.896828e-13,2.274562e-13,,,,
2020-11-21,4.530000e+01,-1.231000e+02,2.431282e-09,1.115961e-10,1.329242e-10,7.859313e-11,2.965855e-10,2.315507e-08,4.300066e-11,4.075292e-13,6.177235e-12,2.757712e-11,1.336217e-11,5.153132e-12,2.275409e-11,1.086131e-11,6.608117e-12,4.981163e-11,2.216109e-11,1.567203e-11,1.645896e-11,9.191432e-12,1.261104e-11,1.123981e-12,6.519112e-12,2.114227e-12,2.164378e-12,1.225524e-13,2.962013e-12,1.731547e-12,1.184749e-12,7.329708e-13,1.342323e-10,6.611281e-12,6.608117e-12,1.474517e-10,4.745840e-11,4.401157e-12,1.086131e-11,6.272087e-11,1.261104e-11,3.194552e-11,1.123981e-12,4.568054e-11,7.197273e-11,1.567203e-11,4.340818e-11,1.310529e-10,5.153132e-12,5.153132e-12,2.431282e-09,7.859313e-11,2.965855e-10,1.329242e-10,2.315507e-08,2.609632e-08,2.338097e-12,1.865141e-12,2.338097e-12,2.338097e-12,1.865141e-12,,,,
2020-11-21,4.550000e+01,-1.177000e+02,8.894934e-10,4.111437e-11,4.771638e-11,2.839047e-11,1.073844e-10,8.471366e-09,1.672248e-11,1.490960e-13,2.353233e-12,1.015999e-11,4.772203e-12,1.873866e-12,8.030855e-12,4.001534e-12,2.419874e-12,1.818520e-11,8.310411e-12,5.506388e-12,6.013851e-12,3.501498e-12,4.503943e-12,4.109177e-13,2.357976e-12,7.550811e-13,7.752994e-13,4.551947e-14,1.081370e-12,6.307779e-13,4.355694e-13,2.685141e-13,4.948145e-11,2.416231e-12,2.419874e-12,5.431755e-11,1.729017e-11,1.575900e-12,4.001534e-12,2.286761e-11,4.503943e-12,1.153235e-11,4.109177e-13,1.644721e-11,2.649561e-11,5.506388e-12,1.687157e-11,4.887357e-11,1.873866e-12,1.873866e-12,8.894934e-10,2.839047e-11,1.073844e-10,4.771638e-11,8.471366e-09,9.545033e-09,7.793657e-13,6.823685e-13,7.793657e-13,7.793657e-13,6.823685e-13,,,,
2020-11-21,4.550000e+01,-1.233000e+02,5.811358e-09,2.701801e-10,3.169731e-10,1.886928e-10,7.133392e-10,5.534626e-08,1.051127e-10,9.740942e-13,1.500186e-11,6.531423e-11,3.149654e-11,1.234744e-11,5.487751e-11,2.629580e-11,1.586879e-11,1.193898e-10,5.447936e-11,3.727401e-11,3.956481e-11,2.232205e-11,2.882524e-11,2.683051e-12,1.567361e-11,5.096798e-12,5.200967e-12,2.941258e-13,7.115101e-12,4.155713e-12,2.839913e-12,1.763484e-12,3.247468e-10,1.587421e-11,1.586879e-11,3.564898e-10,1.124844e-10,1.059189e-11,2.629580e-11,1.493721e-10,2.882524e-11,7.719957e-11,2.683051e-12,1.087078e-10,1.738691e-10,3.727401e-11,1.060868e-10,3.172300e-10,1.234744e-11,1.234744e-11,5.811358e-09,1.886928e-10,7.133392e-10,3.169731e-10,5.534626e-08,6.238113e-08,5.845243e-12,4.503633e-12,5.845243e-12,5.845243e-12,4.503633e-12,,,,
2020-11-21,4.590000e+01,-9.770000e+01,1.185991e-10,1.174696e-11,1.363325e-11,3.462253e-12,1.278386e-11,1.411894e-09,4.777850e-12,2.484934e-14,2.941541e-13,2.177141e-12,9.544406e-13,,1.338476e-12,4.287358e-13,6.049685e-13,3.162643e-12,4.616895e-12,1.694273e-12,1.899111e-12,4.376872e-13,9.007886e-13,9.668653e-14,2.774090e-13,7.550811e-14,3.230414e-14,3.501498e-15,4.701608e-14,9.276146e-14,3.833011e-13,1.088571e-13,1.394023e-11,6.319357e-13,6.049685e-13,1.517713e-11,3.408991e-12,1.113137e-13,4.287358e-13,3.949040e-12,9.007886e-13,1.776163e-12,9.668653e-14,2.773638e-12,7.779537e-12,1.694273e-12,4.802700e-12,1.427651e-11,,,1.185991e-10,3.462253e-12,1.278386e-11,1.363325e-11,1.411894e-09,1.560373e-09,7.793657e-13,,7.793657e-13,7.793657e-13,,,,,
