date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,terpenesfire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,terpenes_monoterpenes,terpenes_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,mami,apt,c5h8fire,c2h6sfire,isoprene_isoprene,isoprene_total,other_dms,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2020-11-19,4.310000e+01,-1.213000e+02,1.067392e-09,4.698784e-11,5.794132e-11,3.496875e-11,1.329521e-10,1.016564e-08,1.911140e-11,1.789153e-13,2.647387e-12,1.233713e-11,5.726644e-12,2.308871e-12,1.070781e-11,4.859006e-12,2.931770e-12,2.213850e-11,1.015717e-11,6.777093e-12,7.279925e-12,3.939185e-12,5.404732e-12,4.955184e-13,2.912795e-12,9.438513e-13,9.691243e-13,5.602397e-14,1.316450e-12,7.730121e-13,5.226833e-13,3.265712e-13,5.691516e-11,2.938717e-12,2.931770e-12,6.278564e-11,2.097657e-11,1.969000e-12,4.859006e-12,2.780458e-11,5.404732e-12,1.464699e-11,4.955184e-13,2.054724e-11,3.229567e-11,6.777093e-12,1.929032e-11,5.836308e-11,2.308871e-12,2.308871e-12,1.067392e-09,3.496875e-11,1.329521e-10,5.794132e-11,1.016564e-08,1.145971e-08,,,1.169048e-12,8.188422e-13,1.169048e-12,1.169048e-12,8.188422e-13,,
2020-11-19,4.310000e+01,-1.231000e+02,5.336960e-09,2.349392e-10,2.862983e-10,1.734589e-10,6.187387e-10,5.534626e-08,1.003349e-10,9.740941e-13,1.294278e-11,6.095995e-11,2.863322e-11,9.804336e-12,4.818513e-11,2.443794e-11,1.400735e-11,1.019952e-10,4.893908e-11,3.515617e-11,3.513355e-11,1.969593e-11,2.702366e-11,2.284219e-12,1.421721e-11,4.719257e-12,5.136358e-12,3.011288e-13,5.877010e-12,3.432174e-12,3.101254e-12,1.618342e-12,2.830156e-10,1.402878e-11,1.400735e-11,3.110517e-10,1.038104e-10,1.015674e-11,2.443794e-11,1.384051e-10,2.702366e-11,6.788106e-11,2.284219e-12,9.718894e-11,1.509343e-10,3.515617e-11,1.013090e-10,2.873994e-10,9.804336e-12,9.804336e-12,5.336960e-09,1.734589e-10,6.187387e-10,2.862983e-10,5.534626e-08,2.650053e+03,1.600024e+03,1.050029e+03,4.676194e-12,3.502825e-12,4.676194e-12,4.676194e-12,3.502825e-12,1.600024e+03,1.050029e+03
2020-11-19,4.310000e+01,-1.241000e+02,5.336961e-09,2.408127e-10,2.862983e-10,1.713815e-10,6.468631e-10,5.026344e-08,9.555701e-11,8.846365e-13,1.353109e-11,5.950852e-11,2.863322e-11,1.120974e-11,4.952361e-11,2.386629e-11,1.437964e-11,1.083205e-10,4.893908e-11,3.388546e-11,3.608311e-11,2.013361e-11,2.702366e-11,2.441335e-12,1.421721e-11,4.605995e-12,4.716405e-12,2.661138e-13,6.456875e-12,3.772299e-12,2.561148e-12,1.596570e-12,2.904269e-10,1.438689e-11,1.437964e-11,3.191934e-10,1.023590e-10,9.588513e-12,2.386629e-11,1.358138e-10,2.702366e-11,6.965722e-11,2.441335e-12,9.912222e-11,1.572596e-10,3.388546e-11,9.644165e-11,2.875867e-10,1.120974e-11,1.120974e-11,5.336961e-09,1.713815e-10,6.468631e-10,2.862983e-10,5.026344e-08,5.670903e-08,,,5.065877e-12,4.094211e-12,5.065877e-12,5.065877e-12,4.094211e-12,,
2020-11-19,4.330000e+01,-1.235000e+02,7.531044e-09,2.760536e-10,4.192225e-10,2.610538e-10,6.059548e-10,1.228348e-07,1.815583e-10,2.161893e-12,1.058955e-11,1.030513e-10,4.199539e-11,1.773480e-12,5.755446e-11,3.901496e-11,1.633415e-11,8.697269e-11,6.094301e-11,5.929957e-11,3.988133e-11,2.188436e-11,3.422997e-11,1.849130e-12,1.976539e-11,7.588565e-12,1.101571e-11,7.002996e-13,3.165750e-12,1.855229e-12,8.903039e-12,2.394855e-12,3.265245e-10,1.631887e-11,1.633415e-11,3.591775e-10,1.648121e-10,1.930458e-11,3.901496e-11,2.231316e-10,3.422997e-11,7.943882e-11,1.849130e-12,1.155179e-10,1.479157e-10,5.929957e-11,1.837202e-10,3.909355e-10,1.773480e-12,1.773480e-12,7.531044e-09,2.610538e-10,6.059548e-10,4.192225e-10,1.228348e-07,1.316522e-07,,,3.117463e-12,1.364737e-13,3.117463e-12,3.117463e-12,1.364737e-13,,
2020-11-19,4.330000e+01,-1.237000e+02,2.964978e-09,1.292166e-10,1.567824e-10,9.417327e-11,3.553912e-10,2.767313e-08,5.255636e-11,4.870471e-13,7.648005e-12,3.265712e-11,1.622549e-11,6.156989e-12,2.676952e-11,1.300499e-11,7.911127e-12,5.929957e-11,2.770137e-11,1.863701e-11,1.994066e-11,1.137987e-11,1.531341e-11,1.341526e-12,7.836804e-12,2.529522e-12,2.584332e-12,1.470629e-13,3.541878e-12,2.077857e-12,1.411245e-12,8.781136e-13,1.568052e-10,7.909094e-12,7.911127e-12,1.726255e-10,5.671941e-11,5.260916e-12,1.300499e-11,7.498531e-11,1.531341e-11,3.814939e-11,1.341526e-12,5.480432e-11,8.700093e-11,1.863701e-11,5.304340e-11,1.586813e-10,6.156989e-12,6.156989e-12,2.964978e-09,9.417327e-11,3.553912e-10,1.567824e-10,2.767313e-08,3.124673e-08,,,2.727780e-12,2.274562e-12,2.727780e-12,2.727780e-12,2.274562e-12,,
2020-11-19,4.330000e+01,-1.239000e+02,2.075485e-09,9.984917e-11,1.124743e-10,6.751393e-11,2.531204e-10,1.976652e-08,3.583388e-11,3.478908e-13,5.294773e-12,2.322284e-11,1.145329e-11,4.416970e-12,1.873866e-11,9.289276e-12,5.630860e-12,4.230035e-11,1.939096e-11,1.355419e-11,1.424333e-11,7.878371e-12,9.908675e-12,9.547794e-13,5.617532e-12,1.849949e-12,1.841336e-12,1.050449e-13,2.538868e-12,1.477999e-12,1.010521e-12,6.241138e-13,1.193873e-10,5.651502e-12,5.630860e-12,1.306696e-10,4.029366e-11,3.796330e-12,9.289276e-12,5.337927e-11,9.908675e-12,2.661703e-11,9.547794e-13,3.748048e-11,6.169131e-11,1.355419e-11,3.618177e-11,1.114273e-10,4.416970e-12,4.416970e-12,2.075485e-09,6.751393e-11,2.531204e-10,1.124743e-10,1.976652e-08,2.227671e-08,,,1.948414e-12,1.592193e-12,1.948414e-12,1.948414e-12,1.592193e-12,,
2020-11-19,4.330000e+01,-1.243000e+02,4.981163e-09,2.231923e-10,2.692567e-10,1.603023e-10,6.033980e-10,4.715727e-08,8.839023e-11,8.299680e-13,1.264863e-11,5.587995e-11,2.672434e-11,1.047357e-11,4.684666e-11,2.229426e-11,1.344891e-11,1.015999e-10,4.616895e-11,3.176762e-11,3.386748e-11,1.882055e-11,2.522208e-11,2.284219e-12,1.331563e-11,4.303962e-12,4.393363e-12,2.486064e-13,6.049403e-12,3.531120e-12,2.404343e-12,1.494970e-12,2.697084e-10,1.347984e-11,1.344891e-11,2.966371e-10,9.591992e-11,8.945933e-12,2.229426e-11,1.271601e-10,2.522208e-11,6.566721e-11,2.284219e-12,9.317351e-11,1.477689e-10,3.176762e-11,8.922020e-11,2.687567e-10,1.047357e-11,1.047357e-11,4.981163e-09,1.603023e-10,6.033980e-10,2.692567e-10,4.715727e-08,5.317521e-08,,,4.676194e-12,3.821264e-12,4.676194e-12,4.676194e-12,3.821264e-12,,
2020-11-19,4.350000e+01,-1.015000e+02,5.040463e-09,4.581315e-10,5.419218e-10,1.253335e-10,4.499917e-10,5.449912e-08,2.030587e-10,9.591846e-13,9.118777e-12,7.257138e-11,3.149654e-11,2.676952e-13,3.078494e-11,1.529158e-11,2.215116e-11,1.154365e-10,1.514341e-10,6.184096e-11,6.773496e-11,1.006681e-11,1.711498e-11,3.649916e-12,1.095766e-11,2.718292e-12,1.518295e-12,1.785764e-13,1.723923e-12,3.221915e-12,1.338069e-11,3.824511e-12,5.349852e-10,2.215104e-11,2.215116e-11,5.792875e-10,1.150256e-10,4.415163e-12,1.529158e-11,1.347323e-10,1.711498e-11,4.085175e-11,3.649916e-12,6.161665e-11,2.668706e-10,6.184096e-11,2.040179e-10,5.327295e-10,2.676952e-13,2.676952e-13,5.040463e-09,1.253335e-10,4.499917e-10,5.419218e-10,5.449912e-08,1.724962e+03,1.249972e+03,4.749901e+02,2.182224e-11,4.549124e-14,2.182224e-11,2.182224e-11,4.549124e-14,1.249972e+03,4.749901e+02
2020-11-19,4.350000e+01,-1.215000e+02,2.490582e-09,1.115961e-10,1.329242e-10,7.997804e-11,3.016990e-10,2.343745e-08,4.538958e-11,4.124991e-13,6.471389e-12,2.757712e-11,1.336217e-11,5.220056e-12,2.275409e-11,1.114713e-11,6.701190e-12,5.060229e-11,2.308447e-11,1.567203e-11,1.677548e-11,9.629120e-12,1.261104e-11,1.136067e-12,6.657816e-12,2.151981e-12,2.196682e-12,1.225524e-13,3.009029e-12,1.756284e-12,1.202172e-12,7.474851e-13,1.348430e-10,6.714969e-12,6.701190e-12,1.482592e-10,4.759711e-11,4.471215e-12,1.114713e-11,6.321545e-11,1.261104e-11,3.238321e-11,1.136067e-12,4.613032e-11,7.368677e-11,1.567203e-11,4.580208e-11,1.351609e-10,5.220056e-12,5.220056e-12,2.490582e-09,7.997804e-11,3.016990e-10,1.329242e-10,2.343745e-08,2.644454e-08,,,2.338097e-12,1.910632e-12,2.338097e-12,2.338097e-12,1.910632e-12,,
2020-11-19,4.350000e+01,-1.229000e+02,6.997348e-09,3.171679e-10,3.783227e-10,2.267775e-10,8.539616e-10,6.664141e-08,1.266130e-10,1.172889e-12,1.794340e-11,7.837708e-11,3.817762e-11,1.482362e-11,6.558531e-11,3.158354e-11,1.903324e-11,1.435049e-10,6.555990e-11,4.489824e-11,4.779429e-11,2.669892e-11,3.513075e-11,3.226913e-12,1.879446e-11,6.116157e-12,6.234699e-12,3.536513e-13,8.541255e-12,4.990567e-12,3.397441e-12,2.119084e-12,3.829056e-10,1.904835e-11,1.903324e-11,4.209872e-10,1.353492e-10,1.270451e-11,3.158354e-11,1.796372e-10,3.513075e-11,9.228424e-11,3.226913e-12,1.306419e-10,2.090648e-10,4.489824e-11,1.277859e-10,3.817490e-10,1.482362e-11,1.482362e-11,6.997348e-09,2.267775e-10,8.539616e-10,3.783227e-10,6.664141e-08,2.775023e+03,2.100032e+03,6.749910e+02,7.014291e-12,5.413457e-12,7.014291e-12,7.014291e-12,5.413457e-12,2.100032e+03,6.749910e+02
2020-11-19,4.350000e+01,-1.239000e+02,1.304590e-09,5.873481e-11,6.816626e-11,4.154703e-11,1.559630e-10,1.214229e-08,2.388925e-11,2.137043e-13,3.235695e-12,1.451427e-11,6.681084e-12,2.710413e-12,1.204628e-11,5.716478e-12,3.490203e-12,2.609181e-11,1.200393e-11,8.047798e-12,8.862517e-12,4.814560e-12,6.305520e-12,5.922050e-13,3.467612e-12,1.132622e-12,1.130645e-12,6.302696e-14,1.567203e-12,9.152464e-13,6.272200e-13,3.846283e-13,7.083302e-11,3.494298e-12,3.490203e-12,7.781752e-11,2.466297e-11,2.326294e-12,5.716478e-12,3.270574e-11,6.305520e-12,1.686084e-11,5.922050e-13,2.375857e-11,3.809573e-11,8.047798e-12,2.410296e-11,7.024649e-11,2.710413e-12,2.710413e-12,1.304590e-09,4.154703e-11,1.559630e-10,6.816626e-11,1.214229e-08,1.371356e-08,,,1.169048e-12,1.000807e-12,1.169048e-12,1.169048e-12,1.000807e-12,,
2020-11-19,4.370000e+01,-1.233000e+02,6.522952e-10,2.349392e-11,3.408313e-11,2.146597e-11,5.113543e-11,1.016564e-08,1.433355e-11,1.789153e-13,8.824622e-13,8.708564e-12,3.817763e-12,1.338476e-13,5.353904e-12,3.286975e-12,1.349545e-12,7.115948e-12,4.616895e-12,5.082820e-12,3.165185e-12,1.750749e-12,2.702366e-12,1.571156e-13,1.664454e-12,6.418190e-13,9.045160e-13,5.952546e-14,2.664245e-13,1.546024e-13,7.317566e-13,1.959427e-13,2.754157e-11,1.348726e-12,1.349545e-12,3.023984e-11,1.419078e-11,1.605860e-12,3.286975e-12,1.908362e-11,2.702366e-12,7.104652e-12,1.571156e-13,9.964134e-12,1.173284e-11,5.082820e-12,1.451247e-11,3.132813e-11,1.338476e-13,1.338476e-13,6.522952e-10,2.146597e-11,5.113543e-11,3.408313e-11,1.016564e-08,1.092462e-08,,,3.896828e-13,,3.896828e-13,3.896828e-13,,,
2020-11-19,4.370000e+01,-1.235000e+02,5.455560e-09,1.996983e-10,3.033399e-10,1.886928e-10,4.397647e-10,8.894934e-08,1.313909e-10,1.565508e-12,7.648005e-12,7.474851e-11,3.054210e-11,1.271552e-12,4.149275e-11,2.829656e-11,1.177362e-11,6.285754e-11,4.432219e-11,4.278039e-11,2.880318e-11,1.575674e-11,2.432129e-11,1.329440e-12,1.428656e-11,5.474338e-12,7.946819e-12,5.077172e-13,2.288116e-12,1.341949e-12,6.429004e-12,1.734456e-12,2.361495e-10,1.179353e-11,1.177362e-11,2.597167e-10,1.195772e-10,1.392887e-11,2.829656e-11,1.618026e-10,2.432129e-11,5.724949e-11,1.329440e-12,8.290021e-11,1.071797e-10,4.278039e-11,1.329564e-10,2.829165e-10,1.271552e-12,1.271552e-12,5.455560e-09,1.886928e-10,4.397647e-10,3.033399e-10,8.894934e-08,2.975002e+03,2.249987e+03,7.250154e+02,2.338097e-12,9.098247e-14,2.338097e-12,2.338097e-12,9.098247e-14,2.249987e+03,7.250154e+02
2020-11-19,4.370000e+01,-1.237000e+02,1.838286e-09,8.222873e-11,9.884107e-11,5.955075e-11,2.249959e-10,1.750749e-08,3.344496e-11,3.081318e-13,4.706465e-12,2.031998e-11,1.049885e-11,3.881580e-12,1.740019e-11,8.288893e-12,5.025892e-12,3.755639e-11,1.754420e-11,1.185991e-11,1.266074e-11,7.002996e-12,9.007886e-12,8.460071e-13,4.924010e-12,1.623424e-12,1.647511e-12,9.103895e-14,2.241100e-12,1.311029e-12,8.885616e-13,5.587995e-13,9.959594e-11,4.999490e-12,5.025892e-12,1.096213e-10,3.574284e-11,3.361975e-12,8.288893e-12,4.739371e-11,9.007886e-12,2.440318e-11,8.460071e-13,3.425707e-11,5.510059e-11,1.185991e-11,3.375309e-11,1.007136e-10,3.881580e-12,3.881580e-12,1.838286e-09,5.955075e-11,2.249959e-10,9.884107e-11,1.750749e-08,1.973057e-08,,,1.948414e-12,1.410228e-12,1.948414e-12,1.948414e-12,1.410228e-12,,
2020-11-19,4.390000e+01,-9.809999e+01,1.008093e-09,9.397569e-11,1.090660e-10,2.527444e-11,8.948699e-11,1.101278e-08,4.061173e-11,1.938249e-13,1.764924e-12,1.451427e-11,6.681084e-12,6.692380e-14,6.692379e-12,3.144063e-12,4.467460e-12,2.332450e-11,3.047150e-11,1.228348e-11,1.361029e-11,2.188436e-12,3.603154e-12,7.372348e-13,2.219272e-12,5.663108e-13,2.907373e-13,3.501498e-14,3.447846e-13,6.493302e-13,2.700530e-12,7.692565e-13,1.093509e-10,4.463902e-12,4.467460e-12,1.182823e-10,2.341463e-11,8.920631e-13,3.144063e-12,2.745076e-11,3.603154e-12,8.880815e-12,7.372348e-13,1.322120e-11,5.379600e-11,1.228348e-11,4.080555e-11,1.068850e-10,6.692380e-14,6.692380e-14,1.008093e-09,2.527444e-11,8.948699e-11,1.090660e-10,1.101278e-08,1.224470e-08,,,4.286511e-12,,4.286511e-12,4.286511e-12,,,
2020-11-19,4.390000e+01,-1.241000e+02,3.854471e-09,1.762044e-10,2.079071e-10,1.236024e-10,4.653324e-10,3.642688e-08,6.927883e-11,6.411130e-13,9.707084e-12,4.281711e-11,2.099769e-11,8.097779e-12,3.613885e-11,1.714943e-11,1.037754e-11,7.827542e-11,3.601178e-11,2.456696e-11,2.595451e-11,1.444368e-11,1.891656e-11,1.764529e-12,1.026413e-11,3.322357e-12,3.391935e-12,1.925824e-13,4.654592e-12,2.721003e-12,1.846814e-12,1.153885e-12,2.118660e-10,1.037629e-11,1.037754e-11,2.326198e-10,7.407894e-11,6.906874e-12,1.714943e-11,9.813525e-11,1.891656e-11,5.058253e-11,1.764529e-12,7.126361e-11,1.142872e-10,2.456696e-11,6.991994e-11,2.087741e-10,8.097779e-12,8.097779e-12,3.854471e-09,1.236024e-10,4.653324e-10,2.079071e-10,3.642688e-08,4.108114e-08,,,3.896829e-12,2.956930e-12,3.896829e-12,3.896829e-12,2.956930e-12,,
2020-11-19,4.410000e+01,-9.830000e+01,8.894935e-10,7.635525e-11,9.202445e-11,2.181219e-11,7.670314e-11,9.600882e-09,3.583388e-11,1.689755e-13,1.470770e-12,1.306285e-11,5.726644e-12,6.692380e-14,4.015428e-12,2.715327e-12,3.862491e-12,2.016185e-11,2.677799e-11,1.058921e-11,1.171118e-11,1.313062e-12,2.702366e-12,6.405483e-13,1.872511e-12,4.908027e-13,2.584331e-13,3.151348e-14,2.977685e-13,5.565688e-13,2.317229e-12,6.603995e-13,8.953720e-11,3.831966e-12,3.862491e-12,9.723165e-11,2.066200e-11,7.807493e-13,2.715327e-12,2.415808e-11,2.702366e-12,5.328489e-12,6.405483e-13,8.671404e-12,4.693984e-11,1.058921e-11,3.600285e-11,9.353190e-11,6.692380e-14,6.692380e-14,8.894935e-10,2.181219e-11,7.670314e-11,9.202445e-11,9.600882e-09,1.068091e-08,,,3.896828e-12,,3.896828e-12,3.896828e-12,,,
2020-11-19,4.410000e+01,-1.185000e+02,3.380075e-09,1.527105e-10,1.806406e-10,1.087147e-10,4.090834e-10,3.190881e-08,5.972313e-11,5.615951e-13,8.530468e-12,3.773711e-11,1.813437e-11,7.093922e-12,3.078494e-11,1.514867e-11,9.121063e-12,6.878750e-11,3.139488e-11,2.160198e-11,2.278933e-11,1.269293e-11,1.711498e-11,1.546984e-12,9.015792e-12,2.944816e-12,2.971981e-12,1.680719e-13,4.090399e-12,2.393246e-12,1.620318e-12,1.015999e-12,1.840303e-10,9.119962e-12,9.121063e-12,2.022713e-10,6.488728e-11,6.084869e-12,1.514867e-11,8.612081e-11,1.711498e-11,4.347787e-11,1.546984e-12,6.213984e-11,1.001824e-10,2.160198e-11,6.028472e-11,1.820691e-10,7.093922e-12,7.093922e-12,3.380075e-09,1.087147e-10,4.090834e-10,1.806406e-10,3.190881e-08,3.598992e-08,,,3.117463e-12,2.593000e-12,3.117463e-12,3.117463e-12,2.593000e-12,,
2020-11-19,4.430000e+01,-9.830000e+01,4.150969e-10,3.524088e-11,4.430807e-11,1.038676e-11,3.579480e-11,4.518062e-09,1.672248e-11,7.951789e-14,8.824622e-13,5.805710e-12,2.863322e-12,3.346190e-14,2.676952e-12,1.286207e-12,1.814905e-12,9.487930e-12,1.200393e-11,5.082820e-12,5.697333e-12,8.753745e-13,1.801577e-12,3.021454e-13,9.015793e-13,2.265243e-13,1.292166e-13,1.400599e-14,1.410483e-13,2.659162e-13,1.097635e-12,3.120569e-13,4.182068e-11,1.816656e-12,1.814905e-12,4.545224e-11,9.570611e-12,3.697469e-13,1.286207e-12,1.122656e-11,1.801577e-12,3.552326e-12,3.021454e-13,5.656049e-12,2.149186e-11,5.082820e-12,1.680200e-11,4.337667e-11,3.346190e-14,3.346190e-14,4.150969e-10,1.038676e-11,3.579480e-11,4.430807e-11,4.518062e-09,5.023649e-09,,,1.948414e-12,,1.948414e-12,1.948414e-12,,,
2020-11-19,4.430000e+01,-9.709999e+01,2.371983e-10,2.349392e-11,2.726650e-11,6.232055e-12,2.301094e-11,2.823789e-09,9.555701e-12,4.969868e-14,5.883082e-13,3.628569e-12,1.908881e-12,,1.338476e-12,7.145598e-13,1.116865e-12,5.929956e-12,7.387031e-12,2.964978e-12,3.481703e-12,4.376872e-13,9.007886e-13,1.812872e-13,5.548180e-13,1.510162e-13,6.460829e-14,1.050449e-14,9.403216e-14,1.607865e-13,6.794883e-13,1.959427e-13,2.756393e-11,1.130250e-12,1.116865e-12,2.981105e-11,6.092268e-12,2.261290e-13,7.145598e-13,7.032957e-12,9.007886e-13,1.776163e-12,1.812872e-13,2.858239e-12,1.331699e-11,2.964978e-12,9.605400e-12,2.588737e-11,,,2.371983e-10,6.232055e-12,2.301094e-11,2.726650e-11,2.823789e-09,3.117496e-09,,,1.169048e-12,,1.169048e-12,1.169048e-12,,,
2020-11-19,4.430000e+01,-1.199000e+02,8.301939e-10,3.524088e-11,4.430807e-11,2.665934e-11,9.971408e-11,7.906609e-09,1.433355e-11,1.391563e-13,2.059078e-12,9.434278e-12,4.772203e-12,1.740019e-12,8.030855e-12,3.715710e-12,2.233730e-12,1.699921e-11,7.387031e-12,5.082820e-12,5.697333e-12,3.063811e-12,4.503943e-12,3.746603e-13,2.219272e-12,7.173270e-13,7.429953e-13,4.201798e-14,1.003010e-12,5.874893e-13,4.007239e-13,2.467426e-13,4.299729e-11,2.237966e-12,2.233730e-12,4.746899e-11,1.642575e-11,1.502340e-12,3.715710e-12,2.164380e-11,4.503943e-12,1.109467e-11,3.746603e-13,1.597327e-11,2.438624e-11,5.082820e-12,1.447271e-11,4.394177e-11,1.740019e-12,1.740019e-12,8.301939e-10,2.665934e-11,9.971408e-11,4.430807e-11,7.906609e-09,8.908120e-09,,,7.793657e-13,6.368773e-13,7.793657e-13,7.793657e-13,6.368773e-13,,
2020-11-19,4.450000e+01,-9.870000e+01,3.557974e-10,3.524088e-11,4.089976e-11,9.694307e-12,3.323803e-11,4.235683e-09,1.433355e-11,7.454802e-14,5.883082e-13,5.805710e-12,1.908881e-12,3.346190e-14,2.676952e-12,1.143296e-12,1.675297e-12,8.697269e-12,1.108055e-11,4.659251e-12,5.064296e-12,8.753745e-13,9.007886e-13,2.779738e-13,8.322270e-13,2.265243e-13,1.292166e-13,1.400599e-14,1.253762e-13,2.473639e-13,1.027944e-12,2.902855e-13,4.089349e-11,1.690969e-12,1.675297e-12,4.425976e-11,8.546818e-12,3.697469e-13,1.143296e-12,1.005986e-11,9.007886e-13,3.552326e-12,2.779738e-13,4.731089e-12,1.977782e-11,4.659251e-12,1.440810e-11,3.884517e-11,3.346190e-14,3.346190e-14,3.557974e-10,9.694307e-12,3.323803e-11,4.089976e-11,4.235683e-09,4.675313e-09,,,1.558731e-12,,1.558731e-12,1.558731e-12,,,
2020-11-19,4.450000e+01,-1.145000e+02,1.269011e-08,4.640050e-10,7.021125e-10,4.379750e-10,1.017595e-09,2.061366e-07,3.033935e-10,3.628004e-12,1.794340e-11,1.734456e-10,7.062860e-11,2.978109e-12,9.637026e-11,6.559658e-11,2.736319e-11,1.458769e-10,1.024951e-10,9.953855e-11,6.678540e-11,3.632804e-11,5.765047e-11,3.093969e-12,3.321973e-11,1.272312e-11,1.847797e-11,1.176503e-12,5.328489e-12,3.116785e-12,1.493132e-11,4.020454e-12,5.487338e-10,2.739705e-11,2.736319e-11,6.034940e-10,2.772939e-10,3.237759e-11,6.559658e-11,3.752681e-10,5.765047e-11,1.326983e-10,3.093969e-12,1.934427e-10,2.483720e-10,9.953855e-11,3.070215e-10,6.549321e-10,2.978109e-12,2.978109e-12,1.269011e-08,4.379750e-10,1.017595e-09,7.021125e-10,2.061366e-07,2.209846e-07,,,5.455560e-12,2.274562e-13,5.455560e-12,5.455560e-12,2.274562e-13,,
2020-11-19,4.450000e+01,-1.193000e+02,1.541789e-09,5.286133e-11,8.520783e-11,5.228001e-11,1.227250e-10,2.456696e-08,3.583388e-11,4.323785e-13,2.059078e-12,2.104570e-11,8.589966e-12,3.680809e-13,1.204628e-11,7.860157e-12,3.257523e-12,1.739454e-11,1.200393e-11,1.185991e-11,7.912962e-12,4.376873e-12,7.206309e-12,3.746603e-13,3.953078e-12,1.510162e-12,2.196682e-12,1.400599e-13,6.425531e-13,3.710458e-13,1.777123e-12,4.789710e-13,6.283336e-11,3.269693e-12,3.257523e-12,6.936057e-11,3.358874e-11,3.846904e-12,7.860157e-12,4.529580e-11,7.206309e-12,1.642315e-11,3.746603e-13,2.400412e-11,2.939846e-11,1.185991e-11,3.626626e-11,7.752463e-11,3.680809e-13,3.680809e-13,1.541789e-09,5.228001e-11,1.227250e-10,8.520783e-11,2.456696e-08,2.636901e-08,,,7.793657e-13,4.549124e-14,7.793657e-13,7.793657e-13,4.549124e-14,,
2020-11-19,4.470000e+01,-9.830000e+01,2.964978e-10,2.936740e-11,3.408313e-11,7.963181e-12,2.812448e-11,3.388547e-09,1.194463e-11,5.963842e-14,5.883082e-13,4.354282e-12,1.908881e-12,3.346190e-14,1.338476e-12,1.000384e-12,1.396081e-12,7.115948e-12,9.233789e-12,3.812115e-12,4.114740e-12,4.376872e-13,9.007886e-13,2.296305e-13,6.935225e-13,1.887703e-13,9.691243e-14,1.050449e-14,1.097042e-13,2.040752e-13,8.362933e-13,2.394855e-13,3.407045e-11,1.389558e-12,1.396081e-12,3.685609e-11,6.956686e-12,2.961872e-13,1.000384e-12,8.253257e-12,9.007886e-13,1.776163e-12,2.296305e-13,2.906582e-12,1.634974e-11,3.812115e-12,1.200426e-11,3.216612e-11,3.346190e-14,3.346190e-14,2.964978e-10,7.963181e-12,2.812448e-11,3.408313e-11,3.388547e-09,3.755215e-09,,,1.558731e-12,,1.558731e-12,1.558731e-12,,,
2020-11-19,4.470000e+01,-1.193000e+02,2.194084e-09,8.222873e-11,1.226993e-10,7.582333e-11,1.764172e-10,3.586212e-08,5.255636e-11,6.311732e-13,3.235695e-12,2.975426e-11,1.240773e-11,5.019285e-13,1.740019e-11,1.143296e-11,4.746676e-12,2.530115e-11,1.754420e-11,1.736630e-11,1.171118e-11,6.127621e-12,9.908675e-12,5.317759e-13,5.756237e-12,2.189735e-12,3.198110e-12,2.030869e-13,9.246496e-13,5.380165e-13,2.595994e-12,6.966852e-13,9.717561e-11,4.755345e-12,4.746676e-12,1.066776e-10,4.791822e-11,5.590932e-12,1.143296e-11,6.494211e-11,9.908675e-12,2.352781e-11,5.317759e-13,3.396826e-11,4.284535e-11,1.736630e-11,5.318753e-11,1.133992e-10,5.019285e-13,5.019285e-13,2.194084e-09,7.582333e-11,1.764172e-10,1.226993e-10,3.586212e-08,3.843119e-08,,,7.793657e-13,4.549124e-14,7.793657e-13,7.793657e-13,4.549124e-14,,
