date,lat,lon,cofire,ch4fire,nmhcfire,noxfire,pm2p5fire,crfire,ch3ohfire,c2h5ohfire,c3h8fire,c2h4fire,c3h6fire,c5h8fire,toluenefire,hialkenesfire,hialkanesfire,ch2ofire,c2h4ofire,c3h6ofire,c2h6fire,c7h8fire,c6h6fire,c8h10fire,c4h8fire,c5h10fire,c6h12fire,c8h16fire,c4h10fire,c5h12fire,c6h14fire,c7h16fire,alkanes_light_alkanes_c2_c3,alkanes_medium_alkanes_c4_c6,alkanes_higher_alkanes_c>4,alkanes_total,alkenes_light_alkenes_c2_c4,alkenes_medium_alkenes_c5_c8,alkenes_higher_alkenes_c>4,alkenes_total,isoprene_isoprene,isoprene_total,aromatics_benzene,aromatics_toluene,aromatics_xylene,aromatics_total,ovocs_aldehydes,ovocs_ketones,ovocs_alcohols,ovocs_total,other_carbon_monoxide,other_nox,other_particulate_matter,other_non_methane_hydrocarbons,other_combustion_rate,other_total,mami,apt,terpenesfire,c2h6sfire,terpenes_monoterpenes,terpenes_total,other_dms,other_mean_altitude_of_maximum_injection,other_altitude_of_plume_top
2020-10-01,3.270000e+01,-9.490001e+01,4.259521e-10,1.941469e-11,2.067307e-11,1.287558e-11,5.130800e-11,3.463971e-09,7.638057e-12,6.096589e-14,1.076538e-12,4.366682e-12,2.357579e-12,3.921568e-13,3.657694e-12,1.927094e-12,1.149172e-12,8.228038e-12,3.871248e-12,2.509128e-12,2.799755e-12,1.531941e-12,2.162038e-12,1.851958e-13,1.115399e-12,3.734161e-13,3.879648e-13,1.974464e-14,4.902915e-13,2.863852e-13,1.880936e-13,1.182080e-13,2.329099e-11,1.082978e-12,1.149172e-12,2.552314e-11,7.839660e-12,7.811255e-13,1.927094e-12,1.054788e-11,3.921568e-13,3.921568e-13,2.162038e-12,5.189635e-12,1.851958e-13,7.536869e-12,1.209929e-11,2.509128e-12,7.699023e-12,2.230744e-11,4.259521e-10,1.287558e-11,5.130800e-11,2.067307e-11,3.463971e-09,3.975090e-09,,,8.503732e-13,3.096779e-13,8.503732e-13,8.503732e-13,3.096779e-13,,
2020-10-01,3.270000e+01,-9.470000e+01,4.259521e-10,1.941469e-11,2.362636e-11,1.471495e-11,5.558366e-11,4.329964e-09,7.638057e-12,7.620737e-14,1.166249e-12,5.094463e-12,2.357579e-12,4.248365e-13,4.064105e-12,1.927094e-12,1.149172e-12,8.913707e-12,3.871248e-12,2.927316e-12,3.079730e-12,1.685135e-12,2.162038e-12,2.006288e-13,1.115399e-12,3.734161e-13,3.879648e-13,1.974464e-14,5.311491e-13,3.102506e-13,1.880936e-13,1.350949e-13,2.366067e-11,1.164588e-12,1.149172e-12,2.597443e-11,8.567440e-12,7.811255e-13,1.927094e-12,1.127566e-11,4.248365e-13,4.248365e-13,2.162038e-12,5.749240e-12,2.006288e-13,8.111906e-12,1.278496e-11,2.927316e-12,7.714264e-12,2.342654e-11,4.259521e-10,1.471495e-11,5.558366e-11,2.362636e-11,4.329964e-09,4.850177e-09,,,9.212376e-13,3.354844e-13,9.212376e-13,9.212376e-13,3.354844e-13,,
2020-10-01,3.290000e+01,-9.430000e+01,1.906135e-08,8.639538e-10,1.027747e-09,6.143491e-10,2.317411e-09,1.801265e-07,3.411665e-10,3.170227e-12,4.871334e-11,2.132396e-10,1.034388e-10,1.852941e-11,1.776014e-10,8.561801e-11,5.159784e-11,3.887747e-10,1.767870e-10,1.212745e-10,1.293487e-10,7.276722e-11,9.609056e-11,8.750499e-12,5.102949e-11,1.659034e-11,1.683767e-11,9.576148e-13,2.316627e-11,1.353170e-11,9.216588e-12,5.741533e-12,1.042016e-09,5.165610e-11,5.159784e-11,1.145270e-09,3.677079e-10,3.438563e-11,8.561801e-11,4.877115e-10,1.852941e-11,1.852941e-11,9.609056e-11,2.503686e-10,8.750499e-12,3.552096e-10,5.655617e-10,1.212745e-10,3.443367e-10,1.031173e-09,1.906135e-08,6.143491e-10,2.317411e-09,1.027747e-09,1.801265e-07,1.274952e+03,9.499666e+02,3.249855e+02,4.018013e-11,1.463228e-11,4.018013e-11,4.018013e-11,1.463228e-11,9.499666e+02,3.249855e+02
2020-10-01,3.330000e+01,-9.530000e+01,3.727081e-10,1.359029e-11,2.067307e-11,1.287558e-11,2.992967e-11,6.061950e-09,8.911066e-12,1.066903e-13,5.382689e-13,5.094463e-12,2.062882e-12,1.633987e-13,2.844873e-12,1.927094e-12,8.044208e-13,4.114019e-12,3.010971e-12,2.927316e-12,1.959828e-12,1.072359e-12,1.681585e-12,9.259789e-14,9.759740e-13,3.734161e-13,5.431507e-13,3.455311e-14,1.634305e-13,9.546174e-14,4.388852e-13,1.182080e-13,1.608838e-11,8.159855e-13,8.044208e-13,1.770879e-11,8.133318e-12,9.511199e-13,1.927094e-12,1.101153e-11,1.633987e-13,1.633987e-13,1.681585e-12,3.917232e-12,9.259789e-14,5.691415e-12,7.124990e-12,2.927316e-12,9.017757e-12,1.907006e-11,3.727081e-10,1.287558e-11,2.992967e-11,2.067307e-11,6.061950e-09,6.498136e-09,,,7.086443e-14,,7.086443e-14,7.086443e-14,,,
2020-10-01,3.350000e+01,-9.670000e+01,7.454162e-10,2.718057e-11,4.134613e-11,2.575116e-11,5.985933e-11,1.212390e-08,1.782213e-11,2.133806e-13,1.076538e-12,1.018893e-11,4.125763e-12,3.267973e-13,5.689746e-12,3.854188e-12,1.608842e-12,8.913707e-12,6.021941e-12,5.854631e-12,3.919657e-12,2.144718e-12,3.363170e-12,1.851958e-13,1.951948e-12,7.468322e-13,1.086301e-12,6.910623e-14,3.268610e-13,1.909235e-13,8.777703e-13,2.364161e-13,3.217676e-11,1.631971e-12,1.608842e-12,3.541758e-11,1.626664e-11,1.902240e-12,3.854188e-12,2.202306e-11,3.267973e-13,3.267973e-13,3.363170e-12,7.834464e-12,1.851958e-13,1.138283e-11,1.493565e-11,5.854631e-12,1.803551e-11,3.882579e-11,7.454162e-10,2.575116e-11,5.985933e-11,4.134613e-11,1.212390e-08,1.299630e-08,,,1.417289e-13,2.580649e-14,1.417289e-13,1.417289e-13,2.580649e-14,,
2020-10-01,3.350000e+01,-9.470000e+01,3.727081e-10,1.359029e-11,2.067307e-11,1.287558e-11,2.992967e-11,6.061950e-09,8.911066e-12,1.066903e-13,5.382689e-13,5.094463e-12,2.062882e-12,1.633987e-13,2.844873e-12,1.927094e-12,8.044208e-13,4.799689e-12,3.010971e-12,2.927316e-12,1.959828e-12,1.072359e-12,1.681585e-12,9.259789e-14,9.759740e-13,3.734161e-13,5.431507e-13,3.455311e-14,1.634305e-13,9.546174e-14,4.388852e-13,1.182080e-13,1.608838e-11,8.159855e-13,8.044208e-13,1.770879e-11,8.133318e-12,9.511199e-13,1.927094e-12,1.101153e-11,1.633987e-13,1.633987e-13,1.681585e-12,3.917232e-12,9.259789e-14,5.691415e-12,7.810659e-12,2.927316e-12,9.017757e-12,1.975573e-11,3.727081e-10,1.287558e-11,2.992967e-11,2.067307e-11,6.061950e-09,6.498136e-09,,,7.086443e-14,,7.086443e-14,7.086443e-14,,,
2020-10-01,3.350000e+01,-9.450000e+01,7.986601e-10,2.912204e-11,4.429943e-11,2.759053e-11,6.413500e-11,1.298989e-08,1.909514e-11,2.286221e-13,1.166249e-12,1.091671e-11,4.420461e-12,3.267973e-13,6.096157e-12,4.129487e-12,1.723759e-12,8.913707e-12,6.452080e-12,6.272819e-12,4.199632e-12,2.297912e-12,3.603396e-12,2.006288e-13,2.091373e-12,8.001774e-13,1.163894e-12,7.404239e-14,3.268610e-13,1.909235e-13,9.404682e-13,2.533029e-13,3.448792e-11,1.711556e-12,1.723759e-12,3.792324e-11,1.742854e-11,2.038114e-12,4.129487e-12,2.359614e-11,3.267973e-13,3.267973e-13,3.603396e-12,8.394068e-12,2.006288e-13,1.219809e-11,1.536579e-11,6.272819e-12,1.932376e-11,4.096237e-11,7.986601e-10,2.759053e-11,6.413500e-11,4.429943e-11,1.298989e-08,1.392460e-08,,,2.125933e-13,2.580649e-14,2.125933e-13,2.125933e-13,2.580649e-14,,
2020-10-01,3.350000e+01,-9.409999e+01,2.183004e-09,7.960024e-11,1.210851e-10,7.541412e-11,1.753023e-10,3.550571e-08,5.219339e-11,6.249004e-13,3.050191e-12,2.983900e-11,1.208259e-11,9.150326e-13,1.666283e-11,1.128726e-11,4.711607e-12,2.468411e-11,1.763568e-11,1.714570e-11,1.147899e-11,6.280959e-12,9.849283e-12,5.247213e-13,5.716419e-12,2.187152e-12,3.181311e-12,2.023825e-13,8.988677e-13,5.250395e-13,2.570613e-12,6.923613e-13,9.412943e-11,4.686882e-12,4.711607e-12,1.035279e-10,4.763800e-11,5.570845e-12,1.128726e-11,6.449612e-11,9.150326e-13,9.150326e-13,9.849283e-12,2.294379e-11,5.247213e-13,3.331779e-11,4.231980e-11,1.714570e-11,5.281829e-11,1.122838e-10,2.183004e-09,7.541412e-11,1.753023e-10,1.210851e-10,3.550571e-08,3.806056e-08,,,4.960510e-13,5.161298e-14,4.960510e-13,4.960510e-13,5.161298e-14,,
2020-10-01,3.350000e+01,-1.091000e+02,1.767701e-08,7.688218e-10,9.568677e-10,5.775618e-10,1.996736e-09,1.913844e-07,3.373475e-10,3.368366e-12,4.099815e-11,2.066896e-10,9.636604e-11,1.519608e-11,1.585001e-10,8.176384e-11,4.585199e-11,3.284358e-10,1.595814e-10,1.179290e-10,1.142300e-10,6.403515e-11,8.696197e-11,7.346099e-12,4.712560e-11,1.584351e-11,1.769119e-11,1.041530e-12,1.859022e-11,1.088264e-11,1.103483e-11,5.370021e-12,9.240500e-10,4.587770e-11,4.585199e-11,1.015780e-09,3.501813e-10,3.457623e-11,8.176384e-11,4.665213e-10,1.519608e-11,1.519608e-11,8.696197e-11,2.225352e-10,7.346099e-12,3.168433e-10,4.880173e-10,1.179290e-10,3.407159e-10,9.466622e-10,1.767701e-08,5.775618e-10,1.996736e-09,9.568677e-10,1.913844e-07,2.126035e-07,,,3.047170e-11,1.086453e-11,3.047170e-11,3.047170e-11,1.086453e-11,,
2020-10-01,3.370000e+01,-9.450000e+01,3.993301e-09,1.456102e-10,2.214972e-10,1.379527e-10,3.206750e-10,6.494946e-08,9.547571e-11,1.143111e-12,5.562112e-12,5.458353e-11,2.210230e-11,1.666666e-12,3.048078e-11,2.064744e-11,8.618794e-12,4.593988e-11,3.226040e-11,3.136410e-11,2.099816e-11,1.148956e-11,1.801698e-11,9.722778e-13,1.045686e-11,4.000887e-12,5.819472e-12,3.702119e-13,1.675163e-12,9.784828e-13,4.702341e-12,1.266514e-12,1.721705e-10,8.622501e-12,8.618794e-12,1.894118e-10,8.714270e-11,1.019057e-11,2.064744e-11,1.179807e-10,1.666666e-12,1.666666e-12,1.801698e-11,4.197034e-11,9.722778e-13,6.095960e-11,7.820028e-11,3.136410e-11,9.661882e-11,2.061832e-10,3.993301e-09,1.379527e-10,3.206750e-10,2.214972e-10,6.494946e-08,6.962296e-08,,,9.921020e-13,7.741947e-14,9.921020e-13,9.921020e-13,7.741947e-14,,
2020-10-01,3.390000e+01,-9.470000e+01,4.206277e-09,1.533761e-10,2.333103e-10,1.453101e-10,3.377776e-10,6.841343e-08,1.005677e-10,1.204076e-12,5.920958e-12,5.749465e-11,2.328109e-11,1.764706e-12,3.210643e-11,2.174863e-11,9.078463e-12,4.799689e-11,3.398095e-11,3.303685e-11,2.211806e-11,1.210234e-11,1.897789e-11,1.018577e-12,1.101456e-11,4.214267e-12,6.129844e-12,3.899566e-13,1.756878e-12,1.026214e-12,4.953133e-12,1.334062e-12,1.814151e-10,9.070286e-12,9.078463e-12,1.995638e-10,9.179031e-11,1.073407e-11,2.174863e-11,1.242730e-10,1.764706e-12,1.764706e-12,1.897789e-11,4.420876e-11,1.018577e-12,6.420522e-11,8.197784e-11,3.303685e-11,1.017718e-10,2.167865e-10,4.206277e-09,1.453101e-10,3.377776e-10,2.333103e-10,6.841343e-08,7.333619e-08,,,9.921020e-13,7.741947e-14,9.921020e-13,9.921020e-13,7.741947e-14,,
2020-10-01,3.390000e+01,-9.450000e+01,6.389281e-10,2.329763e-11,3.543954e-11,2.207243e-11,5.130800e-11,1.039191e-08,1.527611e-11,1.828977e-13,8.971148e-13,8.733365e-12,3.536368e-12,2.614379e-13,4.876925e-12,3.303589e-12,1.379007e-12,6.856698e-12,5.161664e-12,5.018255e-12,3.359706e-12,1.838330e-12,2.882717e-12,1.543298e-13,1.673098e-12,6.401419e-13,9.311155e-13,5.923391e-14,2.451457e-13,1.431926e-13,7.523746e-13,2.026423e-13,2.755446e-11,1.343355e-12,1.379007e-12,3.027682e-11,1.394283e-11,1.630491e-12,3.303589e-12,1.887691e-11,2.614379e-13,2.614379e-13,2.882717e-12,6.715255e-12,1.543298e-13,9.752301e-12,1.201836e-11,5.018255e-12,1.545901e-11,3.249563e-11,6.389281e-10,2.207243e-11,5.130800e-11,3.543954e-11,1.039191e-08,1.113966e-08,,,1.417289e-13,,1.417289e-13,1.417289e-13,,,
2020-10-01,3.410000e+01,-1.005000e+02,4.791961e-10,1.747322e-11,2.657966e-11,1.655432e-11,3.848100e-11,7.793935e-09,1.145709e-11,1.371733e-13,7.176919e-13,6.550024e-12,2.652276e-12,1.960784e-13,3.657694e-12,2.477692e-12,1.034255e-12,5.485359e-12,3.871248e-12,3.763692e-12,2.519779e-12,1.378747e-12,2.162038e-12,1.234638e-13,1.254824e-12,4.801064e-13,6.983366e-13,4.442543e-14,2.042881e-13,1.193272e-13,5.642809e-13,1.519817e-13,2.071070e-11,1.039878e-12,1.034255e-12,2.278483e-11,1.045712e-11,1.222868e-12,2.477692e-12,1.415768e-11,1.960784e-13,1.960784e-13,2.162038e-12,5.036441e-12,1.234638e-13,7.321943e-12,9.356607e-12,3.763692e-12,1.159426e-11,2.471456e-11,4.791961e-10,1.655432e-11,3.848100e-11,2.657966e-11,7.793935e-09,8.354746e-09,,,1.417289e-13,,1.417289e-13,1.417289e-13,,,
2020-10-01,3.430000e+01,-1.181000e+02,1.597320e-09,5.824409e-11,8.859886e-11,5.518106e-11,1.282700e-10,2.597979e-08,3.819028e-11,4.572442e-13,2.242787e-12,2.183341e-11,8.840921e-12,6.862744e-13,1.219231e-11,8.258973e-12,3.447517e-12,1.851309e-11,1.290416e-11,1.254564e-11,8.399266e-12,4.595824e-12,7.206792e-12,3.858245e-13,4.182745e-12,1.600355e-12,2.327789e-12,1.480848e-13,6.537220e-13,4.057124e-13,1.880936e-12,5.066058e-13,6.888615e-11,3.446976e-12,3.447517e-12,7.578065e-11,3.485708e-11,4.076228e-12,8.258973e-12,4.719228e-11,6.862744e-13,6.862744e-13,7.206792e-12,1.678814e-11,3.858245e-13,2.438075e-11,3.141724e-11,1.254564e-11,3.864753e-11,8.261041e-11,1.597320e-09,5.518106e-11,1.282700e-10,8.859886e-11,2.597979e-08,2.864285e+02,2.078977e+02,7.853087e+01,3.543221e-13,2.580649e-14,3.543221e-13,3.543221e-13,2.580649e-14,2.078977e+02,7.853087e+01
2020-10-01,3.610000e+01,-1.215000e+02,4.791961e-10,1.747322e-11,2.657966e-11,1.655432e-11,3.848100e-11,7.793935e-09,1.145709e-11,1.371733e-13,6.279804e-13,6.550024e-12,2.652276e-12,1.960784e-13,3.657694e-12,2.477692e-12,1.034255e-12,5.485359e-12,3.871248e-12,3.763692e-12,2.519779e-12,1.378747e-12,2.162038e-12,1.080309e-13,1.254824e-12,4.801064e-13,6.983366e-13,4.442543e-14,2.042881e-13,1.193272e-13,5.642809e-13,1.519817e-13,2.062098e-11,1.039878e-12,1.034255e-12,2.269512e-11,1.045712e-11,1.222868e-12,2.477692e-12,1.415768e-11,1.960784e-13,1.960784e-13,2.162038e-12,5.036441e-12,1.080309e-13,7.306510e-12,9.356607e-12,3.763692e-12,1.159426e-11,2.471456e-11,4.791961e-10,1.655432e-11,3.848100e-11,2.657966e-11,7.793935e-09,5.000670e+02,3.636888e+02,1.363782e+02,1.417289e-13,,1.417289e-13,1.417289e-13,,3.636888e+02,1.363782e+02
